gene_ref	gene_id	gene_name	condition_1	condition_2	gene_switch_q_value	Rank
geneComp_00067061	FRMD5	FRMD5	RGC	RO_D45	2.1476501417534916e-4	314
geneComp_00086670	TBL1X	TBL1X	RGC	RO_D45	2.1476501417534916e-4	315
geneComp_00032700	PDE4DIP	PDE4DIP	RGC	RO_D209	2.1649886758772082e-4	316
geneComp_00044718	ZNF385A	ZNF385A	RGC	RO_D209	2.1649886758772082e-4	317
geneComp_00086795	TEAD3	TEAD3	RGC	RO_D45	2.1986677903128424e-4	318
geneComp_00032510	PCBP4	PCBP4	RGC	RO_D209	2.227864031763124e-4	319
geneComp_00022005	GAL3ST4	GAL3ST4	RGC	RO_D209	2.232557524944469e-4	320
geneComp_00048320	CCDC144NL	CCDC144NL	RGC	RO_D45	2.2490653952170103e-4	321
geneComp_00073965	METTL3	METTL3	RGC	RO_D45	2.2809767367956723e-4	322
geneComp_00051493	EFCAB14	EFCAB14	RGC	RO_D45	2.282253916752415e-4	323
geneComp_00063208	ENSG00000286833	ENSG00000286833	RGC	RO_D45	2.2878625081816867e-4	324
geneComp_00050535	DDX11-AS1	DDX11-AS1	RGC	RO_D45	2.3277849869446986e-4	325
geneComp_00002845	CAMTA1	CAMTA1	RGC	RO_D209	2.415035925872841e-4	326
geneComp_00077865	PCNX2	PCNX2	RGC	RO_D45	2.4175045193344623e-4	327
geneComp_00073836	MECP2	MECP2	RGC	RO_D45	2.429280223366542e-4	328
geneComp_00005165	DAZAP2	DAZAP2	RGC	RO_D209	2.4335438752394454e-4	329
geneComp_00049411	CLK4	CLK4	RGC	RO_D45	2.5345909154023897e-4	330
geneComp_00087146	TM2D2	TM2D2	RGC	RO_D45	2.551981201158842e-4	331
geneComp_00002780	CADM1	CADM1	RGC	RO_D209	2.5812472865951357e-4	332
geneComp_00050523	DDOST	DDOST	RGC	RO_D45	2.611272136088827e-4	333
geneComp_00089926	ZNF331	ZNF331	RGC	RO_D45	2.6215678286889134e-4	334
geneComp_00046547	ARHGEF7	ARHGEF7	RGC	RO_D45	2.6317015627083906e-4	335
geneComp_00050945	DNAJB2	DNAJB2	RGC	RO_D45	2.6333624001520636e-4	336
geneComp_00077394	ORMDL1	ORMDL1	RGC	RO_D45	2.6333624001520636e-4	337
geneComp_00073605	MAP7	MAP7	RGC	RO_D45	2.6623799922879227e-4	338
geneComp_00048957	CEP57	CEP57	RGC	RO_D45	2.713549691767334e-4	339
geneComp_00046196	ANKRD36C	ANKRD36C	RGC	RO_D45	2.7593710496603133e-4	340
geneComp_00049019	CFAP251	CFAP251	RGC	RO_D45	2.7593710496603133e-4	341
geneComp_00005904	DPYSL2	DPYSL2	RGC	RO_D209	2.7954668327837484e-4	342
geneComp_00066266	FAIM	FAIM	RGC	RO_D45	2.8120597860960397e-4	343
geneComp_00087296	TMEM175	TMEM175	RGC	RO_D45	2.8482918204120324e-4	344
geneComp_00088612	UBXN8	UBXN8	RGC	RO_D45	2.952651591723397e-4	345
geneComp_00076829	OFD1	OFD1	RGC	RO_D45	3.0483537534569896e-4	346
geneComp_00041289	TAFA5	TAFA5	RGC	RO_D209	3.05369666451716e-4	347
geneComp_00087269	TMEM14B	TMEM14B	RGC	RO_D45	3.09417299974824e-4	348
geneComp_00046192	ANKRD36	ANKRD36	RGC	RO_D45	3.0979074614309235e-4	349
geneComp_00004781	CSRP2	CSRP2	RGC	RO_D209	3.1134316743651984e-4	350
geneComp_00046331	APBB3	APBB3	RGC	RO_D45	3.164439123371258e-4	351
geneComp_00085915	SQSTM1	SQSTM1	RGC	RO_D45	3.164439123371258e-4	352
geneComp_00065968	EPHA7	EPHA7	RGC	RO_D45	3.190815557077332e-4	353
geneComp_00076654	NUBP1	NUBP1	RGC	RO_D45	3.219214199167387e-4	354
geneComp_00089766	ZNF106	ZNF106	RGC	RO_D45	3.2568916592845044e-4	355
geneComp_00030356	MYO10	MYO10	RGC	RO_D209	3.294359372852572e-4	356
geneComp_00048352	CCDC18-AS1	CCDC18-AS1	RGC	RO_D45	3.32297402603843e-4	357
geneComp_00069749	INTS6	INTS6	RGC	RO_D45	3.3385459012633584e-4	358
geneComp_00089027	VPS26A	VPS26A	RGC	RO_D45	3.502094308814179e-4	359
geneComp_00066653	FBXO7	FBXO7	RGC	RO_D45	3.5090471875422066e-4	360
geneComp_00039244	SHISA5	SHISA5	RGC	RO_D209	3.5377944375985593e-4	361
geneComp_00050077	CTCF	CTCF	RGC	RO_D45	3.568155832334684e-4	362
geneComp_00045786	AGAP2	AGAP2	RGC	RO_D45	3.6713703413417397e-4	363
geneComp_00049248	CIAO3	CIAO3	RGC	RO_D45	3.6713703413417397e-4	364
geneComp_00077938	PDE4B	PDE4B	RGC	RO_D45	3.724326968430836e-4	365
geneComp_00083552	RPS6KB2	RPS6KB2	RGC	RO_D45	3.7800465984447185e-4	366
geneComp_00050572	DDX42	DDX42	RGC	RO_D45	3.806526699590231e-4	367
geneComp_00079227	PRKCZ	PRKCZ	RGC	RO_D45	3.861909737805578e-4	368
geneComp_00079480	PSMC6	PSMC6	RGC	RO_D45	3.875173600680352e-4	369
geneComp_00084916	SLC37A3	SLC37A3	RGC	RO_D45	3.981971527896386e-4	370
geneComp_00068909	HNRNPD-DT	HNRNPD-DT	RGC	RO_D45	4.367226105292489e-4	371
geneComp_00002053	BIN1	BIN1	RGC	RO_D209	4.636282676849461e-4	372
geneComp_00024701	ITPRIP	ITPRIP	RGC	RO_D209	4.7033779605989653e-4	373
geneComp_00069943	ITPRIP	ITPRIP	RGC	RO_D45	4.7048468567025193e-4	374
geneComp_00076255	NLGN2	NLGN2	RGC	RO_D45	4.75460977728071e-4	375
geneComp_00087038	TIAL1	TIAL1	RGC	RO_D45	4.808125667162986e-4	376
geneComp_00133369	TSC22D4	TSC22D4	RO_D209	RO_D45	4.8491409909897997e-4	377
geneComp_00049962	CRYZL1	CRYZL1	RGC	RO_D45	4.901571831455656e-4	378
geneComp_00002083	BLTP1	BLTP1	RGC	RO_D209	4.966448029612338e-4	379
geneComp_00089992	ZNF429	ZNF429	RGC	RO_D45	5.055406694243257e-4	380
geneComp_00045089	ZNF800	ZNF800	RGC	RO_D209	5.057016447623397e-4	381
geneComp_00078615	PLS1	PLS1	RGC	RO_D45	5.152182580742363e-4	382
geneComp_00076483	NPTN	NPTN	RGC	RO_D45	5.246143056619484e-4	383
geneComp_00031342	NSD3	NSD3	RGC	RO_D209	5.357170252114701e-4	384
geneComp_00068908	HNRNPD	HNRNPD	RGC	RO_D45	5.420078560221016e-4	385
geneComp_00068014	GRB10	GRB10	RGC	RO_D45	5.642647340299378e-4	386
geneComp_00042016	TMEM138	TMEM138	RGC	RO_D209	5.760838087599763e-4	387
geneComp_00045269	AAMDC	AAMDC	RGC	RO_D45	5.789267676947946e-4	388
geneComp_00032699	PDE4D	PDE4D	RGC	RO_D209	5.802232615443589e-4	389
geneComp_00066320	FAM13B	FAM13B	RGC	RO_D45	5.831999108483753e-4	390
geneComp_00037232	RPGR	RPGR	RGC	RO_D209	5.915972310809203e-4	391
geneComp_00049739	COX20	COX20	RGC	RO_D45	5.93313113724426e-4	392
geneComp_00073113	LOXL2	LOXL2	RGC	RO_D45	6.01223901710786e-4	393
geneComp_00031013	NLGN2	NLGN2	RGC	RO_D209	6.131242473632509e-4	394
geneComp_00035054	RFLNA	RFLNA	RGC	RO_D209	6.219560324849024e-4	395
geneComp_00047627	C11orf80	C11orf80	RGC	RO_D45	6.2419707561481e-4	396
geneComp_00042027	TMEM14B	TMEM14B	RGC	RO_D209	6.290201168743842e-4	397
geneComp_00051586	EIF2AK3	EIF2AK3	RGC	RO_D45	6.440320304273407e-4	398
geneComp_00049674	COP1	COP1	RGC	RO_D45	6.63934424230187e-4	399
geneComp_00051297	DYM	DYM	RGC	RO_D45	6.672070044033996e-4	400
geneComp_00049819	CPNE1	CPNE1	RGC	RO_D45	6.724257535636255e-4	401
geneComp_00073334	LTBP4	LTBP4	RGC	RO_D45	6.725990479581842e-4	402
geneComp_00086737	TCF3	TCF3	RGC	RO_D45	6.726631039242225e-4	403
geneComp_00047995	CACNA2D1	CACNA2D1	RGC	RO_D45	7.105268555087678e-4	404
geneComp_00023666	HNRNPD	HNRNPD	RGC	RO_D209	7.113038059719816e-4	405
geneComp_00089923	ZNF326	ZNF326	RGC	RO_D45	7.255891202542404e-4	406
geneComp_00075707	NAE1	NAE1	RGC	RO_D45	7.274699275841073e-4	407
geneComp_00068088	GRSF1	GRSF1	RGC	RO_D45	7.332015537132173e-4	408
geneComp_00028664	MEIS1	MEIS1	RGC	RO_D209	7.355090281732074e-4	409
geneComp_00085966	SRPK1	SRPK1	RGC	RO_D45	7.47505752916411e-4	410
geneComp_00047211	BCL7C	BCL7C	RGC	RO_D45	7.505891247566031e-4	411
geneComp_00047965	CABLES1	CABLES1	RGC	RO_D45	7.505891247566031e-4	412
geneComp_00066789	FGFR1OP2	FGFR1OP2	RGC	RO_D45	7.505891247566031e-4	413
geneComp_00077399	OSBP2	OSBP2	RGC	RO_D45	7.505891247566031e-4	414
geneComp_00087375	TMEM240	TMEM240	RGC	RO_D45	7.626984215585724e-4	415
geneComp_00030522	NARF	NARF	RGC	RO_D209	7.704108215357878e-4	416
geneComp_00088783	USP1	USP1	RGC	RO_D45	7.929770433460875e-4	417
geneComp_00076200	NINL	NINL	RGC	RO_D45	8.05621789244312e-4	418
geneComp_00067271	GALNT7-DT	GALNT7-DT	RGC	RO_D45	8.15516818207846e-4	419
geneComp_00066579	FAXDC2	FAXDC2	RGC	RO_D45	8.2032511784253e-4	420
geneComp_00089438	YJU2B	YJU2B	RGC	RO_D45	8.449729717973085e-4	421
geneComp_00069370	IFT46	IFT46	RGC	RO_D45	8.569580291750915e-4	422
geneComp_00076439	NPM1	NPM1	RGC	RO_D45	8.6658555064701e-4	423
geneComp_00131493	STX3	STX3	RO_D209	RO_D45	8.914240957370542e-4	424
geneComp_00084936	SLC39A13	SLC39A13	RGC	RO_D45	9.177238863919612e-4	425
geneComp_00041462	TCAIM	TCAIM	RGC	RO_D209	9.205021042732344e-4	426
geneComp_00051147	DPYSL3	DPYSL3	RGC	RO_D45	9.287412458906254e-4	427
geneComp_00089177	WDR11	WDR11	RGC	RO_D45	9.419008426757205e-4	428
geneComp_00073530	MAN1C1	MAN1C1	RGC	RO_D45	9.621035410304241e-4	429
geneComp_00041092	SUN1	SUN1	RGC	RO_D209	9.820113322680916e-4	430
geneComp_00028203	MAD2L2	MAD2L2	RGC	RO_D209	9.82637319140577e-4	431
geneComp_00086290	SUGP1	SUGP1	RGC	RO_D45	9.871031893230165e-4	432
geneComp_00005703	DNAJB2	DNAJB2	RGC	RO_D209	9.967138108872172e-4	433
geneComp_00025743	LHFPL5	LHFPL5	RGC	RO_D209	9.967138108872172e-4	434
geneComp_00065595	ENSG00000290689	ENSG00000290689	RGC	RO_D45	0.0010045550357388189	435
geneComp_00078895	PPIA	PPIA	RGC	RO_D45	0.0010178039317372955	436
geneComp_00041242	TACC2	TACC2	RGC	RO_D209	0.0010313284960130585	437
geneComp_00075317	MTHFD2L	MTHFD2L	RGC	RO_D45	0.0010471702877249947	438
geneComp_00079198	PRKACB	PRKACB	RGC	RO_D45	0.0010471702877249947	439
geneComp_00044142	XRCC6	XRCC6	RGC	RO_D209	0.001048564590849946	440
geneComp_00043934	WDR1	WDR1	RGC	RO_D209	0.001048875624185846	441
geneComp_00047170	BCAR3	BCAR3	RGC	RO_D45	0.0010740700202499117	442
geneComp_00070745	KSR1	KSR1	RGC	RO_D45	0.0010742177937801078	443
geneComp_00084583	SIVA1	SIVA1	RGC	RO_D45	0.0010853693307358568	444
geneComp_00080144	RBMX	RBMX	RGC	RO_D45	0.0010920103212894998	445
geneComp_00076656	NUBPL	NUBPL	RGC	RO_D45	0.0011048839540893764	446
geneComp_00042134	TMEM241	TMEM241	RGC	RO_D209	0.0011055729896965985	447
geneComp_00075577	MYL6	MYL6	RGC	RO_D45	0.0011106159822959576	448
geneComp_00046790	ATF4	ATF4	RGC	RO_D45	0.001120912310473219	449
geneComp_00068709	HM13	HM13	RGC	RO_D45	0.001147488553267645	450
geneComp_00001724	ATP6V1H	ATP6V1H	RGC	RO_D209	0.0011524984331491574	451
geneComp_00034745	RAPGEF6	RAPGEF6	RGC	RO_D209	0.0011524984331491574	452
geneComp_00078309	PIGF	PIGF	RGC	RO_D45	0.001181071854521504	453
geneComp_00048024	CADM2	CADM2	RGC	RO_D45	0.0011901831176223795	454
geneComp_00036210	RNF111	RNF111	RGC	RO_D209	0.0012019577648606067	455
geneComp_00032505	PCBP2	PCBP2	RGC	RO_D209	0.0012214343069752247	456
geneComp_00070914	LDLR	LDLR	RGC	RO_D45	0.001230146336946936	457
geneComp_00080008	RASA4	RASA4	RGC	RO_D45	0.0012344419733589915	458
geneComp_00080476	RMDN1	RMDN1	RGC	RO_D45	0.0012344419733589915	459
geneComp_00043388	UFD1	UFD1	RGC	RO_D209	0.0012354435136978418	460
geneComp_00088765	URI1	URI1	RGC	RO_D45	0.0012468599860717018	461
geneComp_00048252	CBR4	CBR4	RGC	RO_D45	0.0012490030982807087	462
geneComp_00078111	PFKP	PFKP	RGC	RO_D45	0.0012490030982807087	463
geneComp_00080393	RHOC	RHOC	RGC	RO_D45	0.0012490030982807087	464
geneComp_00046227	ANKRD9	ANKRD9	RGC	RO_D45	0.0012526082074362265	465
geneComp_00050157	CUL4A	CUL4A	RGC	RO_D45	0.0012772628584694183	466
geneComp_00035234	RMDN1	RMDN1	RGC	RO_D209	0.0012858109677300962	467
geneComp_00087205	TMED5	TMED5	RGC	RO_D45	0.0012880898909038917	468
geneComp_00050869	DMAP1	DMAP1	RGC	RO_D45	0.001300011811262411	469
geneComp_00071578	LINC01278	LINC01278	RGC	RO_D45	0.001333361579949534	470
geneComp_00088294	TTYH1	TTYH1	RGC	RO_D45	0.001333361579949534	471
geneComp_00090253	ZNF71	ZNF71	RGC	RO_D45	0.001338621862705351	472
geneComp_00048281	CCAR1	CCAR1	RGC	RO_D45	0.0013515050097477118	473
geneComp_00050517	DDIT4	DDIT4	RGC	RO_D45	0.0013691914074258097	474
geneComp_00050579	DDX5	DDX5	RGC	RO_D45	0.0013691914074258097	475
geneComp_00076677	NUDT16-DT	NUDT16-DT	RGC	RO_D45	0.0013789101253393178	476
geneComp_00046619	ARMC8	ARMC8	RGC	RO_D45	0.0013951351399986566	477
geneComp_00086742	TCF7	TCF7	RGC	RO_D45	0.0013951351399986566	478
geneComp_00000125	ABI2	ABI2	RGC	RO_D209	0.0013961191487308915	479
geneComp_00067855	GPBP1	GPBP1	RGC	RO_D45	0.001396221623895156	480
geneComp_00000955	ANKRD37	ANKRD37	RGC	RO_D209	0.0014023053059363112	481
geneComp_00085985	SRSF10	SRSF10	RGC	RO_D45	0.0014082036728796188	482
geneComp_00032157	OSBP2	OSBP2	RGC	RO_D209	0.0014563225817478464	483
geneComp_00002195	BORCS8	BORCS8	RGC	RO_D209	0.0014605908808960435	484
geneComp_00076698	NUF2	NUF2	RGC	RO_D45	0.001469021161596989	485
geneComp_00034391	PTPN4	PTPN4	RGC	RO_D209	0.0014981772127055997	486
geneComp_00083266	RPN2	RPN2	RGC	RO_D45	0.0015232212922110051	487
geneComp_00002949	CASP3	CASP3	RGC	RO_D209	0.0015243715698694145	488
geneComp_00039438	SLC17A7	SLC17A7	RGC	RO_D209	0.0015243715698694145	489
geneComp_00040952	STMN1	STMN1	RGC	RO_D209	0.0015243715698694145	490
geneComp_00041286	TAFA2	TAFA2	RGC	RO_D209	0.001525708095352415	491
geneComp_00078867	PPA2	PPA2	RGC	RO_D45	0.0015257909561026124	492
geneComp_00084169	SELENOP	SELENOP	RGC	RO_D45	0.001543129480656928	493
geneComp_00039742	SLC4A2	SLC4A2	RGC	RO_D209	0.0015538957062078962	494
geneComp_00046604	ARL6IP6	ARL6IP6	RGC	RO_D45	0.001573839025024375	495
geneComp_00083749	RUFY3	RUFY3	RGC	RO_D45	0.001573839025024375	496
geneComp_00066177	EXOSC10	EXOSC10	RGC	RO_D45	0.0015800386169480143	497
geneComp_00040743	SRSF10	SRSF10	RGC	RO_D209	0.001584648972500619	498
geneComp_00079681	PUF60	PUF60	RGC	RO_D45	0.0015947700425064657	499
geneComp_00078765	POLR2F	POLR2F	RGC	RO_D45	0.0015948695252602865	500
