seq_id	aln_start	aln_end	env_start	env_end	hmm_acc	hmm_name	type	hmm_start	hmm_end	hmm_length	score	evalue	significance	clan
ENST00000369764.2	58	153	57	155	PF01336.30	tRNA_anti-codon	Domain	2	73	75	27.5	2.8e-06	1	CL0021
ENST00000369764.2	203	368	202	368	PF09170.15	STN1_2	Domain	2	167	167	265.6	1.9e-79	1	CL0123
ENST00000369776.8	68	126	55	156	PF01553.26	Acyltransferase	Family	42	100	132	35	1.3e-08	1	CL0228
ENST00000369779.9	28	379	27	383	PF07690.21	MFS_1	Family	2	278	347	94.9	5.5e-27	1	CL0015
ENST00000369781.8	28	177	27	178	PF07690.21	MFS_1	Family	2	153	347	52.7	3.7e-14	1	CL0015
ENST00000369781.8	180	316	175	319	PF07690.21	MFS_1	Family	46	182	347	48	9.5e-13	1	CL0015
ENST00000369784.9	181	245	179	246	PF00076.27	RRM_1	Domain	6	69	70	21.2	0.00023	1	CL0221
ENST00000369784.9	376	443	376	445	PF00076.27	RRM_1	Domain	1	68	70	44.7	1.1e-11	1	CL0221
ENST00000369784.9	781	954	778	955	PF07744.18	SPOC	Domain	4	152	153	89.3	2.8e-25	1	CL0616
ENST00000369838.6	1	98	1	98	PF04908.20	SH3BGR	Family	1	99	99	164.5	6.2e-49	1	CL0172
ENST00000369839.4	209	337	208	337	PF04494.20	TFIID_NTD2	Family	2	133	133	142	1.6e-41	1	No_Clan
ENST00000369839.4	468	498	461	498	PF00400.37	WD40	Repeat	8	39	39	15.5	0.024	1	CL0186
ENST00000369839.4	535	571	533	571	PF00400.37	WD40	Repeat	3	39	39	41.3	1.7e-10	1	CL0186
ENST00000369839.4	576	612	575	613	PF00400.37	WD40	Repeat	2	38	39	28	2.6e-06	1	CL0186
ENST00000369839.4	618	655	617	655	PF00400.37	WD40	Repeat	2	39	39	43.8	2.5e-11	1	CL0186
ENST00000369839.4	659	697	659	697	PF00400.37	WD40	Repeat	1	39	39	43.7	2.8e-11	1	CL0186
ENST00000369839.4	704	739	701	739	PF00400.37	WD40	Repeat	4	39	39	44.8	1.2e-11	1	CL0186
ENST00000369850.10	44	149	43	150	PF00307.36	CH	Domain	2	108	109	73	2.5e-20	1	CL0188
ENST00000369850.10	167	266	166	270	PF00307.36	CH	Domain	2	105	109	62.2	5.4e-17	1	CL0188
ENST00000369850.10	279	371	278	371	PF00630.24	Filamin	Domain	2	93	93	77.8	1.1e-21	1	CL0159
ENST00000369850.10	379	471	378	471	PF00630.24	Filamin	Domain	2	93	93	84.6	7.8e-24	1	CL0159
ENST00000369850.10	478	567	477	567	PF00630.24	Filamin	Domain	2	93	93	73.1	3e-20	1	CL0159
ENST00000369850.10	577	659	573	660	PF00630.24	Filamin	Domain	5	92	93	70.7	1.7e-19	1	CL0159
ENST00000369850.10	670	760	669	760	PF00630.24	Filamin	Domain	2	93	93	88.1	6.4e-25	1	CL0159
ENST00000369850.10	767	862	766	863	PF00630.24	Filamin	Domain	2	92	93	71.5	9.6e-20	1	CL0159
ENST00000369850.10	871	961	869	962	PF00630.24	Filamin	Domain	3	92	93	78.7	5.3e-22	1	CL0159
ENST00000369856.8	17	122	16	123	PF00307.36	CH	Domain	2	108	109	73	2.5e-20	1	CL0188
ENST00000369856.8	140	239	139	243	PF00307.36	CH	Domain	2	105	109	62.2	5.4e-17	1	CL0188
ENST00000369856.8	252	344	251	344	PF00630.24	Filamin	Domain	2	93	93	77.8	1.1e-21	1	CL0159
ENST00000369856.8	352	444	351	444	PF00630.24	Filamin	Domain	2	93	93	84.6	7.8e-24	1	CL0159
ENST00000369856.8	451	540	450	540	PF00630.24	Filamin	Domain	2	93	93	73.1	3e-20	1	CL0159
ENST00000369856.8	550	632	546	633	PF00630.24	Filamin	Domain	5	92	93	70.7	1.7e-19	1	CL0159
ENST00000369856.8	643	733	642	733	PF00630.24	Filamin	Domain	2	93	93	88.1	6.4e-25	1	CL0159
ENST00000369856.8	740	835	739	836	PF00630.24	Filamin	Domain	2	92	93	71.5	9.6e-20	1	CL0159
ENST00000369856.8	844	934	842	935	PF00630.24	Filamin	Domain	3	92	93	78.7	5.3e-22	1	CL0159
ENST00000369856.8	942	994	941	996	PF00630.24	Filamin	Domain	2	57	93	29.1	1.6e-06	1	CL0159
ENST00000369903.6	9	95	8	107	PF15259.11	GTSE1_N	Family	2	92	144	34.3	2.9e-08	1	No_Clan
ENST00000369904.7	9	95	8	107	PF15259.11	GTSE1_N	Family	2	92	144	34.5	2.6e-08	1	No_Clan
ENST00000369907.7	9	95	8	107	PF15259.11	GTSE1_N	Family	2	92	144	34.3	2.9e-08	1	No_Clan
ENST00000369908.9	86	272	85	273	PF00485.23	PRK	Domain	2	195	196	206.3	4.7e-61	1	CL0023
ENST00000369908.9	314	517	311	517	PF14681.11	UPRTase	Domain	3	206	206	253.5	1.5e-75	1	CL0533
ENST00000369909.7	9	95	8	107	PF15259.11	GTSE1_N	Family	2	92	144	34.3	2.9e-08	1	No_Clan
ENST00000369962.8	13	40	11	40	PF17814.6	LisH_TPL	Domain	4	31	31	32.3	7.1e-08	1	CL0561
ENST00000369962.8	599	632	597	633	PF00400.37	WD40	Repeat	3	37	39	13.6	0.098	1	CL0186
ENST00000369962.8	658	687	650	687	PF00400.37	WD40	Repeat	8	37	39	32.2	1.3e-07	1	CL0186
ENST00000369962.8	748	782	745	782	PF00400.37	WD40	Repeat	4	39	39	20.6	0.00059	1	CL0186
ENST00000369962.8	833	869	832	870	PF00400.37	WD40	Repeat	2	38	39	29	1.2e-06	1	CL0186
ENST00000369962.8	881	915	878	916	PF00400.37	WD40	Repeat	4	38	39	14.5	0.049	1	CL0186
ENST00000369965.8	13	40	11	40	PF17814.6	LisH_TPL	Domain	4	31	31	32.3	7.1e-08	1	CL0561
ENST00000369965.8	600	633	598	634	PF00400.37	WD40	Repeat	3	37	39	13.6	0.098	1	CL0186
ENST00000369965.8	659	688	651	688	PF00400.37	WD40	Repeat	8	37	39	32.2	1.3e-07	1	CL0186
ENST00000369965.8	749	783	746	783	PF00400.37	WD40	Repeat	4	39	39	20.6	6e-04	1	CL0186
ENST00000369965.8	834	870	833	871	PF00400.37	WD40	Repeat	2	38	39	29	1.2e-06	1	CL0186
ENST00000369965.8	882	916	879	917	PF00400.37	WD40	Repeat	4	38	39	14.5	0.049	1	CL0186
ENST00000369967.7	178	198	178	199	PF18044.6	zf-CCCH_4	Domain	1	21	22	26.9	3.4e-06	1	CL0537
ENST00000369967.7	313	355	313	357	PF01585.28	G-patch	Family	1	43	45	46.8	2.5e-12	1	CL0449
ENST00000370009.5	19	113	11	125	PF00583.30	Acetyltransf_1	Family	9	102	116	55	1.1e-14	1	CL0257
ENST00000370012.1	530	587	530	593	PF00076.27	RRM_1	Domain	1	62	70	34.4	1.8e-08	1	CL0221
ENST00000370020.1	1	156	1	157	PF09727.14	CortBP2	Family	27	186	187	173.4	6.1e-51	1	No_Clan
ENST00000370033.9	441	668	441	669	PF08427.15	ARMH3_C	Domain	1	230	231	288.6	4.6e-86	1	No_Clan
ENST00000370055.5	29	113	29	113	PF13927.11	Ig_3	Domain	1	78	78	42.4	9.1e-11	1	CL0159
ENST00000370055.5	234	311	234	311	PF13927.11	Ig_3	Domain	1	78	78	52.4	6.7e-14	1	CL0159
ENST00000370055.5	332	406	328	416	PF07679.21	I-set	Domain	5	80	90	45.2	8.7e-12	1	CL0159
ENST00000370055.5	432	509	423	509	PF07679.21	I-set	Domain	11	90	90	43.1	4.1e-11	1	CL0159
ENST00000370055.5	514	603	513	603	PF07679.21	I-set	Domain	2	90	90	42.9	4.5e-11	1	CL0159
ENST00000370055.5	621	701	612	702	PF00041.26	fn3	Domain	11	83	84	50.4	2.4e-13	1	CL0159
ENST00000370055.5	713	796	707	800	PF00041.26	fn3	Domain	3	79	84	35.4	1.1e-08	1	CL0159
ENST00000370055.5	819	905	808	908	PF00041.26	fn3	Domain	11	81	84	52.7	4.6e-14	1	CL0159
ENST00000370055.5	915	997	914	999	PF00041.26	fn3	Domain	2	75	84	47.4	2e-12	1	CL0159
ENST00000370060.7	34	118	34	118	PF13927.11	Ig_3	Domain	1	78	78	42.4	9.1e-11	1	CL0159
ENST00000370060.7	239	316	239	316	PF13927.11	Ig_3	Domain	1	78	78	52.4	6.7e-14	1	CL0159
ENST00000370060.7	337	411	333	421	PF07679.21	I-set	Domain	5	80	90	45.2	8.7e-12	1	CL0159
ENST00000370060.7	437	514	428	514	PF07679.21	I-set	Domain	11	90	90	43.1	4.1e-11	1	CL0159
ENST00000370060.7	519	608	518	608	PF07679.21	I-set	Domain	2	90	90	42.9	4.5e-11	1	CL0159
ENST00000370060.7	626	706	617	707	PF00041.26	fn3	Domain	11	83	84	50.4	2.4e-13	1	CL0159
ENST00000370060.7	718	801	712	805	PF00041.26	fn3	Domain	3	79	84	35.4	1.1e-08	1	CL0159
ENST00000370060.7	824	910	813	913	PF00041.26	fn3	Domain	11	81	84	52.7	4.6e-14	1	CL0159
ENST00000370060.7	920	1000	919	1000	PF00041.26	fn3	Domain	2	73	84	45.5	7.9e-12	1	CL0159
ENST00000370069.5	38	111	35	111	PF01342.26	SAND	Family	4	76	76	90.8	3.8e-26	1	No_Clan
ENST00000370077.2	89	162	86	162	PF01342.26	SAND	Family	4	76	76	90.6	4.5e-26	1	No_Clan
ENST00000370103.9	27	125	26	125	PF12308.13	Noelin-1	Family	2	100	100	170.2	1e-50	1	No_Clan
ENST00000370103.9	202	447	202	448	PF02191.21	OLF	Repeat	1	245	246	287.5	1e-85	1	CL0186
ENST00000370137.6	107	163	106	163	PF13855.11	LRR_8	Repeat	2	60	61	37.2	2.2e-09	1	CL0022
ENST00000370137.6	177	194	177	198	PF00560.38	LRR_1	Repeat	1	19	23	10.2	0.96	1	CL0022
ENST00000370137.6	223	280	222	280	PF13855.11	LRR_8	Repeat	2	61	61	31.8	1.1e-07	1	CL0022
ENST00000370138.1	107	163	106	163	PF13855.11	LRR_8	Repeat	2	60	61	37.2	2.3e-09	1	CL0022
ENST00000370138.1	177	194	177	198	PF00560.38	LRR_1	Repeat	1	19	23	10.2	0.97	1	CL0022
ENST00000370138.1	223	280	222	280	PF13855.11	LRR_8	Repeat	2	61	61	31.8	1.1e-07	1	CL0022
ENST00000370184.1	24	163	20	172	PF01569.26	PAP2	Family	5	120	130	64.2	1.1e-17	1	CL0525
ENST00000370185.9	134	273	130	282	PF01569.26	PAP2	Family	5	120	130	63.6	1.8e-17	1	CL0525
ENST00000370197.5	171	255	169	257	PF11835.13	RRM_8	Domain	3	87	89	55.8	4.8e-15	1	CL0221
ENST00000370197.5	326	439	314	439	PF13893.11	RRM_5	Domain	9	125	125	139.2	6.6e-41	1	CL0221
ENST00000370197.5	464	524	462	527	PF00076.27	RRM_1	Domain	3	66	70	26.2	6.3e-06	1	CL0221
ENST00000370198.5	171	255	169	257	PF11835.13	RRM_8	Domain	3	87	89	55.8	4.7e-15	1	CL0221
ENST00000370198.5	326	439	314	439	PF13893.11	RRM_5	Domain	9	125	125	139.2	6.5e-41	1	CL0221
ENST00000370198.5	464	523	462	526	PF00076.27	RRM_1	Domain	3	66	70	27.5	2.5e-06	1	CL0221
ENST00000370220.1	439	636	439	636	PF06818.20	Fez1	Coiled-coil	1	199	199	235.7	7.9e-70	1	No_Clan
ENST00000370223.7	439	636	439	636	PF06818.20	Fez1	Coiled-coil	1	199	199	235.7	7.9e-70	1	No_Clan
ENST00000370249.3	48	70	48	70	PF00096.31	zf-C2H2	Domain	1	23	23	16.7	0.009	1	CL0361
ENST00000370249.3	77	98	76	98	PF00096.31	zf-C2H2	Domain	2	23	23	17.6	0.0047	1	CL0361
ENST00000370249.3	128	150	128	150	PF00096.31	zf-C2H2	Domain	1	23	23	25.1	1.9e-05	1	CL0361
ENST00000370249.3	156	178	156	178	PF00096.31	zf-C2H2	Domain	1	23	23	22.6	0.00012	1	CL0361
ENST00000370249.3	212	234	212	234	PF00096.31	zf-C2H2	Domain	1	23	23	20.4	0.00062	1	CL0361
ENST00000370249.3	242	262	240	262	PF00096.31	zf-C2H2	Domain	3	23	23	25.6	1.4e-05	1	CL0361
ENST00000370249.3	268	290	268	290	PF00096.31	zf-C2H2	Domain	1	23	23	23.9	4.7e-05	1	CL0361
ENST00000370249.3	296	318	296	318	PF00096.31	zf-C2H2	Domain	1	23	23	25.9	1.1e-05	1	CL0361
ENST00000370249.3	324	346	324	346	PF00096.31	zf-C2H2	Domain	1	23	23	29.2	9.6e-07	1	CL0361
ENST00000370249.3	353	374	352	375	PF00096.31	zf-C2H2	Domain	2	23	23	20.2	0.00069	1	CL0361
ENST00000370251.3	101	123	101	123	PF00096.31	zf-C2H2	Domain	1	23	23	16.9	0.0076	1	CL0361
ENST00000370251.3	130	151	129	151	PF00096.31	zf-C2H2	Domain	2	23	23	17.8	0.004	1	CL0361
ENST00000370251.3	181	203	181	203	PF00096.31	zf-C2H2	Domain	1	23	23	25.4	1.6e-05	1	CL0361
ENST00000370251.3	209	231	209	231	PF00096.31	zf-C2H2	Domain	1	23	23	22.9	1e-04	1	CL0361
ENST00000370251.3	265	287	265	287	PF00096.31	zf-C2H2	Domain	1	23	23	20.6	0.00052	1	CL0361
ENST00000370251.3	295	315	293	315	PF00096.31	zf-C2H2	Domain	3	23	23	25.8	1.1e-05	1	CL0361
ENST00000370283.9	8	115	7	120	PF01412.23	ArfGap	Domain	2	112	117	115.5	1.6e-33	1	No_Clan
ENST00000370296.6	16	140	16	140	PF00292.23	PAX	Domain	1	125	125	252.3	7.6e-76	1	CL0123
ENST00000370296.6	285	343	281	357	PF12403.13	Pax2_C	Family	5	63	113	86.4	1.5e-24	1	No_Clan
ENST00000370345.8	119	150	113	150	PF00400.37	WD40	Repeat	9	39	39	17.6	0.0052	1	CL0186
ENST00000370360.8	1	560	1	561	PF08568.15	Kinetochor_Ybp2	Repeat	1	635	636	390.1	2.3e-116	1	CL0020
ENST00000370372.7	43	137	42	137	PF10046.14	BLOC1_2	Coiled-coil	2	96	96	121.5	1.8e-35	1	No_Clan
ENST00000370382.7	51	132	48	155	PF00651.36	BTB	Domain	4	86	110	38.8	1e-09	1	CL0033
ENST00000370382.7	206	286	197	301	PF00651.36	BTB	Domain	11	93	110	62.9	3.3e-17	1	CL0033
ENST00000370390.7	103	206	92	206	PF02893.25	GRAM	Domain	12	112	112	33.8	2.8e-08	1	CL0266
ENST00000370390.7	213	549	213	550	PF06602.19	Myotub-related	Domain	1	351	352	496.6	4e-149	1	CL0031
ENST00000370399.6	455	722	455	723	PF00100.28	Zona_pellucida	Family	1	262	263	124.7	5.5e-36	1	CL0159
ENST00000370440.5	448	470	448	470	PF00096.31	zf-C2H2	Domain	1	23	23	23	9e-05	1	CL0361
ENST00000370447.3	248	383	248	383	PF04988.17	AKAP95	Family	1	136	136	225.1	3.6e-67	1	No_Clan
ENST00000370452.7	20	131	18	132	PF01412.23	ArfGap	Domain	3	116	117	144.9	1.3e-42	1	No_Clan
ENST00000370455.8	20	131	18	132	PF01412.23	ArfGap	Domain	3	116	117	144.7	1.4e-42	1	No_Clan
ENST00000370457.9	18	366	18	371	PF05110.18	AF-4	Family	1	358	514	372.3	6.8e-111	1	No_Clan
ENST00000370457.9	362	500	362	500	PF05110.18	AF-4	Family	383	514	514	126.1	2.9e-36	1	No_Clan
ENST00000370457.9	766	780	766	780	PF18875.5	AF4_int	Motif	1	15	15	32.8	4.6e-08	1	No_Clan
ENST00000370458.5	18	362	18	368	PF05110.18	AF-4	Family	1	358	514	379.8	3.7e-113	1	No_Clan
ENST00000370460.7	18	535	18	535	PF05110.18	AF-4	Family	1	514	514	578.4	2.3e-173	1	No_Clan
ENST00000370460.7	801	815	801	815	PF18875.5	AF4_int	Motif	1	15	15	32.8	4.6e-08	1	No_Clan
ENST00000370461.5	36	240	34	241	PF04664.18	OGFr_N	Family	3	207	208	348.7	1.1e-104	1	No_Clan
ENST00000370461.5	465	484	465	484	PF04680.18	OGFr_III	Repeat	1	20	20	27.4	3.7e-06	1	No_Clan
ENST00000370461.5	485	504	485	504	PF04680.18	OGFr_III	Repeat	1	20	20	29.6	7.9e-07	1	No_Clan
ENST00000370461.5	505	524	505	524	PF04680.18	OGFr_III	Repeat	1	20	20	29.6	7.9e-07	1	No_Clan
ENST00000370461.5	525	544	525	544	PF04680.18	OGFr_III	Repeat	1	20	20	21.5	0.00029	1	No_Clan
ENST00000370461.5	545	564	545	564	PF04680.18	OGFr_III	Repeat	1	20	20	29.6	7.9e-07	1	No_Clan
ENST00000370461.5	565	584	565	584	PF04680.18	OGFr_III	Repeat	1	20	20	29.6	7.9e-07	1	No_Clan
ENST00000370461.5	585	603	585	604	PF04680.18	OGFr_III	Repeat	1	19	20	21	0.00041	1	No_Clan
ENST00000370474.4	62	108	59	108	PF07896.17	DUF1674	Family	4	50	50	78.7	3.8e-22	1	No_Clan
ENST00000370475.9	4	52	4	52	PF18336.6	Tudor_FRX1	Domain	1	49	49	104.7	2e-30	1	CL0010
ENST00000370475.9	63	117	62	117	PF05641.17	Agenet	Domain	2	61	61	29.6	9e-07	1	CL0010
ENST00000370475.9	123	207	123	207	PF17904.6	KH_9	Domain	1	85	85	130.2	3.2e-38	1	CL0007
ENST00000370475.9	221	278	220	280	PF00013.34	KH_1	Domain	2	63	66	26.6	4.5e-06	1	CL0007
ENST00000370475.9	285	331	283	333	PF00013.34	KH_1	Domain	3	47	66	30.5	2.7e-07	1	CL0007
ENST00000370475.9	420	542	420	547	PF12235.13	FXMRP1_C_core	Family	1	127	127	162.1	1.2e-47	1	No_Clan
ENST00000370475.9	549	632	549	632	PF16098.10	FXMR_C2	Family	1	86	86	140.7	1.8e-41	1	No_Clan
ENST00000370477.5	4	52	4	52	PF18336.6	Tudor_FRX1	Domain	1	49	49	104.9	1.8e-30	1	CL0010
ENST00000370477.5	63	117	62	117	PF05641.17	Agenet	Domain	2	61	61	29.7	8.1e-07	1	CL0010
ENST00000370477.5	123	207	123	207	PF17904.6	KH_9	Domain	1	85	85	130.4	2.9e-38	1	CL0007
ENST00000370477.5	221	278	220	280	PF00013.34	KH_1	Domain	2	63	66	26.8	4e-06	1	CL0007
ENST00000370477.5	285	331	283	333	PF00013.34	KH_1	Domain	3	47	66	30.7	2.4e-07	1	CL0007
ENST00000370477.5	399	509	399	509	PF12235.13	FXMRP1_C_core	Family	1	127	127	116.8	1.2e-33	1	No_Clan
ENST00000370477.5	516	582	516	582	PF16098.10	FXMR_C2	Family	1	86	86	65.4	6e-18	1	No_Clan
ENST00000370557.5	36	91	23	92	PF16209.10	PhoLip_ATPase_N	Family	10	66	67	77.3	6.6e-22	1	No_Clan
ENST00000370557.5	121	365	119	371	PF00122.25	E1-E2_ATPase	Family	3	169	181	40.1	3.3e-10	1	No_Clan
ENST00000370557.5	468	574	467	576	PF13246.11	Cation_ATPase	Family	2	89	91	46.5	3.3e-12	1	CL0137
ENST00000370557.5	839	999	839	1000	PF16212.10	PhoLip_ATPase_C	Family	1	160	251	179.1	1.5e-52	1	CL0137
ENST00000370610.7	244	310	240	311	PF01363.26	FYVE	Domain	5	66	67	37.5	2.3e-09	1	CL0229
ENST00000370621.7	183	210	176	210	PF00008.32	EGF	Domain	6	32	32	26.2	8.4e-06	1	CL0001
ENST00000370621.7	220	252	217	252	PF00008.32	EGF	Domain	4	32	32	22.3	0.00014	1	CL0001
ENST00000370621.7	685	711	685	712	PF00008.32	EGF	Domain	1	28	32	26.7	6e-06	1	CL0001
ENST00000370621.7	742	763	742	763	PF12661.12	hEGF	Domain	1	22	22	16.3	0.012	1	CL0001
ENST00000370621.7	775	804	775	805	PF00008.32	EGF	Domain	1	31	32	27.4	3.7e-06	1	CL0001
ENST00000370621.7	813	844	813	845	PF00008.32	EGF	Domain	1	31	32	23.3	7.1e-05	1	CL0001
ENST00000370621.7	899	920	899	920	PF12661.12	hEGF	Domain	1	22	22	19.1	0.0016	1	CL0001
ENST00000370621.7	932	961	932	962	PF00008.32	EGF	Domain	1	31	32	24.8	2.4e-05	1	CL0001
ENST00000370706.9	884	1000	884	1000	PF18479.6	PIN_11	Domain	1	117	118	216.2	1.1e-64	1	CL0280
ENST00000370708.8	358	495	344	499	PF11560.13	LAP2alpha	Family	93	230	234	34	2.4e-08	1	No_Clan
ENST00000370765.11	56	153	56	155	PF21020.2	Spectrin_4	Repeat	1	98	100	44.2	2.2e-11	1	CL0743
ENST00000370765.11	375	472	373	477	PF00435.26	Spectrin	Domain	3	100	105	29.2	1.3e-06	1	CL0743
ENST00000370765.11	482	549	482	549	PF21019.2	Spectrin_3	Repeat	1	68	68	95.6	2e-27	1	CL0743
ENST00000370765.11	550	616	550	616	PF17902.6	SH3_10	Domain	1	65	65	71.9	4.2e-20	1	CL0010
ENST00000370765.11	651	728	651	728	PF18373.6	Spectrin_2	Domain	1	78	78	102.7	1.1e-29	1	CL0743
ENST00000370765.11	735	850	735	850	PF21097.2	SR_plectin_7	Domain	1	116	116	170.2	2.3e-50	1	CL0743
ENST00000370767.5	102	165	102	166	PF00013.34	KH_1	Domain	1	65	66	67.5	7.9e-19	1	CL0007
ENST00000370767.5	188	253	187	253	PF00013.34	KH_1	Domain	2	66	66	63.3	1.6e-17	1	CL0007
ENST00000370767.5	280	340	277	341	PF00013.34	KH_1	Domain	4	65	66	57.8	8.5e-16	1	CL0007
ENST00000370767.5	380	445	378	445	PF00013.34	KH_1	Domain	3	66	66	62.2	3.5e-17	1	CL0007
ENST00000370767.5	576	595	572	599	PF09005.15	DUF1897	Domain	4	23	36	20.6	0.00028	1	No_Clan
ENST00000370767.5	604	622	602	624	PF09005.15	DUF1897	Domain	3	21	36	28.5	9.4e-07	1	No_Clan
ENST00000370768.7	102	165	102	166	PF00013.34	KH_1	Domain	1	65	66	67.5	7.7e-19	1	CL0007
ENST00000370768.7	188	253	187	253	PF00013.34	KH_1	Domain	2	66	66	63.3	1.5e-17	1	CL0007
ENST00000370768.7	280	340	277	341	PF00013.34	KH_1	Domain	4	65	66	57.8	8.3e-16	1	CL0007
ENST00000370768.7	380	445	378	445	PF00013.34	KH_1	Domain	3	66	66	62.2	3.4e-17	1	CL0007
ENST00000370768.7	576	595	572	599	PF09005.15	DUF1897	Domain	4	23	36	20.6	0.00027	1	No_Clan
ENST00000370768.7	604	622	602	624	PF09005.15	DUF1897	Domain	3	21	36	28.5	9.2e-07	1	No_Clan
ENST00000370788.6	36	138	35	139	PF00307.36	CH	Domain	2	108	109	76.1	2.6e-21	1	CL0188
ENST00000370788.6	152	255	151	256	PF00307.36	CH	Domain	2	108	109	77.4	1.1e-21	1	CL0188
ENST00000370788.6	382	479	382	481	PF21020.2	Spectrin_4	Repeat	1	98	100	44.2	2.2e-11	1	CL0743
ENST00000370788.6	701	798	699	803	PF00435.26	Spectrin	Domain	3	100	105	29.2	1.3e-06	1	CL0743
ENST00000370788.6	808	875	808	875	PF21019.2	Spectrin_3	Repeat	1	68	68	95.6	2e-27	1	CL0743
ENST00000370788.6	876	942	876	942	PF17902.6	SH3_10	Domain	1	65	65	71.9	4.2e-20	1	CL0010
ENST00000370823.8	73	223	73	223	PF01018.27	GTP1_OBG	Domain	1	155	155	149.2	8.1e-44	1	No_Clan
ENST00000370823.8	227	346	226	346	PF01926.28	MMR_HSR1	Family	2	113	113	88.2	4.6e-25	1	CL0023
ENST00000370833.7	220	531	219	531	PF03567.19	Sulfotransfer_2	Domain	2	252	252	133.1	2.2e-38	1	CL0023
ENST00000370836.6	220	491	219	491	PF03567.19	Sulfotransfer_2	Domain	2	252	252	127.4	1.2e-36	1	CL0023
ENST00000370844.5	83	104	82	104	PF18044.6	zf-CCCH_4	Domain	2	22	22	25.5	9.7e-06	1	CL0537
ENST00000370844.5	115	152	115	153	PF22628.1	zf-CCCH_10	Domain	1	38	39	77.8	3.6e-22	1	CL0537
ENST00000370846.8	155	187	151	189	PF01529.25	DHHC	Family	6	38	133	42.8	6.1e-11	1	No_Clan
ENST00000370853.8	20	40	20	40	PF14608.11	zf-CCCH_2	Domain	2	19	19	12	0.29	1	CL0537
ENST00000370853.8	49	87	49	87	PF22628.1	zf-CCCH_10	Domain	1	39	39	74.7	3.6e-21	1	CL0537
ENST00000370853.8	179	200	178	200	PF18044.6	zf-CCCH_4	Domain	2	22	22	24.9	1.4e-05	1	CL0537
ENST00000370853.8	211	248	211	249	PF22628.1	zf-CCCH_10	Domain	1	38	39	77.2	5.7e-22	1	CL0537
ENST00000370854.7	155	302	152	305	PF01529.25	DHHC	Family	6	130	133	119.6	1.1e-34	1	No_Clan
ENST00000370857.7	20	40	20	40	PF14608.11	zf-CCCH_2	Domain	2	19	19	12.1	0.28	1	CL0537
ENST00000370857.7	49	87	49	87	PF22628.1	zf-CCCH_10	Domain	1	39	39	74.7	3.4e-21	1	CL0537
ENST00000370857.7	179	200	178	200	PF18044.6	zf-CCCH_4	Domain	2	22	22	25	1.4e-05	1	CL0537
ENST00000370857.7	211	248	211	249	PF22628.1	zf-CCCH_10	Domain	1	38	39	77.3	5.5e-22	1	CL0537
ENST00000370920.8	10	35	9	38	PF00641.23	zf-RanBP	Domain	2	25	30	26.8	2.7e-06	1	CL0167
ENST00000370920.8	67	93	65	94	PF00641.23	zf-RanBP	Domain	3	29	30	24.1	1.9e-05	1	CL0167
ENST00000370927.5	130	186	130	189	PF00076.27	RRM_1	Domain	1	64	70	34.5	1.7e-08	1	CL0221
ENST00000370935.5	101	157	101	160	PF00076.27	RRM_1	Domain	1	64	70	34.5	1.6e-08	1	CL0221
ENST00000370958.5	84	140	84	142	PF13855.11	LRR_8	Repeat	1	59	61	35.7	6.7e-09	1	CL0022
ENST00000371026.8	696	732	694	733	PF00400.37	WD40	Repeat	3	38	39	18.3	0.003	1	CL0186
ENST00000371026.8	746	775	738	775	PF00400.37	WD40	Repeat	10	39	39	16.7	0.01	1	CL0186
ENST00000371037.9	560	826	560	827	PF10291.14	muHD	Domain	1	260	261	254.4	1.6e-75	1	CL0448
ENST00000371039.5	363	629	363	630	PF10291.14	muHD	Domain	1	260	261	255.2	8.7e-76	1	CL0448
ENST00000371059.7	126	233	126	233	PF18589.6	ObR_Ig	Domain	1	105	105	58.3	1.1e-15	1	CL0159
ENST00000371059.7	238	324	238	326	PF00041.26	fn3	Domain	1	82	84	30.1	4.9e-07	1	CL0159
ENST00000371059.7	330	427	329	427	PF06328.16	Lep_receptor_Ig	Domain	2	94	94	84.9	3.4e-24	1	CL0159
ENST00000371059.7	431	532	431	533	PF18589.6	ObR_Ig	Domain	1	104	105	116.8	6.6e-34	1	CL0159
ENST00000371060.7	126	233	126	233	PF18589.6	ObR_Ig	Domain	1	105	105	58.4	9.6e-16	1	CL0159
ENST00000371060.7	238	324	238	326	PF00041.26	fn3	Domain	1	82	84	30.3	4.5e-07	1	CL0159
ENST00000371060.7	330	427	329	427	PF06328.16	Lep_receptor_Ig	Domain	2	94	94	85	3.1e-24	1	CL0159
ENST00000371060.7	431	532	431	533	PF18589.6	ObR_Ig	Domain	1	104	105	116.9	6e-34	1	CL0159
ENST00000371069.5	283	421	283	422	PF10409.14	PTEN_C2	Domain	1	132	133	109	1.6e-31	1	CL0154
ENST00000371085.8	21	383	20	383	PF00503.25	G-alpha	Domain	2	333	333	393.4	9.3e-118	1	CL0023
ENST00000371095.7	21	369	20	369	PF00503.25	G-alpha	Domain	2	333	333	401.4	3.5e-120	1	CL0023
ENST00000371103.8	352	394	350	395	PF05225.21	HTH_psq	Domain	3	44	45	54.5	8.2e-15	1	CL0123
ENST00000371144.7	158	265	157	271	PF08514.16	STAG	Repeat	2	109	114	128.1	1.6e-37	1	CL0020
ENST00000371144.7	298	372	298	372	PF21581.2	SCD	Repeat	1	75	75	103.9	5e-30	1	CL0020
