gene_ref	gene_id	gene_name	condition_1	condition_2	isoformUpregulated	isoformDownregulated	iso_ref_up	iso_ref_down	featureCompared	isoformsDifferent	switchConsequence
geneComp_00003585	ENSG00000115204	MPV17	FT	RGC	ENST00000357186	ENST00000380044	isoComp_00010556	isoComp_00010557	domains_identified	FALSE	NA
geneComp_00003585	ENSG00000115204	MPV17	FT	RGC	ENST00000357186	ENST00000380044	isoComp_00010556	isoComp_00010557	domain_isotype	FALSE	NA
geneComp_00003585	ENSG00000115204	MPV17	FT	RGC	ENST00000357186	ENST00000380044	isoComp_00010556	isoComp_00010557	signal_peptide_identified	FALSE	NA
geneComp_00003602	ENSG00000115275	MOGS	FT	RGC	ENST00000409065	ENST00000448666	isoComp_00010595	isoComp_00010596	intron_retention	FALSE	NA
geneComp_00003602	ENSG00000115275	MOGS	FT	RGC	ENST00000409065	ENST00000448666	isoComp_00010595	isoComp_00010596	coding_potential	NA	NA
geneComp_00003602	ENSG00000115275	MOGS	FT	RGC	ENST00000409065	ENST00000448666	isoComp_00010595	isoComp_00010596	ORF_seq_similarity	TRUE	ORF is shorter
geneComp_00003602	ENSG00000115275	MOGS	FT	RGC	ENST00000409065	ENST00000448666	isoComp_00010595	isoComp_00010596	NMD_status	FALSE	NA
geneComp_00003602	ENSG00000115275	MOGS	FT	RGC	ENST00000409065	ENST00000448666	isoComp_00010595	isoComp_00010596	domains_identified	FALSE	NA
geneComp_00003602	ENSG00000115275	MOGS	FT	RGC	ENST00000409065	ENST00000448666	isoComp_00010595	isoComp_00010596	domain_isotype	FALSE	NA
geneComp_00003602	ENSG00000115275	MOGS	FT	RGC	ENST00000409065	ENST00000448666	isoComp_00010595	isoComp_00010596	signal_peptide_identified	FALSE	NA
geneComp_00003603	ENSG00000115282	TTC31	FT	RGC	ENST00000410003	ENST00000233623	isoComp_00010600	isoComp_00010599	intron_retention	TRUE	Intron retention gain
geneComp_00003603	ENSG00000115282	TTC31	FT	RGC	ENST00000410003	ENST00000233623	isoComp_00010600	isoComp_00010599	coding_potential	NA	NA
geneComp_00003603	ENSG00000115282	TTC31	FT	RGC	ENST00000410003	ENST00000233623	isoComp_00010600	isoComp_00010599	ORF_seq_similarity	TRUE	ORF is shorter
geneComp_00003603	ENSG00000115282	TTC31	FT	RGC	ENST00000410003	ENST00000233623	isoComp_00010600	isoComp_00010599	NMD_status	FALSE	NA
geneComp_00003603	ENSG00000115282	TTC31	FT	RGC	ENST00000410003	ENST00000233623	isoComp_00010600	isoComp_00010599	domains_identified	FALSE	NA
geneComp_00003603	ENSG00000115282	TTC31	FT	RGC	ENST00000410003	ENST00000233623	isoComp_00010600	isoComp_00010599	domain_isotype	FALSE	NA
geneComp_00003603	ENSG00000115282	TTC31	FT	RGC	ENST00000410003	ENST00000233623	isoComp_00010600	isoComp_00010599	signal_peptide_identified	FALSE	NA
geneComp_00003607	ENSG00000115295	CLIP4	FT	RGC	ENST00000691509	ENST00000689687	isoComp_00010617	isoComp_00010615	intron_retention	TRUE	Intron retention gain
geneComp_00003607	ENSG00000115295	CLIP4	FT	RGC	ENST00000691509	ENST00000689687	isoComp_00010617	isoComp_00010615	coding_potential	NA	NA
geneComp_00003607	ENSG00000115295	CLIP4	FT	RGC	ENST00000691509	ENST00000689687	isoComp_00010617	isoComp_00010615	ORF_seq_similarity	TRUE	ORF is longer
geneComp_00003607	ENSG00000115295	CLIP4	FT	RGC	ENST00000691509	ENST00000689687	isoComp_00010617	isoComp_00010615	NMD_status	FALSE	NA
geneComp_00003607	ENSG00000115295	CLIP4	FT	RGC	ENST00000691509	ENST00000689687	isoComp_00010617	isoComp_00010615	domains_identified	FALSE	NA
geneComp_00003607	ENSG00000115295	CLIP4	FT	RGC	ENST00000691509	ENST00000689687	isoComp_00010617	isoComp_00010615	domain_isotype	FALSE	NA
geneComp_00003607	ENSG00000115295	CLIP4	FT	RGC	ENST00000691509	ENST00000689687	isoComp_00010617	isoComp_00010615	signal_peptide_identified	FALSE	NA
geneComp_00003608	ENSG00000115306	SPTBN1	FT	RGC	ENST00000356805	ENST00000467371	isoComp_00010619	isoComp_00010620	intron_retention	FALSE	NA
geneComp_00003608	ENSG00000115306	SPTBN1	FT	RGC	ENST00000356805	ENST00000467371	isoComp_00010619	isoComp_00010620	coding_potential	NA	NA
geneComp_00003608	ENSG00000115306	SPTBN1	FT	RGC	ENST00000356805	ENST00000467371	isoComp_00010619	isoComp_00010620	ORF_seq_similarity	TRUE	ORF is longer
geneComp_00003608	ENSG00000115306	SPTBN1	FT	RGC	ENST00000356805	ENST00000467371	isoComp_00010619	isoComp_00010620	NMD_status	FALSE	NA
geneComp_00003608	ENSG00000115306	SPTBN1	FT	RGC	ENST00000356805	ENST00000467371	isoComp_00010619	isoComp_00010620	domains_identified	FALSE	NA
geneComp_00003608	ENSG00000115306	SPTBN1	FT	RGC	ENST00000356805	ENST00000467371	isoComp_00010619	isoComp_00010620	domain_isotype	FALSE	NA
geneComp_00003608	ENSG00000115306	SPTBN1	FT	RGC	ENST00000356805	ENST00000467371	isoComp_00010619	isoComp_00010620	signal_peptide_identified	FALSE	NA
geneComp_00003610	ENSG00000115310	RTN4	FT	RGC	ENST00000337526	ENST00000317610	isoComp_00010626	isoComp_00010625	intron_retention	FALSE	NA
geneComp_00003610	ENSG00000115310	RTN4	FT	RGC	ENST00000337526	ENST00000317610	isoComp_00010626	isoComp_00010625	coding_potential	NA	NA
geneComp_00003610	ENSG00000115310	RTN4	FT	RGC	ENST00000337526	ENST00000317610	isoComp_00010626	isoComp_00010625	ORF_seq_similarity	TRUE	ORF is longer
geneComp_00003610	ENSG00000115310	RTN4	FT	RGC	ENST00000337526	ENST00000317610	isoComp_00010626	isoComp_00010625	NMD_status	FALSE	NA
geneComp_00003610	ENSG00000115310	RTN4	FT	RGC	ENST00000337526	ENST00000317610	isoComp_00010626	isoComp_00010625	domains_identified	FALSE	NA
geneComp_00003610	ENSG00000115310	RTN4	FT	RGC	ENST00000337526	ENST00000317610	isoComp_00010626	isoComp_00010625	domain_isotype	FALSE	NA
geneComp_00003610	ENSG00000115310	RTN4	FT	RGC	ENST00000337526	ENST00000317610	isoComp_00010626	isoComp_00010625	signal_peptide_identified	FALSE	NA
geneComp_00003610	ENSG00000115310	RTN4	FT	RGC	ENST00000337526	ENST00000394611	isoComp_00010626	isoComp_00010628	intron_retention	FALSE	NA
geneComp_00003610	ENSG00000115310	RTN4	FT	RGC	ENST00000337526	ENST00000394611	isoComp_00010626	isoComp_00010628	coding_potential	NA	NA
geneComp_00003610	ENSG00000115310	RTN4	FT	RGC	ENST00000337526	ENST00000394611	isoComp_00010626	isoComp_00010628	ORF_seq_similarity	TRUE	ORF is longer
geneComp_00003610	ENSG00000115310	RTN4	FT	RGC	ENST00000337526	ENST00000394611	isoComp_00010626	isoComp_00010628	NMD_status	FALSE	NA
geneComp_00003610	ENSG00000115310	RTN4	FT	RGC	ENST00000337526	ENST00000394611	isoComp_00010626	isoComp_00010628	domains_identified	FALSE	NA
geneComp_00003610	ENSG00000115310	RTN4	FT	RGC	ENST00000337526	ENST00000394611	isoComp_00010626	isoComp_00010628	domain_isotype	FALSE	NA
geneComp_00003610	ENSG00000115310	RTN4	FT	RGC	ENST00000337526	ENST00000394611	isoComp_00010626	isoComp_00010628	signal_peptide_identified	FALSE	NA
geneComp_00003626	ENSG00000115419	GLS	FT	RGC	ENST00000320717	ENST00000468352	isoComp_00010689	isoComp_00010692	intron_retention	FALSE	NA
geneComp_00003626	ENSG00000115419	GLS	FT	RGC	ENST00000320717	ENST00000468352	isoComp_00010689	isoComp_00010692	coding_potential	NA	NA
geneComp_00003626	ENSG00000115419	GLS	FT	RGC	ENST00000320717	ENST00000468352	isoComp_00010689	isoComp_00010692	ORF_seq_similarity	TRUE	Complete ORF gain
geneComp_00003626	ENSG00000115419	GLS	FT	RGC	ENST00000320717	ENST00000468352	isoComp_00010689	isoComp_00010692	NMD_status	NA	NA
geneComp_00003626	ENSG00000115419	GLS	FT	RGC	ENST00000320717	ENST00000468352	isoComp_00010689	isoComp_00010692	domains_identified	FALSE	NA
geneComp_00003626	ENSG00000115419	GLS	FT	RGC	ENST00000320717	ENST00000468352	isoComp_00010689	isoComp_00010692	domain_isotype	FALSE	NA
geneComp_00003626	ENSG00000115419	GLS	FT	RGC	ENST00000320717	ENST00000468352	isoComp_00010689	isoComp_00010692	signal_peptide_identified	FALSE	NA
geneComp_00003639	ENSG00000115504	EHBP1	FT	RGC	ENST00000263991	ENST00000431489	isoComp_00010724	isoComp_00010728	intron_retention	TRUE	Intron retention loss
geneComp_00003639	ENSG00000115504	EHBP1	FT	RGC	ENST00000263991	ENST00000431489	isoComp_00010724	isoComp_00010728	coding_potential	NA	NA
geneComp_00003639	ENSG00000115504	EHBP1	FT	RGC	ENST00000263991	ENST00000431489	isoComp_00010724	isoComp_00010728	ORF_seq_similarity	FALSE	NA
geneComp_00003639	ENSG00000115504	EHBP1	FT	RGC	ENST00000263991	ENST00000431489	isoComp_00010724	isoComp_00010728	NMD_status	FALSE	NA
geneComp_00003639	ENSG00000115504	EHBP1	FT	RGC	ENST00000263991	ENST00000431489	isoComp_00010724	isoComp_00010728	domains_identified	FALSE	NA
geneComp_00003639	ENSG00000115504	EHBP1	FT	RGC	ENST00000263991	ENST00000431489	isoComp_00010724	isoComp_00010728	domain_isotype	FALSE	NA
geneComp_00003639	ENSG00000115504	EHBP1	FT	RGC	ENST00000263991	ENST00000431489	isoComp_00010724	isoComp_00010728	signal_peptide_identified	FALSE	NA
geneComp_00003644	ENSG00000115525	ST3GAL5	FT	RGC	ENST00000640712	ENST00000638572	isoComp_00010740	isoComp_00010739	intron_retention	FALSE	NA
geneComp_00003644	ENSG00000115525	ST3GAL5	FT	RGC	ENST00000640712	ENST00000638572	isoComp_00010740	isoComp_00010739	coding_potential	NA	NA
geneComp_00003644	ENSG00000115525	ST3GAL5	FT	RGC	ENST00000640712	ENST00000638572	isoComp_00010740	isoComp_00010739	ORF_seq_similarity	TRUE	ORF is shorter
geneComp_00003644	ENSG00000115525	ST3GAL5	FT	RGC	ENST00000640712	ENST00000638572	isoComp_00010740	isoComp_00010739	NMD_status	FALSE	NA
geneComp_00003644	ENSG00000115525	ST3GAL5	FT	RGC	ENST00000640712	ENST00000638572	isoComp_00010740	isoComp_00010739	domains_identified	FALSE	NA
geneComp_00003644	ENSG00000115525	ST3GAL5	FT	RGC	ENST00000640712	ENST00000638572	isoComp_00010740	isoComp_00010739	domain_isotype	FALSE	NA
geneComp_00003644	ENSG00000115525	ST3GAL5	FT	RGC	ENST00000640712	ENST00000638572	isoComp_00010740	isoComp_00010739	signal_peptide_identified	FALSE	NA
geneComp_00003683	ENSG00000115902	SLC1A4	FT	RGC	ENST00000234256	ENST00000480594	isoComp_00010839	isoComp_00010840	intron_retention	FALSE	NA
geneComp_00003683	ENSG00000115902	SLC1A4	FT	RGC	ENST00000234256	ENST00000480594	isoComp_00010839	isoComp_00010840	coding_potential	NA	NA
geneComp_00003683	ENSG00000115902	SLC1A4	FT	RGC	ENST00000234256	ENST00000480594	isoComp_00010839	isoComp_00010840	ORF_seq_similarity	TRUE	ORF is longer
geneComp_00003683	ENSG00000115902	SLC1A4	FT	RGC	ENST00000234256	ENST00000480594	isoComp_00010839	isoComp_00010840	NMD_status	FALSE	NA
geneComp_00003683	ENSG00000115902	SLC1A4	FT	RGC	ENST00000234256	ENST00000480594	isoComp_00010839	isoComp_00010840	domains_identified	FALSE	NA
geneComp_00003683	ENSG00000115902	SLC1A4	FT	RGC	ENST00000234256	ENST00000480594	isoComp_00010839	isoComp_00010840	domain_isotype	FALSE	NA
geneComp_00003683	ENSG00000115902	SLC1A4	FT	RGC	ENST00000234256	ENST00000480594	isoComp_00010839	isoComp_00010840	signal_peptide_identified	FALSE	NA
geneComp_00003731	ENSG00000116221	MRPL37	FT	RGC	ENST00000398219	ENST00000360840	isoComp_00010984	isoComp_00010983	intron_retention	FALSE	NA
geneComp_00003731	ENSG00000116221	MRPL37	FT	RGC	ENST00000398219	ENST00000360840	isoComp_00010984	isoComp_00010983	coding_potential	NA	NA
geneComp_00003731	ENSG00000116221	MRPL37	FT	RGC	ENST00000398219	ENST00000360840	isoComp_00010984	isoComp_00010983	ORF_seq_similarity	TRUE	ORF is shorter
geneComp_00003731	ENSG00000116221	MRPL37	FT	RGC	ENST00000398219	ENST00000360840	isoComp_00010984	isoComp_00010983	NMD_status	FALSE	NA
geneComp_00003731	ENSG00000116221	MRPL37	FT	RGC	ENST00000398219	ENST00000360840	isoComp_00010984	isoComp_00010983	domains_identified	FALSE	NA
geneComp_00003731	ENSG00000116221	MRPL37	FT	RGC	ENST00000398219	ENST00000360840	isoComp_00010984	isoComp_00010983	domain_isotype	FALSE	NA
geneComp_00003731	ENSG00000116221	MRPL37	FT	RGC	ENST00000398219	ENST00000360840	isoComp_00010984	isoComp_00010983	signal_peptide_identified	FALSE	NA
geneComp_00003765	ENSG00000116661	FBXO2	FT	RGC	ENST00000642025	ENST00000354287	isoComp_00011086	isoComp_00011085	intron_retention	FALSE	NA
geneComp_00003765	ENSG00000116661	FBXO2	FT	RGC	ENST00000642025	ENST00000354287	isoComp_00011086	isoComp_00011085	coding_potential	NA	NA
geneComp_00003765	ENSG00000116661	FBXO2	FT	RGC	ENST00000642025	ENST00000354287	isoComp_00011086	isoComp_00011085	ORF_seq_similarity	TRUE	ORF is shorter
geneComp_00003765	ENSG00000116661	FBXO2	FT	RGC	ENST00000642025	ENST00000354287	isoComp_00011086	isoComp_00011085	NMD_status	TRUE	NMD sensitive
geneComp_00003765	ENSG00000116661	FBXO2	FT	RGC	ENST00000642025	ENST00000354287	isoComp_00011086	isoComp_00011085	domains_identified	FALSE	NA
geneComp_00003765	ENSG00000116661	FBXO2	FT	RGC	ENST00000642025	ENST00000354287	isoComp_00011086	isoComp_00011085	domain_isotype	FALSE	NA
geneComp_00003765	ENSG00000116661	FBXO2	FT	RGC	ENST00000642025	ENST00000354287	isoComp_00011086	isoComp_00011085	signal_peptide_identified	FALSE	NA
geneComp_00003770	ENSG00000116675	DNAJC6	FT	RGC	ENST00000395325	ENST00000494710	isoComp_00011096	isoComp_00011097	intron_retention	FALSE	NA
geneComp_00003770	ENSG00000116675	DNAJC6	FT	RGC	ENST00000395325	ENST00000494710	isoComp_00011096	isoComp_00011097	coding_potential	NA	NA
geneComp_00003770	ENSG00000116675	DNAJC6	FT	RGC	ENST00000395325	ENST00000494710	isoComp_00011096	isoComp_00011097	ORF_seq_similarity	TRUE	ORF is longer
geneComp_00003770	ENSG00000116675	DNAJC6	FT	RGC	ENST00000395325	ENST00000494710	isoComp_00011096	isoComp_00011097	NMD_status	TRUE	NMD insensitive
geneComp_00003770	ENSG00000116675	DNAJC6	FT	RGC	ENST00000395325	ENST00000494710	isoComp_00011096	isoComp_00011097	domains_identified	FALSE	NA
geneComp_00003770	ENSG00000116675	DNAJC6	FT	RGC	ENST00000395325	ENST00000494710	isoComp_00011096	isoComp_00011097	domain_isotype	FALSE	NA
geneComp_00003770	ENSG00000116675	DNAJC6	FT	RGC	ENST00000395325	ENST00000494710	isoComp_00011096	isoComp_00011097	signal_peptide_identified	FALSE	NA
geneComp_00003771	ENSG00000116678	LEPR	FT	RGC	ENST00000349533	ENST00000371060	isoComp_00011098	isoComp_00011100	intron_retention	FALSE	NA
geneComp_00003771	ENSG00000116678	LEPR	FT	RGC	ENST00000349533	ENST00000371060	isoComp_00011098	isoComp_00011100	coding_potential	NA	NA
geneComp_00003771	ENSG00000116678	LEPR	FT	RGC	ENST00000349533	ENST00000371060	isoComp_00011098	isoComp_00011100	ORF_seq_similarity	TRUE	ORF is longer
geneComp_00003771	ENSG00000116678	LEPR	FT	RGC	ENST00000349533	ENST00000371060	isoComp_00011098	isoComp_00011100	NMD_status	FALSE	NA
geneComp_00003771	ENSG00000116678	LEPR	FT	RGC	ENST00000349533	ENST00000371060	isoComp_00011098	isoComp_00011100	domains_identified	FALSE	NA
geneComp_00003771	ENSG00000116678	LEPR	FT	RGC	ENST00000349533	ENST00000371060	isoComp_00011098	isoComp_00011100	domain_isotype	FALSE	NA
geneComp_00003771	ENSG00000116678	LEPR	FT	RGC	ENST00000349533	ENST00000371060	isoComp_00011098	isoComp_00011100	signal_peptide_identified	FALSE	NA
geneComp_00003848	ENSG00000117385	P3H1	FT	RGC	ENST00000495874	ENST00000397054	isoComp_00011336	isoComp_00011333	intron_retention	TRUE	Intron retention gain
geneComp_00003848	ENSG00000117385	P3H1	FT	RGC	ENST00000495874	ENST00000397054	isoComp_00011336	isoComp_00011333	coding_potential	NA	NA
geneComp_00003848	ENSG00000117385	P3H1	FT	RGC	ENST00000495874	ENST00000397054	isoComp_00011336	isoComp_00011333	ORF_seq_similarity	TRUE	ORF is shorter
geneComp_00003848	ENSG00000117385	P3H1	FT	RGC	ENST00000495874	ENST00000397054	isoComp_00011336	isoComp_00011333	NMD_status	TRUE	NMD sensitive
geneComp_00003848	ENSG00000117385	P3H1	FT	RGC	ENST00000495874	ENST00000397054	isoComp_00011336	isoComp_00011333	domains_identified	FALSE	NA
geneComp_00003848	ENSG00000117385	P3H1	FT	RGC	ENST00000495874	ENST00000397054	isoComp_00011336	isoComp_00011333	domain_isotype	FALSE	NA
geneComp_00003848	ENSG00000117385	P3H1	FT	RGC	ENST00000495874	ENST00000397054	isoComp_00011336	isoComp_00011333	signal_peptide_identified	FALSE	NA
geneComp_00003904	ENSG00000117859	OSBPL9	FT	RGC	ENST00000371714	ENST00000462759	isoComp_00011472	isoComp_00011475	intron_retention	FALSE	NA
geneComp_00003904	ENSG00000117859	OSBPL9	FT	RGC	ENST00000371714	ENST00000462759	isoComp_00011472	isoComp_00011475	coding_potential	NA	NA
geneComp_00003904	ENSG00000117859	OSBPL9	FT	RGC	ENST00000371714	ENST00000462759	isoComp_00011472	isoComp_00011475	ORF_seq_similarity	TRUE	ORF is longer
geneComp_00003904	ENSG00000117859	OSBPL9	FT	RGC	ENST00000371714	ENST00000462759	isoComp_00011472	isoComp_00011475	NMD_status	FALSE	NA
geneComp_00003904	ENSG00000117859	OSBPL9	FT	RGC	ENST00000371714	ENST00000462759	isoComp_00011472	isoComp_00011475	domains_identified	FALSE	NA
geneComp_00003904	ENSG00000117859	OSBPL9	FT	RGC	ENST00000371714	ENST00000462759	isoComp_00011472	isoComp_00011475	domain_isotype	FALSE	NA
geneComp_00003904	ENSG00000117859	OSBPL9	FT	RGC	ENST00000371714	ENST00000462759	isoComp_00011472	isoComp_00011475	signal_peptide_identified	FALSE	NA
geneComp_00003922	ENSG00000118217	ATF6	FT	RGC	ENST00000681738	ENST00000367942	isoComp_00011523	isoComp_00011522	intron_retention	FALSE	NA
geneComp_00003922	ENSG00000118217	ATF6	FT	RGC	ENST00000681738	ENST00000367942	isoComp_00011523	isoComp_00011522	coding_potential	NA	NA
geneComp_00003922	ENSG00000118217	ATF6	FT	RGC	ENST00000681738	ENST00000367942	isoComp_00011523	isoComp_00011522	ORF_seq_similarity	FALSE	NA
geneComp_00003922	ENSG00000118217	ATF6	FT	RGC	ENST00000681738	ENST00000367942	isoComp_00011523	isoComp_00011522	NMD_status	TRUE	NMD sensitive
geneComp_00003922	ENSG00000118217	ATF6	FT	RGC	ENST00000681738	ENST00000367942	isoComp_00011523	isoComp_00011522	domains_identified	FALSE	NA
geneComp_00003922	ENSG00000118217	ATF6	FT	RGC	ENST00000681738	ENST00000367942	isoComp_00011523	isoComp_00011522	domain_isotype	FALSE	NA
geneComp_00003922	ENSG00000118217	ATF6	FT	RGC	ENST00000681738	ENST00000367942	isoComp_00011523	isoComp_00011522	signal_peptide_identified	FALSE	NA
geneComp_00003937	ENSG00000118418	HMGN3	FT	RGC	ENST00000706657	ENST00000275036	isoComp_00011561	isoComp_00011557	intron_retention	FALSE	NA
geneComp_00003937	ENSG00000118418	HMGN3	FT	RGC	ENST00000706657	ENST00000275036	isoComp_00011561	isoComp_00011557	coding_potential	NA	NA
geneComp_00003937	ENSG00000118418	HMGN3	FT	RGC	ENST00000706657	ENST00000275036	isoComp_00011561	isoComp_00011557	ORF_seq_similarity	TRUE	ORF is longer
geneComp_00003937	ENSG00000118418	HMGN3	FT	RGC	ENST00000706657	ENST00000275036	isoComp_00011561	isoComp_00011557	NMD_status	FALSE	NA
geneComp_00003937	ENSG00000118418	HMGN3	FT	RGC	ENST00000706657	ENST00000275036	isoComp_00011561	isoComp_00011557	domains_identified	FALSE	NA
geneComp_00003937	ENSG00000118418	HMGN3	FT	RGC	ENST00000706657	ENST00000275036	isoComp_00011561	isoComp_00011557	domain_isotype	FALSE	NA
geneComp_00003937	ENSG00000118418	HMGN3	FT	RGC	ENST00000706657	ENST00000275036	isoComp_00011561	isoComp_00011557	signal_peptide_identified	FALSE	NA
geneComp_00003939	ENSG00000118432	CNR1	FT	RGC	ENST00000362094	ENST00000369501	isoComp_00011567	isoComp_00011568	intron_retention	TRUE	Intron retention loss
geneComp_00003939	ENSG00000118432	CNR1	FT	RGC	ENST00000362094	ENST00000369501	isoComp_00011567	isoComp_00011568	coding_potential	NA	NA
geneComp_00003939	ENSG00000118432	CNR1	FT	RGC	ENST00000362094	ENST00000369501	isoComp_00011567	isoComp_00011568	ORF_seq_similarity	TRUE	ORF is shorter
geneComp_00003939	ENSG00000118432	CNR1	FT	RGC	ENST00000362094	ENST00000369501	isoComp_00011567	isoComp_00011568	NMD_status	FALSE	NA
geneComp_00003939	ENSG00000118432	CNR1	FT	RGC	ENST00000362094	ENST00000369501	isoComp_00011567	isoComp_00011568	domains_identified	FALSE	NA
geneComp_00003939	ENSG00000118432	CNR1	FT	RGC	ENST00000362094	ENST00000369501	isoComp_00011567	isoComp_00011568	domain_isotype	FALSE	NA
geneComp_00003939	ENSG00000118432	CNR1	FT	RGC	ENST00000362094	ENST00000369501	isoComp_00011567	isoComp_00011568	signal_peptide_identified	FALSE	NA
geneComp_00003941	ENSG00000118473	SGIP1	FT	RGC	ENST00000371037	ENST00000682894	isoComp_00011572	isoComp_00011579	intron_retention	FALSE	NA
geneComp_00003941	ENSG00000118473	SGIP1	FT	RGC	ENST00000371037	ENST00000682894	isoComp_00011572	isoComp_00011579	coding_potential	NA	NA
geneComp_00003941	ENSG00000118473	SGIP1	FT	RGC	ENST00000371037	ENST00000682894	isoComp_00011572	isoComp_00011579	ORF_seq_similarity	TRUE	ORF is longer
geneComp_00003941	ENSG00000118473	SGIP1	FT	RGC	ENST00000371037	ENST00000682894	isoComp_00011572	isoComp_00011579	NMD_status	FALSE	NA
geneComp_00003941	ENSG00000118473	SGIP1	FT	RGC	ENST00000371037	ENST00000682894	isoComp_00011572	isoComp_00011579	domains_identified	FALSE	NA
geneComp_00003941	ENSG00000118473	SGIP1	FT	RGC	ENST00000371037	ENST00000682894	isoComp_00011572	isoComp_00011579	domain_isotype	FALSE	NA
geneComp_00003941	ENSG00000118473	SGIP1	FT	RGC	ENST00000371037	ENST00000682894	isoComp_00011572	isoComp_00011579	signal_peptide_identified	FALSE	NA
geneComp_00003941	ENSG00000118473	SGIP1	FT	RGC	ENST00000371037	ENST00000683526	isoComp_00011572	isoComp_00011582	intron_retention	FALSE	NA
geneComp_00003941	ENSG00000118473	SGIP1	FT	RGC	ENST00000371037	ENST00000683526	isoComp_00011572	isoComp_00011582	coding_potential	NA	NA
geneComp_00003941	ENSG00000118473	SGIP1	FT	RGC	ENST00000371037	ENST00000683526	isoComp_00011572	isoComp_00011582	ORF_seq_similarity	TRUE	ORF is longer
geneComp_00003941	ENSG00000118473	SGIP1	FT	RGC	ENST00000371037	ENST00000683526	isoComp_00011572	isoComp_00011582	NMD_status	FALSE	NA
geneComp_00003941	ENSG00000118473	SGIP1	FT	RGC	ENST00000371037	ENST00000683526	isoComp_00011572	isoComp_00011582	domains_identified	FALSE	NA
geneComp_00003941	ENSG00000118473	SGIP1	FT	RGC	ENST00000371037	ENST00000683526	isoComp_00011572	isoComp_00011582	domain_isotype	FALSE	NA
geneComp_00003941	ENSG00000118473	SGIP1	FT	RGC	ENST00000371037	ENST00000683526	isoComp_00011572	isoComp_00011582	signal_peptide_identified	FALSE	NA
geneComp_00003946	ENSG00000118507	AKAP7	FT	RGC	ENST00000342266	ENST00000431975	isoComp_00011603	isoComp_00011604	intron_retention	FALSE	NA
geneComp_00003946	ENSG00000118507	AKAP7	FT	RGC	ENST00000342266	ENST00000431975	isoComp_00011603	isoComp_00011604	coding_potential	NA	NA
geneComp_00003946	ENSG00000118507	AKAP7	FT	RGC	ENST00000342266	ENST00000431975	isoComp_00011603	isoComp_00011604	ORF_seq_similarity	TRUE	ORF is shorter
geneComp_00003946	ENSG00000118507	AKAP7	FT	RGC	ENST00000342266	ENST00000431975	isoComp_00011603	isoComp_00011604	NMD_status	FALSE	NA
geneComp_00003946	ENSG00000118507	AKAP7	FT	RGC	ENST00000342266	ENST00000431975	isoComp_00011603	isoComp_00011604	domains_identified	FALSE	NA
geneComp_00003946	ENSG00000118507	AKAP7	FT	RGC	ENST00000342266	ENST00000431975	isoComp_00011603	isoComp_00011604	domain_isotype	FALSE	NA
geneComp_00003946	ENSG00000118507	AKAP7	FT	RGC	ENST00000342266	ENST00000431975	isoComp_00011603	isoComp_00011604	signal_peptide_identified	FALSE	NA
geneComp_00003946	ENSG00000118507	AKAP7	FT	RGC	ENST00000342266	ENST00000683794	isoComp_00011603	isoComp_00011605	intron_retention	FALSE	NA
geneComp_00003946	ENSG00000118507	AKAP7	FT	RGC	ENST00000342266	ENST00000683794	isoComp_00011603	isoComp_00011605	coding_potential	NA	NA
geneComp_00003946	ENSG00000118507	AKAP7	FT	RGC	ENST00000342266	ENST00000683794	isoComp_00011603	isoComp_00011605	ORF_seq_similarity	TRUE	ORF is shorter
geneComp_00003946	ENSG00000118507	AKAP7	FT	RGC	ENST00000342266	ENST00000683794	isoComp_00011603	isoComp_00011605	NMD_status	FALSE	NA
geneComp_00003946	ENSG00000118507	AKAP7	FT	RGC	ENST00000342266	ENST00000683794	isoComp_00011603	isoComp_00011605	domains_identified	FALSE	NA
geneComp_00003946	ENSG00000118507	AKAP7	FT	RGC	ENST00000342266	ENST00000683794	isoComp_00011603	isoComp_00011605	domain_isotype	FALSE	NA
geneComp_00003946	ENSG00000118507	AKAP7	FT	RGC	ENST00000342266	ENST00000683794	isoComp_00011603	isoComp_00011605	signal_peptide_identified	FALSE	NA
geneComp_00003950	ENSG00000118515	SGK1	FT	RGC	ENST00000367858	ENST00000237305	isoComp_00011611	isoComp_00011610	intron_retention	FALSE	NA
geneComp_00003950	ENSG00000118515	SGK1	FT	RGC	ENST00000367858	ENST00000237305	isoComp_00011611	isoComp_00011610	coding_potential	NA	NA
geneComp_00003950	ENSG00000118515	SGK1	FT	RGC	ENST00000367858	ENST00000237305	isoComp_00011611	isoComp_00011610	ORF_seq_similarity	TRUE	ORF is longer
geneComp_00003950	ENSG00000118515	SGK1	FT	RGC	ENST00000367858	ENST00000237305	isoComp_00011611	isoComp_00011610	NMD_status	FALSE	NA
geneComp_00003950	ENSG00000118515	SGK1	FT	RGC	ENST00000367858	ENST00000237305	isoComp_00011611	isoComp_00011610	domains_identified	FALSE	NA
geneComp_00003950	ENSG00000118515	SGK1	FT	RGC	ENST00000367858	ENST00000237305	isoComp_00011611	isoComp_00011610	domain_isotype	FALSE	NA
geneComp_00003950	ENSG00000118515	SGK1	FT	RGC	ENST00000367858	ENST00000237305	isoComp_00011611	isoComp_00011610	signal_peptide_identified	FALSE	NA
geneComp_00003953	ENSG00000118564	FBXL5	FT	RGC	ENST00000341285	BambuTx212	isoComp_00011626	isoComp_00011624	intron_retention	FALSE	NA
