gene_id	iso_ref	gene_ref	isoform_id	condition_1	condition_2	gene_name	gene_biotype	iso_biotype	gene_overall_mean	gene_value_1	gene_value_2	gene_stderr_1	gene_stderr_2	gene_log2_fold_change	gene_q_value	iso_overall_mean	iso_value_1	iso_value_2	iso_stderr_1	iso_stderr_2	iso_log2_fold_change	iso_q_value	IF_overall	IF1	IF2	dIF	isoform_switch_q_value	gene_switch_q_value	ensembl_gene_name	neg_log_10_q
ENSG00000101745	isoComp_00016193	geneComp_00002551	ENST00000262126.9	FT	RGC	ANKRD12	NA	NA	161.92060999999998	124.44830999999999	199.39290999999997	7.296089999999985	38.73676000000002	0.6800239026187004	NA	131.506915	88.77886000000001	174.23496999999998	8.525910000000003	32.637499999999996	0.9726664262418536	NA	0.793425	0.7118	0.87505	0.16325	4.533096301792447e-4	4.533096301792447e-4	ANKRD12	3.343605054624788
ENSG00000101811	isoComp_00016237	geneComp_00002557	ENST00000415585.7	FT	RGC	CSTF2	NA	NA	9.1725825	10.150965	8.1942	0.2340150000000003	0.36924	-0.30860285620312383	NA	3.23396	0.126645	6.3412749999999996	0.126645	0.08130499999999996	5.538541661751136	NA	0.3936	0.0122	0.775	0.7628	1.6306144981702736e-14	1.3786826162646934e-14	CSTF2	13.787648700582235
ENSG00000101811	isoComp_00016236	geneComp_00002557	ENST00000372972.7	FT	RGC	CSTF2	NA	NA	9.1725825	10.150965	8.1942	0.2340150000000003	0.36924	-0.30860285620312383	NA	5.9386225	10.02432	1.852925	0.10737000000000041	0.28793499999999994	-2.4293013535765797	NA	0.6064	0.9878	0.225	-0.7628	1.3786826162646934e-14	1.3786826162646934e-14	CSTF2	13.860535700371921
ENSG00000101849	isoComp_00016258	geneComp_00002563	ENST00000407597.7	FT	RGC	TBL1X	NA	NA	62.9699775	64.72377499999999	61.21618000000001	3.503154999999999	4.236329999999999	-0.08036996436836734	NA	5.92813	0.819605	11.036655	0.012255000000000014	5.548915	3.735041178695728	NA	0.10007500000000001	0.0127	0.18745	0.17475000000000002	0.02799898441040871	0.02799898441040871	TBL1X	1.5528577212632992
ENSG00000101883	isoComp_00016314	geneComp_00002569	ENST00000703667.1	FT	RGC	RHOXF1	NA	NA	2.983265	2.845885	3.1206449999999997	1.5175749999999997	1.4904449999999998	0.1325220366266762	NA	0.775165	1.55033	0	0.8411600000000001	0	-7.285707372076984	NA	0.2705	0.541	0	-0.541	3.911818015030413e-4	3.911818015030413e-4	RHOXF1	3.4076213575926366
ENSG00000101974	isoComp_00016413	geneComp_00002586	ENST00000361648.6	FT	RGC	ATP11C	NA	NA	24.7689575	17.16866	32.369255	2.756029999999999	1.884524999999998	0.9144522864547867	NA	1.216535	2.0844199999999997	0.34865	0.06406999999999985	0.34865	-2.54590224313729	NA	0.06835000000000001	0.12525	0.01145	-0.1138	0.022969563130757844	0.02141203231710632	ATP11C	1.6388472647834438
ENSG00000102038	isoComp_00016472	geneComp_00002600	ENST00000371123.5	FT	RGC	SMARCA1	NA	NA	64.87110249999999	74.29661999999999	55.445584999999994	1.1756600000000006	4.827895000000001	-0.42215798335027177	NA	30.1588075	15.374655	44.94296	3.403105	4.473829999999999	1.5469240237631328	NA	0.5086999999999999	0.2077	0.8097	0.602	5.3386212035356e-9	2.852130144265794e-23	SMARCA1	8.272570892974345
ENSG00000102038	isoComp_00016470	geneComp_00002600	ENST00000371121.5	FT	RGC	SMARCA1	NA	NA	64.87110249999999	74.29661999999999	55.445584999999994	1.1756600000000006	4.827895000000001	-0.42215798335027177	NA	17.746965	32.619749999999996	2.87418	0.9152599999999999	0.08931	-3.499954823685691	NA	0.24564999999999998	0.43894999999999995	0.05235	-0.38659999999999994	2.852130144265794e-23	2.852130144265794e-23	SMARCA1	22.54483066127216
ENSG00000102038	isoComp_00016471	geneComp_00002600	ENST00000371122.8	FT	RGC	SMARCA1	NA	NA	64.87110249999999	74.29661999999999	55.445584999999994	1.1756600000000006	4.827895000000001	-0.42215798335027177	NA	16.405147499999998	25.60622	7.204075	4.15272	0.10075499999999991	-1.8281712762611473	NA	0.2373	0.34385	0.13075	-0.21309999999999998	0.008586768476281283	2.852130144265794e-23	SMARCA1	2.066170246758785
ENSG00000102054	isoComp_00016483	geneComp_00002604	ENST00000380084.8	FT	RGC	RBBP7	NA	NA	124.33773750000002	145.466005	103.20947000000001	7.289865000000005	18.892479999999995	-0.49506608481274134	NA	11.2018675	5.54941	16.854325	0.84972	7.795005	1.6009708869831332	NA	0.0963	0.03795	0.15465	0.11670000000000001	0.02141203231710632	0.011104229669575775	RBBP7	1.6693421098089518
ENSG00000102078	isoComp_00016499	geneComp_00002605	ENST00000545805.6	FT	RGC	SLC25A14	NA	NA	6.2240375	5.40166	7.046415	0.8129500000000003	0.19958500000000032	0.3828642092632328	NA	0.8452025	0.123685	1.5667200000000001	0.123685	0.26191	3.560016980160417	NA	0.12175	0.0199	0.22360000000000002	0.20370000000000002	0.044434121054332504	0.044434121054332504	SLC25A14	1.3522834061343667
ENSG00000102119	isoComp_00016532	geneComp_00002610	ENST00000369842.9	FT	RGC	EMD	NA	NA	43.532255	45.890519999999995	41.17399	0.12412000000000133	6.590860000000003	-0.15642688943757577	NA	16.73102	1.5128849999999998	31.949154999999998	0.23513499999999998	6.464885000000001	4.39135035735485	NA	0.40175	0.03295	0.7705500000000001	0.7376	2.783201757079782e-34	2.783201757079782e-34	EMD	33.55545531008333
ENSG00000102119	isoComp_00016540	geneComp_00002610	ENST00000684633.1	FT	RGC	EMD	NA	NA	43.532255	45.890519999999995	41.17399	0.12412000000000133	6.590860000000003	-0.15642688943757577	NA	17.9661175	35.932235	0	0.40172499999999894	0	-11.811464407565644	NA	0.391525	0.78305	0	-0.78305	3.370005875036366e-34	2.783201757079782e-34	EMD	33.47236934200888
ENSG00000102125	isoComp_00016547	geneComp_00002611	ENST00000601016.6	FT	RGC	TAFAZZIN	NA	NA	7.5885675	9.081370000000001	6.095764999999999	1.2322600000000004	1.484675	-0.5743256500664627	NA	0.34728749999999997	0	0.6945749999999999	0	0.21326499999999995	6.1386813803704054	NA	0.06509999999999999	0	0.13019999999999998	0.13019999999999998	0.049696460828987224	0.049696460828987224	TAFAZZIN	1.3036745387751363
ENSG00000102606	isoComp_00016818	geneComp_00002666	ENST00000375723.5	FT	RGC	ARHGEF7	NA	NA	70.7584975	48.31917000000001	93.197825	4.967899999999993	1.988165000000002	0.9475568590680972	NA	13.6917775	2.99084	24.392715000000003	1.45447	5.027875	3.023603364342303	NA	0.16005	0.0594	0.2607	0.20129999999999998	0.0351397558884265	0.0351397558884265	ARHGEF7	1.4542012598207346
ENSG00000102710	isoComp_00016837	geneComp_00002670	ENST00000350612.11	FT	RGC	SUPT20H	NA	NA	35.4573475	37.728669999999994	33.186025	2.4680300000000024	1.397124999999999	-0.18503308093042348	NA	5.599895	2.9663649999999997	8.233425	0.5465649999999999	0.779795	1.4696924176735642	NA	0.162775	0.078	0.24755	0.16954999999999998	8.481675424232348e-4	8.481675424232348e-4	SUPT20H	3.0715183510889905
ENSG00000102900	isoComp_00017004	geneComp_00002697	ENST00000564887.5	FT	RGC	NUP93	NA	NA	53.91704	65.40753000000001	42.42655	0.44100000000000245	1.9148800000000035	-0.6243699149192996	NA	23.53826	33.80874	13.26778	0.5919200000000017	1.1346299999999994	-1.348808956505168	NA	0.4145	0.51685	0.31215	-0.20470000000000005	0.0014655384011018015	0.0014655384011018015	NUP93	2.834002797376953
ENSG00000103061	isoComp_00017234	geneComp_00002729	ENST00000263997.11	FT	RGC	SLC7A6OS	NA	NA	13.23026	11.714739999999999	14.74578	0.8467299999999999	8.15852	0.33172425371717473	NA	9.1346325	11.59204	6.677225	0.96943	0.9917449999999998	-0.7948989338642014	NA	0.793825	0.9887	0.59895	-0.38975000000000004	0.03482839080316117	0.03482839080316117	SLC7A6OS	1.4580665910442672
ENSG00000103197	isoComp_00017359	geneComp_00002750	ENST00000350773.9	FT	RGC	TSC2	NA	NA	41.3139125	40.902415	41.72541	2.8643950000000085	2.8605400000000003	0.02873324379200769	NA	3.9772374999999998	0.91465	7.0398249999999996	0.06989000000000001	1.0293549999999996	2.930608162657929	NA	0.0951	0.022350000000000002	0.16785	0.1455	9.254987253226772e-7	9.254987253226772e-7	TSC2	6.03362417505879
ENSG00000103249	isoComp_00017446	geneComp_00002759	ENST00000565092.6	FT	RGC	CLCN7	NA	NA	18.831495	23.57349	14.089500000000001	0.6983999999999994	0.2562500000000005	-0.7421332288543677	NA	2.199955	4.095675	0.304235	0.29361499999999996	0.304235	-3.7077036456759638	NA	0.09734999999999999	0.1735	0.0212	-0.1523	0.005975270214524959	0.005975270214524959	CLCN7	2.223642450208509
ENSG00000103351	isoComp_00017535	geneComp_00002774	ENST00000341633.9	FT	RGC	CLUAP1	NA	NA	19.658540000000002	22.147685000000003	17.169395	1.5204249999999977	1.2749450000000004	-0.3671279282100631	NA	1.5099875	0.27626	2.743715	0.07245000000000001	0.35767499999999997	3.265981255972144	NA	0.08727499999999999	0.0123	0.16225	0.14995	8.323941242407828e-4	2.990141895368147e-6	CLUAP1	3.0796709940764746
ENSG00000103351	isoComp_00017545	geneComp_00002774	ENST00000576634.6	FT	RGC	CLUAP1	NA	NA	19.658540000000002	22.147685000000003	17.169395	1.5204249999999977	1.2749450000000004	-0.3671279282100631	NA	15.01961	19.58811	10.45111	0.9571499999999985	1.01612	-0.9056785904473156	NA	0.74665	0.88565	0.60765	-0.278	2.990141895368147e-6	2.990141895368147e-6	CLUAP1	5.524308202005605
ENSG00000103494	isoComp_00017617	geneComp_00002789	ENST00000647211.2	FT	RGC	RPGRIP1L	NA	NA	14.360252500000001	12.692250000000001	16.028255	0.13366999999999862	2.4160750000000006	0.3364331117688844	NA	0.7217275000000001	1.4434550000000002	0	0.586515	0	-7.183342595076303	NA	0.0571	0.1142	0	-0.1142	0.0238204700469376	0.0238204700469376	RPGRIP1L	1.6230496728793917
ENSG00000103495	isoComp_00017621	geneComp_00002790	ENST00000219782.11	FT	RGC	MAZ	NA	NA	105.343325	121.53599	89.15066	6.102719999999998	4.5042899999999975	-0.4470230961855314	NA	30.20604	45.50559	14.90649	7.206359999999999	1.9848499999999996	-1.6094526869810832	NA	0.269475	0.37239999999999995	0.16655	-0.20584999999999995	0.014478935245681937	0.014478935245681937	MAZ	1.8392633741835644
ENSG00000103811	isoComp_00017778	geneComp_00002817	ENST00000527138.6	FT	RGC	CTSH	NA	NA	14.880287500000001	24.390100000000004	5.370474999999999	2.1761300000000023	0.8874349999999994	-2.1810816126972323	NA	1.54076	0.995215	2.086305	0.5101049999999999	0.9160449999999999	1.0603445311087507	NA	0.204825	0.03925	0.3704	0.33115	0.007070563853889234	0.007070563853889234	CTSH	2.150545951285377
ENSG00000104093	isoComp_00017896	geneComp_00002836	ENST00000251076.9	FT	RGC	DMXL2	NA	NA	53.77241	37.941514999999995	69.603305	1.5940649999999967	1.8685149999999948	0.8752055925272685	NA	32.588035	12.641169999999999	52.5349	2.28085	6.094769999999997	2.054279929436712	NA	0.542075	0.3312	0.75295	0.42175	0.01008630645377409	4.043092971970916e-14	DMXL2	1.9962678407415135
ENSG00000104093	isoComp_00017904	geneComp_00002836	ENST00000560891.6	FT	RGC	DMXL2	NA	NA	53.77241	37.941514999999995	69.603305	1.5940649999999967	1.8685149999999948	0.8752055925272685	NA	4.95132	9.90264	0	1.8807899999999993	0	-9.953125526468204	NA	0.12967499999999998	0.25934999999999997	0	-0.25934999999999997	4.043092971970916e-14	4.043092971970916e-14	DMXL2	13.393286271837313
ENSG00000104313	isoComp_00018083	geneComp_00002859	ENST00000303824.11	FT	RGC	EYA1	NA	NA	7.5938575	6.9627300000000005	8.224985	0.4419299999999997	1.6377149999999985	0.24004240382375408	NA	0.809535	1.61907	0	0.15172000000000005	0	-7.34790478656825	NA	0.116025	0.23205	0	-0.23205	8.755046421002887e-5	8.755046421002887e-5	EYA1	4.0577415468584395
ENSG00000104313	isoComp_00018090	geneComp_00002859	ENST00000465115.6	FT	RGC	EYA1	NA	NA	7.5938575	6.9627300000000005	8.224985	0.4419299999999997	1.6377149999999985	0.24004240382375408	NA	1.3209775	0.169935	2.4720199999999997	0.16993499999999997	0.73376	3.785966996312527	NA	0.16025	0.02605	0.29445	0.26839999999999997	0.011355176225314461	8.755046421002887e-5	EYA1	1.9448061214100971
ENSG00000104408	isoComp_00018245	geneComp_00002878	ENST00000676706.1	FT	RGC	EIF3E	NA	NA	256.929215	303.98047499999996	209.87795500000004	12.157775000000099	9.954425000000029	-0.5344067441319388	NA	146.3525425	132.92615999999998	159.77892500000002	3.051689999999993	10.142485000000006	0.26543383241523605	NA	0.599575	0.4384	0.76075	0.32235	2.1054647588640397e-12	2.1054647588640397e-12	EIF3E	11.67665202337645
ENSG00000104408	isoComp_00018227	geneComp_00002878	ENST00000220849.10	FT	RGC	EIF3E	NA	NA	256.929215	303.98047499999996	209.87795500000004	12.157775000000099	9.954425000000029	-0.5344067441319388	NA	71.469925	129.06899	13.87086	14.170480000000003	4.64347	-3.2170853352291555	NA	0.2443	0.4234	0.0652	-0.3582	1.0157587816856713e-7	2.1054647588640397e-12	EIF3E	6.993209414316695
ENSG00000104490	isoComp_00018323	geneComp_00002890	ENST00000220931.11	FT	RGC	NCALD	NA	NA	38.243919999999996	40.69929	35.78855	5.791629999999997	10.427599999999993	-0.18545690690616545	NA	26.8325	23.04628	30.618720000000003	6.932829999999999	10.14964	0.4097253156519861	NA	0.6989000000000001	0.5532	0.8446	0.2914	0.03538810155195674	0.03538810155195674	NCALD	1.4511427351196016
ENSG00000104852	isoComp_00018556	geneComp_00002927	ENST00000401730.5	FT	RGC	SNRNP70	NA	NA	157.4515525	168.78316999999998	146.119935	3.8973900000000152	9.99828500000001	-0.2080047811265989	NA	21.6702225	15.315635	28.024810000000002	0.6737649999999995	0.26289000000000046	0.8712724407180324	NA	0.141725	0.09090000000000001	0.19255	0.10164999999999999	0.0012508835355341853	0.0012508835355341853	SNRNP70	2.9027831237433563
ENSG00000104936	isoComp_00018732	geneComp_00002955	ENST00000674226.1	FT	RGC	DMPK	NA	NA	28.0696825	31.082644999999996	25.05672	2.125145	2.3306399999999967	-0.31080011884332953	NA	6.4629	1.179915	11.745885000000001	0.051444999999999956	3.0349449999999996	3.3044527259258087	NA	0.24987499999999999	0.038250000000000006	0.46149999999999997	0.42324999999999996	3.7519389836116296e-8	3.7519389836116296e-8	DMPK	7.425744233005192
ENSG00000105357	isoComp_00019154	geneComp_00003022	ENST00000376970.6	FT	RGC	MYH14	NA	NA	5.05685	6.67533	3.43837	0.3284899999999995	0.4740999999999999	-0.9550841964329642	NA	1.770025	3.479955	0.060095	0.223055	0.060094999999999996	-5.6377530860808	NA	0.269775	0.5242	0.01535	-0.50885	1.0655808740431751e-4	1.0655808740431751e-4	MYH14	3.9724135831925937
ENSG00000105357	isoComp_00019156	geneComp_00003022	ENST00000595016.1	FT	RGC	MYH14	NA	NA	5.05685	6.67533	3.43837	0.3284899999999995	0.4740999999999999	-0.9550841964329642	NA	1.2874325	0.726925	1.84794	0.07981500000000002	0.12824	1.334114209646039	NA	0.33085	0.1086	0.5530999999999999	0.4444999999999999	0.008774448712706467	1.0655808740431751e-4	MYH14	2.056780160167053
ENSG00000105379	isoComp_00019191	geneComp_00003031	ENST00000309244.9	FT	RGC	ETFB	NA	NA	119.1472125	69.426565	168.86786	0.007935000000003356	11.432199999999995	1.282212717159997	NA	40.6585975	48.329809999999995	32.987385	0.39561000000000135	1.0723850000000004	-0.5508601053017687	NA	0.44595	0.6960999999999999	0.1958	-0.5003	9.003975048096611e-39	9.003975048096611e-39	ETFB	38.045565717190954
ENSG00000105379	isoComp_00019192	geneComp_00003031	ENST00000354232.8	FT	RGC	ETFB	NA	NA	119.1472125	69.426565	168.86786	0.007935000000003356	11.432199999999995	1.282212717159997	NA	78.0422375	20.90777	135.176705	0.44068000000000035	9.656044999999999	2.6921523139006633	NA	0.550725	0.30115000000000003	0.8003	0.49915	9.003975048096611e-39	9.003975048096611e-39	ETFB	38.045565717190954
ENSG00000105717	isoComp_00019615	geneComp_00003112	ENST00000251203.14	FT	RGC	PBX4	NA	NA	7.21181	9.754290000000001	4.66933	0.6307	0.058249999999999684	-1.061213168536566	NA	1.7477775	1.1355250000000001	2.36003	0.244335	0.21045	1.0488963765291726	NA	0.3123	0.1185	0.5061	0.3876	0.009718076086332328	0.009718076086332328	PBX4	2.0124197050111357
ENSG00000105875	isoComp_00019794	geneComp_00003139	ENST00000354475.5	FT	RGC	WDR91	NA	NA	12.9224225	10.547635	15.29721	0.16266500000000136	4.42821	0.5359246560974775	NA	6.44295	7.207915	5.677985	0.47454499999999994	1.0917049999999997	-0.3436644934152316	NA	0.532725	0.68285	0.3826	-0.30024999999999996	0.022931615696672104	0.022931615696672104	WDR91	1.6395653450332943
ENSG00000105875	isoComp_00019805	geneComp_00003139	ENST00000684486.1	FT	RGC	WDR91	NA	NA	12.9224225	10.547635	15.29721	0.16266500000000136	4.42821	0.5359246560974775	NA	1.7886075	0.507335	3.06988	0.11608499999999998	0.9698899999999998	2.57370343627334	NA	0.123625	0.04825	0.199	0.15075	0.039252411747910144	0.022931615696672104	WDR91	1.4061336541637988
ENSG00000105948	isoComp_00019851	geneComp_00003150	ENST00000430935.5	FT	RGC	IFT56	NA	NA	5.863737500000001	7.092245	4.63523	0.8776249999999997	1.2933100000000002	-0.6125250978579592	NA	0.7962025	0	1.592405	0	0.42416500000000007	7.324095017700458	NA	0.172425	0	0.34485	0.34485	1.653654479286593e-5	1.653654479286593e-5	IFT56	4.78155522840798
ENSG00000105948	isoComp_00019852	geneComp_00003150	ENST00000464848.5	FT	RGC	IFT56	NA	NA	5.863737500000001	7.092245	4.63523	0.8776249999999997	1.2933100000000002	-0.6125250978579592	NA	4.0816275	6.39161	1.7716450000000001	1.0484099999999996	0.24492500000000006	-1.8452248847913395	NA	0.64755	0.89665	0.39844999999999997	-0.4982	0.0017696605060011407	1.653654479286593e-5	IFT56	2.7521100412721013
ENSG00000105953	isoComp_00019862	geneComp_00003151	ENST00000447398.6	FT	RGC	OGDH	NA	NA	20.303115	21.678514999999997	18.927715	3.444415000000001	7.400004999999999	-0.19566900829728076	NA	6.1783875	1.5492050000000002	10.80757	0.36399499999999996	5.691000000000001	2.7944939291948026	NA	0.30565	0.07604999999999999	0.53525	0.4592	0.0010580771329631571	0.0010580771329631571	OGDH	2.9754826714319877
ENSG00000105953	isoComp_00019858	geneComp_00003151	ENST00000222673.6	FT	RGC	OGDH	NA	NA	20.303115	21.678514999999997	18.927715	3.444415000000001	7.400004999999999	-0.19566900829728076	NA	12.1934475	17.82928	6.557615	3.9366999999999988	1.441045	-1.4416159262068131	NA	0.593975	0.8141499999999999	0.3738	-0.4403499999999999	0.005400759875166441	0.0010580771329631571	OGDH	2.2675451315891024
ENSG00000105968	isoComp_00019876	geneComp_00003154	ENST00000222690.10	FT	RGC	H2AZ2	NA	NA	134.30123000000003	150.42113500000005	118.181325	1.7709550000000005	1.3775449999999836	-0.34797904652852774	NA	50.1339625	42.205605000000006	58.06232	5.000634999999998	0.5748200000000026	0.46007428132804473	NA	0.386175	0.28105	0.4913	0.21025	0.01270823576766967	0.01270823576766967	H2AZ2	1.8959147365858304
ENSG00000106052	isoComp_00019984	geneComp_00003178	ENST00000433216.6	FT	RGC	TAX1BP1	NA	NA	100.1669925	90.565665	109.76832	5.67658500000001	14.401650000000002	0.27739776821916245	NA	12.165495	2.532995	21.797995	0.4209149999999999	5.806595000000001	3.1002566059464325	NA	0.111675	0.02835	0.195	0.16665000000000002	3.158103047205632e-6	3.158103047205632e-6	TAX1BP1	5.500573703300922
ENSG00000106070	isoComp_00020002	geneComp_00003181	ENST00000335866.7	FT	RGC	GRB10	NA	NA	23.301175	26.28984	20.312510000000003	2.138729999999999	0.8800799999999995	-0.3719754246173566	NA	5.495950000000001	9.918185000000001	1.073715	1.1192950000000002	0.06082500000000002	-3.1955445981693176	NA	0.218025	0.38325	0.0528	-0.33044999999999997	1.5880722998462576e-4	1.5880722998462576e-4	GRB10	3.7991297294218294
ENSG00000106070	isoComp_00020007	geneComp_00003181	ENST00000402497.6	FT	RGC	GRB10	NA	NA	23.301175	26.28984	20.312510000000003	2.138729999999999	0.8800799999999995	-0.3719754246173566	NA	1.5677400000000001	3.0261500000000003	0.10933	0.49793	0.10932999999999998	-4.669214375817824	NA	0.05975	0.11435000000000001	0.00515	-0.1092	8.648512565336722e-4	1.5880722998462576e-4	GRB10	3.0630585792651117
ENSG00000106080	isoComp_00020034	geneComp_00003184	ENST00000222803.10	FT	RGC	FKBP14	NA	NA	12.8496525	18.07401	7.625295	0.8846299999999996	1.2675150000000004	-1.243958816848237	NA	12.180315	17.87766	6.48297	0.95932999999999935	1.0558899999999998	-1.4620142228126494	NA	0.919775	0.9889	0.85065	-0.13824999999999998	4.124035928277082e-4	4.124035928277082e-4	FKBP14	3.3846775598326255
ENSG00000106080	isoComp_00020035	geneComp_00003184	ENST00000412494.1	FT	RGC	FKBP14	NA	NA	12.8496525	18.07401	7.625295	0.8846299999999996	1.2675150000000004	-1.243958816848237	NA	0.430415	0.066115	0.7947150000000001	0.066115	0.13598499999999994	3.4022252258881243	NA	0.057050000000000003	0.00385	0.11025	0.1064	0.009768841024126788	4.124035928277082e-4	FKBP14	2.010156957947877
ENSG00000106089	isoComp_00020049	geneComp_00003186	ENST00000222812.8	FT	RGC	STX1A	NA	NA	39.18418750000001	12.450425	65.91795	3.1522449999999997	5.973840000000005	2.403536945479542	NA	18.2537625	2.274825	34.2327	1.201955	0.7674599999999997	3.9056408858763056	NA	0.345825	0.1691	0.5225500000000001	0.35345000000000004	0.016558935513102446	4.7390659459481715e-11	STX1A	1.780967585162539
ENSG00000106089	isoComp_00020047	geneComp_00003186	BambuTx220	FT	RGC	STX1A	NA	NA	39.18418750000001	12.450425	65.91795	3.1522449999999997	5.973840000000005	2.403536945479542	NA	6.0447475	7.467995	4.6215	1.030795	0.5651099999999998	-0.6911719929781138	NA	0.3442	0.6185	0.06989999999999999	-0.5486000000000001	4.7390659459481715e-11	4.7390659459481715e-11	STX1A	10.324307247881707
ENSG00000106211	isoComp_00020109	geneComp_00003196	ENST00000447574.1	FT	RGC	HSPB1	NA	NA	163.222195	247.231995	79.212395	13.720945	17.621455	-1.6419435897011472	NA	19.18581	37.999055	0.37256500000000004	10.025995	0.305345	-6.6344944555800796	NA	0.08025	0.15645	0.00405	-0.1524	1.189103691188528e-4	1.189103691188528e-4	HSPB1	3.9247802727593575
ENSG00000106571	isoComp_00020407	geneComp_00003251	ENST00000395925.8	FT	RGC	GLI3	NA	NA	44.7026925	80.4859	8.919485	0.304159999999996	2.0028550000000003	-3.1722664257559745	NA	35.1157825	65.96365	4.267915	2.474580000000003	1.138965	-3.9469102021139904	NA	0.6467	0.8197000000000001	0.4737	-0.3460000000000001	0.008687181711469016	0.008687181711469016	GLI3	2.0611210941698808
ENSG00000106633	isoComp_00020524	geneComp_00003263	ENST00000336642.9	FT	RGC	GCK	NA	NA	10.174747499999999	2.409065	17.94043	0.235465	0.15479999999999805	2.8914969640148644	NA	2.3141249999999998	1.35398	3.2742699999999996	0.01651999999999998	0.44411	1.2677502457014846	NA	0.374525	0.56675	0.1823	-0.38444999999999996	0.026078258825194225	0.026078258825194225	GCK	1.583721408640031
ENSG00000106665	isoComp_00020568	geneComp_00003268	ENST00000223398.11	FT	RGC	CLIP2	NA	NA	30.613372499999997	19.830695	41.39605	2.5090949999999985	3.1899100000000007	1.061379018148526	NA	17.8407525	7.842639999999999	27.838865	1.0498600000000002	1.789225	1.8263688665543685	NA	0.53415	0.39515	0.6731499999999999	0.2779999999999999	1.9538032818921023e-4	1.9538032818921023e-4	CLIP2	3.7091191652280613
ENSG00000106665	isoComp_00020569	geneComp_00003268	ENST00000361545.9	FT	RGC	CLIP2	NA	NA	30.613372499999997	19.830695	41.39605	2.5090949999999985	3.1899100000000007	1.061379018148526	NA	12.7118025	11.86642	13.557185	1.3376	1.4006850000000002	0.1920213938000848	NA	0.46315	0.59945	0.32685	-0.27260000000000006	1.965482444442112e-4	1.9538032818921023e-4	CLIP2	3.706530830915867
ENSG00000107201	isoComp_00020852	geneComp_00003317	ENST00000379883.3	FT	RGC	RIGI	NA	NA	6.8783075	6.51141	7.245205	0.23212000000000008	0.9873050000000009	0.15383245445616495	NA	2.1080625	3.841485	0.37464	0.46390499999999996	0.37464	-3.3238341003291083	NA	0.319375	0.59325	0.0455	-0.5477500000000001	0.003732183533304289	0.003732183533304289	RIGI	2.4280370075993254
ENSG00000107331	isoComp_00020915	geneComp_00003328	ENST00000614293.5	FT	RGC	ABCA2	NA	NA	20.9046625	21.408655000000003	20.40067	0.27640500000000223	0.349219999999999	-0.06954434684026492	NA	2.6378375	5.275675	0	1.3330049999999998	0	-9.04594391057281	NA	0.12362499999999998	0.24724999999999997	0	-0.24724999999999997	1.2456111862709744e-5	1.2456111862709744e-5	ABCA2	4.904617500220008
ENSG00000107554	isoComp_00021004	geneComp_00003343	ENST00000543621.6	FT	RGC	DNMBP	NA	NA	12.027000000000001	15.328325	8.725675	1.1999250000000004	0.16713500000000003	-0.8121498552978818	NA	2.5408125	5.081625	0	1.9825749999999995	0	-8.991982357921565	NA	0.171875	0.34375	0	-0.34375	0.013583152709679167	0.013583152709679167	DNMBP	1.86699941668989
ENSG00000107758	isoComp_00021141	geneComp_00003363	ENST00000360663.10	FT	RGC	PPP3CB	NA	NA	41.09718	39.71875	42.47561	3.75329	0.3171199999999992	0.09679087686166207	NA	22.5199175	12.115935	32.9239	1.364515	4.963139999999999	1.441477370442081	NA	0.5394	0.3045	0.7743	0.4698	0.04406545812280873	0.04406545812280873	PPP3CB	1.3559017104125386
ENSG00000107779	isoComp_00021155	geneComp_00003365	ENST00000635816.2	FT	RGC	BMPR1A	NA	NA	24.414009999999998	32.19509	16.632929999999998	1.2542199999999966	0.49396000000000123	-0.95237928030742	NA	1.7926575	0.999615	2.5857	0.349535	0.24957000000000004	1.3623184024694084	NA	0.093325	0.0315	0.15515	0.12365000000000001	0.015003322578554253	0.015003322578554253	BMPR1A	1.8238125530948617
ENSG00000107796	isoComp_00021162	geneComp_00003367	ENST00000458159.6	FT	RGC	ACTA2	NA	NA	49.085685	96.984495	1.186875	25.582475000000002	0.1987949999999999	-6.340558476164233	NA	1.1711099999999999	2.01452	0.3277	0.16006999999999993	0.0016599999999999948	-2.5837658108449553	NA	0.15355	0.0228	0.2843	0.2615	0.026078258825194225	0.0012178211796902876	ACTA2	1.583721408640031
ENSG00000107796	isoComp_00021160	geneComp_00003367	ENST00000224784.10	FT	RGC	ACTA2	NA	NA	49.085685	96.984495	1.186875	25.582475000000002	0.1987949999999999	-6.340558476164233	NA	45.40887	90.49004000000001	0.3277	26.642100000000003	0.0016599999999999948	-8.066032440280305	NA	0.604625	0.9249499999999999	0.2843	-0.6406499999999999	0.0012178211796902876	0.0012178211796902876	ACTA2	2.9144164772000094
ENSG00000107815	isoComp_00021176	geneComp_00003370	ENST00000643860.1	FT	RGC	TWNK	NA	NA	6.4238875	6.62643	6.2213449999999995	0.015130000000000088	0.9515350000000002	-0.09086377282835416	NA	0.4756	0	0.9512	0	0.025779999999999966	6.5867647433551415	NA	0.0786	0	0.1572	0.1572	0.016816838838431557	0.016816838838431557	TWNK	1.7742556377920455
