ensembl_transcript_id	TXNAME	H9-FT_1	transcript_length
ENST00000410075	ENST00000410075.5	3.72469	3518
ENST00000410076	ENST00000410076.5	0.20283	1687
ENST00000410081	ENST00000410081.5	0.52641	3080
ENST00000410087	ENST00000410087.8	2.1911	3210
ENST00000410096	ENST00000410096.6	0.48175	3677
ENST00000410097	ENST00000410097.5	1.25481	1370
ENST00000410103	ENST00000410103.2	0.05346	2052
ENST00000410105	ENST00000410105.2	0.36227	3085
ENST00000410110	ENST00000410110.6	1.46033	1075
ENST00000410111	ENST00000410111.8	19.30727	2689
ENST00000411419	ENST00000411419.7	0.67242	2949
ENST00000411425	ENST00000411425.1	0.01475	2755
ENST00000411426	ENST00000411426.1	2.31266	3344
ENST00000411432	ENST00000411432.6	1.13838	1326
ENST00000411458	ENST00000411458.5	0.13724	1495
ENST00000411463	ENST00000411463.2	0.68199	1467
ENST00000411486	ENST00000411486.7	12.85249	3157
ENST00000411491	ENST00000411491.5	0.38299	3433
ENST00000411510	ENST00000411510.5	1e-05	1883
ENST00000411533	ENST00000411533.5	0.13227	1169
ENST00000411539	ENST00000411539.7	9.85256	3780
ENST00000411546	ENST00000411546.5	5.49617	2388
ENST00000411549	ENST00000411549.5	5.04546	1944
ENST00000411573	ENST00000411573.7	0.60378	1843
ENST00000411578	ENST00000411578.6	0.12076	4683
ENST00000411589	ENST00000411589.6	0.34003	2442
ENST00000411591	ENST00000411591.5	0.12309	1084
ENST00000411594	ENST00000411594.6	13.70086	2967
ENST00000411669	ENST00000411669.1	0.84529	1242
ENST00000411689	ENST00000411689.6	0.85641	2526
ENST00000411698	ENST00000411698.6	3.44089	2472
ENST00000411732	ENST00000411732.4	0.51829	2882
ENST00000411739	ENST00000411739.6	0.98962	2490
ENST00000411796	ENST00000411796.6	0.03623	1132
ENST00000411807	ENST00000411807.2	3.62267	1479
ENST00000411809	ENST00000411809.7	44.17416	3952
ENST00000411829	ENST00000411829.6	0.5722	2886
ENST00000411832	ENST00000411832.5	0.12643	1458
ENST00000411835	ENST00000411835.6	0.04025	1203
ENST00000411847	ENST00000411847.1	0.96605	1789
ENST00000411850	ENST00000411850.5	15.61497	2390
ENST00000411863	ENST00000411863.2	0.98641	3620
ENST00000411875	ENST00000411875.1	8.51291	4251
ENST00000411888	ENST00000411888.5	0.15228	1122
ENST00000411890	ENST00000411890.3	0.12076	1404
ENST00000411896	ENST00000411896.6	35.45159	2523
ENST00000411902	ENST00000411902.6	0.13643	1466
ENST00000411912	ENST00000411912.5	3.71022	4309
ENST00000411937	ENST00000411937.6	12.18886	3611
ENST00000411948	ENST00000411948.7	12.95671	2295
ENST00000411975	ENST00000411975.5	1.02642	4480
ENST00000411995	ENST00000411995.6	2.78767	2109
ENST00000411998	ENST00000411998.3	0.12076	2264
ENST00000412006	ENST00000412006.6	6.898	2253
ENST00000412023	ENST00000412023.5	0.12076	1438
ENST00000412028	ENST00000412028.5	2.12721	1605
ENST00000412036	ENST00000412036.6	0.2381	2280
ENST00000412051	ENST00000412051.5	27.33057	1147
ENST00000412055	ENST00000412055.6	6.1328	3775
ENST00000412082	ENST00000412082.6	0.23394	1399
ENST00000412094	ENST00000412094.6	1.74467	2837
ENST00000412104	ENST00000412104.6	0.27636	1916
ENST00000412112	ENST00000412112.3	0.24151	1378
ENST00000412116	ENST00000412116.5	0.29085	1826
ENST00000412122	ENST00000412122.4	2.65662	1805
ENST00000412135	ENST00000412135.7	3.02196	4294
ENST00000412157	ENST00000412157.2	0.24789	1140
ENST00000412177	ENST00000412177.6	0.81258	3128
ENST00000412181	ENST00000412181.1	0.24151	2112
ENST00000412198	ENST00000412198.5	4.32782	3611
ENST00000412224	ENST00000412224.6	0.36227	2185
ENST00000412227	ENST00000412227.6	6.33437	1213
ENST00000412237	ENST00000412237.6	0.24151	1941
ENST00000412270	ENST00000412270.1	1.95624	2785
ENST00000412293	ENST00000412293.5	0.12076	1715
ENST00000412298	ENST00000412298.5	2.04356	3121
ENST00000412304	ENST00000412304.6	11.45974	1603
ENST00000412314	ENST00000412314.5	0.1423	1805
ENST00000412318	ENST00000412318.5	0.30959	4408
ENST00000412331	ENST00000412331.6	5.07856	3220
ENST00000412353	ENST00000412353.3	0.48302	1261
ENST00000412366	ENST00000412366.5	0.92899	1430
ENST00000412367	ENST00000412367.6	3.72733	2006
ENST00000412389	ENST00000412389.5	0.86625	2218
ENST00000412398	ENST00000412398.6	1.14324	1385
ENST00000412401	ENST00000412401.3	0.87005	3588
ENST00000412402	ENST00000412402.5	0.63929	3495
ENST00000412458	ENST00000412458.6	0.2788	2899
ENST00000412477	ENST00000412477.7	0.32755	1779
ENST00000412483	ENST00000412483.1	0.12076	1723
ENST00000412495	ENST00000412495.5	0.12076	2302
ENST00000412499	ENST00000412499.1	0.24151	2825
ENST00000412514	ENST00000412514.2	0.12076	1783
ENST00000412522	ENST00000412522.1	3.21239	3033
ENST00000412531	ENST00000412531.7	3.20156	2684
ENST00000412553	ENST00000412553.6	0.24116	3330
ENST00000412565	ENST00000412565.2	0.24614	1603
ENST00000412584	ENST00000412584.6	13.3573	4308
ENST00000412604	ENST00000412604.1	0.3867	1756
ENST00000412611	ENST00000412611.6	4.46874	3306
ENST00000412615	ENST00000412615.7	21.03963	2633
ENST00000412633	ENST00000412633.3	0.14379	1108
ENST00000412638	ENST00000412638.2	0.12076	1077
ENST00000412639	ENST00000412639.4	2.30856	1034
ENST00000412649	ENST00000412649.5	0.05405	4635
ENST00000412654	ENST00000412654.1	0.06038	3922
ENST00000412670	ENST00000412670.1	1.44711	1063
ENST00000412672	ENST00000412672.1	0.12076	1518
ENST00000412674	ENST00000412674.1	0.12076	3242
ENST00000412681	ENST00000412681.2	0.78491	1106
ENST00000412698	ENST00000412698.3	0.0845	1810
ENST00000412711	ENST00000412711.7	0.46624	2650
ENST00000412716	ENST00000412716.8	50.61492	2064
ENST00000412723	ENST00000412723.6	3.21179	2688
ENST00000412732	ENST00000412732.5	0.65206	2303
ENST00000412735	ENST00000412735.5	0.39905	2038
ENST00000412738	ENST00000412738.5	0.70414	1018
ENST00000412756	ENST00000412756.6	16.3729	4568
ENST00000412768	ENST00000412768.1	0.12076	1863
ENST00000412770	ENST00000412770.7	27.21008	3984
ENST00000412804	ENST00000412804.3	0.42264	1475
ENST00000412816	ENST00000412816.7	0.12076	2031
ENST00000412830	ENST00000412830.8	31.15495	2549
ENST00000412856	ENST00000412856.6	0.36572	3845
ENST00000412872	ENST00000412872.3	0.0093	1605
ENST00000412910	ENST00000412910.1	0.04025	2744
ENST00000412916	ENST00000412916.7	18.19531	3103
ENST00000412920	ENST00000412920.7	1.40533	1455
ENST00000412947	ENST00000412947.6	0.71506	2545
ENST00000412964	ENST00000412964.6	3.58862	2250
ENST00000412976	ENST00000412976.1	0.12076	1892
ENST00000412997	ENST00000412997.6	6.42061	3070
ENST00000413009	ENST00000413009.6	1.35984	2374
ENST00000413020	ENST00000413020.6	0.12895	1126
ENST00000413025	ENST00000413025.5	2.5009	3106
ENST00000413034	ENST00000413034.3	0.08052	2211
ENST00000413040	ENST00000413040.7	22.67761	3107
ENST00000413052	ENST00000413052.6	5.95779	3641
ENST00000413053	ENST00000413053.2	0.96605	3647
ENST00000413057	ENST00000413057.6	0.15132	2167
ENST00000413059	ENST00000413059.1	0.12076	2764
ENST00000413076	ENST00000413076.2	0.16279	1658
ENST00000413097	ENST00000413097.6	3.29089	2750
ENST00000413157	ENST00000413157.6	2.48358	3776
ENST00000413171	ENST00000413171.6	0.93229	4488
ENST00000413185	ENST00000413185.3	5.29634	1066
ENST00000413188	ENST00000413188.5	6.15854	4542
ENST00000413196	ENST00000413196.6	0.12076	1283
ENST00000413197	ENST00000413197.5	0.84241	2442
ENST00000413209	ENST00000413209.6	0.4806	4733
ENST00000413212	ENST00000413212.2	0.27303	2183
ENST00000413221	ENST00000413221.7	0.25512	2621
ENST00000413234	ENST00000413234.1	0.24151	1747
ENST00000413242	ENST00000413242.6	0.11838	4262
ENST00000413259	ENST00000413259.7	0.44102	2195
ENST00000413266	ENST00000413266.6	5.61661	2671
ENST00000413270	ENST00000413270.2	0.12076	1174
ENST00000413272	ENST00000413272.7	0.12076	3952
ENST00000413276	ENST00000413276.6	1.84889	3548
ENST00000413299	ENST00000413299.6	0.12076	2251
ENST00000413302	ENST00000413302.7	0.30189	2727
ENST00000413307	ENST00000413307.6	1.70795	4498
ENST00000413312	ENST00000413312.5	0.34735	2258
ENST00000413330	ENST00000413330.5	0.48397	1004
ENST00000413342	ENST00000413342.1	0.12076	1841
ENST00000413347	ENST00000413347.2	1.32831	1708
ENST00000413364	ENST00000413364.6	0.26753	2292
ENST00000413369	ENST00000413369.8	0.56453	2823
ENST00000413379	ENST00000413379.7	0.22444	2313
ENST00000413382	ENST00000413382.6	3.66694	1019
ENST00000413384	ENST00000413384.7	14.26577	4119
ENST00000413393	ENST00000413393.5	7.09941	4173
ENST00000413407	ENST00000413407.5	0.13698	2383
ENST00000413420	ENST00000413420.5	0.31636	1351
ENST00000413422	ENST00000413422.4	0.64996	2587
ENST00000413427	ENST00000413427.6	0.54347	2702
ENST00000413453	ENST00000413453.7	0.48302	1579
ENST00000413464	ENST00000413464.6	1.19906	4580
ENST00000413483	ENST00000413483.1	1.20756	1460
ENST00000413507	ENST00000413507.3	7.123	2978
ENST00000413510	ENST00000413510.4	0.24151	1807
ENST00000413518	ENST00000413518.6	15.2173	2560
ENST00000413543	ENST00000413543.6	0.49773	4012
ENST00000413553	ENST00000413553.1	0.46657	3054
ENST00000413573	ENST00000413573.6	0.03019	1507
ENST00000413574	ENST00000413574.6	0.37218	1631
ENST00000413582	ENST00000413582.6	0.36444	1217
ENST00000413591	ENST00000413591.1	0.24151	2618
ENST00000413608	ENST00000413608.2	1.14728	2147
ENST00000413611	ENST00000413611.2	0.12076	1657
ENST00000413626	ENST00000413626.2	0.19857	2756
ENST00000413639	ENST00000413639.1	0.24151	1525
ENST00000413642	ENST00000413642.8	0.3061	1197
ENST00000413643	ENST00000413643.5	3.36569	2694
ENST00000413644	ENST00000413644.6	0.22284	2414
ENST00000413648	ENST00000413648.2	2.24885	4973
ENST00000413658	ENST00000413658.6	0.85667	1441
ENST00000413688	ENST00000413688.6	0.12458	1423
ENST00000413697	ENST00000413697.5	1.06981	4727
ENST00000413699	ENST00000413699.7	107.94936	2221
ENST00000413704	ENST00000413704.5	0.15167	3428
ENST00000413710	ENST00000413710.2	0.49095	1083
ENST00000413712	ENST00000413712.7	16.82204	3196
ENST00000413749	ENST00000413749.2	0.12076	1368
ENST00000413756	ENST00000413756.5	1.01251	1171
ENST00000413761	ENST00000413761.7	19.84104	2687
ENST00000413800	ENST00000413800.5	3.1401	2334
ENST00000413809	ENST00000413809.5	0.18199	1676
ENST00000413817	ENST00000413817.8	6.688	4891
ENST00000413818	ENST00000413818.2	2.53587	1809
ENST00000413823	ENST00000413823.1	0.13091	1271
ENST00000413828	ENST00000413828.3	0.36227	1781
ENST00000413830	ENST00000413830.6	0.12076	2681
ENST00000413842	ENST00000413842.1	1.44907	1652
ENST00000413878	ENST00000413878.2	0.12807	2574
ENST00000413890	ENST00000413890.6	6.00157	4473
ENST00000413916	ENST00000413916.5	0.3335	3773
ENST00000413919	ENST00000413919.1	0.13499	1329
ENST00000413936	ENST00000413936.6	0.6741	2472
ENST00000413947	ENST00000413947.6	0.14639	1809
ENST00000413982	ENST00000413982.5	0.52619	4493
ENST00000413987	ENST00000413987.1	12.76405	2201
ENST00000413996	ENST00000413996.7	2.88821	2686
ENST00000414006	ENST00000414006.2	0.39422	2457
ENST00000414009	ENST00000414009.2	0.79599	1498
ENST00000414011	ENST00000414011.1	0.3039	1622
ENST00000414029	ENST00000414029.1	0.99111	3605
ENST00000414040	ENST00000414040.6	0.98888	1198
ENST00000414049	ENST00000414049.1	0.12076	2065
ENST00000414057	ENST00000414057.6	0.74599	1477
ENST00000414063	ENST00000414063.6	3.58241	2619
ENST00000414097	ENST00000414097.6	0.25883	3755
ENST00000414124	ENST00000414124.1	0.12076	1034
ENST00000414144	ENST00000414144.7	1.7205	3008
ENST00000414162	ENST00000414162.5	0.25497	1061
ENST00000414170	ENST00000414170.7	0.12076	2968
ENST00000414176	ENST00000414176.5	0.33812	1119
ENST00000414183	ENST00000414183.6	0.59148	2189
ENST00000414198	ENST00000414198.7	0.12076	2189
ENST00000414212	ENST00000414212.5	0.91652	3483
ENST00000414227	ENST00000414227.1	0.12076	1589
ENST00000414241	ENST00000414241.7	9.74856	1788
ENST00000414242	ENST00000414242.3	0.15317	1048
ENST00000414263	ENST00000414263.5	0.39604	4043
ENST00000414274	ENST00000414274.7	6.08597	1547
ENST00000414282	ENST00000414282.5	0.38578	2357
ENST00000414284	ENST00000414284.6	0.35296	1859
ENST00000414294	ENST00000414294.6	0.23219	2211
ENST00000414306	ENST00000414306.6	0.33241	1585
ENST00000414373	ENST00000414373.5	0.21302	1638
ENST00000414393	ENST00000414393.5	0.5249	4666
ENST00000414416	ENST00000414416.2	0.7649	2051
ENST00000414429	ENST00000414429.5	1.53963	3551
ENST00000414439	ENST00000414439.5	0.1262	2099
ENST00000414487	ENST00000414487.7	85.58	1560
ENST00000414498	ENST00000414498.1	0.12076	2332
ENST00000414510	ENST00000414510.5	6.64156	1153
ENST00000414527	ENST00000414527.6	0.16816	1780
ENST00000414531	ENST00000414531.2	0.12076	1199
ENST00000414532	ENST00000414532.6	0.16739	3925
ENST00000414542	ENST00000414542.6	0.57938	2205
ENST00000414554	ENST00000414554.8	0.15941	1469
ENST00000414563	ENST00000414563.6	1.12782	3134
ENST00000414580	ENST00000414580.2	0.15498	4068
ENST00000414593	ENST00000414593.5	0.37044	1932
ENST00000414626	ENST00000414626.2	3.49175	4493
ENST00000414656	ENST00000414656.1	0.12076	2386
ENST00000414659	ENST00000414659.5	0.14272	2539
ENST00000414661	ENST00000414661.2	0.12076	2698
ENST00000414664	ENST00000414664.5	1.048	1070
ENST00000414668	ENST00000414668.5	0.16101	1117
ENST00000414676	ENST00000414676.6	0.77918	1411
ENST00000414696	ENST00000414696.5	0.12076	1692
ENST00000414700	ENST00000414700.7	0.48323	2006
ENST00000414708	ENST00000414708.6	0.23868	2151
ENST00000414712	ENST00000414712.2	1.70837	1014
ENST00000414718	ENST00000414718.1	0.24151	1200
ENST00000414729	ENST00000414729.1	1.0866	1157
ENST00000414739	ENST00000414739.3	6.43603	2007
ENST00000414744	ENST00000414744.2	0.24151	2143
ENST00000414769	ENST00000414769.2	0.408	1056
ENST00000414770	ENST00000414770.6	0.28909	2237
ENST00000414773	ENST00000414773.5	0.54671	2820
ENST00000414797	ENST00000414797.7	2.6766	1101
ENST00000414802	ENST00000414802.5	6.15499	1687
ENST00000414809	ENST00000414809.7	0.12076	1943
ENST00000414816	ENST00000414816.1	3.98494	2907
ENST00000414822	ENST00000414822.8	1.51533	1936
ENST00000414849	ENST00000414849.6	2.5549	2274
ENST00000414879	ENST00000414879.5	0.27016	4836
ENST00000414955	ENST00000414955.6	0.18113	1281
ENST00000414996	ENST00000414996.1	0.17083	1746
ENST00000415005	ENST00000415005.6	5.8601	3265
ENST00000415030	ENST00000415030.6	0.60378	4480
ENST00000415033	ENST00000415033.3	0.20844	4074
ENST00000415039	ENST00000415039.7	0.12688	1598
ENST00000415040	ENST00000415040.6	1.32904	1293
ENST00000415076	ENST00000415076.6	2.75706	1737
ENST00000415077	ENST00000415077.1	1.80511	1953
ENST00000415083	ENST00000415083.7	35.54535	3402
ENST00000415095	ENST00000415095.5	0.31966	1605
ENST00000415130	ENST00000415130.6	1.71514	1556
ENST00000415136	ENST00000415136.6	113.26879	2126
ENST00000415174	ENST00000415174.1	0.24151	2609
ENST00000415183	ENST00000415183.7	0.13647	2837
ENST00000415188	ENST00000415188.1	0.13236	1454
ENST00000415213	ENST00000415213.7	0.25827	1509
ENST00000415220	ENST00000415220.6	2.29604	3189
ENST00000415229	ENST00000415229.6	7.05296	2270
ENST00000415237	ENST00000415237.1	0.24151	1771
ENST00000415251	ENST00000415251.6	0.36686	1738
ENST00000415259	ENST00000415259.5	0.93559	2290
ENST00000415265	ENST00000415265.6	0.26833	1883
ENST00000415272	ENST00000415272.2	0.2019	1628
ENST00000415293	ENST00000415293.6	0.98317	3342
ENST00000415325	ENST00000415325.5	0.05987	1802
ENST00000415352	ENST00000415352.6	0.87544	1512
ENST00000415379	ENST00000415379.6	2.14514	2186
ENST00000415380	ENST00000415380.6	0.42942	2731
ENST00000415383	ENST00000415383.5	2.27886	3401
ENST00000415385	ENST00000415385.7	0.33551	3856
ENST00000415388	ENST00000415388.5	0.06961	3154
ENST00000415397	ENST00000415397.6	4.16684	1890
ENST00000415421	ENST00000415421.5	0.20565	2555
ENST00000415439	ENST00000415439.5	0.15677	1550
ENST00000415440	ENST00000415440.3	2.41413	2759
ENST00000415482	ENST00000415482.6	0.30366	2316
ENST00000415485	ENST00000415485.7	0.04025	4452
ENST00000415497	ENST00000415497.6	0.92934	1843
ENST00000415516	ENST00000415516.5	0.13697	4516
ENST00000415541	ENST00000415541.5	0.18791	3816
ENST00000415545	ENST00000415545.2	0.12076	1567
ENST00000415556	ENST00000415556.2	0.12076	2483
ENST00000415557	ENST00000415557.2	3.3317	1694
ENST00000415569	ENST00000415569.5	0.1561	2780
ENST00000415574	ENST00000415574.6	2.24688	2762
ENST00000415585	ENST00000415585.7	0.25329	2630
ENST00000415593	ENST00000415593.6	0.12996	2157
ENST00000415609	ENST00000415609.6	0.62317	2004
ENST00000415611	ENST00000415611.9	0.12076	3100
ENST00000415673	ENST00000415673.7	0.11227	2656
ENST00000415680	ENST00000415680.6	2.56781	3799
ENST00000415684	ENST00000415684.6	1.3553	2358
ENST00000415724	ENST00000415724.2	4.25561	1296
ENST00000415738	ENST00000415738.3	2.74497	3130
ENST00000415751	ENST00000415751.1	0.12076	1073
ENST00000415759	ENST00000415759.6	2.59398	2623
ENST00000415760	ENST00000415760.5	0.5389	4524
ENST00000415762	ENST00000415762.6	6.03795	1410
ENST00000415764	ENST00000415764.5	0.26538	1791
ENST00000415783	ENST00000415783.6	52.23608	4633
ENST00000415784	ENST00000415784.6	0.13327	1552
ENST00000415788	ENST00000415788.3	0.36571	1979
ENST00000415793	ENST00000415793.8	0.84529	2107
ENST00000415794	ENST00000415794.1	0.12076	1129
ENST00000415801	ENST00000415801.1	0.66627	4387
ENST00000415803	ENST00000415803.2	1.04203	2865
ENST00000415811	ENST00000415811.7	0.18825	2171
ENST00000415816	ENST00000415816.7	0.60378	1182
ENST00000415817	ENST00000415817.2	0.13361	2528
ENST00000415822	ENST00000415822.8	3.54538	2231
ENST00000415826	ENST00000415826.3	14.03631	1075
ENST00000415827	ENST00000415827.6	0.73038	4608
ENST00000415861	ENST00000415861.2	2.80536	4963
ENST00000415862	ENST00000415862.6	0.83652	2387
ENST00000415889	ENST00000415889.2	0.52076	1416
ENST00000415897	ENST00000415897.5	0.14684	1457
ENST00000415905	ENST00000415905.5	1.71853	4172
ENST00000415914	ENST00000415914.4	32.87707	3384
ENST00000415917	ENST00000415917.2	0.12076	1031
ENST00000415922	ENST00000415922.7	0.48302	4811
ENST00000415930	ENST00000415930.8	16.73272	4341
ENST00000415942	ENST00000415942.5	12.40255	2613
ENST00000415947	ENST00000415947.1	0.2545	1668
ENST00000415950	ENST00000415950.5	0.33219	4780
ENST00000415951	ENST00000415951.6	0.35892	2424
ENST00000415954	ENST00000415954.6	0.16053	2837
ENST00000415968	ENST00000415968.2	2.65857	1684
ENST00000415970	ENST00000415970.6	0.24151	1376
ENST00000415980	ENST00000415980.2	0.12472	1712
ENST00000415992	ENST00000415992.5	2.57799	4244
ENST00000415995	ENST00000415995.5	0.1282	1387
ENST00000416007	ENST00000416007.9	32.39699	1603
ENST00000416030	ENST00000416030.1	0.36227	1696
ENST00000416112	ENST00000416112.2	0.24151	1586
ENST00000416121	ENST00000416121.5	0.12076	3938
ENST00000416160	ENST00000416160.1	5.79627	3634
ENST00000416162	ENST00000416162.7	2.64142	2337
ENST00000416165	ENST00000416165.6	13.72829	4779
ENST00000416169	ENST00000416169.5	0.21398	2187
ENST00000416172	ENST00000416172.1	0.24999	3863
ENST00000416191	ENST00000416191.2	1.07627	2998
ENST00000416195	ENST00000416195.1	1.24978	3627
ENST00000416200	ENST00000416200.1	0.06038	3197
ENST00000416209	ENST00000416209.2	0.34767	3447
ENST00000416219	ENST00000416219.6	0.18113	3472
ENST00000416220	ENST00000416220.7	1.22194	1787
ENST00000416232	ENST00000416232.5	0.48302	2804
ENST00000416240	ENST00000416240.6	31.38972	3192
ENST00000416246	ENST00000416246.6	0.62476	2652
ENST00000416247	ENST00000416247.4	8.57365	4887
ENST00000416263	ENST00000416263.3	2.1736	1351
ENST00000416274	ENST00000416274.7	28.35127	1964
ENST00000416284	ENST00000416284.8	0.96169	4045
ENST00000416285	ENST00000416285.6	0.47991	1451
ENST00000416293	ENST00000416293.7	0.12432	1572
ENST00000416301	ENST00000416301.5	0.12076	4241
ENST00000416314	ENST00000416314.5	1.28742	3179
ENST00000416319	ENST00000416319.5	0.12865	1113
ENST00000416322	ENST00000416322.5	0.60378	1163
ENST00000416373	ENST00000416373.6	0.6843	3835
ENST00000416379	ENST00000416379.6	0.64804	2881
ENST00000416400	ENST00000416400.1	0.41147	1277
ENST00000416416	ENST00000416416.1	0.12076	2080
ENST00000416426	ENST00000416426.6	1.15834	1714
ENST00000416438	ENST00000416438.6	0.12076	2506
ENST00000416441	ENST00000416441.2	0.7509	4780
ENST00000416452	ENST00000416452.1	0.12293	1028
ENST00000416464	ENST00000416464.6	4.70739	3184
ENST00000416495	ENST00000416495.6	0.12515	1408
ENST00000416503	ENST00000416503.6	1.26057	1665
ENST00000416512	ENST00000416512.1	3.53981	2759
ENST00000416538	ENST00000416538.5	4.73206	1255
ENST00000416541	ENST00000416541.5	0.32937	3447
ENST00000416547	ENST00000416547.6	2.04737	2236
ENST00000416560	ENST00000416560.7	1.91212	1447
ENST00000416567	ENST00000416567.1	1.0868	1295
ENST00000416569	ENST00000416569.3	1.32831	4327
ENST00000416575	ENST00000416575.2	0.84529	1132
ENST00000416599	ENST00000416599.5	1.50722	3494
ENST00000416602	ENST00000416602.6	8.83058	2143
ENST00000416611	ENST00000416611.5	0.10501	2341
ENST00000416614	ENST00000416614.7	15.90054	3556
ENST00000416617	ENST00000416617.3	1.12379	1670
ENST00000416623	ENST00000416623.5	7.91637	3237
ENST00000416629	ENST00000416629.5	2.46171	1415
ENST00000416630	ENST00000416630.2	0.24151	1736
ENST00000416636	ENST00000416636.2	0.12076	1294
ENST00000416649	ENST00000416649.6	6.66272	2925
ENST00000416662	ENST00000416662.1	0.12076	1433
ENST00000416671	ENST00000416671.5	0.68459	2560
ENST00000416673	ENST00000416673.6	2.2898	2078
ENST00000416682	ENST00000416682.6	0.17014	2969
ENST00000416689	ENST00000416689.2	2.05285	3106
ENST00000416695	ENST00000416695.6	1.06184	3451
ENST00000416701	ENST00000416701.6	0.03019	3432
ENST00000416707	ENST00000416707.1	9.5692	1260
ENST00000416739	ENST00000416739.5	0.2327	2428
ENST00000416749	ENST00000416749.2	0.12076	1603
ENST00000416762	ENST00000416762.7	0.50307	1985
ENST00000416769	ENST00000416769.2	10.22945	1077
ENST00000416776	ENST00000416776.6	0.49339	1818
ENST00000416781	ENST00000416781.1	0.12076	1688
ENST00000416795	ENST00000416795.6	1.72516	2733
ENST00000416810	ENST00000416810.7	8.14435	1509
ENST00000416824	ENST00000416824.1	0.24151	1323
ENST00000416826	ENST00000416826.6	1.2955	3167
ENST00000416838	ENST00000416838.1	0.12076	1137
ENST00000416841	ENST00000416841.8	0.12076	3757
ENST00000416848	ENST00000416848.6	1.1503	4364
ENST00000416889	ENST00000416889.6	0.51258	1533
ENST00000416907	ENST00000416907.5	0.12513	1379
ENST00000416913	ENST00000416913.5	1.14501	3208
ENST00000416928	ENST00000416928.8	0.12076	4095
ENST00000416938	ENST00000416938.5	0.18196	3559
ENST00000416952	ENST00000416952.6	0.14916	1017
ENST00000416967	ENST00000416967.1	2.38179	1280
ENST00000416983	ENST00000416983.7	0.49111	2034
ENST00000416984	ENST00000416984.6	2.06973	2759
ENST00000417024	ENST00000417024.6	0.15617	1781
ENST00000417044	ENST00000417044.1	0.19116	1325
ENST00000417045	ENST00000417045.5	0.3593	3535
ENST00000417058	ENST00000417058.6	0.67069	1497
ENST00000417066	ENST00000417066.5	0.5478	1447
ENST00000417069	ENST00000417069.6	7.22255	2063
ENST00000417099	ENST00000417099.1	4.95098	1808
ENST00000417122	ENST00000417122.7	0.66507	3982
ENST00000417123	ENST00000417123.1	20.52846	1932
ENST00000417154	ENST00000417154.6	0.27079	4261
ENST00000417171	ENST00000417171.6	1.56982	2065
ENST00000417173	ENST00000417173.6	0.79363	1215
ENST00000417189	ENST00000417189.5	1.03411	2386
ENST00000417201	ENST00000417201.4	16.05315	4977
ENST00000417216	ENST00000417216.3	0.36227	1156
ENST00000417218	ENST00000417218.1	0.04601	3662
ENST00000417220	ENST00000417220.6	0.69863	2472
ENST00000417226	ENST00000417226.6	0.92807	1490
ENST00000417237	ENST00000417237.5	0.63653	1844
ENST00000417245	ENST00000417245.7	0.72453	1684
ENST00000417268	ENST00000417268.3	0.48408	4944
ENST00000417294	ENST00000417294.5	0.36276	4251
ENST00000417307	ENST00000417307.3	0.12076	2704
ENST00000417314	ENST00000417314.2	0.84529	4680
ENST00000417329	ENST00000417329.1	0.24151	1805
ENST00000417339	ENST00000417339.4	0.84529	1893
ENST00000417346	ENST00000417346.2	0.12076	1981
ENST00000417361	ENST00000417361.2	0.33932	1416
ENST00000417362	ENST00000417362.7	20.13807	3606
ENST00000417364	ENST00000417364.1	0.79328	1075
ENST00000417397	ENST00000417397.2	0.12076	1726
ENST00000417404	ENST00000417404.2	5.79627	4742
ENST00000417410	ENST00000417410.7	7.30452	3704
ENST00000417448	ENST00000417448.2	3.45646	3382
ENST00000417449	ENST00000417449.6	0.49996	2114
ENST00000417455	ENST00000417455.1	0.12076	1409
ENST00000417456	ENST00000417456.1	2.29436	3163
ENST00000417477	ENST00000417477.2	2.06082	2537
ENST00000417478	ENST00000417478.6	11.37544	2143
ENST00000417479	ENST00000417479.2	0.06038	2078
ENST00000417486	ENST00000417486.6	1.01551	1248
ENST00000417496	ENST00000417496.6	0.46035	2524
ENST00000417525	ENST00000417525.5	0.03019	1242
ENST00000417536	ENST00000417536.5	4.10303	2858
ENST00000417549	ENST00000417549.1	0.60378	1385
ENST00000417551	ENST00000417551.5	1.04954	2041
ENST00000417555	ENST00000417555.2	0.36227	2286
ENST00000417572	ENST00000417572.5	0.12438	1513
ENST00000417573	ENST00000417573.5	0.18069	1784
ENST00000417584	ENST00000417584.6	1.45074	4065
ENST00000417588	ENST00000417588.5	0.14103	1551
ENST00000417602	ENST00000417602.5	2.29087	1705
ENST00000417604	ENST00000417604.6	0.13256	1703
ENST00000417606	ENST00000417606.3	0.36227	2411
ENST00000417625	ENST00000417625.5	0.02196	1255
ENST00000417626	ENST00000417626.8	14.9737	1943
ENST00000417641	ENST00000417641.6	3.79502	2381
ENST00000417647	ENST00000417647.7	87.26947	1905
ENST00000417652	ENST00000417652.6	2.12844	2563
ENST00000417658	ENST00000417658.5	0.12695	1062
ENST00000417687	ENST00000417687.2	0.12076	1192
ENST00000417689	ENST00000417689.6	4.53028	3868
ENST00000417692	ENST00000417692.2	0.24151	1041
ENST00000417695	ENST00000417695.2	0.06038	1822
ENST00000417716	ENST00000417716.1	0.12076	1034
ENST00000417717	ENST00000417717.6	1.66055	4589
ENST00000417744	ENST00000417744.5	0.03019	1695
ENST00000417747	ENST00000417747.1	0.24151	1186
