gene_ref	gene_id	gene_name	condition_1	condition_2	gene_switch_q_value	Rank
geneComp_00004332	ENSG00000115761	NOL10	FT	RGC	1.0432537805092962e-4	315
geneComp_00008412	ENSG00000146950	SHROOM2	FT	RGC	1.0569365022703912e-4	316
geneComp_00008035	ENSG00000143924	EML4	FT	RGC	1.0585857076037782e-4	317
geneComp_00006053	ENSG00000130844	ZNF331	FT	RGC	1.0601638239906797e-4	318
geneComp_00003022	ENSG00000105357	MYH14	FT	RGC	1.0655808740431751e-4	319
geneComp_00001085	ENSG00000067177	PHKA1	FT	RGC	1.1271816339223781e-4	320
geneComp_00003196	ENSG00000106211	HSPB1	FT	RGC	1.189103691188528e-4	321
geneComp_00008365	ENSG00000146433	TMEM181	FT	RGC	1.2695083894507928e-4	322
geneComp_00014955	ENSG00000187595	ZNF385C	FT	RGC	1.2877958121559283e-4	323
geneComp_00009336	ENSG00000155849	ELMO1	FT	RGC	1.3245101287648377e-4	324
geneComp_00006920	ENSG00000136531	SCN2A	FT	RGC	1.3522436247082108e-4	325
geneComp_00029670	ENSG00000268362		FT	RGC	1.4113656066268992e-4	326
geneComp_00004719	ENSG00000119397	CNTRL	FT	RGC	1.484707364447094e-4	327
geneComp_00009540	ENSG00000157637	SLC38A10	FT	RGC	1.5860268854483962e-4	328
geneComp_00003181	ENSG00000106070	GRB10	FT	RGC	1.5880722998462576e-4	329
geneComp_00003980	ENSG00000112769	LAMA4	FT	RGC	1.6139867617188795e-4	330
geneComp_00002115	ENSG00000099330	OCEL1	FT	RGC	1.6306745220595115e-4	331
geneComp_00028534	ENSG00000262155	LINC02175	FT	RGC	1.7706634074915678e-4	332
geneComp_00000497	ENSG00000020129	NCDN	FT	RGC	1.803300922443294e-4	333
geneComp_00006259	ENSG00000132466	ANKRD17	FT	RGC	1.8391369325143327e-4	334
geneComp_00004640	ENSG00000118473	SGIP1	FT	RGC	1.902179602627903e-4	335
geneComp_00005664	ENSG00000127452	FBXL12	FT	RGC	1.904357447171764e-4	336
geneComp_00012849	ENSG00000175061	SNHG29	FT	RGC	1.9301942574420576e-4	337
geneComp_00003268	ENSG00000106665	CLIP2	FT	RGC	1.9538032818921023e-4	338
geneComp_00013995	ENSG00000182389	CACNB4	FT	RGC	1.9730487349986354e-4	339
geneComp_00001176	ENSG00000070214	SLC44A1	FT	RGC	2.0642976247498424e-4	340
geneComp_00007233	ENSG00000138190	EXOC6	FT	RGC	2.137295566598191e-4	341
geneComp_00006928	ENSG00000136628	EPRS1	FT	RGC	2.1381407566144756e-4	342
geneComp_00004203	ENSG00000114956	DGUOK	FT	RGC	2.2138757385894962e-4	343
geneComp_00008615	ENSG00000148737	TCF7L2	FT	RGC	2.2256900281002076e-4	344
geneComp_00007586	ENSG00000140682	TGFB1I1	FT	RGC	2.2353315506164494e-4	345
geneComp_00000980	ENSG00000064666	CNN2	FT	RGC	2.3206093137894882e-4	346
geneComp_00004416	ENSG00000116406	EDEM3	FT	RGC	2.3389805798300454e-4	347
geneComp_00006472	ENSG00000134046	MBD2	FT	RGC	2.38357229411626e-4	348
geneComp_00003577	ENSG00000109534	GAR1	FT	RGC	2.4079311380847206e-4	349
geneComp_00001464	ENSG00000078070	MCCC1	FT	RGC	2.4141776131503953e-4	350
geneComp_00007624	ENSG00000140995	DEF8	FT	RGC	2.50052493072124e-4	351
geneComp_00003853	ENSG00000111850	SMIM8	FT	RGC	2.522720987298938e-4	352
geneComp_00014754	ENSG00000186314	PRELID2	FT	RGC	2.5475775466319645e-4	353
geneComp_00009328	ENSG00000155755	TMEM237	FT	RGC	2.55671733588081e-4	354
geneComp_00005715	ENSG00000127990	SGCE	FT	RGC	2.5702434484993454e-4	355
geneComp_00009121	ENSG00000153707	PTPRD	FT	RGC	2.5702434484993454e-4	356
geneComp_00010855	ENSG00000165175	MID1IP1	FT	RGC	2.576929154631082e-4	357
geneComp_00000238	ENSG00000006125	AP2B1	FT	RGC	2.589842662239389e-4	358
geneComp_00032901	ENSG00000283782		FT	RGC	2.605928746404236e-4	359
geneComp_00008109	ENSG00000144524	COPS7B	FT	RGC	2.6843646159582286e-4	360
geneComp_00007273	ENSG00000138443	ABI2	FT	RGC	2.790335892405685e-4	361
geneComp_00003431	ENSG00000108370	RGS9	FT	RGC	2.95610220404787e-4	362
geneComp_00011429	ENSG00000167702	KIFC2	FT	RGC	3.105149436094489e-4	363
geneComp_00008937	ENSG00000151923	TIAL1	FT	RGC	3.108992314597356e-4	364
geneComp_00016052	ENSG00000198755	RPL10A	FT	RGC	3.243182924663113e-4	365
geneComp_00007154	ENSG00000137831	UACA	FT	RGC	3.2635490778519337e-4	366
geneComp_00008469	ENSG00000147416	ATP6V1B2	FT	RGC	3.393240807376028e-4	367
geneComp_00000784	ENSG00000051382	PIK3CB	FT	RGC	3.421648169447631e-4	368
geneComp_00003736	ENSG00000111058	ACSS3	FT	RGC	3.4247052857443573e-4	369
geneComp_00014915	ENSG00000187239	FNBP1	FT	RGC	3.4802178142098343e-4	370
geneComp_00005094	ENSG00000122694	GLIPR2	FT	RGC	3.534776522749971e-4	371
geneComp_00020554	ENSG00000230590	FTX	FT	RGC	3.5577047845854984e-4	372
geneComp_00006962	ENSG00000136824	SMC2	FT	RGC	3.6658907715523295e-4	373
geneComp_00023202	ENSG00000240038	AMY2B	FT	RGC	3.788922539964794e-4	374
geneComp_00015488	ENSG00000196584	XRCC2	FT	RGC	3.882029249558401e-4	375
geneComp_00000971	ENSG00000064489	BORCS8-MEF2B	FT	RGC	3.911818015030413e-4	376
geneComp_00002569	ENSG00000101883	RHOXF1	FT	RGC	3.911818015030413e-4	377
geneComp_00003184	ENSG00000106080	FKBP14	FT	RGC	4.124035928277082e-4	378
geneComp_00029639	ENSG00000268119		FT	RGC	4.124035928277082e-4	379
geneComp_00011136	ENSG00000166407	LMO1	FT	RGC	4.3576959877424733e-4	380
geneComp_00036057	ENSG00000291133		FT	RGC	4.459974720215968e-4	381
geneComp_00002551	ENSG00000101745	ANKRD12	FT	RGC	4.533096301792447e-4	382
geneComp_00011701	ENSG00000168916	ZNF608	FT	RGC	4.7209243462628366e-4	383
geneComp_00025175	ENSG00000251136	PARAIL	FT	RGC	4.8183002733154907e-4	384
geneComp_00029386	ENSG00000267313		FT	RGC	4.8771576398593615e-4	385
geneComp_00013026	ENSG00000176105	YES1	FT	RGC	5.016076904664701e-4	386
geneComp_00012089	ENSG00000170919	TPT1-AS1	FT	RGC	5.064580681100896e-4	387
geneComp_00003422	ENSG00000108262	GIT1	FT	RGC	5.13254983017957e-4	388
geneComp_00002362	ENSG00000100629	CEP128	FT	RGC	5.194380439845018e-4	389
geneComp_00008348	ENSG00000146350	TBC1D32	FT	RGC	5.369625576790801e-4	390
geneComp_00006888	ENSG00000136279	DBNL	FT	RGC	5.500370128595003e-4	391
geneComp_00009626	ENSG00000158445	KCNB1	FT	RGC	5.64349115304505e-4	392
geneComp_00015459	ENSG00000196476	C20orf96	FT	RGC	5.781929197583683e-4	393
geneComp_00004228	ENSG00000115170	ACVR1	FT	RGC	6.044229994507398e-4	394
geneComp_00003889	ENSG00000112137	PHACTR1	FT	RGC	6.293629004716888e-4	395
geneComp_00008645	ENSG00000149084	HSD17B12	FT	RGC	6.354453156751456e-4	396
geneComp_00006402	ENSG00000133315	MACROD1	FT	RGC	6.37126725275146e-4	397
geneComp_00012511	ENSG00000173039	RELA	FT	RGC	6.673910494404542e-4	398
geneComp_00000599	ENSG00000033170	FUT8	FT	RGC	6.733510044783837e-4	399
geneComp_00005778	ENSG00000128596	CCDC136	FT	RGC	6.768380881158078e-4	400
geneComp_00004401	ENSG00000116221	MRPL37	FT	RGC	6.824813527604169e-4	401
geneComp_00004646	ENSG00000118507	AKAP7	FT	RGC	6.853092505251254e-4	402
geneComp_00002294	ENSG00000100379	KCTD17	FT	RGC	7.150994649322632e-4	403
geneComp_00016016	ENSG00000198673	TAFA2	FT	RGC	7.364740409547467e-4	404
geneComp_00009570	ENSG00000157954	WIPI2	FT	RGC	7.711477006519348e-4	405
geneComp_00012884	ENSG00000175216	CKAP5	FT	RGC	7.827494936480567e-4	406
geneComp_00007845	ENSG00000142871	CCN1	FT	RGC	8.137856263370181e-4	407
geneComp_00007361	ENSG00000139116	KIF21A	FT	RGC	8.250862741415996e-4	408
geneComp_00015495	ENSG00000196604	POTEF	FT	RGC	8.276785422627401e-4	409
geneComp_00004905	ENSG00000120756	PLS1	FT	RGC	8.430079600032085e-4	410
geneComp_00002670	ENSG00000102710	SUPT20H	FT	RGC	8.481675424232348e-4	411
geneComp_00007144	ENSG00000137812	KNL1	FT	RGC	8.491749796704726e-4	412
geneComp_00014500	ENSG00000185046	ANKS1B	FT	RGC	8.723278213452742e-4	413
geneComp_00004921	ENSG00000120899	PTK2B	FT	RGC	8.831153003200215e-4	414
geneComp_00004231	ENSG00000115204	MPV17	FT	RGC	8.897489744643639e-4	415
geneComp_00021319	ENSG00000233006	MIR3936HG	FT	RGC	9.061608219241136e-4	416
geneComp_00011350	ENSG00000167371	PRRT2	FT	RGC	9.136396647019755e-4	417
geneComp_00010516	ENSG00000163947	ARHGEF3	FT	RGC	9.303544065554986e-4	418
geneComp_00013361	ENSG00000178188	SH2B1	FT	RGC	9.470532603281205e-4	419
geneComp_00013915	ENSG00000181982	CCDC149	FT	RGC	9.535723903724916e-4	420
geneComp_00011300	ENSG00000167113	COQ4	FT	RGC	9.799651812450946e-4	421
geneComp_00003151	ENSG00000105953	OGDH	FT	RGC	0.0010580771329631571	422
geneComp_00016595	ENSG00000204130	RUFY2	FT	RGC	0.0011104871710978842	423
geneComp_00006239	ENSG00000132359	RAP1GAP2	FT	RGC	0.001143429581273866	424
geneComp_00009526	ENSG00000157538	VPS26C	FT	RGC	0.001143429581273866	425
geneComp_00003611	ENSG00000109861	CTSC	FT	RGC	0.0011803488070407937	426
geneComp_00005166	ENSG00000123358	NR4A1	FT	RGC	0.0011841265894118286	427
geneComp_00011163	ENSG00000166508	MCM7	FT	RGC	0.0012114995354994206	428
geneComp_00003367	ENSG00000107796	ACTA2	FT	RGC	0.0012178211796902876	429
geneComp_00011202	ENSG00000166734	GOLM2	FT	RGC	0.0012178211796902876	430
geneComp_00012454	ENSG00000172757	CFL1	FT	RGC	0.0012352820138301923	431
geneComp_00002927	ENSG00000104852	SNRNP70	FT	RGC	0.0012508835355341853	432
geneComp_00001506	ENSG00000079150	FKBP7	FT	RGC	0.0012692657026026335	433
geneComp_00001135	ENSG00000068885	IFT80	FT	RGC	0.0012767405247984742	434
geneComp_00011803	ENSG00000169398	PTK2	FT	RGC	0.0012767405247984742	435
geneComp_00006696	ENSG00000135362	PRR5L	FT	RGC	0.0012980576778590053	436
geneComp_00016101	ENSG00000198853	RUSC2	FT	RGC	0.0013005040432135756	437
geneComp_00002467	ENSG00000101224	CDC25B	FT	RGC	0.0013022375659895006	438
geneComp_00009600	ENSG00000158169	FANCC	FT	RGC	0.0013293023129353437	439
geneComp_00024182	ENSG00000247572	CKMT2-AS1	FT	RGC	0.0013293023129353437	440
geneComp_00001233	ENSG00000071655	MBD3	FT	RGC	0.0013474676983145513	441
geneComp_00007557	ENSG00000140479	PCSK6	FT	RGC	0.0013532477986286009	442
geneComp_00007885	ENSG00000143178	TBX19	FT	RGC	0.0013665475503895322	443
geneComp_00005494	ENSG00000125844	RRBP1	FT	RGC	0.001392856323053228	444
geneComp_00010671	ENSG00000164402	SEPTIN8	FT	RGC	0.0014039921268579976	445
geneComp_00002697	ENSG00000102900	NUP93	FT	RGC	0.0014655384011018015	446
geneComp_00008762	ENSG00000150347	ARID5B	FT	RGC	0.0015400162260621436	447
geneComp_00014903	ENSG00000187147	RNF220	FT	RGC	0.0015400162260621436	448
geneComp_00004788	ENSG00000119844	AFTPH	FT	RGC	0.0015708418537316408	449
geneComp_00014811	ENSG00000186625	KATNA1	FT	RGC	0.0015846885653561247	450
geneComp_00004635	ENSG00000118418	HMGN3	FT	RGC	0.0016145561435193312	451
geneComp_00008584	ENSG00000148481	MINDY3	FT	RGC	0.0016253014349417079	452
geneComp_00031048	ENSG00000274290	H2BC6	FT	RGC	0.0016406948066936316	453
geneComp_00003978	ENSG00000112759	SLC29A1	FT	RGC	0.0016438478421126632	454
geneComp_00008547	ENSG00000148180	GSN	FT	RGC	0.001649561571120895	455
geneComp_00009689	ENSG00000158966	CACHD1	FT	RGC	0.0016521809103034945	456
geneComp_00007441	ENSG00000139624	CERS5	FT	RGC	0.001693232738929427	457
geneComp_00010421	ENSG00000163637	PRICKLE2	FT	RGC	0.0017560989782766092	458
geneComp_00007077	ENSG00000137449	CPEB2	FT	RGC	0.0018126460773040048	459
geneComp_00003637	ENSG00000110074	FOXRED1	FT	RGC	0.0018127871771324556	460
geneComp_00006037	ENSG00000130779	CLIP1	FT	RGC	0.001885585759797747	461
geneComp_00009906	ENSG00000160781	PAQR6	FT	RGC	0.001885585759797747	462
geneComp_00012254	ENSG00000171735	CAMTA1	FT	RGC	0.001903505334883029	463
geneComp_00008534	ENSG00000148019	CEP78	FT	RGC	0.0019347933925974621	464
geneComp_00012764	ENSG00000174521	TTC9B	FT	RGC	0.00196026302787567	465
geneComp_00005705	ENSG00000127928	GNGT1	FT	RGC	0.0019778754866051278	466
geneComp_00013921	ENSG00000182022	CHST15	FT	RGC	0.00198027441559184	467
geneComp_00003988	ENSG00000112851	ERBIN	FT	RGC	0.0019947566148623527	468
geneComp_00003809	ENSG00000111665	CDCA3	FT	RGC	0.001997014145261144	469
geneComp_00006692	ENSG00000135336	ORC3	FT	RGC	0.002023165834151367	470
geneComp_00007725	ENSG00000141668	CBLN2	FT	RGC	0.0020400880110063545	471
geneComp_00018671	ENSG00000224660	SH3BP5-AS1	FT	RGC	0.0020494200619810463	472
geneComp_00008775	ENSG00000150527	MIA2	FT	RGC	0.002056281736917468	473
geneComp_00006290	ENSG00000132639	SNAP25	FT	RGC	0.002078586742872074	474
geneComp_00001372	ENSG00000075420	FNDC3B	FT	RGC	0.0020953856767515996	475
geneComp_00001676	ENSG00000084234	APLP2	FT	RGC	0.002165215794923908	476
geneComp_00007385	ENSG00000139219	COL2A1	FT	RGC	0.0021863133799034933	477
geneComp_00006087	ENSG00000131080	EDA2R	FT	RGC	0.0021870010595191245	478
geneComp_00007122	ENSG00000137710	RDX	FT	RGC	0.002197189932000338	479
geneComp_00011469	ENSG00000167840	ZNF232	FT	RGC	0.0022532533486661517	480
geneComp_00006906	ENSG00000136450	SRSF1	FT	RGC	0.00228599443873572	481
geneComp_00003533	ENSG00000109083	IFT20	FT	RGC	0.0022905865402033355	482
geneComp_00001065	ENSG00000066629	EML1	FT	RGC	0.0023324272089121755	483
geneComp_00001382	ENSG00000075702	WDR62	FT	RGC	0.0023324272089121755	484
geneComp_00014153	ENSG00000183258	DDX41	FT	RGC	0.0023690355436838885	485
geneComp_00004940	ENSG00000121060	TRIM25	FT	RGC	0.0023901171656162835	486
geneComp_00006618	ENSG00000134884	ARGLU1	FT	RGC	0.002410100121626223	487
geneComp_00019542	ENSG00000227372	GFOD3P	FT	RGC	0.0024166552160189573	488
geneComp_00004178	ENSG00000114742	WDR48	FT	RGC	0.002436501191314554	489
geneComp_00012226	ENSG00000171574	ZNF584	FT	RGC	0.0024845345673364682	490
geneComp_00011799	ENSG00000169379	ARL13B	FT	RGC	0.0026959238985927616	491
geneComp_00004924	ENSG00000120910	PPP3CC	FT	RGC	0.0027433263909753375	492
geneComp_00005890	ENSG00000129682	FGF13	FT	RGC	0.002801215163326741	493
geneComp_00000741	ENSG00000048740	CELF2	FT	RGC	0.0028181256780987337	494
geneComp_00000534	ENSG00000023892	DEF6	FT	RGC	0.002830277816348148	495
geneComp_00008108	ENSG00000144504	ANKMY1	FT	RGC	0.0028568751123006744	496
geneComp_00002041	ENSG00000094975	SUCO	FT	RGC	0.0029706859733611094	497
geneComp_00015438	ENSG00000196419	XRCC6	FT	RGC	0.0029812374155984704	498
geneComp_00010383	ENSG00000163539	CLASP2	FT	RGC	0.002989884726000526	499
geneComp_00007416	ENSG00000139436	GIT2	FT	RGC	0.002992774839450014	500
