gene_ref	gene_id	gene_name	condition_1	condition_2	isoformUpregulated	isoformDownregulated	iso_ref_up	iso_ref_down	featureCompared	isoformsDifferent	switchConsequence
geneComp_00046753	ENSG00000065559	MAP2K4	RO_D100	RO_D45	ENST00000353533.10	ENST00000536413.2	isoComp_00173244	isoComp_00173246	signal_peptide_identified	FALSE	NA
geneComp_00046783	ENSG00000066248	NGEF	RO_D100	RO_D45	ENST00000373552.8	ENST00000264051.8	isoComp_00173469	isoComp_00173468	intron_retention	FALSE	NA
geneComp_00046783	ENSG00000066248	NGEF	RO_D100	RO_D45	ENST00000373552.8	ENST00000264051.8	isoComp_00173469	isoComp_00173468	coding_potential	FALSE	NA
geneComp_00046783	ENSG00000066248	NGEF	RO_D100	RO_D45	ENST00000373552.8	ENST00000264051.8	isoComp_00173469	isoComp_00173468	ORF_seq_similarity	TRUE	ORF is shorter
geneComp_00046783	ENSG00000066248	NGEF	RO_D100	RO_D45	ENST00000373552.8	ENST00000264051.8	isoComp_00173469	isoComp_00173468	NMD_status	FALSE	NA
geneComp_00046783	ENSG00000066248	NGEF	RO_D100	RO_D45	ENST00000373552.8	ENST00000264051.8	isoComp_00173469	isoComp_00173468	domains_identified	FALSE	NA
geneComp_00046783	ENSG00000066248	NGEF	RO_D100	RO_D45	ENST00000373552.8	ENST00000264051.8	isoComp_00173469	isoComp_00173468	domain_isotype	FALSE	NA
geneComp_00046783	ENSG00000066248	NGEF	RO_D100	RO_D45	ENST00000373552.8	ENST00000264051.8	isoComp_00173469	isoComp_00173468	signal_peptide_identified	FALSE	NA
geneComp_00046804	ENSG00000066827	ZFAT	RO_D100	RO_D45	ENST00000523243.5	ENST00000523924.5	isoComp_00173634	isoComp_00173635	intron_retention	FALSE	NA
geneComp_00046804	ENSG00000066827	ZFAT	RO_D100	RO_D45	ENST00000523243.5	ENST00000523924.5	isoComp_00173634	isoComp_00173635	coding_potential	FALSE	NA
geneComp_00046804	ENSG00000066827	ZFAT	RO_D100	RO_D45	ENST00000523243.5	ENST00000523924.5	isoComp_00173634	isoComp_00173635	ORF_seq_similarity	TRUE	ORF is shorter
geneComp_00046804	ENSG00000066827	ZFAT	RO_D100	RO_D45	ENST00000523243.5	ENST00000523924.5	isoComp_00173634	isoComp_00173635	NMD_status	TRUE	NMD sensitive
geneComp_00046804	ENSG00000066827	ZFAT	RO_D100	RO_D45	ENST00000523243.5	ENST00000523924.5	isoComp_00173634	isoComp_00173635	domains_identified	FALSE	NA
geneComp_00046804	ENSG00000066827	ZFAT	RO_D100	RO_D45	ENST00000523243.5	ENST00000523924.5	isoComp_00173634	isoComp_00173635	domain_isotype	FALSE	NA
geneComp_00046804	ENSG00000066827	ZFAT	RO_D100	RO_D45	ENST00000523243.5	ENST00000523924.5	isoComp_00173634	isoComp_00173635	signal_peptide_identified	FALSE	NA
geneComp_00046805	ENSG00000066855	MTFR1	RO_D100	RO_D45	ENST00000262146.9	ENST00000458689.2	isoComp_00173636	isoComp_00173637	intron_retention	FALSE	NA
geneComp_00046805	ENSG00000066855	MTFR1	RO_D100	RO_D45	ENST00000262146.9	ENST00000458689.2	isoComp_00173636	isoComp_00173637	coding_potential	FALSE	NA
geneComp_00046805	ENSG00000066855	MTFR1	RO_D100	RO_D45	ENST00000262146.9	ENST00000458689.2	isoComp_00173636	isoComp_00173637	ORF_seq_similarity	TRUE	ORF is longer
geneComp_00046805	ENSG00000066855	MTFR1	RO_D100	RO_D45	ENST00000262146.9	ENST00000458689.2	isoComp_00173636	isoComp_00173637	NMD_status	FALSE	NA
geneComp_00046805	ENSG00000066855	MTFR1	RO_D100	RO_D45	ENST00000262146.9	ENST00000458689.2	isoComp_00173636	isoComp_00173637	domains_identified	FALSE	NA
geneComp_00046805	ENSG00000066855	MTFR1	RO_D100	RO_D45	ENST00000262146.9	ENST00000458689.2	isoComp_00173636	isoComp_00173637	domain_isotype	TRUE	Domain non-reference isotype loss
geneComp_00046805	ENSG00000066855	MTFR1	RO_D100	RO_D45	ENST00000262146.9	ENST00000458689.2	isoComp_00173636	isoComp_00173637	signal_peptide_identified	FALSE	NA
geneComp_00046810	ENSG00000067064	IDI1	RO_D100	RO_D45	ENST00000381344.8	ENST00000695775.1	isoComp_00173692	isoComp_00173696	intron_retention	FALSE	NA
geneComp_00046810	ENSG00000067064	IDI1	RO_D100	RO_D45	ENST00000381344.8	ENST00000695775.1	isoComp_00173692	isoComp_00173696	coding_potential	FALSE	NA
geneComp_00046810	ENSG00000067064	IDI1	RO_D100	RO_D45	ENST00000381344.8	ENST00000695775.1	isoComp_00173692	isoComp_00173696	ORF_seq_similarity	TRUE	ORF is longer
geneComp_00046810	ENSG00000067064	IDI1	RO_D100	RO_D45	ENST00000381344.8	ENST00000695775.1	isoComp_00173692	isoComp_00173696	NMD_status	FALSE	NA
geneComp_00046810	ENSG00000067064	IDI1	RO_D100	RO_D45	ENST00000381344.8	ENST00000695775.1	isoComp_00173692	isoComp_00173696	domains_identified	FALSE	NA
geneComp_00046810	ENSG00000067064	IDI1	RO_D100	RO_D45	ENST00000381344.8	ENST00000695775.1	isoComp_00173692	isoComp_00173696	domain_isotype	FALSE	NA
geneComp_00046810	ENSG00000067064	IDI1	RO_D100	RO_D45	ENST00000381344.8	ENST00000695775.1	isoComp_00173692	isoComp_00173696	signal_peptide_identified	FALSE	NA
geneComp_00046818	ENSG00000067191	CACNB1	RO_D100	RO_D45	ENST00000394310.7	ENST00000394303.8	isoComp_00173748	isoComp_00173747	intron_retention	FALSE	NA
geneComp_00046818	ENSG00000067191	CACNB1	RO_D100	RO_D45	ENST00000394310.7	ENST00000394303.8	isoComp_00173748	isoComp_00173747	coding_potential	FALSE	NA
geneComp_00046818	ENSG00000067191	CACNB1	RO_D100	RO_D45	ENST00000394310.7	ENST00000394303.8	isoComp_00173748	isoComp_00173747	ORF_seq_similarity	TRUE	ORF is shorter
geneComp_00046818	ENSG00000067191	CACNB1	RO_D100	RO_D45	ENST00000394310.7	ENST00000394303.8	isoComp_00173748	isoComp_00173747	NMD_status	FALSE	NA
geneComp_00046818	ENSG00000067191	CACNB1	RO_D100	RO_D45	ENST00000394310.7	ENST00000394303.8	isoComp_00173748	isoComp_00173747	domains_identified	FALSE	NA
geneComp_00046818	ENSG00000067191	CACNB1	RO_D100	RO_D45	ENST00000394310.7	ENST00000394303.8	isoComp_00173748	isoComp_00173747	domain_isotype	FALSE	NA
geneComp_00046818	ENSG00000067191	CACNB1	RO_D100	RO_D45	ENST00000394310.7	ENST00000394303.8	isoComp_00173748	isoComp_00173747	signal_peptide_identified	FALSE	NA
geneComp_00046843	ENSG00000068024	HDAC4	RO_D100	RO_D45	ENST00000543185.6	ENST00000690129.1	isoComp_00174002	isoComp_00174004	intron_retention	FALSE	NA
geneComp_00046843	ENSG00000068024	HDAC4	RO_D100	RO_D45	ENST00000543185.6	ENST00000690129.1	isoComp_00174002	isoComp_00174004	coding_potential	FALSE	NA
geneComp_00046843	ENSG00000068024	HDAC4	RO_D100	RO_D45	ENST00000543185.6	ENST00000690129.1	isoComp_00174002	isoComp_00174004	ORF_seq_similarity	TRUE	ORF is longer
geneComp_00046843	ENSG00000068024	HDAC4	RO_D100	RO_D45	ENST00000543185.6	ENST00000690129.1	isoComp_00174002	isoComp_00174004	NMD_status	FALSE	NA
geneComp_00046843	ENSG00000068024	HDAC4	RO_D100	RO_D45	ENST00000543185.6	ENST00000690129.1	isoComp_00174002	isoComp_00174004	domains_identified	FALSE	NA
geneComp_00046843	ENSG00000068024	HDAC4	RO_D100	RO_D45	ENST00000543185.6	ENST00000690129.1	isoComp_00174002	isoComp_00174004	domain_isotype	FALSE	NA
geneComp_00046843	ENSG00000068024	HDAC4	RO_D100	RO_D45	ENST00000543185.6	ENST00000690129.1	isoComp_00174002	isoComp_00174004	signal_peptide_identified	FALSE	NA
geneComp_00046852	ENSG00000068354	TBC1D25	RO_D100	RO_D45	ENST00000481090.6	ENST00000376771.9	isoComp_00174058	isoComp_00174057	intron_retention	FALSE	NA
geneComp_00046852	ENSG00000068354	TBC1D25	RO_D100	RO_D45	ENST00000481090.6	ENST00000376771.9	isoComp_00174058	isoComp_00174057	coding_potential	FALSE	NA
geneComp_00046852	ENSG00000068354	TBC1D25	RO_D100	RO_D45	ENST00000481090.6	ENST00000376771.9	isoComp_00174058	isoComp_00174057	ORF_seq_similarity	TRUE	ORF is shorter
geneComp_00046852	ENSG00000068354	TBC1D25	RO_D100	RO_D45	ENST00000481090.6	ENST00000376771.9	isoComp_00174058	isoComp_00174057	NMD_status	TRUE	NMD sensitive
geneComp_00046852	ENSG00000068354	TBC1D25	RO_D100	RO_D45	ENST00000481090.6	ENST00000376771.9	isoComp_00174058	isoComp_00174057	domains_identified	TRUE	Domain loss
geneComp_00046852	ENSG00000068354	TBC1D25	RO_D100	RO_D45	ENST00000481090.6	ENST00000376771.9	isoComp_00174058	isoComp_00174057	domain_isotype	FALSE	NA
geneComp_00046852	ENSG00000068354	TBC1D25	RO_D100	RO_D45	ENST00000481090.6	ENST00000376771.9	isoComp_00174058	isoComp_00174057	signal_peptide_identified	FALSE	NA
geneComp_00046885	ENSG00000069399	BCL3	RO_D100	RO_D45	ENST00000474300.1	BambuTx338	isoComp_00174350	isoComp_00174345	intron_retention	FALSE	NA
geneComp_00046885	ENSG00000069399	BCL3	RO_D100	RO_D45	ENST00000474300.1	BambuTx338	isoComp_00174350	isoComp_00174345	coding_potential	TRUE	Transcript is coding
geneComp_00046885	ENSG00000069399	BCL3	RO_D100	RO_D45	ENST00000474300.1	BambuTx338	isoComp_00174350	isoComp_00174345	ORF_seq_similarity	TRUE	Complete ORF gain
geneComp_00046885	ENSG00000069399	BCL3	RO_D100	RO_D45	ENST00000474300.1	BambuTx338	isoComp_00174350	isoComp_00174345	NMD_status	NA	NA
geneComp_00046885	ENSG00000069399	BCL3	RO_D100	RO_D45	ENST00000474300.1	BambuTx338	isoComp_00174350	isoComp_00174345	domains_identified	TRUE	Domain gain
geneComp_00046885	ENSG00000069399	BCL3	RO_D100	RO_D45	ENST00000474300.1	BambuTx338	isoComp_00174350	isoComp_00174345	domain_isotype	FALSE	NA
geneComp_00046885	ENSG00000069399	BCL3	RO_D100	RO_D45	ENST00000474300.1	BambuTx338	isoComp_00174350	isoComp_00174345	signal_peptide_identified	FALSE	NA
geneComp_00046892	ENSG00000069667	RORA	RO_D100	RO_D45	ENST00000449337.6	ENST00000335670.11	isoComp_00174406	isoComp_00174405	intron_retention	FALSE	NA
geneComp_00046892	ENSG00000069667	RORA	RO_D100	RO_D45	ENST00000449337.6	ENST00000335670.11	isoComp_00174406	isoComp_00174405	coding_potential	FALSE	NA
geneComp_00046892	ENSG00000069667	RORA	RO_D100	RO_D45	ENST00000449337.6	ENST00000335670.11	isoComp_00174406	isoComp_00174405	ORF_seq_similarity	TRUE	ORF is shorter
geneComp_00046892	ENSG00000069667	RORA	RO_D100	RO_D45	ENST00000449337.6	ENST00000335670.11	isoComp_00174406	isoComp_00174405	NMD_status	FALSE	NA
geneComp_00046892	ENSG00000069667	RORA	RO_D100	RO_D45	ENST00000449337.6	ENST00000335670.11	isoComp_00174406	isoComp_00174405	domains_identified	FALSE	NA
geneComp_00046892	ENSG00000069667	RORA	RO_D100	RO_D45	ENST00000449337.6	ENST00000335670.11	isoComp_00174406	isoComp_00174405	domain_isotype	FALSE	NA
geneComp_00046892	ENSG00000069667	RORA	RO_D100	RO_D45	ENST00000449337.6	ENST00000335670.11	isoComp_00174406	isoComp_00174405	signal_peptide_identified	FALSE	NA
geneComp_00046901	ENSG00000069974	RAB27A	RO_D100	RO_D45	ENST00000336787.6	ENST00000565776.2	isoComp_00174469	isoComp_00174474	intron_retention	FALSE	NA
geneComp_00046901	ENSG00000069974	RAB27A	RO_D100	RO_D45	ENST00000336787.6	ENST00000565776.2	isoComp_00174469	isoComp_00174474	coding_potential	TRUE	Transcript is coding
geneComp_00046901	ENSG00000069974	RAB27A	RO_D100	RO_D45	ENST00000336787.6	ENST00000565776.2	isoComp_00174469	isoComp_00174474	ORF_seq_similarity	TRUE	Complete ORF gain
geneComp_00046901	ENSG00000069974	RAB27A	RO_D100	RO_D45	ENST00000336787.6	ENST00000565776.2	isoComp_00174469	isoComp_00174474	NMD_status	NA	NA
geneComp_00046901	ENSG00000069974	RAB27A	RO_D100	RO_D45	ENST00000336787.6	ENST00000565776.2	isoComp_00174469	isoComp_00174474	domains_identified	TRUE	Domain gain
geneComp_00046901	ENSG00000069974	RAB27A	RO_D100	RO_D45	ENST00000336787.6	ENST00000565776.2	isoComp_00174469	isoComp_00174474	domain_isotype	FALSE	NA
geneComp_00046901	ENSG00000069974	RAB27A	RO_D100	RO_D45	ENST00000336787.6	ENST00000565776.2	isoComp_00174469	isoComp_00174474	signal_peptide_identified	FALSE	NA
geneComp_00046901	ENSG00000069974	RAB27A	RO_D100	RO_D45	ENST00000697641.1	ENST00000396307.6	isoComp_00174478	isoComp_00174470	intron_retention	TRUE	Intron retention gain
geneComp_00046901	ENSG00000069974	RAB27A	RO_D100	RO_D45	ENST00000697641.1	ENST00000396307.6	isoComp_00174478	isoComp_00174470	coding_potential	FALSE	NA
geneComp_00046901	ENSG00000069974	RAB27A	RO_D100	RO_D45	ENST00000697641.1	ENST00000396307.6	isoComp_00174478	isoComp_00174470	ORF_seq_similarity	FALSE	NA
geneComp_00046901	ENSG00000069974	RAB27A	RO_D100	RO_D45	ENST00000697641.1	ENST00000396307.6	isoComp_00174478	isoComp_00174470	NMD_status	FALSE	NA
geneComp_00046901	ENSG00000069974	RAB27A	RO_D100	RO_D45	ENST00000697641.1	ENST00000396307.6	isoComp_00174478	isoComp_00174470	domains_identified	FALSE	NA
geneComp_00046901	ENSG00000069974	RAB27A	RO_D100	RO_D45	ENST00000697641.1	ENST00000396307.6	isoComp_00174478	isoComp_00174470	domain_isotype	FALSE	NA
geneComp_00046901	ENSG00000069974	RAB27A	RO_D100	RO_D45	ENST00000697641.1	ENST00000396307.6	isoComp_00174478	isoComp_00174470	signal_peptide_identified	FALSE	NA
geneComp_00046901	ENSG00000069974	RAB27A	RO_D100	RO_D45	ENST00000697641.1	ENST00000565776.2	isoComp_00174478	isoComp_00174474	intron_retention	TRUE	Intron retention gain
geneComp_00046901	ENSG00000069974	RAB27A	RO_D100	RO_D45	ENST00000697641.1	ENST00000565776.2	isoComp_00174478	isoComp_00174474	coding_potential	TRUE	Transcript is coding
geneComp_00046901	ENSG00000069974	RAB27A	RO_D100	RO_D45	ENST00000697641.1	ENST00000565776.2	isoComp_00174478	isoComp_00174474	ORF_seq_similarity	TRUE	Complete ORF gain
geneComp_00046901	ENSG00000069974	RAB27A	RO_D100	RO_D45	ENST00000697641.1	ENST00000565776.2	isoComp_00174478	isoComp_00174474	NMD_status	NA	NA
geneComp_00046901	ENSG00000069974	RAB27A	RO_D100	RO_D45	ENST00000697641.1	ENST00000565776.2	isoComp_00174478	isoComp_00174474	domains_identified	TRUE	Domain gain
geneComp_00046901	ENSG00000069974	RAB27A	RO_D100	RO_D45	ENST00000697641.1	ENST00000565776.2	isoComp_00174478	isoComp_00174474	domain_isotype	FALSE	NA
geneComp_00046901	ENSG00000069974	RAB27A	RO_D100	RO_D45	ENST00000697641.1	ENST00000565776.2	isoComp_00174478	isoComp_00174474	signal_peptide_identified	FALSE	NA
geneComp_00046906	ENSG00000070061	ELP1	RO_D100	RO_D45	ENST00000374647.10	ENST00000675580.1	isoComp_00174502	isoComp_00174523	intron_retention	FALSE	NA
geneComp_00046906	ENSG00000070061	ELP1	RO_D100	RO_D45	ENST00000374647.10	ENST00000675580.1	isoComp_00174502	isoComp_00174523	coding_potential	FALSE	NA
geneComp_00046906	ENSG00000070061	ELP1	RO_D100	RO_D45	ENST00000374647.10	ENST00000675580.1	isoComp_00174502	isoComp_00174523	ORF_seq_similarity	TRUE	ORF is longer
geneComp_00046906	ENSG00000070061	ELP1	RO_D100	RO_D45	ENST00000374647.10	ENST00000675580.1	isoComp_00174502	isoComp_00174523	NMD_status	FALSE	NA
geneComp_00046906	ENSG00000070061	ELP1	RO_D100	RO_D45	ENST00000374647.10	ENST00000675580.1	isoComp_00174502	isoComp_00174523	domains_identified	FALSE	NA
geneComp_00046906	ENSG00000070061	ELP1	RO_D100	RO_D45	ENST00000374647.10	ENST00000675580.1	isoComp_00174502	isoComp_00174523	domain_isotype	FALSE	NA
geneComp_00046906	ENSG00000070061	ELP1	RO_D100	RO_D45	ENST00000374647.10	ENST00000675580.1	isoComp_00174502	isoComp_00174523	signal_peptide_identified	FALSE	NA
geneComp_00046939	ENSG00000070770	CSNK2A2	RO_D100	RO_D45	ENST00000262506.8	ENST00000563307.2	isoComp_00174785	isoComp_00174786	intron_retention	FALSE	NA
geneComp_00046939	ENSG00000070770	CSNK2A2	RO_D100	RO_D45	ENST00000262506.8	ENST00000563307.2	isoComp_00174785	isoComp_00174786	coding_potential	FALSE	NA
geneComp_00046939	ENSG00000070770	CSNK2A2	RO_D100	RO_D45	ENST00000262506.8	ENST00000563307.2	isoComp_00174785	isoComp_00174786	ORF_seq_similarity	TRUE	ORF is longer
geneComp_00046939	ENSG00000070770	CSNK2A2	RO_D100	RO_D45	ENST00000262506.8	ENST00000563307.2	isoComp_00174785	isoComp_00174786	NMD_status	FALSE	NA
geneComp_00046939	ENSG00000070770	CSNK2A2	RO_D100	RO_D45	ENST00000262506.8	ENST00000563307.2	isoComp_00174785	isoComp_00174786	domains_identified	FALSE	NA
geneComp_00046939	ENSG00000070770	CSNK2A2	RO_D100	RO_D45	ENST00000262506.8	ENST00000563307.2	isoComp_00174785	isoComp_00174786	domain_isotype	TRUE	Domain non-reference isotype loss
geneComp_00046939	ENSG00000070770	CSNK2A2	RO_D100	RO_D45	ENST00000262506.8	ENST00000563307.2	isoComp_00174785	isoComp_00174786	signal_peptide_identified	FALSE	NA
geneComp_00046943	ENSG00000070814	TCOF1	RO_D100	RO_D45	ENST00000323668.11	ENST00000377797.7	isoComp_00174819	isoComp_00174820	intron_retention	FALSE	NA
geneComp_00046943	ENSG00000070814	TCOF1	RO_D100	RO_D45	ENST00000323668.11	ENST00000377797.7	isoComp_00174819	isoComp_00174820	coding_potential	FALSE	NA
geneComp_00046943	ENSG00000070814	TCOF1	RO_D100	RO_D45	ENST00000323668.11	ENST00000377797.7	isoComp_00174819	isoComp_00174820	ORF_seq_similarity	FALSE	NA
geneComp_00046943	ENSG00000070814	TCOF1	RO_D100	RO_D45	ENST00000323668.11	ENST00000377797.7	isoComp_00174819	isoComp_00174820	NMD_status	FALSE	NA
geneComp_00046943	ENSG00000070814	TCOF1	RO_D100	RO_D45	ENST00000323668.11	ENST00000377797.7	isoComp_00174819	isoComp_00174820	domains_identified	FALSE	NA
geneComp_00046943	ENSG00000070814	TCOF1	RO_D100	RO_D45	ENST00000323668.11	ENST00000377797.7	isoComp_00174819	isoComp_00174820	domain_isotype	TRUE	Mixed domain isotype changes
geneComp_00046943	ENSG00000070814	TCOF1	RO_D100	RO_D45	ENST00000323668.11	ENST00000377797.7	isoComp_00174819	isoComp_00174820	signal_peptide_identified	FALSE	NA
geneComp_00046955	ENSG00000071127	WDR1	RO_D100	RO_D45	ENST00000499869.7	ENST00000699791.1	isoComp_00174924	isoComp_00174938	intron_retention	FALSE	NA
geneComp_00046955	ENSG00000071127	WDR1	RO_D100	RO_D45	ENST00000499869.7	ENST00000699791.1	isoComp_00174924	isoComp_00174938	coding_potential	FALSE	NA
geneComp_00046955	ENSG00000071127	WDR1	RO_D100	RO_D45	ENST00000499869.7	ENST00000699791.1	isoComp_00174924	isoComp_00174938	ORF_seq_similarity	TRUE	ORF is longer
geneComp_00046955	ENSG00000071127	WDR1	RO_D100	RO_D45	ENST00000499869.7	ENST00000699791.1	isoComp_00174924	isoComp_00174938	NMD_status	FALSE	NA
geneComp_00046955	ENSG00000071127	WDR1	RO_D100	RO_D45	ENST00000499869.7	ENST00000699791.1	isoComp_00174924	isoComp_00174938	domains_identified	TRUE	Domain gain
geneComp_00046955	ENSG00000071127	WDR1	RO_D100	RO_D45	ENST00000499869.7	ENST00000699791.1	isoComp_00174924	isoComp_00174938	domain_isotype	FALSE	NA
geneComp_00046955	ENSG00000071127	WDR1	RO_D100	RO_D45	ENST00000499869.7	ENST00000699791.1	isoComp_00174924	isoComp_00174938	signal_peptide_identified	FALSE	NA
geneComp_00046966	ENSG00000071553	ATP6AP1	RO_D100	RO_D45	ENST00000369762.7	ENST00000491569.5	isoComp_00175001	isoComp_00175005	intron_retention	TRUE	Intron retention loss
geneComp_00046966	ENSG00000071553	ATP6AP1	RO_D100	RO_D45	ENST00000369762.7	ENST00000491569.5	isoComp_00175001	isoComp_00175005	coding_potential	FALSE	NA
geneComp_00046966	ENSG00000071553	ATP6AP1	RO_D100	RO_D45	ENST00000369762.7	ENST00000491569.5	isoComp_00175001	isoComp_00175005	ORF_seq_similarity	FALSE	NA
geneComp_00046966	ENSG00000071553	ATP6AP1	RO_D100	RO_D45	ENST00000369762.7	ENST00000491569.5	isoComp_00175001	isoComp_00175005	NMD_status	FALSE	NA
geneComp_00046966	ENSG00000071553	ATP6AP1	RO_D100	RO_D45	ENST00000369762.7	ENST00000491569.5	isoComp_00175001	isoComp_00175005	domains_identified	FALSE	NA
geneComp_00046966	ENSG00000071553	ATP6AP1	RO_D100	RO_D45	ENST00000369762.7	ENST00000491569.5	isoComp_00175001	isoComp_00175005	domain_isotype	FALSE	NA
geneComp_00046966	ENSG00000071553	ATP6AP1	RO_D100	RO_D45	ENST00000369762.7	ENST00000491569.5	isoComp_00175001	isoComp_00175005	signal_peptide_identified	TRUE	Signal peptide gain
geneComp_00046979	ENSG00000072041	SLC6A15	RO_D100	RO_D45	ENST00000266682.10	ENST00000450363.4	isoComp_00175110	isoComp_00175111	intron_retention	FALSE	NA
geneComp_00046979	ENSG00000072041	SLC6A15	RO_D100	RO_D45	ENST00000266682.10	ENST00000450363.4	isoComp_00175110	isoComp_00175111	coding_potential	FALSE	NA
geneComp_00046979	ENSG00000072041	SLC6A15	RO_D100	RO_D45	ENST00000266682.10	ENST00000450363.4	isoComp_00175110	isoComp_00175111	ORF_seq_similarity	TRUE	ORF is longer
geneComp_00046979	ENSG00000072041	SLC6A15	RO_D100	RO_D45	ENST00000266682.10	ENST00000450363.4	isoComp_00175110	isoComp_00175111	NMD_status	FALSE	NA
geneComp_00046979	ENSG00000072041	SLC6A15	RO_D100	RO_D45	ENST00000266682.10	ENST00000450363.4	isoComp_00175110	isoComp_00175111	domains_identified	FALSE	NA
geneComp_00046979	ENSG00000072041	SLC6A15	RO_D100	RO_D45	ENST00000266682.10	ENST00000450363.4	isoComp_00175110	isoComp_00175111	domain_isotype	FALSE	NA
geneComp_00046979	ENSG00000072041	SLC6A15	RO_D100	RO_D45	ENST00000266682.10	ENST00000450363.4	isoComp_00175110	isoComp_00175111	signal_peptide_identified	FALSE	NA
geneComp_00046988	ENSG00000072135	PTPN18	RO_D100	RO_D45	ENST00000462321.1	ENST00000175756.10	isoComp_00175222	isoComp_00175217	intron_retention	TRUE	Intron retention loss
geneComp_00046988	ENSG00000072135	PTPN18	RO_D100	RO_D45	ENST00000462321.1	ENST00000175756.10	isoComp_00175222	isoComp_00175217	coding_potential	TRUE	Transcript is Noncoding
geneComp_00046988	ENSG00000072135	PTPN18	RO_D100	RO_D45	ENST00000462321.1	ENST00000175756.10	isoComp_00175222	isoComp_00175217	ORF_seq_similarity	TRUE	Complete ORF loss
geneComp_00046988	ENSG00000072135	PTPN18	RO_D100	RO_D45	ENST00000462321.1	ENST00000175756.10	isoComp_00175222	isoComp_00175217	NMD_status	NA	NA
geneComp_00046988	ENSG00000072135	PTPN18	RO_D100	RO_D45	ENST00000462321.1	ENST00000175756.10	isoComp_00175222	isoComp_00175217	domains_identified	TRUE	Domain loss
geneComp_00046988	ENSG00000072135	PTPN18	RO_D100	RO_D45	ENST00000462321.1	ENST00000175756.10	isoComp_00175222	isoComp_00175217	domain_isotype	FALSE	NA
geneComp_00046988	ENSG00000072135	PTPN18	RO_D100	RO_D45	ENST00000462321.1	ENST00000175756.10	isoComp_00175222	isoComp_00175217	signal_peptide_identified	FALSE	NA
geneComp_00046991	ENSG00000072195	SPEG	RO_D100	RO_D45	ENST00000462545.5	ENST00000475921.1	isoComp_00175252	isoComp_00175254	intron_retention	TRUE	Intron retention gain
geneComp_00046991	ENSG00000072195	SPEG	RO_D100	RO_D45	ENST00000462545.5	ENST00000475921.1	isoComp_00175252	isoComp_00175254	coding_potential	TRUE	Transcript is coding
geneComp_00046991	ENSG00000072195	SPEG	RO_D100	RO_D45	ENST00000462545.5	ENST00000475921.1	isoComp_00175252	isoComp_00175254	ORF_seq_similarity	TRUE	Complete ORF gain
geneComp_00046991	ENSG00000072195	SPEG	RO_D100	RO_D45	ENST00000462545.5	ENST00000475921.1	isoComp_00175252	isoComp_00175254	NMD_status	NA	NA
geneComp_00046991	ENSG00000072195	SPEG	RO_D100	RO_D45	ENST00000462545.5	ENST00000475921.1	isoComp_00175252	isoComp_00175254	domains_identified	FALSE	NA
geneComp_00046991	ENSG00000072195	SPEG	RO_D100	RO_D45	ENST00000462545.5	ENST00000475921.1	isoComp_00175252	isoComp_00175254	domain_isotype	FALSE	NA
geneComp_00046991	ENSG00000072195	SPEG	RO_D100	RO_D45	ENST00000462545.5	ENST00000475921.1	isoComp_00175252	isoComp_00175254	signal_peptide_identified	FALSE	NA
geneComp_00046999	ENSG00000072415	PALS1	RO_D100	RO_D45	ENST00000677222.1	ENST00000261681.9	isoComp_00175352	isoComp_00175345	intron_retention	FALSE	NA
geneComp_00046999	ENSG00000072415	PALS1	RO_D100	RO_D45	ENST00000677222.1	ENST00000261681.9	isoComp_00175352	isoComp_00175345	coding_potential	FALSE	NA
geneComp_00046999	ENSG00000072415	PALS1	RO_D100	RO_D45	ENST00000677222.1	ENST00000261681.9	isoComp_00175352	isoComp_00175345	ORF_seq_similarity	TRUE	ORF is shorter
geneComp_00046999	ENSG00000072415	PALS1	RO_D100	RO_D45	ENST00000677222.1	ENST00000261681.9	isoComp_00175352	isoComp_00175345	NMD_status	FALSE	NA
geneComp_00046999	ENSG00000072415	PALS1	RO_D100	RO_D45	ENST00000677222.1	ENST00000261681.9	isoComp_00175352	isoComp_00175345	domains_identified	FALSE	NA
geneComp_00046999	ENSG00000072415	PALS1	RO_D100	RO_D45	ENST00000677222.1	ENST00000261681.9	isoComp_00175352	isoComp_00175345	domain_isotype	TRUE	Domain non-reference isotype gain
geneComp_00046999	ENSG00000072415	PALS1	RO_D100	RO_D45	ENST00000677222.1	ENST00000261681.9	isoComp_00175352	isoComp_00175345	signal_peptide_identified	FALSE	NA
geneComp_00047010	ENSG00000072756	TRNT1	RO_D100	RO_D45	ENST00000251607.11	ENST00000698414.1	isoComp_00175460	isoComp_00175485	intron_retention	TRUE	Intron retention loss
geneComp_00047010	ENSG00000072756	TRNT1	RO_D100	RO_D45	ENST00000251607.11	ENST00000698414.1	isoComp_00175460	isoComp_00175485	coding_potential	FALSE	NA
geneComp_00047010	ENSG00000072756	TRNT1	RO_D100	RO_D45	ENST00000251607.11	ENST00000698414.1	isoComp_00175460	isoComp_00175485	ORF_seq_similarity	FALSE	NA
geneComp_00047010	ENSG00000072756	TRNT1	RO_D100	RO_D45	ENST00000251607.11	ENST00000698414.1	isoComp_00175460	isoComp_00175485	NMD_status	FALSE	NA
geneComp_00047010	ENSG00000072756	TRNT1	RO_D100	RO_D45	ENST00000251607.11	ENST00000698414.1	isoComp_00175460	isoComp_00175485	domains_identified	FALSE	NA
