isoform_id	logFC	logCPM	F	PValue	FDR	gene_id	gene_name	transcript_biotype	condition_1	condition_2
ENST00000356467	0.531074817163972	5.721346667411727	8.613917082427518	0.052387101574868665	0.18566388834394779	ENSG00000054965	FAM168A	protein_coding	RO_D100	RO_D200
ENST00000326624	1.3698932817644058	5.754458977866996	5.65565551237562	0.05245602334679306	0.18585597494524714	ENSG00000177485	ZBTB33	protein_coding	RO_D100	RO_D200
ENST00000361157	-0.7287078187402589	5.382383842981844	5.638689332181701	0.05247395851527427	0.18586735474097146	ENSG00000126709	IFI6	protein_coding	RO_D100	RO_D200
ENST00000638952	1.0090455703220391	5.308590109774179	5.6492002672368855	0.05255627586124993	0.18610671149296468	ENSG00000153187	HNRNPU	retained_intron	RO_D100	RO_D200
ENST00000368223	-0.4762765343644124	8.301195823680183	5.632008854665597	0.05257824658230023	0.18613230085669044	ENSG00000132688	NES	protein_coding	RO_D100	RO_D200
ENST00000257966	-0.4373795077107788	6.00685509385394	7.560536802402503	0.052703811647419795	0.18647571105035884	ENSG00000135506	OS9	protein_coding	RO_D100	RO_D200
ENST00000329214	-0.6090830713059167	5.203728119551915	8.503577827013409	0.05270479539192652	0.18647571105035884	ENSG00000185298	CCDC137	protein_coding	RO_D100	RO_D200
ENST00000370298	0.4249828063153745	6.507860867288297	5.622773710878156	0.05272287098061718	0.18648739794320854	ENSG00000143033	MTF2	protein_coding	RO_D100	RO_D200
ENST00000373477	-0.67495741418496	5.795929313949793	5.616689500834572	0.05281844113740442	0.18677310950100656	ENSG00000134684	YARS1	protein_coding	RO_D100	RO_D200
ENST00000286353	0.5453647224561033	5.523794869981357	5.98215543949691	0.05286019853663478	0.18686842518243557	ENSG00000155893	PXYLP1	protein_coding	RO_D100	RO_D200
ENST00000225171	0.7083084282212123	4.847741199521081	12.529807940814628	0.052998029968653014	0.1869707873396328	ENSG00000108176	DNAJC12	protein_coding	RO_D100	RO_D200
ENST00000254878	0.44529605607096284	6.43708246774296	5.603033287700259	0.05303379462175442	0.1869707873396328	ENSG00000132541	RIDA	protein_coding	RO_D100	RO_D200
ENST00000262741	-0.8399218673252874	5.937998159229065	5.618209334729109	0.05304115791692688	0.1869707873396328	ENSG00000117461	PIK3R3	protein_coding	RO_D100	RO_D200
ENST00000361582	-0.4311497917807577	6.2319442142292045	5.601877653846736	0.05305207226319429	0.1869707873396328	ENSG00000198919	DZIP3	protein_coding	RO_D100	RO_D200
ENST00000366766	-0.9335174291037807	5.858138613199495	5.624573774089396	0.05294109422568477	0.1869707873396328	ENSG00000143776	CDC42BPA	protein_coding	RO_D100	RO_D200
ENST00000404484	-1.0467997928949795	4.031549379224997	5.796878248972553	0.05303556404515378	0.1869707873396328	ENSG00000140416	TPM1	protein_coding	RO_D100	RO_D200
ENST00000530275	-1.1881470085855816	4.063762983362173	5.6084336702626105	0.052948492798490024	0.1869707873396328	ENSG00000127603	MACF1	protein_coding	RO_D100	RO_D200
ENST00000549982	0.5033863725868785	5.9090665042627375	10.309511780430201	0.05294593684589784	0.1869707873396328	ENSG00000198015	MRPL42	protein_coding	RO_D100	RO_D200
ENST00000552217	0.5033863725868785	5.9090665042627375	10.309511780430201	0.05294593684589784	0.1869707873396328	ENSG00000198015	MRPL42	protein_coding	RO_D100	RO_D200
ENST00000611279	-0.7360985500668986	4.841341471832164	5.604393049333566	0.05301229922738352	0.1869707873396328	ENSG00000120254	MTHFD1L	protein_coding	RO_D100	RO_D200
ENST00000679126	1.2309028123163326	5.146471092113293	5.609083437869823	0.05304209415835381	0.1869707873396328	ENSG00000137807	KIF23	protein_coding	RO_D100	RO_D200
ENST00000216039	0.8001600213357262	4.607457288258674	12.294415012246581	0.05315992348794923	0.18729859729608458	ENSG00000100221	JOSD1	protein_coding	RO_D100	RO_D200
ENST00000230859	0.5335264180256524	5.501436984575271	10.719986973940504	0.05321149429338542	0.18733604878354249	ENSG00000112941	TENT4A	protein_coding	RO_D100	RO_D200
ENST00000247191	1.239539091404023	5.415530763778978	5.603933064168649	0.05321353448344491	0.18733604878354249	ENSG00000126787	DLGAP5	protein_coding	RO_D100	RO_D200
ENST00000372310	0.6403563151284817	4.927101094491225	7.8043544308778285	0.05321507215920337	0.18733604878354249	ENSG00000196517	SLC6A9	protein_coding	RO_D100	RO_D200
ENST00000255006	0.9062290626820722	5.141301437892094	5.590459572399976	0.053233114527978555	0.18734732026796802	ENSG00000132669	RIN2	protein_coding	RO_D100	RO_D200
ENST00000593105	1.6025536352600103	4.879056067725165	5.603284687823976	0.05327680085120311	0.1874488110216243	ENSG00000187607	ZNF286A	protein_coding	RO_D100	RO_D200
ENST00000242776	0.5340140233582277	6.051401653415001	5.871131624982157	0.053357059606688226	0.18767888561572363	ENSG00000123136	DDX39A	protein_coding	RO_D100	RO_D200
ENST00000341864	0.505352137974007	5.915440479238049	6.530388896319009	0.05341852450277751	0.18782903398986123	ENSG00000187325	TAF9B	protein_coding	RO_D100	RO_D200
ENST00000370855	-0.9500698052481344	4.405627734346411	5.578131988637566	0.053429504202914424	0.18782903398986123	ENSG00000137968	SLC44A5	protein_coding	RO_D100	RO_D200
BambuTx329	3.731164648968454	3.548542091207724	5.576072063395566	0.0534624149118608	0.18784872643585054	NA	NA	NA	RO_D100	RO_D200
ENST00000324856	-0.4448776117935823	7.8663834217520945	5.57591868596558	0.05346486645152178	0.18784872643585054	ENSG00000117713	ARID1A	protein_coding	RO_D100	RO_D200
ENST00000404816	1.285177999852934	4.401666880434184	5.571768718586159	0.053531255280597365	0.18802965126941046	ENSG00000049323	LTBP1	protein_coding	RO_D100	RO_D200
ENST00000635253	1.0311489240809553	5.267209940691218	5.574952465637886	0.05359753089074888	0.1882100778761652	ENSG00000116641	DOCK7	protein_coding	RO_D100	RO_D200
ENST00000411937	-1.5734131410913783	4.034809674603828	5.56374799846874	0.05365987828648732	0.1883766138733637	ENSG00000170390	DCLK2	nonsense_mediated_decay	RO_D100	RO_D200
ENST00000331738	0.3903387711519001	7.6287863885126175	5.562798217141518	0.05367513660110986	0.18837779384276088	ENSG00000111011	RSRC2	protein_coding	RO_D100	RO_D200
ENST00000429728	0.4988507886478612	5.89268297352833	10.772757268035914	0.05377253116727543	0.18866715771419817	ENSG00000143977	SNRPG	protein_coding_CDS_not_defined	RO_D100	RO_D200
ENST00000053867	0.4682973017335311	6.691412488540386	5.55462999940358	0.05380659899251344	0.1887342333096665	ENSG00000030582	GRN	protein_coding	RO_D100	RO_D200
ENST00000216500	-0.5972979462053225	7.18992217131726	5.563701411689272	0.05385537386696496	0.18885284436015715	ENSG00000100612	DHRS7	protein_coding	RO_D100	RO_D200
ENST00000426855	-0.8963911404295555	4.411537694860345	8.089123641964804	0.05391043742866104	0.18899343573991031	ENSG00000141258	SGSM2	protein_coding	RO_D100	RO_D200
ENST00000158771	-0.42567357698594305	6.065186438110505	11.743503890520273	0.054016063585295496	0.1891424918336505	ENSG00000072849	DERL2	protein_coding	RO_D100	RO_D200
ENST00000229395	-0.7898356350286315	4.605234803171758	9.6050991239189	0.05402786957795815	0.1891424918336505	ENSG00000111790	FGFR1OP2	protein_coding	RO_D100	RO_D200
ENST00000371817	0.5002701256524178	6.031430200162626	5.541381598101553	0.054020738901416	0.1891424918336505	ENSG00000130635	COL5A1	protein_coding	RO_D100	RO_D200
ENST00000394295	-0.9877564700658145	3.7913319795119316	5.5415822731134305	0.05401748682528486	0.1891424918336505	ENSG00000196975	ANXA4	protein_coding	RO_D100	RO_D200
ENST00000465252	0.5300204911678706	5.556011433800621	5.544124146064819	0.0539763166359226	0.1891424918336505	ENSG00000182473	EXOC7	retained_intron	RO_D100	RO_D200
ENST00000381395	2.0166062956855986	5.65571433119809	5.586880175408076	0.0540497546955436	0.18916664909247086	ENSG00000167244	IGF2	protein_coding	RO_D100	RO_D200
ENST00000261733	-0.4861872822091645	6.001237856846583	5.537274543134798	0.05408735397578352	0.18924577510817384	ENSG00000111275	ALDH2	protein_coding	RO_D100	RO_D200
ENST00000375772	0.7438590673156418	5.073093368690468	11.005581132485846	0.05412584099866875	0.18932796252900924	ENSG00000179222	MAGED1	protein_coding	RO_D100	RO_D200
ENST00000469337	1.3240333679963905	5.052365743144143	5.541420630271838	0.05426861802516136	0.1897748016480989	ENSG00000082898	XPO1	retained_intron	RO_D100	RO_D200
ENST00000498815	1.7685608908331678	7.105407703566895	5.571593974366032	0.054294925010907144	0.1898142158232323	ENSG00000137154	RPS6	protein_coding_CDS_not_defined	RO_D100	RO_D200
ENST00000590347	7.541100187903056	4.4675552270448735	6.064162849451422	0.054324918697869665	0.1898664932563418	ENSG00000099622	CIRBP	nonsense_mediated_decay	RO_D100	RO_D200
ENST00000262960	-0.8572005016548757	4.427180556054477	6.262646006416194	0.054411216352243455	0.19011547058696968	ENSG00000142002	DPP9	protein_coding	RO_D100	RO_D200
ENST00000251810	-0.5588553117222304	5.528751049058447	5.509779499221862	0.054536150384696766	0.19044657329361328	ENSG00000048392	RRM2B	protein_coding	RO_D100	RO_D200
ENST00000393818	0.7364395168841398	4.822227012081794	8.489035791678878	0.054526147720109434	0.19044657329361328	ENSG00000068120	COASY	protein_coding	RO_D100	RO_D200
ENST00000329474	-0.7483598428194674	4.492553684904602	9.536821844434284	0.05469276855964642	0.1908878933638309	ENSG00000079691	CARMIL1	protein_coding	RO_D100	RO_D200
ENST00000508593	2.3935042680069705	3.915588020769556	5.50101093796166	0.05468032286703749	0.1908878933638309	ENSG00000163697	APBB2	protein_coding	RO_D100	RO_D200
ENST00000265586	-1.4359486682011906	4.471396060808302	5.510171291373082	0.05477900430497303	0.19103042827237005	ENSG00000114770	ABCC5	protein_coding	RO_D100	RO_D200
ENST00000400299	-0.7858423217848596	5.465247731478995	5.495789793460857	0.054766410517814584	0.19103042827237005	ENSG00000198832	SELENOM	protein_coding	RO_D100	RO_D200
ENST00000574285	-0.3476141718143901	6.552422625095388	5.582048452177786	0.05475379717556339	0.19103042827237005	ENSG00000182831	HAPSTR1	protein_coding	RO_D100	RO_D200
ENST00000409587	1.2951562823076952	4.193096946721699	5.493084601104616	0.05481108562335913	0.19103847434450738	ENSG00000105223	PLD3	protein_coding	RO_D100	RO_D200
ENST00000458013	-0.5474160733136305	5.3236534011554175	7.254876459518658	0.05481157747748778	0.19103847434450738	ENSG00000143376	SNX27	protein_coding	RO_D100	RO_D200
ENST00000361462	-1.0322853252481967	5.170999536788569	5.505669512769559	0.054853058536002246	0.19113028179919744	ENSG00000198718	TOGARAM1	protein_coding	RO_D100	RO_D200
ENST00000431390	-1.5356432326485607	4.734703846436171	5.498891395857428	0.05496481115405059	0.19146682560947423	ENSG00000205581	HMGN1	nonsense_mediated_decay	RO_D100	RO_D200
ENST00000044462	0.30940649620088684	7.874653822599332	5.480635468697013	0.05501730601663585	0.19159681962869266	ENSG00000041357	PSMA4	protein_coding	RO_D100	RO_D200
ENST00000413366	-1.1640203571915577	4.022102202590235	5.477918453549906	0.055062451122912574	0.19170115360608062	ENSG00000154229	PRKCA	protein_coding	RO_D100	RO_D200
ENST00000467800	1.108835322517675	4.018380876848087	5.473394505836731	0.05513772946029569	0.19188179828207153	ENSG00000062598	ELMO2	nonsense_mediated_decay	RO_D100	RO_D200
ENST00000495873	-1.141952057395134	3.808655862985819	5.472161187953317	0.055158275659067446	0.19188179828207153	ENSG00000164985	PSIP1	protein_coding_CDS_not_defined	RO_D100	RO_D200
ENST00000699283	-1.8648638487360065	4.848510455799061	5.492517429496054	0.05515993710120703	0.19188179828207153	ENSG00000058262	SEC61A1	retained_intron	RO_D100	RO_D200
ENST00000359135	1.3092258686837497	4.021594391629725	5.467757453386723	0.055231722203294406	0.19202199626198174	ENSG00000144366	GULP1	protein_coding	RO_D100	RO_D200
ENST00000361739	-0.4157363672510843	12.519363002230277	5.465999211804629	0.055261083049729064	0.19202199626198174	ENSG00000198712	MT-CO2	protein_coding	RO_D100	RO_D200
ENST00000371132	0.5796176696533503	5.320519457360725	5.866219562484979	0.055234026956693515	0.19202199626198174	ENSG00000124222	STX16	protein_coding	RO_D100	RO_D200
ENST00000680788	1.1527054623431303	4.571428758622619	5.466552001320678	0.05525184978169321	0.19202199626198174	ENSG00000258947	TUBB3	retained_intron	RO_D100	RO_D200
ENST00000480662	1.1610723726895185	4.2560997283505255	5.463793263085593	0.05529794962890855	0.19206664818205457	ENSG00000138326	RPS24	retained_intron	RO_D100	RO_D200
ENST00000510461	0.6785130183152338	5.989629599376287	5.463409771680758	0.055304362020102055	0.19206664818205457	ENSG00000217128	FNIP1	protein_coding	RO_D100	RO_D200
ENST00000372829	0.5453863746220895	5.850717378719684	5.462114612753804	0.05532602581786238	0.19208904013330436	ENSG00000126947	ARMCX1	protein_coding	RO_D100	RO_D200
ENST00000369729	0.9833922989500111	4.219697165724815	8.017691096246109	0.05536234309004686	0.19216228187207907	ENSG00000156384	SFR1	protein_coding	RO_D100	RO_D200
ENST00000229328	-0.6203699365723693	5.0193476038078195	9.243098407390601	0.055456289700092205	0.19227690227244273	ENSG00000111725	PRKAB1	protein_coding	RO_D100	RO_D200
ENST00000233557	-0.3786423192865185	6.432674850142659	6.377712531157693	0.05541800160091799	0.19227690227244273	ENSG00000115216	NRBP1	protein_coding	RO_D100	RO_D200
ENST00000264313	-0.46711840677180827	5.810422853716528	7.07588501908859	0.05544617215968375	0.19227690227244273	ENSG00000109171	SLAIN2	protein_coding	RO_D100	RO_D200
ENST00000438862	0.6405674216652926	5.415328339715607	5.541007363041568	0.05542702589720227	0.19227690227244273	ENSG00000176102	CSTF3	protein_coding	RO_D100	RO_D200
ENST00000264758	-0.7423722339497988	5.522109105479159	5.448172605022938	0.055559949316072506	0.19257498408500065	ENSG00000087274	ADD1	protein_coding	RO_D100	RO_D200
ENST00000548181	-2.6595909145613126	3.602135241835639	5.44650447437016	0.055588026141139286	0.19257498408500065	ENSG00000111300	NAA25	retained_intron	RO_D100	RO_D200
ENST00000642687	2.218455495279838	3.905186968818354	5.4469598773181875	0.05558035923314641	0.19257498408500065	ENSG00000215301	DDX3X	retained_intron	RO_D100	RO_D200
ENST00000311234	-0.943409993918315	5.121748838135633	5.457986916457214	0.05564571632814847	0.19269154050725337	ENSG00000102786	INTS6	protein_coding	RO_D100	RO_D200
ENST00000347215	-3.976071220770792	4.552021440043941	5.488611601280107	0.05565219872381542	0.19269154050725337	ENSG00000124225	PMEPA1	protein_coding	RO_D100	RO_D200
ENST00000334805	0.7936696422473952	4.4687415980343035	7.168645182180225	0.05577520765315099	0.1929447627629361	ENSG00000214530	STARD10	protein_coding	RO_D100	RO_D200
ENST00000418814	-0.7801245331265257	4.357074962940209	9.73886112504515	0.055780975990038624	0.1929447627629361	ENSG00000082269	FAM135A	protein_coding	RO_D100	RO_D200
ENST00000452194	0.5392993500161525	5.6502956488105145	7.610314140168237	0.05578646895474626	0.1929447627629361	ENSG00000025156	HSF2	protein_coding	RO_D100	RO_D200
ENST00000507735	0.4128682525099584	7.0631188374055265	5.435796492665902	0.05576870737559288	0.1929447627629361	ENSG00000129116	PALLD	protein_coding	RO_D100	RO_D200
ENST00000309922	-0.44072842298469256	6.076555543234727	10.681949602724547	0.05581319433334129	0.19298432354535755	ENSG00000174173	TRMT10C	protein_coding	RO_D100	RO_D200
ENST00000197268	0.5755528612975183	5.192003869364277	5.427757886774566	0.05590486249856755	0.19321081633432644	ENSG00000084444	FAM234B	protein_coding	RO_D100	RO_D200
ENST00000203001	-0.6018523387106722	5.154827892252153	9.345842929700336	0.056006116859932085	0.19321081633432644	ENSG00000089195	TRMT6	protein_coding	RO_D100	RO_D200
ENST00000222402	-0.7092542497544603	4.609615713812888	14.953019892110605	0.05593196839138368	0.19321081633432644	ENSG00000078967	UBE2D4	protein_coding	RO_D100	RO_D200
ENST00000265316	-0.8757791582131138	4.4224773103809705	5.421570902973137	0.056009957921478115	0.19321081633432644	ENSG00000115657	ABCB6	protein_coding	RO_D100	RO_D200
ENST00000300093	1.345292719198669	5.288872950619208	5.4369045764745305	0.05600106544060146	0.19321081633432644	ENSG00000166851	PLK1	protein_coding	RO_D100	RO_D200
ENST00000361823	1.412771502815967	5.264060939971027	5.440726635488486	0.055936418784950065	0.19321081633432644	ENSG00000083067	TRPM3	protein_coding	RO_D100	RO_D200
ENST00000366669	-0.6180561550001682	5.248489525413963	5.421009581188119	0.0560195058833783	0.19321081633432644	ENSG00000135775	COG2	protein_coding	RO_D100	RO_D200
ENST00000393658	0.5535258473748286	8.585909937168186	5.422145563018283	0.05600018532966775	0.19321081633432644	ENSG00000150625	GPM6A	protein_coding	RO_D100	RO_D200
ENST00000473565	0.6720798879520907	5.7669781576645684	5.420290002595525	0.05603174893852733	0.19321081633432644	ENSG00000013441	CLK1	retained_intron	RO_D100	RO_D200
ENST00000504449	0.8289164478618316	4.188666558720104	6.994801630440498	0.05601029321490742	0.19321081633432644	ENSG00000248485	PCP4L1	protein_coding	RO_D100	RO_D200
ENST00000302450	1.2247729223694923	5.5390617740035655	5.431792987494985	0.056087679569182224	0.19328980850533403	ENSG00000169607	CKAP2L	protein_coding	RO_D100	RO_D200
ENST00000651168	-0.8043863313048213	4.371891289115566	5.417521413004507	0.05607888761367665	0.19328980850533403	ENSG00000128928	IVD	protein_coding	RO_D100	RO_D200
ENST00000704357	-0.8384911084619894	5.712243929129418	5.4310319263293	0.056100590808265516	0.19328980850533403	ENSG00000078018	MAP2	protein_coding	RO_D100	RO_D200
ENST00000562621	1.3181939567849348	4.197527938625011	5.412597421719575	0.05616285561084788	0.1934515386715808	ENSG00000159322	ADPGK	retained_intron	RO_D100	RO_D200
ENST00000299601	-0.4575294079150551	5.973330563175024	8.498722379478856	0.056202533159246774	0.19353540060074503	ENSG00000166477	LEO1	protein_coding	RO_D100	RO_D200
ENST00000472226	0.4410744028518513	8.49579878866566	5.407392891121127	0.05625179021545515	0.19365219516768634	ENSG00000134884	ARGLU1	retained_intron	RO_D100	RO_D200
ENST00000561387	-0.8997785151950854	4.305332630987226	5.403341660238484	0.056321147543373924	0.19383810430413098	ENSG00000246922	UBAP1L	retained_intron	RO_D100	RO_D200
ENST00000265678	-0.5910582901517945	5.3006142786008255	5.398486300888691	0.056404422140927085	0.19407179752168535	ENSG00000071242	RPS6KA2	protein_coding	RO_D100	RO_D200
ENST00000377294	-1.1851363739167622	3.968173752433762	5.391579500336607	0.05652316471462122	0.19442736549247364	ENSG00000187626	ZKSCAN4	protein_coding	RO_D100	RO_D200
ENST00000425441	-0.9338080455150889	5.406352143793575	5.403751783736548	0.05656602915480831	0.19452180660591123	ENSG00000160799	CCDC12	protein_coding	RO_D100	RO_D200
ENST00000327299	1.9539699573707756	5.308968713004166	5.420580251687414	0.0565863226667326	0.19453859949478006	ENSG00000162433	AK4	protein_coding	RO_D100	RO_D200
ENST00000273075	-0.5483911499186008	5.333514159324596	5.3849010684578005	0.05663829883984497	0.19466427567498035	ENSG00000123992	DNPEP	protein_coding	RO_D100	RO_D200
ENST00000342203	-0.5305421309767616	6.603225202662418	5.383919521569132	0.05665524680146824	0.19466952521005307	ENSG00000117155	SSX2IP	protein_coding	RO_D100	RO_D200
ENST00000395471	0.8528803728655843	4.633356671023658	7.927316204597658	0.05672836509009514	0.19486772269315947	ENSG00000146733	PSPH	protein_coding	RO_D100	RO_D200
ENST00000378799	0.9127042993416019	5.344281939943885	5.378471694941634	0.05674943538793062	0.1948870708207933	ENSG00000182149	IST1	protein_coding	RO_D100	RO_D200
ENST00000455559	0.9508450341031867	4.410953361973182	5.370274906897791	0.05689154580984497	0.19532196744723496	ENSG00000134986	NREP	protein_coding	RO_D100	RO_D200
ENST00000368090	0.33718878614176623	6.609358767052331	5.573413793384174	0.05690708225410876	0.1953221877041514	ENSG00000143315	PIGM	protein_coding	RO_D100	RO_D200
ENST00000375254	-0.5622077057131895	6.710799453331493	5.3678755943400525	0.05693323340298584	0.1953588307907837	ENSG00000127481	UBR4	protein_coding	RO_D100	RO_D200
ENST00000514888	2.1624741371650615	6.305961518109825	5.4107111734278135	0.05696806911003466	0.1954252457731189	ENSG00000128050	PAICS	protein_coding	RO_D100	RO_D200
ENST00000217456	0.3432300945254375	6.762871406923668	8.50711614730629	0.05699047750192312	0.19544900515736957	ENSG00000101474	APMAP	protein_coding	RO_D100	RO_D200
ENST00000399598	0.5293283958953529	5.62718701655157	9.012032674932273	0.057042855541796236	0.19557550471472995	ENSG00000215114	UBXN2B	protein_coding	RO_D100	RO_D200
ENST00000234626	0.7710677414788658	5.161881408476815	13.663283376778914	0.057236213557139405	0.19567343812824448	ENSG00000097046	CDC7	protein_coding	RO_D100	RO_D200
ENST00000250113	-0.8241291553004965	4.2779341869850915	7.621996304867237	0.057198784695204716	0.19567343812824448	ENSG00000129245	FXR2	protein_coding	RO_D100	RO_D200
ENST00000258198	-0.30009553722735005	7.147516542330486	5.354542426704913	0.05716563958444781	0.19567343812824448	ENSG00000135720	DYNC1LI2	protein_coding	RO_D100	RO_D200
ENST00000292114	-0.5823305895967695	5.174680083582233	13.581936303596002	0.057161399985092835	0.19567343812824448	ENSG00000244045	TMEM199	protein_coding	RO_D100	RO_D200
ENST00000297338	0.36167532613215725	8.124118923600502	5.349296855464981	0.05725742082111336	0.19567343812824448	ENSG00000164754	RAD21	protein_coding	RO_D100	RO_D200
ENST00000304502	7.0840639666994685	5.397908447996309	5.394380558656711	0.05724919912975953	0.19567343812824448	ENSG00000168582	CRYGA	protein_coding	RO_D100	RO_D200
ENST00000321556	-0.5860446694679553	5.546712815028401	5.356743041869987	0.057127194157527254	0.19567343812824448	ENSG00000158828	PINK1	protein_coding	RO_D100	RO_D200
ENST00000325212	-0.5167651325556291	5.634999310018672	7.655474749777385	0.057166311268600604	0.19567343812824448	ENSG00000166004	CEP295	protein_coding	RO_D100	RO_D200
ENST00000451522	0.5802957434326039	5.34842730031762	12.269739425871991	0.0572225711384705	0.19567343812824448	ENSG00000132405	TBC1D14	protein_coding	RO_D100	RO_D200
ENST00000661576	1.7958042084279995	4.162890571781795	5.36799485366424	0.05712970064941332	0.19567343812824448	ENSG00000287941		lncRNA	RO_D100	RO_D200
ENST00000689690	3.2572331213888877	4.210944897053656	5.366704765097099	0.0572064103600446	0.19567343812824448	ENSG00000151967	SCHIP1	protein_coding	RO_D100	RO_D200
ENST00000704984	-0.8241291553004965	4.2779341869850915	7.621996304867237	0.057198784695204716	0.19567343812824448	ENSG00000129245	FXR2	protein_coding	RO_D100	RO_D200
ENST00000270223	-0.7273014816828967	4.699132175028727	9.595091542096522	0.057320828473587784	0.19583711465509396	ENSG00000185800	DMWD	protein_coding	RO_D100	RO_D200
ENST00000335725	0.9793784913172603	4.267970171117074	11.365284402832648	0.05738662408794919	0.19600885889780048	ENSG00000042088	TDP1	protein_coding	RO_D100	RO_D200
ENST00000340857	0.860691456535764	7.4974054972478115	5.354043930078766	0.057427483496682426	0.19609536155318336	ENSG00000189060	H1-0	protein_coding	RO_D100	RO_D200
ENST00000249344	-0.6994800036622493	4.621832780713646	5.335104524914203	0.057506731457448425	0.19628228684830903	ENSG00000128578	STRIP2	protein_coding	RO_D100	RO_D200
ENST00000376588	0.48494960226721684	6.725681249921788	5.334543840078381	0.05751661052195485	0.19628228684830903	ENSG00000135069	PSAT1	protein_coding	RO_D100	RO_D200
ENST00000392225	-0.863346473759198	5.975372749279442	5.348259293490169	0.05752887051162417	0.19628228684830903	ENSG00000153902	LGI4	protein_coding	RO_D100	RO_D200
ENST00000373825	0.4082614362759668	6.442916921708553	10.53407628110071	0.05765281428292771	0.1966520204019669	ENSG00000096063	SRPK1	protein_coding	RO_D100	RO_D200
ENST00000372622	-0.45535241557088435	5.841287136759315	10.655570574014428	0.0576999332061972	0.19675957774041963	ENSG00000101457	DNTTIP1	protein_coding	RO_D100	RO_D200
ENST00000242351	-0.7809132535974225	4.272310959740914	5.77045494189763	0.057739551962206925	0.1967883650029428	ENSG00000105939	ZC3HAV1	protein_coding	RO_D100	RO_D200
ENST00000265393	-0.7074409285121256	6.968756337479315	5.336418239489169	0.05773715603608457	0.1967883650029428	ENSG00000106052	TAX1BP1	protein_coding	RO_D100	RO_D200
ENST00000295317	-0.5331671844802063	5.306763035642333	9.689521257187133	0.05780899202343563	0.19686558276338048	ENSG00000163162	RNF149	protein_coding	RO_D100	RO_D200
ENST00000392373	0.6143684038359349	5.513579553574855	5.31950969136461	0.05778235444469802	0.19686558276338048	ENSG00000111450	STX2	protein_coding	RO_D100	RO_D200
ENST00000487862	11.107009427882208	7.859141409101458	5.825829009539138	0.05780751465561697	0.19686558276338048	ENSG00000087460	GNAS	retained_intron	RO_D100	RO_D200
ENST00000347471	-0.9351326448200875	5.154719117340978	5.330573532646335	0.0578403370864298	0.19691920587354092	ENSG00000139613	SMARCC2	protein_coding	RO_D100	RO_D200
ENST00000461255	1.8917324654161396	4.197118625187126	5.326466128383691	0.05791299586668844	0.1971134159668576	ENSG00000155561	NUP205	retained_intron	RO_D100	RO_D200
ENST00000300619	0.8146186600532225	5.969757955528022	5.3193534697169005	0.0580391058291312	0.19735247955771837	ENSG00000167232	ZNF91	protein_coding	RO_D100	RO_D200
ENST00000354968	-1.9373725141405445	3.6927182091917774	5.305554759847843	0.05803049216794919	0.19735247955771837	ENSG00000198336	MYL4	protein_coding	RO_D100	RO_D200
ENST00000473576	0.6938681678981512	4.95801632310247	11.79460028039842	0.05801721428609961	0.19735247955771837	ENSG00000123179	EBPL	protein_coding_CDS_not_defined	RO_D100	RO_D200
ENST00000699229	4.900301476795424	3.4433948135808787	5.304698356322599	0.0580457665239075	0.19735247955771837	ENSG00000100099	HPS4	retained_intron	RO_D100	RO_D200
ENST00000604567	-0.5643920741583831	5.401334938665681	5.299452114395242	0.058139453045236225	0.19761778547201456	ENSG00000139718	SETD1B	protein_coding	RO_D100	RO_D200
ENST00000234453	-0.4227050725017717	5.967923568935169	10.247997284750479	0.05816939771333809	0.19762392801561876	ENSG00000116095	PLEKHA3	protein_coding	RO_D100	RO_D200
ENST00000239231	0.35892015163159646	6.6934689598205575	6.242629255838373	0.05821485593478539	0.19762392801561876	ENSG00000120137	PANK3	protein_coding	RO_D100	RO_D200
ENST00000314393	0.798179376002452	5.852181824424248	5.311806916239265	0.05817331097284712	0.19762392801561876	ENSG00000178764	ZHX2	protein_coding	RO_D100	RO_D200
ENST00000344204	-0.9303374910293564	5.645369693042141	5.308836214988441	0.05822625473760085	0.19762392801561876	ENSG00000038382	TRIO	protein_coding	RO_D100	RO_D200
ENST00000375734	0.49153066258744826	5.920260178580809	6.538199612429281	0.05820843742186907	0.19762392801561876	ENSG00000115963	RND3	protein_coding	RO_D100	RO_D200
ENST00000674276	0.9222508172497654	4.745131032641231	5.294102826180886	0.05823518791334773	0.19762392801561876	ENSG00000244754	N4BP2L2	retained_intron	RO_D100	RO_D200
ENST00000240139	-0.9979265578086375	3.946776935655745	5.291038245812331	0.05829012886372994	0.19768401711928188	ENSG00000120910	PPP3CC	protein_coding	RO_D100	RO_D200
ENST00000256682	-0.33644733736719606	6.735910648344972	5.290234363490067	0.05830455211067123	0.19768401711928188	ENSG00000134287	ARF3	protein_coding	RO_D100	RO_D200
ENST00000286494	-0.756235078747723	4.255442571949581	6.5688162324412795	0.05831553229976281	0.19768401711928188	ENSG00000240771	ARHGEF25	protein_coding	RO_D100	RO_D200
ENST00000443950	-0.3715393986170474	6.369074429798016	6.038671193020695	0.05830999525413787	0.19768401711928188	ENSG00000169813	HNRNPF	protein_coding	RO_D100	RO_D200
ENST00000230085	-0.38482200714099096	6.110442127151711	8.341073971083313	0.058351289814242736	0.1977521295610739	ENSG00000112335	SNX3	protein_coding	RO_D100	RO_D200
