gene_id	iso_ref	gene_ref	isoform_id	condition_1	condition_2	gene_biotype	iso_biotype	gene_overall_mean	gene_value_1	gene_value_2	gene_stderr_1	gene_stderr_2	gene_log2_fold_change	gene_q_value	iso_overall_mean	iso_value_1	iso_value_2	iso_stderr_1	iso_stderr_2	iso_log2_fold_change	iso_q_value	IF_overall	IF1	IF2	dIF	isoform_switch_q_value	gene_switch_q_value	PTC	ensembl_gene_name.x	ensembl_gene_name.y	ensembl_gene_name	gene_name
ENSG00000101003	isoComp_00186440	geneComp_00060891	ENST00000262460.5	RO_D200	RO_D45	NA	NA	24.574080879751374	18.899444264749768	37.382757544560995	2.401300300876765	2.3934600001375514	0.9836519031496117	NA	5.972943418359405	1.4009306515936033	13.837775325535997	0.38285861868322174	0.3906071141737763	3.2949352377348644	NA	0.20687142857142857	0.07153333333333334	0.37235	0.3008166666666667	0.016762849973524716	0.016762849973524716	FALSE	GINS1	GINS1	GINS1	GINS1
ENSG00000101003	isoComp_00186440	geneComp_00060891	ENST00000262460.5	RO_D200	RO_D45	NA	NA	24.574080879751374	18.899444264749768	37.382757544560995	2.401300300876765	2.3934600001375514	0.9836519031496117	NA	5.972943418359405	1.4009306515936033	13.837775325535997	0.38285861868322174	0.3906071141737763	3.2949352377348644	NA	0.20687142857142857	0.07153333333333334	0.37235	0.3008166666666667	0.016762849973524716	0.016762849973524716	FALSE	GINS1	GINS1	GINS1	GINS1
ENSG00000101003	isoComp_00186440	geneComp_00060891	ENST00000262460.5	RO_D200	RO_D45	NA	NA	24.574080879751374	18.899444264749768	37.382757544560995	2.401300300876765	2.3934600001375514	0.9836519031496117	NA	5.972943418359405	1.4009306515936033	13.837775325535997	0.38285861868322174	0.3906071141737763	3.2949352377348644	NA	0.20687142857142857	0.07153333333333334	0.37235	0.3008166666666667	0.016762849973524716	0.016762849973524716	FALSE	GINS1	GINS1	GINS1	GINS1
ENSG00000101191	isoComp_00186591	geneComp_00060921	transcript71509.chr20.nic	RO_D200	RO_D45	NA	NA	41.04559391984963	39.58709500452407	37.94680346878332	0.972356637041305	4.5364638565448345	-0.06103609157027147	NA	4.353758735674897	1.8772452164769897	9.919097294812424	0.34232823123681877	2.079880304667431	2.3953806712953103	NA	0.10917142857142857	0.047066666666666666	0.2585	0.21143333333333333	0.010163293998749942	0.010163293998749942	NA	DIDO1	DIDO1	DIDO1	DIDO1
ENSG00000101191	isoComp_00186591	geneComp_00060921	transcript71509.chr20.nic	RO_D200	RO_D45	NA	NA	41.04559391984963	39.58709500452407	37.94680346878332	0.972356637041305	4.5364638565448345	-0.06103609157027147	NA	4.353758735674897	1.8772452164769897	9.919097294812424	0.34232823123681877	2.079880304667431	2.3953806712953103	NA	0.10917142857142857	0.047066666666666666	0.2585	0.21143333333333333	0.010163293998749942	0.010163293998749942	NA	DIDO1	DIDO1	DIDO1	DIDO1
ENSG00000101191	isoComp_00186589	geneComp_00060921	ENST00000395340.5	RO_D200	RO_D45	NA	NA	41.04559391984963	39.58709500452407	37.94680346878332	0.972356637041305	4.5364638565448345	-0.06103609157027147	NA	17.781138262511096	21.117201475314452	10.986631731359415	0.3254611148406576	0.5914897774196017	-0.9420399856025669	NA	0.43515714285714285	0.5336666666666666	0.2918	-0.24186666666666662	0.04869316969875985	0.010163293998749942	FALSE	DIDO1	DIDO1	DIDO1	DIDO1
ENSG00000101191	isoComp_00186589	geneComp_00060921	ENST00000395340.5	RO_D200	RO_D45	NA	NA	41.04559391984963	39.58709500452407	37.94680346878332	0.972356637041305	4.5364638565448345	-0.06103609157027147	NA	17.781138262511096	21.117201475314452	10.986631731359415	0.3254611148406576	0.5914897774196017	-0.9420399856025669	NA	0.43515714285714285	0.5336666666666666	0.2918	-0.24186666666666662	0.04869316969875985	0.010163293998749942	FALSE	DIDO1	DIDO1	DIDO1	DIDO1
ENSG00000101191	isoComp_00186591	geneComp_00060921	transcript71509.chr20.nic	RO_D200	RO_D45	NA	NA	41.04559391984963	39.58709500452407	37.94680346878332	0.972356637041305	4.5364638565448345	-0.06103609157027147	NA	4.353758735674897	1.8772452164769897	9.919097294812424	0.34232823123681877	2.079880304667431	2.3953806712953103	NA	0.10917142857142857	0.047066666666666666	0.2585	0.21143333333333333	0.010163293998749942	0.010163293998749942	NA	DIDO1	DIDO1	DIDO1	DIDO1
ENSG00000101191	isoComp_00186589	geneComp_00060921	ENST00000395340.5	RO_D200	RO_D45	NA	NA	41.04559391984963	39.58709500452407	37.94680346878332	0.972356637041305	4.5364638565448345	-0.06103609157027147	NA	17.781138262511096	21.117201475314452	10.986631731359415	0.3254611148406576	0.5914897774196017	-0.9420399856025669	NA	0.43515714285714285	0.5336666666666666	0.2918	-0.24186666666666662	0.04869316969875985	0.010163293998749942	FALSE	DIDO1	DIDO1	DIDO1	DIDO1
ENSG00000101224	isoComp_00186639	geneComp_00060932	ENST00000245960.10	RO_D200	RO_D45	NA	NA	19.51710478402765	17.702799750738503	24.726271367539766	0.9062227345891158	3.135156807779969	0.48183578361152285	NA	9.611048158417338	6.197711885580385	17.581204450871592	0.6093393201480312	2.9170366843708857	1.5027207606291215	NA	0.45835714285714285	0.3484333333333333	0.70745	0.3590166666666667	0.017399776187122403	0.017399776187122403	FALSE	CDC25B	CDC25B	CDC25B	CDC25B
ENSG00000101224	isoComp_00186639	geneComp_00060932	ENST00000245960.10	RO_D200	RO_D45	NA	NA	19.51710478402765	17.702799750738503	24.726271367539766	0.9062227345891158	3.135156807779969	0.48183578361152285	NA	9.611048158417338	6.197711885580385	17.581204450871592	0.6093393201480312	2.9170366843708857	1.5027207606291215	NA	0.45835714285714285	0.3484333333333333	0.70745	0.3590166666666667	0.017399776187122403	0.017399776187122403	FALSE	CDC25B	CDC25B	CDC25B	CDC25B
ENSG00000101224	isoComp_00186639	geneComp_00060932	ENST00000245960.10	RO_D200	RO_D45	NA	NA	19.51710478402765	17.702799750738503	24.726271367539766	0.9062227345891158	3.135156807779969	0.48183578361152285	NA	9.611048158417338	6.197711885580385	17.581204450871592	0.6093393201480312	2.9170366843708857	1.5027207606291215	NA	0.45835714285714285	0.3484333333333333	0.70745	0.3590166666666667	0.017399776187122403	0.017399776187122403	FALSE	CDC25B	CDC25B	CDC25B	CDC25B
ENSG00000101361	isoComp_00186757	geneComp_00060958	ENST00000492135.5	RO_D200	RO_D45	NA	NA	114.73548543822612	96.44979902786412	151.76551991156919	6.431142830570538	4.0808588869524405	0.6539394058038033	NA	15.677812027312614	8.205674412184944	35.56954685276533	1.7307699009515896	1.010532572889108	2.1145972225245426	NA	0.12167142857142857	0.0835	0.23435	0.15084999999999998	0.006467415845148537	0.006467415845148537	NA	NOP56	NOP56	NOP56	NOP56
ENSG00000101361	isoComp_00186757	geneComp_00060958	ENST00000492135.5	RO_D200	RO_D45	NA	NA	114.73548543822612	96.44979902786412	151.76551991156919	6.431142830570538	4.0808588869524405	0.6539394058038033	NA	15.677812027312614	8.205674412184944	35.56954685276533	1.7307699009515896	1.010532572889108	2.1145972225245426	NA	0.12167142857142857	0.0835	0.23435	0.15084999999999998	0.006467415845148537	0.006467415845148537	NA	NOP56	NOP56	NOP56	NOP56
ENSG00000101361	isoComp_00186757	geneComp_00060958	ENST00000492135.5	RO_D200	RO_D45	NA	NA	114.73548543822612	96.44979902786412	151.76551991156919	6.431142830570538	4.0808588869524405	0.6539394058038033	NA	15.677812027312614	8.205674412184944	35.56954685276533	1.7307699009515896	1.010532572889108	2.1145972225245426	NA	0.12167142857142857	0.0835	0.23435	0.15084999999999998	0.006467415845148537	0.006467415845148537	NA	NOP56	NOP56	NOP56	NOP56
ENSG00000101474	isoComp_00186865	geneComp_00060984	transcript21016.chr20.nic	RO_D200	RO_D45	NA	NA	97.16191934842503	92.90292306218355	91.3900487037471	3.6945475180885463	7.135546959865549	-0.023684337926413616	NA	10.848740185807811	14.029312377266471	1.5288282019453738	0.6708949208178709	0.26956876491042725	-3.1895681962863707	NA	0.11014285714285715	0.152	0.0166	-0.1354	2.3073451412390914e-5	2.3073451412390914e-5	NA	APMAP	APMAP	APMAP	APMAP
ENSG00000101474	isoComp_00186865	geneComp_00060984	transcript21016.chr20.nic	RO_D200	RO_D45	NA	NA	97.16191934842503	92.90292306218355	91.3900487037471	3.6945475180885463	7.135546959865549	-0.023684337926413616	NA	10.848740185807811	14.029312377266471	1.5288282019453738	0.6708949208178709	0.26956876491042725	-3.1895681962863707	NA	0.11014285714285715	0.152	0.0166	-0.1354	2.3073451412390914e-5	2.3073451412390914e-5	NA	APMAP	APMAP	APMAP	APMAP
ENSG00000101474	isoComp_00186865	geneComp_00060984	transcript21016.chr20.nic	RO_D200	RO_D45	NA	NA	97.16191934842503	92.90292306218355	91.3900487037471	3.6945475180885463	7.135546959865549	-0.023684337926413616	NA	10.848740185807811	14.029312377266471	1.5288282019453738	0.6708949208178709	0.26956876491042725	-3.1895681962863707	NA	0.11014285714285715	0.152	0.0166	-0.1354	2.3073451412390914e-5	2.3073451412390914e-5	NA	APMAP	APMAP	APMAP	APMAP
ENSG00000101493	isoComp_00186872	geneComp_00060986	ENST00000443185.7	RO_D200	RO_D45	NA	NA	54.3582095943466	55.9738022693932	46.11311810548261	3.80882620160063	5.2898435004744	-0.27951942602226393	NA	31.95197228673274	24.44105340885756	33.828426387261246	1.5897572389566852	4.9772373313035	0.46876585812005755	NA	0.5917142857142857	0.4369	0.7308	0.2939	1.582251700766615e-4	2.7130986495713894e-6	FALSE	ZNF516	ZNF516	ZNF516	ZNF516
ENSG00000101493	isoComp_00186873	geneComp_00060986	ENST00000543743.1	RO_D200	RO_D45	NA	NA	54.3582095943466	55.9738022693932	46.11311810548261	3.80882620160063	5.2898435004744	-0.27951942602226393	NA	17.964795420089633	26.13521453984104	7.050815455766355	1.7021192590423775	0.029089446217340328	-1.8886401930302181	NA	0.3236857142857143	0.4671666666666667	0.155	-0.3121666666666667	2.7130986495713894e-6	2.7130986495713894e-6	NA	ZNF516	ZNF516	ZNF516	ZNF516
ENSG00000101493	isoComp_00186873	geneComp_00060986	ENST00000543743.1	RO_D200	RO_D45	NA	NA	54.3582095943466	55.9738022693932	46.11311810548261	3.80882620160063	5.2898435004744	-0.27951942602226393	NA	17.964795420089633	26.13521453984104	7.050815455766355	1.7021192590423775	0.029089446217340328	-1.8886401930302181	NA	0.3236857142857143	0.4671666666666667	0.155	-0.3121666666666667	2.7130986495713894e-6	2.7130986495713894e-6	NA	ZNF516	ZNF516	ZNF516	ZNF516
ENSG00000101493	isoComp_00186873	geneComp_00060986	ENST00000543743.1	RO_D200	RO_D45	NA	NA	54.3582095943466	55.9738022693932	46.11311810548261	3.80882620160063	5.2898435004744	-0.27951942602226393	NA	17.964795420089633	26.13521453984104	7.050815455766355	1.7021192590423775	0.029089446217340328	-1.8886401930302181	NA	0.3236857142857143	0.4671666666666667	0.155	-0.3121666666666667	2.7130986495713894e-6	2.7130986495713894e-6	NA	ZNF516	ZNF516	ZNF516	ZNF516
ENSG00000101493	isoComp_00186872	geneComp_00060986	ENST00000443185.7	RO_D200	RO_D45	NA	NA	54.3582095943466	55.9738022693932	46.11311810548261	3.80882620160063	5.2898435004744	-0.27951942602226393	NA	31.95197228673274	24.44105340885756	33.828426387261246	1.5897572389566852	4.9772373313035	0.46876585812005755	NA	0.5917142857142857	0.4369	0.7308	0.2939	1.582251700766615e-4	2.7130986495713894e-6	FALSE	ZNF516	ZNF516	ZNF516	ZNF516
ENSG00000101493	isoComp_00186872	geneComp_00060986	ENST00000443185.7	RO_D200	RO_D45	NA	NA	54.3582095943466	55.9738022693932	46.11311810548261	3.80882620160063	5.2898435004744	-0.27951942602226393	NA	31.95197228673274	24.44105340885756	33.828426387261246	1.5897572389566852	4.9772373313035	0.46876585812005755	NA	0.5917142857142857	0.4369	0.7308	0.2939	1.582251700766615e-4	2.7130986495713894e-6	FALSE	ZNF516	ZNF516	ZNF516	ZNF516
ENSG00000101596	isoComp_00186921	geneComp_00060994	ENST00000320876.11	RO_D200	RO_D45	NA	NA	91.05367774242545	71.41943847973423	113.39736247940145	3.9083108671348015	18.881620429719888	0.6669236188274558	NA	37.99480597419444	38.65949993605655	34.94118718101047	1.4148097100416013	7.477406663865977	-0.14585464777403703	NA	0.4375714285714286	0.5423666666666667	0.30565	-0.2367166666666667	0.005465931938627233	0.005465931938627233	FALSE	SMCHD1	SMCHD1	SMCHD1	SMCHD1
ENSG00000101596	isoComp_00186921	geneComp_00060994	ENST00000320876.11	RO_D200	RO_D45	NA	NA	91.05367774242545	71.41943847973423	113.39736247940145	3.9083108671348015	18.881620429719888	0.6669236188274558	NA	37.99480597419444	38.65949993605655	34.94118718101047	1.4148097100416013	7.477406663865977	-0.14585464777403703	NA	0.4375714285714286	0.5423666666666667	0.30565	-0.2367166666666667	0.005465931938627233	0.005465931938627233	FALSE	SMCHD1	SMCHD1	SMCHD1	SMCHD1
ENSG00000101596	isoComp_00186921	geneComp_00060994	ENST00000320876.11	RO_D200	RO_D45	NA	NA	91.05367774242545	71.41943847973423	113.39736247940145	3.9083108671348015	18.881620429719888	0.6669236188274558	NA	37.99480597419444	38.65949993605655	34.94118718101047	1.4148097100416013	7.477406663865977	-0.14585464777403703	NA	0.4375714285714286	0.5423666666666667	0.30565	-0.2367166666666667	0.005465931938627233	0.005465931938627233	FALSE	SMCHD1	SMCHD1	SMCHD1	SMCHD1
ENSG00000102024	isoComp_00187164	geneComp_00061041	transcript84422.chrX.nic	RO_D200	RO_D45	NA	NA	84.90988758480826	66.59403696811027	117.34287431747057	5.320151124201432	29.819092083563195	0.8171716492276404	NA	5.766152276865003	0.4736748871361178	19.020864874166367	0.1095029836196777	6.497547615275564	5.298159683785869	NA	0.049800000000000004	0.006933333333333334	0.15825	0.15131666666666665	2.246443718552564e-4	2.246443718552564e-4	NA	PLS3	PLS3	PLS3	PLS3
ENSG00000102024	isoComp_00187164	geneComp_00061041	transcript84422.chrX.nic	RO_D200	RO_D45	NA	NA	84.90988758480826	66.59403696811027	117.34287431747057	5.320151124201432	29.819092083563195	0.8171716492276404	NA	5.766152276865003	0.4736748871361178	19.020864874166367	0.1095029836196777	6.497547615275564	5.298159683785869	NA	0.049800000000000004	0.006933333333333334	0.15825	0.15131666666666665	2.246443718552564e-4	2.246443718552564e-4	NA	PLS3	PLS3	PLS3	PLS3
ENSG00000102024	isoComp_00187164	geneComp_00061041	transcript84422.chrX.nic	RO_D200	RO_D45	NA	NA	84.90988758480826	66.59403696811027	117.34287431747057	5.320151124201432	29.819092083563195	0.8171716492276404	NA	5.766152276865003	0.4736748871361178	19.020864874166367	0.1095029836196777	6.497547615275564	5.298159683785869	NA	0.049800000000000004	0.006933333333333334	0.15825	0.15131666666666665	2.246443718552564e-4	2.246443718552564e-4	NA	PLS3	PLS3	PLS3	PLS3
ENSG00000102471	isoComp_00187400	geneComp_00061097	ENST00000620924.1	RO_D200	RO_D45	NA	NA	14.20944688247599	14.83544116013751	13.514570813369298	0.8986493821516276	2.2649747983680526	-0.1344371538335348	NA	11.069415581868002	13.81469417087181	7.641239947552479	0.8904191902548175	0.7793652846281106	-0.8534820929060913	NA	0.7715857142857143	0.9307333333333334	0.5718	-0.35893333333333344	0.034551266917607217	0.034551266917607217	FALSE	NDFIP2	NDFIP2	NDFIP2	NDFIP2
ENSG00000102471	isoComp_00187400	geneComp_00061097	ENST00000620924.1	RO_D200	RO_D45	NA	NA	14.20944688247599	14.83544116013751	13.514570813369298	0.8986493821516276	2.2649747983680526	-0.1344371538335348	NA	11.069415581868002	13.81469417087181	7.641239947552479	0.8904191902548175	0.7793652846281106	-0.8534820929060913	NA	0.7715857142857143	0.9307333333333334	0.5718	-0.35893333333333344	0.034551266917607217	0.034551266917607217	FALSE	NDFIP2	NDFIP2	NDFIP2	NDFIP2
ENSG00000102471	isoComp_00187401	geneComp_00061097	ENST00000703122.1	RO_D200	RO_D45	NA	NA	14.20944688247599	14.83544116013751	13.514570813369298	0.8986493821516276	2.2649747983680526	-0.1344371538335348	NA	3.009422738572731	0.9575905750698362	5.72052756623357	0.05639117236517992	1.6073919940117074	2.5661993413349524	NA	0.2188857142857143	0.06453333333333333	0.415	0.35046666666666665	0.03808307049448663	0.034551266917607217	FALSE	NDFIP2	NDFIP2	NDFIP2	NDFIP2
ENSG00000102471	isoComp_00187401	geneComp_00061097	ENST00000703122.1	RO_D200	RO_D45	NA	NA	14.20944688247599	14.83544116013751	13.514570813369298	0.8986493821516276	2.2649747983680526	-0.1344371538335348	NA	3.009422738572731	0.9575905750698362	5.72052756623357	0.05639117236517992	1.6073919940117074	2.5661993413349524	NA	0.2188857142857143	0.06453333333333333	0.415	0.35046666666666665	0.03808307049448663	0.034551266917607217	FALSE	NDFIP2	NDFIP2	NDFIP2	NDFIP2
ENSG00000102471	isoComp_00187400	geneComp_00061097	ENST00000620924.1	RO_D200	RO_D45	NA	NA	14.20944688247599	14.83544116013751	13.514570813369298	0.8986493821516276	2.2649747983680526	-0.1344371538335348	NA	11.069415581868002	13.81469417087181	7.641239947552479	0.8904191902548175	0.7793652846281106	-0.8534820929060913	NA	0.7715857142857143	0.9307333333333334	0.5718	-0.35893333333333344	0.034551266917607217	0.034551266917607217	FALSE	NDFIP2	NDFIP2	NDFIP2	NDFIP2
ENSG00000102471	isoComp_00187401	geneComp_00061097	ENST00000703122.1	RO_D200	RO_D45	NA	NA	14.20944688247599	14.83544116013751	13.514570813369298	0.8986493821516276	2.2649747983680526	-0.1344371538335348	NA	3.009422738572731	0.9575905750698362	5.72052756623357	0.05639117236517992	1.6073919940117074	2.5661993413349524	NA	0.2188857142857143	0.06453333333333333	0.415	0.35046666666666665	0.03808307049448663	0.034551266917607217	FALSE	NDFIP2	NDFIP2	NDFIP2	NDFIP2
ENSG00000102710	isoComp_00187480	geneComp_00061110	ENST00000484078.5	RO_D200	RO_D45	NA	NA	37.369248449294375	41.335415966117665	31.1031387732918	1.3412004334834433	0.9490534653383625	-0.4102034393120031	NA	14.454157252509477	19.041602756766366	5.753678029382013	0.013990314160616163	0.9727535035693852	-1.7248507215884397	NA	0.37357142857142855	0.4616	0.1842	-0.2774	0.0044140184432408395	0.0044140184432408395	NA	SUPT20H	SUPT20H	SUPT20H	SUPT20H
ENSG00000102710	isoComp_00187480	geneComp_00061110	ENST00000484078.5	RO_D200	RO_D45	NA	NA	37.369248449294375	41.335415966117665	31.1031387732918	1.3412004334834433	0.9490534653383625	-0.4102034393120031	NA	14.454157252509477	19.041602756766366	5.753678029382013	0.013990314160616163	0.9727535035693852	-1.7248507215884397	NA	0.37357142857142855	0.4616	0.1842	-0.2774	0.0044140184432408395	0.0044140184432408395	NA	SUPT20H	SUPT20H	SUPT20H	SUPT20H
ENSG00000102710	isoComp_00187480	geneComp_00061110	ENST00000484078.5	RO_D200	RO_D45	NA	NA	37.369248449294375	41.335415966117665	31.1031387732918	1.3412004334834433	0.9490534653383625	-0.4102034393120031	NA	14.454157252509477	19.041602756766366	5.753678029382013	0.013990314160616163	0.9727535035693852	-1.7248507215884397	NA	0.37357142857142855	0.4616	0.1842	-0.2774	0.0044140184432408395	0.0044140184432408395	NA	SUPT20H	SUPT20H	SUPT20H	SUPT20H
ENSG00000102738	isoComp_00187486	geneComp_00061111	transcript20629.chr13.nic	RO_D200	RO_D45	NA	NA	44.78711131751589	52.4699240538421	36.87992755137316	6.572028798363686	2.212213573372278	-0.5085386764586503	NA	6.886259757050354	5.415679197220973	12.268922405052798	0.21985947992413005	1.6307044237876172	1.1783083023476648	NA	0.16525714285714285	0.10573333333333333	0.33125000000000004	0.2255166666666667	0.020102864307992938	0.020102864307992938	NA	MRPS31	MRPS31	MRPS31	MRPS31
ENSG00000102738	isoComp_00187486	geneComp_00061111	transcript20629.chr13.nic	RO_D200	RO_D45	NA	NA	44.78711131751589	52.4699240538421	36.87992755137316	6.572028798363686	2.212213573372278	-0.5085386764586503	NA	6.886259757050354	5.415679197220973	12.268922405052798	0.21985947992413005	1.6307044237876172	1.1783083023476648	NA	0.16525714285714285	0.10573333333333333	0.33125000000000004	0.2255166666666667	0.020102864307992938	0.020102864307992938	NA	MRPS31	MRPS31	MRPS31	MRPS31
ENSG00000102738	isoComp_00187486	geneComp_00061111	transcript20629.chr13.nic	RO_D200	RO_D45	NA	NA	44.78711131751589	52.4699240538421	36.87992755137316	6.572028798363686	2.212213573372278	-0.5085386764586503	NA	6.886259757050354	5.415679197220973	12.268922405052798	0.21985947992413005	1.6307044237876172	1.1783083023476648	NA	0.16525714285714285	0.10573333333333333	0.33125000000000004	0.2255166666666667	0.020102864307992938	0.020102864307992938	NA	MRPS31	MRPS31	MRPS31	MRPS31
ENSG00000102882	isoComp_00187577	geneComp_00061130	transcript48936.chr16.nnic	RO_D200	RO_D45	NA	NA	62.169915871875325	62.822694144552266	58.903769014394626	2.9859015649323224	5.191253223036426	-0.09291058887108997	NA	31.197298208405194	37.76022805795634	18.56685226773149	3.4155840941904287	3.852237351535875	-1.023743428135086	NA	0.4960857142857143	0.5986	0.3119	-0.2867	0.03669694041058993	0.03669694041058993	NA	MAPK3	MAPK3	MAPK3	MAPK3
ENSG00000102882	isoComp_00187577	geneComp_00061130	transcript48936.chr16.nnic	RO_D200	RO_D45	NA	NA	62.169915871875325	62.822694144552266	58.903769014394626	2.9859015649323224	5.191253223036426	-0.09291058887108997	NA	31.197298208405194	37.76022805795634	18.56685226773149	3.4155840941904287	3.852237351535875	-1.023743428135086	NA	0.4960857142857143	0.5986	0.3119	-0.2867	0.03669694041058993	0.03669694041058993	NA	MAPK3	MAPK3	MAPK3	MAPK3
ENSG00000102882	isoComp_00187577	geneComp_00061130	transcript48936.chr16.nnic	RO_D200	RO_D45	NA	NA	62.169915871875325	62.822694144552266	58.903769014394626	2.9859015649323224	5.191253223036426	-0.09291058887108997	NA	31.197298208405194	37.76022805795634	18.56685226773149	3.4155840941904287	3.852237351535875	-1.023743428135086	NA	0.4960857142857143	0.5986	0.3119	-0.2867	0.03669694041058993	0.03669694041058993	NA	MAPK3	MAPK3	MAPK3	MAPK3
ENSG00000103043	isoComp_00187740	geneComp_00061160	transcript107085.chr16.nnic	RO_D200	RO_D45	NA	NA	48.577423580194164	51.369047142846455	47.589313121732076	3.36800951903261	4.524796690932344	-0.11023937980605192	NA	17.365752486802055	24.97217898551449	7.384804169603255	3.3540955900283898	2.3286541435548256	-1.756315469337365	NA	0.3502142857142857	0.4818	0.1519	-0.32989999999999997	0.021733273373178427	0.021733273373178427	NA	VAC14	VAC14	VAC14	VAC14
ENSG00000103043	isoComp_00187740	geneComp_00061160	transcript107085.chr16.nnic	RO_D200	RO_D45	NA	NA	48.577423580194164	51.369047142846455	47.589313121732076	3.36800951903261	4.524796690932344	-0.11023937980605192	NA	17.365752486802055	24.97217898551449	7.384804169603255	3.3540955900283898	2.3286541435548256	-1.756315469337365	NA	0.3502142857142857	0.4818	0.1519	-0.32989999999999997	0.021733273373178427	0.021733273373178427	NA	VAC14	VAC14	VAC14	VAC14
ENSG00000103043	isoComp_00187740	geneComp_00061160	transcript107085.chr16.nnic	RO_D200	RO_D45	NA	NA	48.577423580194164	51.369047142846455	47.589313121732076	3.36800951903261	4.524796690932344	-0.11023937980605192	NA	17.365752486802055	24.97217898551449	7.384804169603255	3.3540955900283898	2.3286541435548256	-1.756315469337365	NA	0.3502142857142857	0.4818	0.1519	-0.32989999999999997	0.021733273373178427	0.021733273373178427	NA	VAC14	VAC14	VAC14	VAC14
ENSG00000103148	isoComp_00187801	geneComp_00061173	transcript261.chr16.nic	RO_D200	RO_D45	NA	NA	28.3157124412634	34.31768073777489	19.963870687092786	3.6087596979310215	1.9169288756187333	-0.7812584523905782	NA	2.5641057466724324	0.9648770264278911	4.711980195224928	0.046544785869909254	0.009519640873478341	2.276099840599301	NA	0.10938571428571428	0.029066666666666664	0.2382	0.20913333333333334	0.011417424696199512	0.011417424696199512	NA	NPRL3	NPRL3	NPRL3	NPRL3
ENSG00000103148	isoComp_00187801	geneComp_00061173	transcript261.chr16.nic	RO_D200	RO_D45	NA	NA	28.3157124412634	34.31768073777489	19.963870687092786	3.6087596979310215	1.9169288756187333	-0.7812584523905782	NA	2.5641057466724324	0.9648770264278911	4.711980195224928	0.046544785869909254	0.009519640873478341	2.276099840599301	NA	0.10938571428571428	0.029066666666666664	0.2382	0.20913333333333334	0.011417424696199512	0.011417424696199512	NA	NPRL3	NPRL3	NPRL3	NPRL3
ENSG00000103148	isoComp_00187801	geneComp_00061173	transcript261.chr16.nic	RO_D200	RO_D45	NA	NA	28.3157124412634	34.31768073777489	19.963870687092786	3.6087596979310215	1.9169288756187333	-0.7812584523905782	NA	2.5641057466724324	0.9648770264278911	4.711980195224928	0.046544785869909254	0.009519640873478341	2.276099840599301	NA	0.10938571428571428	0.029066666666666664	0.2382	0.20913333333333334	0.011417424696199512	0.011417424696199512	NA	NPRL3	NPRL3	NPRL3	NPRL3
ENSG00000103245	isoComp_00187883	geneComp_00061189	ENST00000567172.1	RO_D200	RO_D45	NA	NA	32.69138479957973	29.58511776084729	39.65307981537559	1.0944227275689784	0.6522491633962026	0.42243750898896565	NA	2.543770099698309	4.49695345505931	0.6939761391347528	0.40073196819456275	0.02805662938616771	-2.678554115408492	NA	0.08360000000000001	0.1514	0.0175	-0.13390000000000002	0.008872688406525981	0.008872688406525981	NA	CIAO3	CIAO3	CIAO3	CIAO3
ENSG00000103245	isoComp_00187883	geneComp_00061189	ENST00000567172.1	RO_D200	RO_D45	NA	NA	32.69138479957973	29.58511776084729	39.65307981537559	1.0944227275689784	0.6522491633962026	0.42243750898896565	NA	2.543770099698309	4.49695345505931	0.6939761391347528	0.40073196819456275	0.02805662938616771	-2.678554115408492	NA	0.08360000000000001	0.1514	0.0175	-0.13390000000000002	0.008872688406525981	0.008872688406525981	NA	CIAO3	CIAO3	CIAO3	CIAO3
ENSG00000103245	isoComp_00187883	geneComp_00061189	ENST00000567172.1	RO_D200	RO_D45	NA	NA	32.69138479957973	29.58511776084729	39.65307981537559	1.0944227275689784	0.6522491633962026	0.42243750898896565	NA	2.543770099698309	4.49695345505931	0.6939761391347528	0.40073196819456275	0.02805662938616771	-2.678554115408492	NA	0.08360000000000001	0.1514	0.0175	-0.13390000000000002	0.008872688406525981	0.008872688406525981	NA	CIAO3	CIAO3	CIAO3	CIAO3
ENSG00000103274	isoComp_00187935	geneComp_00061199	ENST00000283027.10	RO_D200	RO_D45	NA	NA	33.21777217033491	33.26306392687903	36.69667327381521	3.9303678322026543	0.411056050122955	0.14168764699118916	NA	21.944198739337597	17.75862071577182	30.373550712181355	3.2433688591608587	0.809545010595995	0.7739587804165675	NA	0.6518714285714285	0.5261333333333333	0.82755	0.30141666666666667	0.006695732652904141	0.006695732652904141	FALSE	NUBP1	NUBP1	NUBP1	NUBP1
ENSG00000103274	isoComp_00187937	geneComp_00061199	ENST00000571175.5	RO_D200	RO_D45	NA	NA	33.21777217033491	33.26306392687903	36.69667327381521	3.9303678322026543	0.411056050122955	0.14168764699118916	NA	7.3559713973471155	10.998894290547653	3.363743212592827	0.21087417331125674	0.5986265539868687	-1.7062475006729172	NA	0.2281	0.3380666666666667	0.09185	-0.2462166666666667	0.023704769205501346	0.006695732652904141	FALSE	NUBP1	NUBP1	NUBP1	NUBP1
ENSG00000103274	isoComp_00187937	geneComp_00061199	ENST00000571175.5	RO_D200	RO_D45	NA	NA	33.21777217033491	33.26306392687903	36.69667327381521	3.9303678322026543	0.411056050122955	0.14168764699118916	NA	7.3559713973471155	10.998894290547653	3.363743212592827	0.21087417331125674	0.5986265539868687	-1.7062475006729172	NA	0.2281	0.3380666666666667	0.09185	-0.2462166666666667	0.023704769205501346	0.006695732652904141	FALSE	NUBP1	NUBP1	NUBP1	NUBP1
