seq_id,aln_start,aln_end,env_start,env_end,hmm_acc,hmm_name,type,hmm_start,hmm_end,hmm_length,score,evalue,significance,clan
ENST00000357798.9,330,417,330,417,PF08447.17,PAS_3,Domain,1,89,89,68.4,6e-19,1,CL0183
ENST00000357903.7,31,131,31,131,PF02177.21,APP_N,Domain,1,100,100,149.7,3.2e-44,1,No_Clan
ENST00000357903.7,132,188,132,188,PF12924.12,APP_Cu_bd,Domain,1,57,57,91.7,3.8e-26,1,No_Clan
ENST00000357903.7,290,341,290,342,PF00014.28,Kunitz_BPTI,Domain,1,52,53,71.5,5.7e-20,1,No_Clan
ENST00000357903.7,348,529,347,529,PF12925.12,APP_E2,Domain,2,190,190,231.6,6.9e-69,1,No_Clan
ENST00000357903.7,657,694,657,694,PF03494.18,Beta-APP,Family,2,39,39,75.5,2.7e-21,1,No_Clan
ENST00000357903.7,697,747,697,747,PF10515.14,APP_amyloid,Family,1,52,52,90.3,9.8e-26,1,No_Clan
ENST00000357970.7,19,264,18,268,PF03114.23,BAR,Domain,2,229,234,147.6,5.5e-43,1,CL0145
ENST00000357970.7,484,547,484,547,PF14604.11,SH3_9,Domain,1,49,49,33.9,2.5e-08,1,CL0010
ENST00000358025.7,32,136,31,137,PF00307.36,CH,Domain,2,108,109,60.5,1.8e-16,1,CL0188
ENST00000358025.7,182,285,181,287,PF00307.36,CH,Domain,2,107,109,89.8,1.5e-25,1,CL0188
ENST00000358029.8,77,261,73,261,PF00804.30,Syntaxin,Domain,5,199,199,31.3,1.8e-07,1,CL0445
ENST00000358029.8,262,314,262,314,PF05739.24,SNARE,Family,1,53,53,70.6,9.5e-20,1,No_Clan
ENST00000358067.5,203,225,203,225,PF00096.31,zf-C2H2,Domain,1,23,23,24.9,2.3e-05,1,CL0361
ENST00000358067.5,231,253,231,253,PF00096.31,zf-C2H2,Domain,1,23,23,30.5,3.6e-07,1,CL0361
ENST00000358067.5,259,281,259,281,PF00096.31,zf-C2H2,Domain,1,23,23,26.2,8.7e-06,1,CL0361
ENST00000358067.5,287,309,287,309,PF00096.31,zf-C2H2,Domain,1,23,23,28.7,1.4e-06,1,CL0361
ENST00000358067.5,315,337,315,337,PF00096.31,zf-C2H2,Domain,1,23,23,28.3,1.9e-06,1,CL0361
ENST00000358067.5,343,365,343,365,PF00096.31,zf-C2H2,Domain,1,23,23,24.6,2.7e-05,1,CL0361
ENST00000358067.5,371,393,371,393,PF00096.31,zf-C2H2,Domain,1,23,23,28.0,2.2e-06,1,CL0361
ENST00000358067.5,399,421,399,421,PF00096.31,zf-C2H2,Domain,1,23,23,26.8,5.6e-06,1,CL0361
ENST00000358067.5,429,449,427,449,PF00096.31,zf-C2H2,Domain,3,23,23,17.5,0.0052,1,CL0361
ENST00000358067.5,455,477,455,477,PF00096.31,zf-C2H2,Domain,1,23,23,27.9,2.5e-06,1,CL0361
ENST00000358067.5,483,505,483,505,PF00096.31,zf-C2H2,Domain,1,23,23,31.9,1.4e-07,1,CL0361
ENST00000358067.5,512,533,511,533,PF00096.31,zf-C2H2,Domain,2,23,23,23.3,7.4e-05,1,CL0361
ENST00000358070.10,153,213,152,214,PF03607.22,DCX,Family,2,59,60,73.1,1.7e-20,1,CL0072
ENST00000358070.10,279,338,279,338,PF03607.22,DCX,Family,1,60,60,65.4,4.4e-18,1,CL0072
ENST00000358077.9,13,275,13,275,PF00069.30,Pkinase,Domain,1,263,263,256.3,3.7e-76,1,CL0016
ENST00000358077.9,435,508,431,508,PF12796.12,Ank_2,Repeat,19,90,90,58.3,1e-15,1,CL0465
ENST00000358077.9,570,637,566,640,PF12796.12,Ank_2,Repeat,22,87,90,54.0,2.3e-14,1,CL0465
ENST00000358082.7,2,290,1,290,PF18139.6,LSDAT_euk,Family,3,266,266,387.8,2.8e-116,1,CL0349
ENST00000358082.7,742,983,730,986,PF00520.36,Ion_trans,Family,6,238,241,59.6,3.2e-16,1,CL0030
ENST00000358187.2,425,479,404,483,PF20266.3,Mab-21_C,Domain,24,79,102,37.4,2.6e-09,1,No_Clan
ENST00000358207.9,248,302,248,302,PF07443.18,HARP,Family,1,55,55,91.8,1.7e-26,1,No_Clan
ENST00000358207.9,343,397,343,397,PF07443.18,HARP,Family,1,55,55,80.6,5.3e-23,1,No_Clan
ENST00000358207.9,440,672,439,708,PF00176.28,SNF2-rel_dom,Domain,2,247,290,103.4,1.4e-29,1,CL0023
ENST00000358207.9,714,822,708,822,PF00271.36,Helicase_C,Domain,3,110,110,64.4,1.2e-17,1,CL0023
ENST00000358230.8,33,232,32,232,PF01027.25,Bax1-I,Family,2,207,207,176.7,6.2e-52,1,CL0453
ENST00000358242.6,9,134,8,138,PF16182.10,AbLIM_anchor,Family,2,135,356,132.4,5e-38,1,No_Clan
ENST00000358242.6,127,355,126,355,PF16182.10,AbLIM_anchor,Family,159,356,356,223.2,1.3e-65,1,No_Clan
ENST00000358242.6,370,405,370,405,PF02209.24,VHP,Domain,1,36,36,52.7,3.6e-14,1,No_Clan
ENST00000358278.7,67,284,66,284,PF00261.25,Tropomyosin,Coiled-coil,25,242,242,238.3,9.5e-71,1,CL0452
ENST00000358299.7,15,242,15,242,PF06456.18,Arfaptin,Domain,1,229,229,296.7,1.3e-88,1,CL0145
ENST00000358299.7,254,482,254,482,PF04629.19,ICA69,Domain,1,241,241,267.6,1.8e-79,1,No_Clan
ENST00000358307.6,29,369,5,369,PF19745.4,FUT8_N_cat,Domain,160,499,499,633.0,4.3e-190,1,CL0113
ENST00000358307.6,380,429,380,430,PF14604.11,SH3_9,Domain,1,48,49,48.7,6.2e-13,1,CL0010
ENST00000358314.12,280,353,277,353,PF11488.13,Lge1,Family,4,71,71,81.0,6.3e-23,1,No_Clan
ENST00000358359.8,44,133,44,133,PF18086.6,PPIP5K2_N,Domain,1,90,90,141.3,9.7e-42,1,CL0063
ENST00000358359.8,379,894,379,894,PF00328.27,His_Phos_2,Family,1,354,354,306.0,5e-91,1,CL0071
ENST00000358460.8,44,121,44,130,PF15434.11,FAM104,Family,1,78,109,72.2,5.5e-20,1,No_Clan
ENST00000358461.6,157,247,154,249,PF00169.34,PH,Domain,4,103,105,54.6,1.6e-14,1,CL0266
ENST00000358461.6,351,433,348,439,PF00169.34,PH,Domain,4,97,105,44.1,2.9e-11,1,CL0266
ENST00000358487.10,64,129,57,129,PF13927.11,Ig_3,Domain,6,77,78,33.0,7.9e-08,1,CL0159
ENST00000358487.10,190,267,180,267,PF07679.21,I-set,Domain,14,90,90,56.3,3.1e-15,1,CL0159
ENST00000358487.10,285,365,275,365,PF13927.11,Ig_3,Domain,11,78,78,39.2,9.2e-10,1,CL0159
ENST00000358487.10,500,776,500,776,PF07714.22,PK_Tyr_Ser-Thr,Domain,1,258,258,342.1,2.2e-102,1,CL0016
ENST00000358528.9,27,89,26,90,PF00313.27,CSD,Domain,2,65,66,55.3,5.3e-15,1,CL0021
ENST00000358528.9,186,247,186,248,PF00313.27,CSD,Domain,1,65,66,64.4,7.7e-18,1,CL0021
ENST00000358528.9,351,411,349,413,PF00313.27,CSD,Domain,3,64,66,34.5,1.7e-08,1,CL0021
ENST00000358528.9,521,581,519,582,PF00313.27,CSD,Domain,3,65,66,58.1,7.4e-16,1,CL0021
ENST00000358528.9,675,737,674,738,PF00313.27,CSD,Domain,2,65,66,53.5,1.9e-14,1,CL0021
ENST00000358528.9,765,789,765,789,PF12901.12,SUZ-C,Domain,1,25,25,41.7,8e-11,1,No_Clan
ENST00000358548.4,41,162,41,162,PF04201.20,TPD52,Family,1,108,108,184.3,6.5e-55,1,No_Clan
ENST00000358580.9,31,59,31,59,PF00397.31,WW,Domain,1,31,31,28.4,1.5e-06,1,CL0680
ENST00000358580.9,119,255,119,257,PF00640.28,PID,Domain,1,138,140,138.3,2.1e-40,1,CL0266
ENST00000358602.9,305,395,305,397,PF12796.12,Ank_2,Repeat,1,88,90,76.2,2.6e-21,1,CL0465
ENST00000358602.9,397,462,391,464,PF12796.12,Ank_2,Repeat,25,88,90,53.3,3.7e-14,1,CL0465
ENST00000358602.9,468,529,463,530,PF12796.12,Ank_2,Repeat,30,89,90,49.1,7.6e-13,1,CL0465
ENST00000358602.9,568,659,568,660,PF12796.12,Ank_2,Repeat,1,89,90,79.3,2.9e-22,1,CL0465
ENST00000358602.9,662,719,657,725,PF12796.12,Ank_2,Repeat,27,82,90,36.8,5.4e-09,1,CL0465
ENST00000358679.3,1,305,1,305,PF15301.11,SLAIN,Disordered,128,429,429,339.1,6.7e-101,1,No_Clan
ENST00000358758.12,264,330,264,331,PF04505.17,CD225,Family,1,67,68,89.1,1.7e-25,1,No_Clan
ENST00000358771.5,38,144,38,145,PF07686.22,V-set,Domain,1,108,109,58.7,6.9e-16,1,CL0159
ENST00000358771.5,160,234,152,235,PF07654.20,C1-set,Domain,10,85,86,38.9,9.7e-10,1,CL0159
ENST00000358771.5,263,337,256,338,PF07654.20,C1-set,Domain,9,85,86,47.5,2.1e-12,1,CL0159
ENST00000358808.6,60,124,60,124,PF01302.30,CAP_GLY,Domain,1,65,65,86.1,1.3e-24,1,CL0010
ENST00000358808.6,214,278,214,278,PF01302.30,CAP_GLY,Domain,1,65,65,92.5,1.3e-26,1,CL0010
ENST00000358823.7,226,304,222,305,PF11971.13,CAMSAP_CH,Domain,5,84,85,126.2,4.2e-37,1,CL0188
ENST00000358823.7,742,793,738,793,PF17095.10,CAMSAP_CC1,Family,8,59,59,86.4,1.1e-24,1,No_Clan
ENST00000358971.7,60,458,60,458,PF05889.18,SepSecS,Domain,1,389,389,628.9,3.1e-189,1,CL0061
ENST00000359032.10,30,589,29,591,PF01602.25,Adaptin_N,Repeat,2,522,524,532.7,1.1e-159,1,CL0020
ENST00000359032.10,751,852,751,858,PF02883.25,Alpha_adaptinC2,Domain,1,105,111,83.1,2e-23,1,CL0159
ENST00000359032.10,864,972,864,972,PF02296.21,Alpha_adaptin_C,Family,1,113,113,150.0,3.3e-44,1,CL0545
ENST00000359107.10,1,111,1,111,PF00763.28,THF_DHG_CYH,Domain,6,115,115,125.8,1.2e-36,1,CL0603
ENST00000359107.10,114,286,114,288,PF02882.24,THF_DHG_CYH_C,Domain,1,158,160,201.4,6.2e-60,1,CL0063
ENST00000359139.7,129,364,128,365,PF04499.20,SAPS,Family,2,240,451,247.9,2.4e-73,1,No_Clan
ENST00000359139.7,364,531,363,532,PF04499.20,SAPS,Family,317,450,451,148.7,2.8e-43,1,No_Clan
ENST00000359188.8,93,170,93,170,PF07815.19,Abi_HHR,Family,1,77,77,126.4,4.4e-37,1,No_Clan
ENST00000359188.8,424,468,424,469,PF00018.33,SH3_1,Domain,1,47,48,58.4,4.8e-16,1,CL0010
ENST00000359285.10,25,80,25,81,PF08916.16,Phe_ZIP,Domain,1,56,57,81.8,4.7e-23,1,No_Clan
ENST00000359285.10,283,375,275,376,PF00169.34,PH,Domain,13,104,105,35.6,1.3e-08,1,CL0266
ENST00000359285.10,527,604,527,604,PF00017.29,SH2,Domain,1,77,77,52.8,3.9e-14,1,CL0541
ENST00000359308.8,37,255,37,256,PF03731.20,Ku_N,Domain,1,219,220,284.3,8e-85,1,CL0128
ENST00000359308.8,265,459,263,461,PF02735.21,Ku,Domain,3,188,190,152.0,2.1e-44,1,CL0616
ENST00000359308.8,472,556,472,556,PF03730.19,Ku_C,Family,1,90,90,100.8,5.5e-29,1,No_Clan
ENST00000359308.8,573,607,573,607,PF02037.32,SAP,Domain,1,35,35,36.9,2.7e-09,1,CL0306
ENST00000359388.8,109,136,106,136,PF11540.13,Dynein_IC2,Family,4,31,31,50.3,1.8e-13,1,No_Clan
ENST00000359388.8,297,332,294,332,PF00400.37,WD40,Repeat,4,39,39,13.6,0.092,1,CL0186
ENST00000359388.8,442,480,439,481,PF00400.37,WD40,Repeat,6,38,39,16.0,0.017,1,CL0186
ENST00000359428.10,155,217,155,229,PF12894.12,ANAPC4_WD40,Repeat,1,63,91,21.5,0.00026,1,CL0186
ENST00000359530.7,19,342,17,342,PF03224.19,V-ATPase_H_N,Repeat,3,314,314,316.0,3.5e-94,1,CL0020
ENST00000359530.7,349,464,348,464,PF11698.13,V-ATPase_H_C,Repeat,2,117,117,163.5,2.2e-48,1,CL0020
ENST00000359617.8,28,212,24,212,PF00804.30,Syntaxin,Domain,5,199,199,32.0,1.1e-07,1,CL0445
ENST00000359617.8,213,265,213,265,PF05739.24,SNARE,Family,1,53,53,71.0,7.3e-20,1,No_Clan
ENST00000359685.7,91,178,91,180,PF15409.11,PH_8,Domain,1,87,89,47.1,2.8e-12,1,CL0266
ENST00000359685.7,534,885,534,885,PF01237.23,Oxysterol_BP,Family,1,368,368,470.6,3.4e-141,1,No_Clan
ENST00000359847.4,31,60,31,60,PF01462.23,LRRNT,Family,1,28,28,29.8,3.9e-07,1,No_Clan
ENST00000359847.4,92,149,91,150,PF13855.11,LRR_8,Repeat,2,60,61,40.8,1.6e-10,1,CL0022
ENST00000359847.4,151,195,151,195,PF16920.10,LRRCT_2,Motif,1,45,45,58.0,8.4e-16,1,No_Clan
ENST00000359847.4,204,283,197,283,PF07679.21,I-set,Domain,8,90,90,49.1,5.2e-13,1,CL0159
ENST00000359847.4,306,374,298,377,PF07679.21,I-set,Domain,23,86,90,34.2,2.5e-08,1,CL0159
ENST00000359863.8,276,881,276,883,PF20175.3,Tra1_central,Repeat,1,583,585,703.7,2.5e-211,1,No_Clan
ENST00000359863.8,893,996,893,1000,PF20206.3,Tra1_ring,Repeat,1,106,1682,82.3,1.8e-23,1,CL0020
ENST00000359882.8,63,355,60,365,PF03062.24,MBOAT,Family,5,294,337,72.3,5e-20,1,CL0517
ENST00000359895.6,9,80,3,82,PF00595.29,PDZ,Domain,7,79,81,50.5,2.4e-13,1,CL0466
ENST00000359895.6,248,299,248,303,PF00412.27,LIM,Domain,1,54,58,50.7,1.9e-13,1,CL0167
ENST00000359895.6,307,362,307,362,PF00412.27,LIM,Domain,1,58,58,54.3,1.5e-14,1,CL0167
ENST00000359895.6,366,418,366,422,PF00412.27,LIM,Domain,1,53,58,46.6,3.8e-12,1,CL0167
ENST00000359930.8,44,374,44,375,PF00884.28,Sulfatase,Family,1,300,301,145.4,2.7e-42,1,CL0088
ENST00000359930.8,528,664,528,664,PF12548.13,DUF3740,Family,1,147,147,178.2,1.4e-52,1,No_Clan
ENST00000359947.9,33,124,33,124,PF07679.21,I-set,Domain,1,90,90,62.4,3.8e-17,1,CL0159
ENST00000359947.9,136,216,135,225,PF07679.21,I-set,Domain,2,82,90,50.0,2.9e-13,1,CL0159
ENST00000359947.9,232,315,232,315,PF07679.21,I-set,Domain,1,90,90,40.5,2.7e-10,1,CL0159
ENST00000359947.9,321,405,320,407,PF00041.26,fn3,Domain,2,82,84,57.7,1.2e-15,1,CL0159
ENST00000359947.9,415,505,415,506,PF00041.26,fn3,Domain,1,83,84,55.4,6.3e-15,1,CL0159
ENST00000359947.9,514,598,513,600,PF00041.26,fn3,Domain,2,82,84,48.1,1.2e-12,1,CL0159
ENST00000359947.9,609,699,608,702,PF00041.26,fn3,Domain,2,81,84,54.2,1.5e-14,1,CL0159
ENST00000359947.9,711,811,710,815,PF00041.26,fn3,Domain,2,80,84,51.7,9.1e-14,1,CL0159
ENST00000359947.9,832,904,821,910,PF00041.26,fn3,Domain,12,77,84,44.6,1.6e-11,1,CL0159
ENST00000359947.9,919,1000,917,1000,PF00041.26,fn3,Domain,3,78,84,58.5,6.7e-16,1,CL0159
ENST00000359980.5,337,403,333,404,PF01363.26,FYVE,Domain,5,66,67,36.9,3.6e-09,1,CL0229
ENST00000360039.9,18,227,7,231,PF06990.16,Gal-3-0_sulfotr,Family,18,226,402,189.1,1.4e-55,1,CL0023
ENST00000360039.9,286,469,277,469,PF06990.16,Gal-3-0_sulfotr,Family,227,402,402,172.3,1.9e-50,1,CL0023
ENST00000360051.7,34,312,34,313,PF00735.23,Septin,Domain,1,279,280,438.3,1.2e-131,1,CL0023
ENST00000360079.8,37,255,37,256,PF03731.20,Ku_N,Domain,1,219,220,284.3,8e-85,1,CL0128
ENST00000360079.8,265,459,263,461,PF02735.21,Ku,Domain,3,188,190,152.0,2.1e-44,1,CL0616
ENST00000360079.8,472,556,472,556,PF03730.19,Ku_C,Family,1,90,90,100.8,5.5e-29,1,No_Clan
ENST00000360079.8,573,607,573,607,PF02037.32,SAP,Domain,1,35,35,36.9,2.7e-09,1,CL0306
ENST00000360135.8,55,144,55,144,PF18086.6,PPIP5K2_N,Domain,1,90,90,135.9,4.6e-40,1,CL0063
ENST00000360135.8,390,906,390,906,PF00328.27,His_Phos_2,Family,1,354,354,292.8,5.4e-87,1,CL0071
ENST00000360156.11,39,307,39,312,PF00735.23,Septin,Domain,1,275,280,319.5,2.1e-95,1,CL0023
ENST00000360252.8,76,217,71,227,PF12090.13,Spt20_SEP,Domain,6,168,177,81.3,8.1e-23,1,No_Clan
ENST00000360265.9,157,247,154,249,PF00169.34,PH,Domain,4,103,105,54.6,1.6e-14,1,CL0266
ENST00000360265.9,351,433,348,439,PF00169.34,PH,Domain,4,97,105,44.1,2.9e-11,1,CL0266
ENST00000360301.8,55,144,55,144,PF18086.6,PPIP5K2_N,Domain,1,90,90,135.9,4.6e-40,1,CL0063
ENST00000360301.8,390,906,390,906,PF00328.27,His_Phos_2,Family,1,354,354,292.8,5.4e-87,1,CL0071
ENST00000360351.8,377,999,377,1000,PF08377.15,MAP2_projctn,Family,1,625,1134,1253.6,0.0,1,No_Clan
ENST00000360403.7,5,131,4,140,PF00483.28,NTP_transferase,Family,2,135,245,62.7,4.6e-17,1,CL0110
ENST00000360426.8,22,79,14,79,PF00035.31,dsrm,Domain,8,66,66,21.6,0.00031,1,CL0196
ENST00000360426.8,105,168,104,168,PF00035.31,dsrm,Domain,2,66,66,49.8,4.7e-13,1,CL0196
ENST00000360426.8,206,271,206,271,PF00035.31,dsrm,Domain,1,66,66,52.4,7.3e-14,1,CL0196
ENST00000360426.8,366,476,365,476,PF16482.10,Staufen_C,Domain,2,111,111,190.3,9e-57,1,CL0196
ENST00000360480.7,96,322,91,324,PF00520.36,Ion_trans,Family,5,239,241,129.3,1.6e-37,1,CL0030
ENST00000360480.7,438,621,438,623,PF03520.19,KCNQ_channel,Family,1,187,189,308.7,1.6e-92,1,No_Clan
ENST00000360480.7,637,727,637,728,PF16642.10,KCNQ2_u3,Disordered,1,97,98,137.7,2.4e-40,1,No_Clan
ENST00000360480.7,741,840,740,840,PF11956.13,KCNQC3-Ank-G_bd,Family,2,101,101,157.4,1.3e-46,1,No_Clan
ENST00000360570.8,26,198,26,199,PF06905.18,FAIM1,Family,1,171,172,282.1,1.6e-84,1,No_Clan
ENST00000360595.7,10,57,10,57,PF00319.23,SRF-TF,Domain,1,48,48,84.0,4.3e-24,1,No_Clan
ENST00000360595.7,95,153,95,154,PF12347.13,HJURP_C,Domain,1,59,60,55.8,3.4e-15,1,No_Clan
ENST00000360642.7,222,311,221,313,PF00654.25,Voltage_CLC,Family,2,88,346,63.2,2.8e-17,1,No_Clan
ENST00000360642.7,312,594,311,595,PF00654.25,Voltage_CLC,Family,116,345,346,187.6,4.1e-55,1,No_Clan
ENST00000360642.7,731,777,724,779,PF00571.33,CBS,Domain,8,55,57,34.4,2.5e-08,1,No_Clan
ENST00000360663.10,93,292,92,294,PF00149.33,Metallophos,Domain,2,189,191,141.7,4.3e-41,1,CL0163
ENST00000360674.8,63,124,32,124,PF01562.24,Pep_M12B_propep,Family,34,93,93,32.4,1.3e-07,1,No_Clan
ENST00000360674.8,214,412,213,414,PF01421.24,Reprolysin,Domain,2,198,200,183.8,4.4e-54,1,CL0126
ENST00000360674.8,430,503,430,503,PF00200.28,Disintegrin,Domain,1,75,75,79.0,4.3e-22,1,No_Clan
ENST00000360674.8,508,622,508,627,PF08516.17,ADAM_CR,Family,1,110,115,98.3,4.3e-28,1,CL0750
ENST00000360689.9,2,498,1,498,PF19745.4,FUT8_N_cat,Domain,2,499,499,754.5,6.3e-227,1,CL0113
ENST00000360689.9,509,558,509,559,PF14604.11,SH3_9,Domain,1,48,49,48.2,8.8e-13,1,CL0010
ENST00000360787.8,23,88,23,92,PF00076.27,RRM_1,Domain,1,66,70,54.5,9.9e-15,1,CL0221
ENST00000360787.8,114,172,114,183,PF00076.27,RRM_1,Domain,1,58,70,54.5,9.6e-15,1,CL0221
ENST00000360787.8,296,334,295,334,PF11627.13,HnRNPA1_LC,Domain,2,38,38,56.2,3.8e-15,1,No_Clan
ENST00000360796.10,104,307,103,307,PF06775.19,Seipin,Family,2,196,196,224.6,1.2e-66,1,No_Clan
ENST00000360802.6,459,491,459,491,PF12478.13,UBAP2-Lig,Family,1,33,33,62.8,2.8e-17,1,No_Clan
ENST00000360823.6,2,290,1,290,PF18139.6,LSDAT_euk,Family,3,266,266,387.8,2.8e-116,1,CL0349
ENST00000360823.6,742,983,730,986,PF00520.36,Ion_trans,Family,6,238,241,59.6,3.2e-16,1,CL0030
ENST00000360840.9,278,385,198,420,PF07147.17,PDCD9,Family,303,424,449,35.9,5.8e-09,1,CL0236
ENST00000360902.2,33,145,3,145,PF20206.3,Tra1_ring,Repeat,1575,1682,1682,96.2,1.2e-27,1,CL0020
ENST00000360902.2,314,656,312,656,PF02259.28,FAT,Repeat,3,343,343,258.6,1.1e-76,1,CL0020
ENST00000360905.9,154,462,154,467,PF10174.14,Cast,Coiled-coil,1,313,766,474.5,7.4e-142,1,No_Clan
ENST00000360905.9,456,829,453,833,PF10174.14,Cast,Coiled-coil,279,656,766,551.2,4.5e-165,1,No_Clan
ENST00000360905.9,834,982,827,982,PF10174.14,Cast,Coiled-coil,630,766,766,192.2,1.7e-56,1,No_Clan
ENST00000360929.7,393,448,393,448,PF00084.25,Sushi,Domain,1,56,56,19.3,0.0013,1,CL0001
ENST00000360929.7,452,559,452,559,PF00431.25,CUB,Domain,1,110,110,50.4,2.7e-13,1,CL0164
ENST00000360929.7,567,624,567,624,PF00084.25,Sushi,Domain,1,56,56,37.3,3.2e-09,1,CL0001
ENST00000360929.7,628,722,628,736,PF00431.25,CUB,Domain,1,100,110,65.0,8.1e-18,1,CL0164
ENST00000360929.7,745,800,745,800,PF00084.25,Sushi,Domain,1,56,56,44.8,1.5e-11,1,CL0001
ENST00000360929.7,809,866,809,866,PF00084.25,Sushi,Domain,1,56,56,26.7,6.6e-06,1,CL0001
ENST00000360982.2,9,1000,9,1000,PF09735.14,Nckap1,Family,1,989,1119,1534.0,0.0,1,CL0715
ENST00000361006.9,5,118,1,120,PF01412.23,ArfGap,Domain,10,115,117,95.8,2.2e-27,1,No_Clan
ENST00000361006.9,137,223,137,229,PF12796.12,Ank_2,Repeat,1,85,90,39.3,9e-10,1,CL0465
ENST00000361006.9,266,294,266,294,PF08518.16,GIT_SHD,Family,1,29,29,51.7,5.8e-14,1,No_Clan
ENST00000361006.9,330,358,330,358,PF08518.16,GIT_SHD,Family,1,29,29,40.3,2.2e-10,1,No_Clan
ENST00000361006.9,414,478,414,478,PF16559.10,GIT_CC,Coiled-coil,1,66,66,104.4,2.2e-30,1,No_Clan
ENST00000361006.9,611,723,610,724,PF12205.13,GIT1_C,Domain,2,109,110,125.0,1.9e-36,1,No_Clan
ENST00000361036.11,65,555,65,555,PF04114.19,Gaa1,Family,1,497,497,535.7,1.7e-160,1,No_Clan
ENST00000361150.6,292,470,292,470,PF00350.28,Dynamin_N,Domain,1,168,168,137.5,5.2e-40,1,CL0023
ENST00000361150.6,618,961,618,961,PF19434.4,OPA1_C,Domain,1,345,345,541.5,1.1e-162,1,No_Clan
ENST00000361203.7,36,138,35,139,PF00307.36,CH,Domain,2,108,109,76.1,2.6e-21,1,CL0188
ENST00000361203.7,152,255,151,256,PF00307.36,CH,Domain,2,108,109,77.4,1.1e-21,1,CL0188
ENST00000361203.7,382,479,382,481,PF21020.2,Spectrin_4,Repeat,1,98,100,44.2,2.2e-11,1,CL0743
ENST00000361203.7,701,798,699,803,PF00435.26,Spectrin,Domain,3,100,105,29.2,1.3e-06,1,CL0743
ENST00000361203.7,808,875,808,875,PF21019.2,Spectrin_3,Repeat,1,68,68,95.6,2e-27,1,CL0743
ENST00000361203.7,876,942,876,942,PF17902.6,SH3_10,Domain,1,65,65,71.9,4.2e-20,1,CL0010
ENST00000361308.9,30,386,30,386,PF00038.26,Filament,Coiled-coil,1,313,313,302.9,4e-90,1,No_Clan
ENST00000361308.9,434,542,433,545,PF00932.24,LTD,Domain,2,106,109,72.4,4.2e-20,1,CL0159
ENST00000361309.6,8,142,8,142,PF08204.16,V-set_CD47,Domain,1,111,111,139.2,5e-41,1,CL0159
ENST00000361309.6,144,292,144,292,PF04549.19,CD47,Family,1,147,147,178.2,1.3e-52,1,No_Clan
ENST00000361354.9,9,1000,9,1000,PF09735.14,Nckap1,Family,1,995,1119,1555.0,0.0,1,CL0715
ENST00000361355.8,85,217,77,248,PF00128.29,Alpha-amylase,Domain,45,177,347,46.1,5.5e-12,1,CL0036
ENST00000361355.8,423,507,421,508,PF02806.23,Alpha-amylase_C,Domain,3,94,95,67.6,1.1e-18,1,CL0369
ENST00000361418.10,15,371,15,371,PF00225.28,Kinesin,Domain,1,327,327,359.1,2.3e-107,1,CL0023
ENST00000361445.9,854,1000,854,1000,PF11865.13,mTOR_dom,Repeat,1,136,160,175.4,9.9e-52,1,CL0020
ENST00000361510.8,346,524,346,524,PF00350.28,Dynamin_N,Domain,1,168,168,137.4,5.6e-40,1,CL0023
ENST00000361510.8,672,1000,672,1000,PF19434.4,OPA1_C,Domain,1,330,345,518.5,1.1e-155,1,No_Clan
ENST00000361545.9,81,145,81,145,PF01302.30,CAP_GLY,Domain,1,65,65,84.3,4.8e-24,1,CL0010
ENST00000361545.9,221,285,221,285,PF01302.30,CAP_GLY,Domain,1,65,65,93.0,9.4e-27,1,CL0010
ENST00000361556.9,268,561,267,567,PF01237.23,Oxysterol_BP,Family,2,262,368,227.8,2.1e-67,1,No_Clan
ENST00000361556.9,567,615,563,620,PF01237.23,Oxysterol_BP,Family,307,361,368,29.2,4.9e-07,1,No_Clan
ENST00000361559.8,85,103,85,103,PF10522.14,RII_binding_1,Motif,1,19,19,19.4,0.00099,1,No_Clan
ENST00000361559.8,307,335,304,335,PF00418.24,Tubulin-binding,Family,4,31,31,45.3,6.9e-12,1,No_Clan
ENST00000361559.8,336,365,336,366,PF00418.24,Tubulin-binding,Family,1,30,31,58.2,6.5e-16,1,No_Clan
ENST00000361559.8,367,398,367,398,PF00418.24,Tubulin-binding,Family,1,31,31,57.9,8.1e-16,1,No_Clan
ENST00000361654.8,60,124,60,124,PF01302.30,CAP_GLY,Domain,1,65,65,86.1,1.3e-24,1,CL0010
ENST00000361654.8,214,278,214,278,PF01302.30,CAP_GLY,Domain,1,65,65,92.5,1.3e-26,1,CL0010
ENST00000361675.7,31,291,31,297,PF02029.20,Caldesmon,Disordered,1,268,498,125.7,2.6e-36,1,No_Clan
ENST00000361675.7,297,780,296,780,PF02029.20,Caldesmon,Disordered,2,498,498,652.6,4.9e-196,1,No_Clan
ENST00000361727.8,49,178,47,178,PF00754.30,F5_F8_type_C,Domain,3,127,127,110.4,7.7e-32,1,CL0202
ENST00000361727.8,216,344,216,345,PF02210.30,Laminin_G_2,Domain,1,125,126,95.8,3.2e-27,1,CL0004
ENST00000361727.8,401,529,401,529,PF02210.30,Laminin_G_2,Domain,1,126,126,82.0,6e-23,1,CL0004
ENST00000361727.8,827,944,827,945,PF02210.30,Laminin_G_2,Domain,1,125,126,91.8,5.2e-26,1,CL0004
ENST00000361731.4,35,144,34,144,PF04178.17,Got1,Family,2,110,110,116.6,9.1e-34,1,No_Clan
