gene_id	logFC	logCPM	F	PValue	FDR	gene_name	gene_biotype	chromosome_name	neg_log10_FDR	label	significant
ENSG00000165695	-2.9461950221003224	3.0497970464876603	15.013090907694638	4.6167351946894015e-4	0.0018839112316971797	AK8	protein_coding	9	2.7249395646494725	NA	TRUE
ENSG00000152464	-2.9394711171315584	6.359479928941037	144.1621449044426	8.523730732903967e-14	2.2723284723560406e-12	RPP38	protein_coding	10	11.643528889765305	NA	TRUE
ENSG00000112078	-2.9382940903682937	2.9121803442069445	10.155709944724546	0.0030748594685125444	0.009998691270432339	KCTD20	protein_coding	6	2.000056841122518	NA	TRUE
ENSG00000166479	-2.938222378698137	2.8375772596486604	7.550936294883116	0.0095173787413473	0.026326501416607365	TMX3	protein_coding	18	1.5796068513541128	NA	TRUE
ENSG00000111247	-2.9372607570075617	4.846810897521916	35.579790215805126	9.918490226600775e-7	8.036998269811374e-6	RAD51AP1	protein_coding	12	5.09490612516615	NA	TRUE
ENSG00000145088	-2.934026359770168	4.6178852811169575	39.6597907327034	3.5076646392806546e-7	3.1303590995664542e-6	EAF2	protein_coding	3	5.504405839445684	NA	TRUE
ENSG00000128016	-2.9330946551295916	6.10347787236361	54.15623664831042	3.789869421381082e-8	4.0258910259581704e-7	ZFP36	protein_coding	19	6.3951379849032906	NA	TRUE
ENSG00000063322	-2.932109969482803	6.876548350027357	173.35554140745515	6.328014945049509e-15	2.1499774689661414e-13	MED29	protein_coding	19	12.667566091319255	NA	TRUE
ENSG00000165949	-2.9303245818562758	4.37272649802839	25.14345675127908	1.861934755054871e-5	1.102261848600902e-4	IFI27	protein_coding	14	3.9577152240921745	NA	TRUE
ENSG00000132821	-2.9291127237847734	5.855473330711806	63.37385910812092	2.7765977088041715e-9	3.5752627346218907e-8	VSTM2L	protein_coding	20	7.446692037777918	NA	TRUE
ENSG00000113924	-2.928153255952675	2.270232031826079	7.092734827581593	0.011861325776136685	0.031634418980170005	HGD	protein_coding	3	1.4998401376873138	NA	TRUE
ENSG00000139445	-2.9277537372908515	5.470962431336853	41.86159540355552	2.682724124784561e-7	2.464518716545288e-6	FOXN4	protein_coding	12	5.608267879289953	NA	TRUE
ENSG00000164292	-2.9270552919149093	8.039793645142014	196.73851816308294	1.0154002046005747e-15	4.1085918311071156e-14	RHOBTB3	protein_coding	5	13.386307001668966	NA	TRUE
ENSG00000121039	-2.924081295095198	8.715114256482204	148.04491969704193	2.743220351935628e-13	6.659899817524496e-12	RDH10	protein_coding	8	11.176532303716115	NA	TRUE
ENSG00000184752	-2.923619678231053	3.1070559679278213	17.406685518408462	1.9643682823816e-4	8.876218516305437e-4	NDUFA12	protein_coding	12	3.0517720147706386	NA	TRUE
ENSG00000196510	-2.9236098744756633	6.462193843221233	109.20199001782088	3.6199856729110003e-12	7.323734768350524e-11	ANAPC7	protein_coding	12	10.135267392214082	NA	TRUE
ENSG00000144959	-2.921625973191001	4.372125578586139	34.01401827679845	1.4095392259658142e-6	1.1097902356580967e-5	NCEH1	protein_coding	3	4.954759100587327	NA	TRUE
ENSG00000161955	2.92080533604025	2.036293516750447	10.127002705678414	0.0033826307111611102	0.010852715366088622	TNFSF13	protein_coding	17	1.9644615870717712	NA	TRUE
ENSG00000164237	-2.920688634034882	5.935428474019704	80.27282470989655	1.7562341900189466e-10	2.684376048631649e-9	CMBL	protein_coding	5	8.571156644834703	NA	TRUE
ENSG00000178691	-2.91796864936803	2.5830081405456626	6.769960053501675	0.013620043397149683	0.0355440205791197	SUZ12	protein_coding	17	1.449233448321216	NA	TRUE
ENSG00000145041	-2.9155192254516975	5.413256882553569	60.38907429217009	4.755272891033255e-9	5.8808285812649644e-8	DCAF1	protein_coding	3	7.2305614795497934	NA	TRUE
ENSG00000163006	-2.913558300298216	6.747571936651944	111.68781274580819	2.6935123213980748e-12	5.5849062279336865e-11	CCDC138	protein_coding	2	10.25298411440743	NA	TRUE
ENSG00000156564	-2.9112253414388873	2.253537320067768	6.518599960043062	0.015319496703260055	0.039249931819848455	LRFN2	protein_coding	6	1.406161093321004	NA	TRUE
ENSG00000177917	-2.9080259187418847	6.420138043706391	112.75267999923113	2.376819567025787e-12	4.977784764911795e-11	ARL6IP6	protein_coding	2	10.302963885837508	NA	TRUE
ENSG00000197879	-2.907870917629968	6.124518241701986	85.77238402926098	7.816727825892982e-11	1.264327917298059e-9	MYO1C	protein_coding	17	8.89814027241176	NA	TRUE
ENSG00000187244	-2.9077347174995283	2.833344195459189	7.87389032199044	0.008229975753041914	0.023275138394092523	BCAM	protein_coding	19	1.6331077280217208	NA	TRUE
ENSG00000068079	-2.9074634781213273	3.69463342789265	23.830547375930134	2.4300648048920185e-5	1.3975667090876222e-4	IFI35	protein_coding	17	3.8546274530678715	NA	TRUE
ENSG00000111912	-2.9054814814084895	5.52092586942316	81.55763370752658	1.4485648871528928e-10	2.2470728019941214e-9	NCOA7	protein_coding	6	8.648382856823359	NA	TRUE
ENSG00000170468	-2.9039844729106017	4.946716615101581	45.05765632832913	1.0253836921932254e-7	1.023174166280279e-6	RIOX1	protein_coding	14	5.990050433720526	NA	TRUE
ENSG00000100949	-2.90339740595719	3.1760275007582264	16.712007917670366	2.505326906096565e-4	0.0010960147763094945	RABGGTA	protein_coding	14	2.960183590718057	NA	TRUE
ENSG00000159899	-2.9004439640073554	3.1160109342805833	9.795591500985092	0.003575368676421626	0.011371653492865471	NPR2	protein_coding	9	1.9441763822236975	NA	TRUE
ENSG00000110871	-2.8990356491305707	7.154051286926082	178.6200630708891	4.118779283851365e-15	1.4713456395998177e-13	COQ5	protein_coding	12	12.832285293459991	NA	TRUE
ENSG00000155636	-2.8963694652515377	4.69959343270651	42.44984428456273	1.8367807598445374e-7	1.7306156624217219e-6	RBM45	protein_coding	2	5.761799370150313	NA	TRUE
ENSG00000116830	-2.894146262645607	5.4124885804776	71.07840224427241	7.457500838157503e-10	1.0458614279254488e-8	TTF2	protein_coding	1	7.980525853780421	NA	TRUE
ENSG00000170525	-2.893687882319926	6.3661413527115105	69.43409705207782	2.380770787418196e-9	3.1136796187332325e-8	PFKFB3	protein_coding	10	7.506726076088514	NA	TRUE
ENSG00000176454	-2.893286749747011	5.72203923077536	63.07355639286554	2.9287936633031182e-9	3.7519167184711975e-8	LPCAT4	protein_coding	15	7.425746810247616	NA	TRUE
ENSG00000150456	-2.892909452762092	3.7804406772981656	19.6729822889313	9.107756044248263e-5	4.5422375441888535e-4	EEF1AKMT1	protein_coding	13	3.3427301573393557	NA	TRUE
ENSG00000141759	-2.889770286434481	6.915317937167299	178.00063525766495	4.3298173100526686e-15	1.5379461882837648e-13	TXNL4A	protein_coding	18	12.813058859944386	NA	TRUE
ENSG00000022567	-2.8866131315778967	3.901015531766635	27.658984531148754	7.859892014103038e-6	5.205096920144613e-5	SLC45A4	protein_coding	8	4.283571179411445	NA	TRUE
ENSG00000123080	-2.8828220308243364	2.999563078323175	14.969510611424962	4.691196253122336e-4	0.0019105546173546766	CDKN2C	protein_coding	1	2.7188405425467814	NA	TRUE
ENSG00000198797	-2.8808824165179767	3.7331998906975055	15.071802441341438	4.518403990646563e-4	0.0018486127321679963	BRINP2	protein_coding	1	2.733154060121626	NA	TRUE
ENSG00000090238	-2.875975941637053	2.761029758832334	7.449657368136719	0.009964557739672664	0.027387747948807942	YPEL3	protein_coding	16	1.5624436776261579	NA	TRUE
ENSG00000150457	-2.8723138083692294	5.393460876350976	55.822925159405855	1.1211561904104011e-8	1.3015613601393915e-7	LATS2	protein_coding	13	6.885535352916414	NA	TRUE
ENSG00000282757	-2.8721054008127767	2.817549250679848	13.30890394647898	8.741470602113003e-4	0.003315977152251786	DUXB	protein_coding	16	2.479388470487614	NA	TRUE
ENSG00000204385	-2.8713817644455464	1.975698993616284	4.7264112453243365	0.03673900069069829	0.08188286966765945	SLC44A4	protein_coding	6	1.0868069454551774	NA	FALSE
ENSG00000165905	-2.871065658144752	2.321812426361822	5.711930208357711	0.02289188569207723	0.05511597281109986	LARGE2	protein_coding	11	1.2587225227733698	NA	FALSE
ENSG00000166963	-2.869325188261597	5.297968309766722	63.59634089029715	2.669254315864178e-9	3.4548329928830034e-8	MAP1A	protein_coding	15	7.4615729416392425	NA	TRUE
ENSG00000085733	-2.868254130644495	8.921136992013823	205.61163560430523	5.322548509231334e-16	2.359851915280829e-14	CTTN	protein_coding	11	13.627115248891844	NA	TRUE
ENSG00000198796	-2.867897342151394	3.376507840110707	8.912290561501218	0.0068186925823490565	0.01981732063159234	ALPK2	protein_coding	18	1.7029550639564228	NA	TRUE
ENSG00000038382	-2.8674275134101337	7.947769586531492	183.31180437327458	2.834219867315822e-15	1.0422426765014625e-13	TRIO	protein_coding	5	12.98203114783628	NA	TRUE
ENSG00000136982	-2.8651582012719907	5.619231327164133	53.21826026830995	1.86608702171956e-8	2.0906528703010446e-7	DSCC1	protein_coding	8	6.679718070973715	NA	TRUE
ENSG00000143499	-2.8646053112292122	6.871598703281081	158.2455520766349	2.3134055134704008e-14	7.037593463484287e-13	SMYD2	protein_coding	1	12.152575824409734	NA	TRUE
ENSG00000134058	-2.8630850466583353	6.670963154977754	142.37606295542713	1.0131211664581428e-13	2.6611457866021344e-12	CDK7	protein_coding	5	11.574931332670511	NA	TRUE
ENSG00000138760	-2.8591814436961935	8.399106790854294	197.9044240238183	9.314620498363281e-16	3.8059052317332064e-14	SCARB2	protein_coding	4	13.419542029986923	NA	TRUE
ENSG00000127903	2.857209178228932	3.4645592678349613	31.707035352785127	2.838784335424378e-6	2.094001212142242e-5	ZNF835	protein_coding	19	4.6790230712595955	NA	TRUE
ENSG00000149483	-2.8570007789585934	4.312372027428114	32.41824312177833	2.134768193705171e-6	1.6156783732382417e-5	TMEM138	protein_coding	11	4.791645088258084	NA	TRUE
ENSG00000164024	-2.855210207076202	4.361415603700135	29.139300130912805	5.182382270541586e-6	3.573928600583643e-5	METAP1	protein_coding	4	4.446854128014558	NA	TRUE
ENSG00000161888	-2.8541315428475293	5.892619753813427	44.39382105580272	1.8818149802301927e-6	1.439922441726934e-5	SPC24	protein_coding	19	4.841660899597206	NA	TRUE
ENSG00000172733	-2.852181339505828	4.219129432274597	22.95220771394563	3.1842725794081436e-5	1.7805438309633281e-4	PURG	protein_coding	8	3.749447330997752	NA	TRUE
ENSG00000167981	-2.851706079235469	4.827409349416352	54.27122825177799	1.5159232673460903e-8	1.715541414122634e-7	ZNF597	protein_coding	16	6.765598793371238	NA	TRUE
ENSG00000125657	-2.850293264610455	3.8753961250164948	19.934330373034726	8.354642235000529e-5	4.203544944233868e-4	TNFSF9	protein_coding	19	3.376384304752489	NA	TRUE
ENSG00000101608	-2.8452835524621323	3.691695604116933	20.934032362772204	6.030771777452509e-5	3.130043152075081e-4	MYL12A	protein_coding	18	3.50444967504815	NA	TRUE
ENSG00000140553	-2.8436830762696466	6.19865082355061	77.75466919547743	2.578261399970932e-10	3.851374227459565e-9	UNC45A	protein_coding	15	8.414384280124514	NA	TRUE
ENSG00000159063	-2.83931321288571	6.693647051580581	109.23033374038455	3.6076990546065433e-12	7.314746627346895e-11	ALG8	protein_coding	11	10.135800712635167	NA	TRUE
ENSG00000173890	-2.8340389125094756	3.9808908725264276	23.789495756862426	2.460715570651179e-5	1.4119470757160025e-4	GPR160	protein_coding	3	3.8501815817227873	NA	TRUE
ENSG00000132466	-2.831858974173692	7.4047016587278005	157.57760676357458	2.4555910214154016e-14	7.398133624278738e-13	ANKRD17	protein_coding	4	12.130877828770448	NA	TRUE
ENSG00000167658	-2.8311515389290345	3.5251692502015963	15.802063224822913	3.4654445195219145e-4	0.0014652841673176362	EEF2	protein_coding	19	2.834078143002473	NA	TRUE
ENSG00000186787	2.8282977850639033	4.226431800634237	38.90324354776241	4.19863848942648e-7	3.7099347726713276e-6	SPIN2B	protein_coding	X	5.430633725996258	NA	TRUE
ENSG00000172081	-2.8281488862893487	6.2529535448779	67.88813435994594	5.671409530613248e-9	6.945115902179964e-8	MOB3A	protein_coding	19	7.158320502229146	NA	TRUE
ENSG00000162738	-2.826983890007298	6.979334995351467	108.0512916832183	4.1581720346798434e-12	8.305051908882122e-11	VANGL2	protein_coding	1	10.080657648742916	NA	TRUE
ENSG00000159915	-2.8265224357588306	4.8274427079356395	41.183740264506916	2.45592111274669e-7	2.2661536289794733e-06	ZNF233	protein_coding	19	5.644710651420363	NA	TRUE
ENSG00000215301	-2.8244244124000337	6.068050352356542	72.78538718838512	1.735698915705735e-9	2.313586731670448e-8	DDX3X	protein_coding	X	7.6357142150403146	NA	TRUE
ENSG00000164542	-2.8227154404587944	5.696241703870256	59.893992462794856	5.2078846082919776e-9	6.408876108019153e-8	MATCAP2	protein_coding	7	7.193218123816728	NA	TRUE
ENSG00000177519	-2.8219947219337906	4.400942937952618	25.4146727478558	1.508971797002903e-5	9.185333192759151e-5	RPRM	protein_coding	2	4.036905085286082	NA	TRUE
ENSG00000072571	-2.8219142544217655	6.178536719111702	73.00897439147494	5.447712605371358e-10	7.73129973949581e-9	HMMR	protein_coding	5	8.111747488974215	NA	TRUE
ENSG00000205517	-2.8218490176021653	4.005322468775553	15.440994745917276	4.030276977229631e-4	0.0016725243294908963	RGL3	protein_coding	19	2.776627556019456	NA	TRUE
ENSG00000146674	-2.8194780672539355	4.714442502689087	32.120103193490806	2.3095932089815704e-6	1.7312256529914013e-5	IGFBP3	protein_coding	7	4.761646321228061	NA	TRUE
ENSG00000140319	-2.819310694721412	11.401266610743699	213.88832410386212	2.976545877539613e-16	1.4369016643582154e-14	SRP14	protein_coding	15	13.842572952177466	NA	TRUE
ENSG00000213593	-2.8189168780750404	2.8231427227049744	7.337798476475944	0.010484913860168484	0.02853567217973151	TMX2	protein_coding	11	1.5446118928535908	NA	TRUE
ENSG00000176769	-2.815637194700025	4.713989387600082	19.677307551514936	1.7181883357304573e-4	7.90306081853686e-4	TCERG1L	protein_coding	10	3.102204675905477	NA	TRUE
ENSG00000131153	-2.815201719114586	7.7186582875080285	50.15827640958837	5.161649919262331e-6	3.561595416144422e-5	GINS2	protein_coding	16	4.448355416292057	NA	TRUE
ENSG00000106682	-2.8137049457027112	3.0826574022174906	10.001901305921473	0.0032787908858502744	0.010576553778582555	EIF4H	protein_coding	7	1.9756558180053494	NA	TRUE
ENSG00000154743	-2.8125307321697877	5.071778490164955	58.534398046437396	6.701966716900972e-9	8.072706152351913e-8	TSEN2	protein_coding	3	7.09298085560957	NA	TRUE
ENSG00000159592	-2.8117385348543626	7.588120212604255	151.9494744901255	4.093620058191596e-14	1.1793210043218784e-12	GPBP1L1	protein_coding	1	11.928367966380241	NA	TRUE
ENSG00000167740	-2.8105225624930408	5.890035014833274	95.85886640068834	1.9445383853731406e-11	3.487123987354781e-10	CYB5D2	protein_coding	17	9.457532610677735	NA	TRUE
ENSG00000078814	-2.8077782849738595	7.921976116046291	177.0724868376026	4.667733058361461e-15	1.6393445626037458e-13	MYH7B	protein_coding	20	12.785329755453112	NA	TRUE
ENSG00000175387	-2.799781010595075	6.9547733584073015	112.81943130107283	2.3583282781060954e-12	4.9473453793893476e-11	SMAD2	protein_coding	18	10.305627770022491	NA	TRUE
ENSG00000100116	-2.7982717747651433	5.059013796822675	59.46260513619854	5.639506587192842e-9	6.912818711732559e-8	GCAT	protein_coding	22	7.160344832315679	NA	TRUE
ENSG00000198793	-2.7977317996522433	2.6382230200962353	8.324653560646743	0.006736742138034573	0.01964307065108355	MTOR	protein_coding	1	1.706790621305543	NA	TRUE
ENSG00000154319	-2.796759837369586	5.121545378709238	51.670252763521866	2.544891151128475e-8	2.7984849659243025e-7	FAM167A	protein_coding	8	6.553077021876299	NA	TRUE
ENSG00000189221	-2.7956316693436727	5.8789917920534025	72.0685301212906	4.18172450659736e-9	5.223186963635044e-8	MAOA	protein_coding	X	7.282064428342257	NA	TRUE
ENSG00000143858	-2.7941992023227105	3.630783417900542	15.564154920034966	3.789788199620722e-4	0.0015847398615337085	SYT2	protein_coding	1	2.800042017971541	NA	TRUE
ENSG00000187689	-2.7937775660939907	1.9475185286365237	5.217048546917356	0.028914272947494987	0.06725863342558694	AMTN	protein_coding	4	1.172251961014188	NA	FALSE
ENSG00000174514	-2.7926430350287172	2.855841674343872	7.85435856572547	0.00830225362202785	0.023453022376008634	MFSD4A	protein_coding	1	1.6298011820899592	NA	TRUE
ENSG00000130224	-2.7859494282383315	3.886560252062085	15.292188832559646	4.1687265778707187e-4	0.0017230277158055403	LRCH2	protein_coding	X	2.7637077366410034	NA	TRUE
ENSG00000258643	-2.785056823774389	8.150097435165126	144.4432642740035	8.296391074422705e-14	2.221194381231415e-12	BCL2L2-PABPN1	protein_coding	14	11.6534134337963	NA	TRUE
ENSG00000106541	-2.784958500716749	3.1857143891552986	7.10415910049765	0.01179949493522255	0.03148294604675363	AGR2	protein_coding	7	1.501924634890365	NA	TRUE
ENSG00000100426	-2.7843455032511115	5.210766824926483	49.65347670907027	3.8459918453954466e-8	4.078578120693746e-7	ZBED4	protein_coding	22	6.389491214842342	NA	TRUE
ENSG00000198612	-2.7841036168734865	4.233768960027931	28.539388437009176	6.127554823622446e-6	4.1479598245669434e-5	COPS8	protein_coding	2	4.382165458660379	NA	TRUE
ENSG00000196517	-2.783802336221895	5.900696528396298	82.20426651758149	1.3158209521116037e-10	2.0564636705314228e-9	SLC6A9	protein_coding	1	8.686878958329421	NA	TRUE
ENSG00000214265	2.7830335006416447	6.376173180987672	126.06458434691412	5.353201288758593e-13	1.241613715962944e-11		protein_coding	15	10.906013498458536	NA	TRUE
ENSG00000111799	2.7824685926947867	2.4381912793210607	9.186328301581016	0.004709265050302109	0.014360961200957869	COL12A1	protein_coding	6	1.8428164911312115	NA	TRUE
ENSG00000258429	-2.7797117906471605	4.4327926672925475	18.489384987165675	1.5336445067412933e-4	7.160197398513968e-4	PDF	protein_coding	16	3.1450750045212486	NA	TRUE
ENSG00000135597	-2.7762578717405155	6.14624658840272	99.67985661597804	1.1810233803960735e-11	2.2006460991195389e-10	REPS1	protein_coding	6	9.657449793683549	NA	TRUE
ENSG00000204301	-2.775999140398503	3.71232736348071	22.280108366398217	3.9280050098921956e-5	2.141816251141828e-4	NOTCH4	protein_coding	6	3.669217790524787	NA	TRUE
ENSG00000264324	-2.7755450329450158	7.672696710092083	137.00682610033297	1.7215358764811792e-13	4.365996564633709e-12		protein_coding	2	11.359916610349558	NA	TRUE
ENSG00000114354	-2.7752131648324614	2.5484706494665432	6.022358288972013	0.019388527816661845	0.04805049817477166	TFG	protein_coding	3	1.3183021053225368	NA	TRUE
ENSG00000059804	-2.774500924166855	7.795450162958723	152.2242344183344	3.9913146830170426e-14	1.152503636992196e-12	SLC2A3	protein_coding	12	11.938357695419313	NA	TRUE
ENSG00000187783	-2.773765235898916	2.915354726206604	11.058168797650817	0.002168803869789891	0.007360628334414497	TMEM72	protein_coding	10	2.1330851108633864	NA	TRUE
ENSG00000160783	-2.77137203106947	7.383009920449774	172.00073537185824	7.079996963301813e-15	2.366877059683491e-13	PMF1	protein_coding	1	12.625824299606908	NA	TRUE
ENSG00000168066	-2.7687043496434107	7.310139901192078	172.81498280575576	6.617380355236162e-15	2.23011068952878e-13	SF1	protein_coding	11	12.651673580602722	NA	TRUE
ENSG00000173041	-2.76821425831256	4.2909672312611	9.177921650455083	0.00965524621091347	0.02664890582230709	ZNF680	protein_coding	7	1.5743206179728553	NA	TRUE
ENSG00000138678	-2.76508944806202	2.72258635635418	7.02945720978162	0.01207714845464087	0.032100464950759945	GPAT3	protein_coding	4	1.4934886771251272	NA	TRUE
ENSG00000143401	-2.7650038471197793	8.464479439936255	212.32083145237118	3.3178645245698185e-16	1.5747741645033228e-14	ANP32E	protein_coding	1	13.802781718790166	NA	TRUE
ENSG00000151914	-2.7646999327433774	8.721166754934213	144.92851249406075	1.0164786779532e-13	2.664367486467266e-12	DST	protein_coding	6	11.574405874720181	NA	TRUE
ENSG00000148835	-2.76111950670631	4.0530679576621615	27.858177661964977	7.426924494304974e-6	4.9471942968724075e-5	TAF5	protein_coding	10	4.305641032752354	NA	TRUE
ENSG00000181322	-2.7588271780177016	4.24962728868127	31.126900113579598	3.010220600942469e-6	2.2048499222954713e-5	NME9	protein_coding	3	4.656620966349031	NA	TRUE
ENSG00000284526	-2.7584723849461645	8.46048400911245	55.60243060657174	2.716664091140817e-6	2.0110391433708488e-5		protein_coding	17	4.696579476104144	NA	TRUE
ENSG00000134323	-2.7581277626000693	2.5482640927196125	9.07917818237597	0.004850008378927754	0.01472551111261139	MYCN	protein_coding	2	1.8319296222091501	NA	TRUE
ENSG00000071127	-2.7569374301147045	8.15093594511827	189.20261774252984	1.7927914568359967e-15	6.918293699018663e-14	WDR1	protein_coding	4	13.16000100503405	NA	TRUE
ENSG00000101460	-2.7564511990162988	3.0520836506944016	7.563169523581394	0.009464846226211287	0.026233423268969124	MAP1LC3A	protein_coding	20	1.5811450334730477	NA	TRUE
ENSG00000026036	-2.754043797205628	4.124784261085117	27.862283951265418	7.418269735896933e-6	4.944063246690797e-5	RTEL1-TNFRSF6B	protein_coding	20	4.305915982192476	NA	TRUE
ENSG00000258366	-2.754043797205628	4.124784261085117	27.862283951265418	7.418269735896933e-6	4.944063246690797e-5	RTEL1	protein_coding	20	4.305915982192476	NA	TRUE
ENSG00000234444	2.7534752451945668	3.378416382771665	5.456684375412339	0.042814100521025626	0.09322617534210786	ZNF736	protein_coding	7	1.0304621325965926	NA	FALSE
ENSG00000066044	-2.7532559679151536	8.037507696766799	161.83020721878526	1.6856255433542324e-14	5.335538270521005e-13	ELAVL1	protein_coding	19	12.272821760658458	NA	TRUE
ENSG00000142556	-2.749052239702193	5.91872583483303	82.36716711025187	1.2844537634534863e-10	2.017528317143083e-9	ZNF614	protein_coding	19	8.695180360996138	NA	TRUE
ENSG00000175264	-2.7484241228345745	4.3920486805230805	29.497760539650567	4.6924976127384795e-6	3.263086632484383e-5	CHST1	protein_coding	11	4.486371395868738	NA	TRUE
ENSG00000182220	-2.740970576284379	3.218992175540658	18.00729636067166	1.5965289917061783e-4	7.412328994913608e-4	ATP6AP2	protein_coding	X	3.130045312841451	NA	TRUE
ENSG00000197283	2.740013022485162	2.5967406397788255	16.17963959839987	3.27643148776346e-4	0.0013933749282825354	SYNGAP1	protein_coding	6	2.8559320082169135	NA	TRUE
ENSG00000111652	-2.7395222219709647	2.1684430064559868	5.922006170106244	0.02051759730773921	0.050355332072379425	COPS7A	protein_coding	12	1.2979545356961781	NA	FALSE
ENSG00000106524	-2.7386851898906768	6.823664930929798	127.78465303203639	4.456096079547128e-13	1.0453014874780063e-11	ANKMY2	protein_coding	7	10.980758431596849	NA	TRUE
ENSG00000134759	-2.7368819296424083	6.957869957138189	100.35262550683728	1.241096077323416e-11	2.3057093989264e-10	ELP2	protein_coding	18	9.637195430083647	NA	TRUE
ENSG00000241399	-2.735770401274018	5.873173660867913	62.51100997341504	3.2381787672591405e-9	4.114527350309048e-8	CD302	protein_coding	2	7.385680046464393	NA	TRUE
ENSG00000165506	-2.734441766259312	6.231317550262139	88.9299795656001	5.025119097367848e-11	8.343833210410385e-10	DNAAF2	protein_coding	14	9.078634385852185	NA	TRUE
ENSG00000006756	-2.7323791824906323	4.826338597738325	42.033522994076904	2.0197612162791084e-7	1.8958764629983252e-6	ARSD	protein_coding	X	5.722189965091881	NA	TRUE
ENSG00000023608	-2.73108820243983	6.9844604293003885	132.20013143867854	2.807461802440851e-13	6.802654053472473e-12	SNAPC1	protein_coding	14	11.16732161436769	NA	TRUE
ENSG00000109424	-2.728815835869967	1.821599045752165	2.691754383321716	0.11063606489179349	0.2021752001376928	UCP1	protein_coding	4	0.6942721182994406	NA	FALSE
ENSG00000151065	-2.7231850618463365	5.909733603674713	86.61151309633331	6.931510280944642e-11	1.128446263576183e-9	DCP1B	protein_coding	12	8.947519117124983	NA	TRUE
ENSG00000066379	-2.7209400449305123	3.0955039036319563	11.682437143363005	0.001650179348773337	0.0057744731031942435	POLR1H	protein_coding	6	2.2384876372046105	NA	TRUE
ENSG00000198498	-2.720853550985843	6.851942338545961	122.71594630224203	7.694877353484384e-13	1.7460807903922915e-11	TMA16	protein_coding	4	10.757935665550367	NA	TRUE
ENSG00000060069	-2.72063864860329	5.2169338883096295	54.349601817205	1.4928070176033344e-8	1.6952376149949584e-7	CTDP1	protein_coding	18	6.770769419792124	NA	TRUE
ENSG00000167244	-2.7185750527980335	3.6973749030260237	5.370778863490503	0.027278382389154147	0.0639051180460173	IGF2	protein_coding	11	1.194464358584425	NA	FALSE
ENSG00000221838	-2.7154598897804534	8.053671307615806	160.78930050639445	1.8468121171700035e-14	5.801681382154913e-13	AP4M1	protein_coding	7	12.23644612554568	NA	TRUE
ENSG00000137714	2.7143233833428524	2.1898864526106125	6.938963198821647	0.012592611421091892	0.033195323760892244	FDX1	protein_coding	11	1.478923091232055	NA	TRUE
ENSG00000204531	-2.7141586092483894	5.590733964969775	74.44033214558844	4.332179117990445e-10	6.254646133052486e-9	POU5F1	protein_coding	6	8.20379725620397	NA	TRUE
ENSG00000167182	-2.7131681852031826	6.496515649622563	94.21153379204031	2.4220178460901804e-11	4.259140524566178e-10	SP2	protein_coding	17	9.370678030732341	NA	TRUE
ENSG00000240694	-2.7127698779806955	5.621186555485748	62.193368189846176	3.4280025789511557e-9	4.338088688727358e-8	PNMA2	protein_coding	8	7.362701573430361	NA	TRUE
ENSG00000131323	-2.7106502506123684	4.0351782862789625	24.40476643601769	2.0413105347044736e-5	1.1920834010000015e-4	TRAF3	protein_coding	14	3.9236933592543255	NA	TRUE
ENSG00000198768	-2.709639729435859	3.4744875279429097	9.105554109797888	0.005683063378073175	0.016950224574439145	APCDD1L	protein_coding	20	1.7708245434317784	NA	TRUE
ENSG00000125249	2.7086010840881816	2.0965740399064194	8.802842133523702	0.005785535061695032	0.017214789356585672	RAP2A	protein_coding	13	1.7640982870361117	NA	TRUE
ENSG00000122741	-2.7069339958059118	5.219333685962435	28.859042266804817	5.603090609697185e-6	3.8281662236636014e-5	DCAF10	protein_coding	9	4.417009212887735	NA	TRUE
ENSG00000043143	-2.7066875815162654	2.3115579591113287	4.975701226998971	0.032600562294218365	0.07416390654377951	JADE2	protein_coding	5	1.1298074020334288	NA	FALSE
ENSG00000079435	-2.7054537879112655	3.1788429459378644	9.147962608657263	0.004708708045295498	0.014360961200957869	LIPE	protein_coding	19	1.8428164911312115	NA	TRUE
ENSG00000145247	-2.704402681153296	2.8568506956868283	6.279280002344309	0.017152530522424058	0.04324403860327935	OCIAD2	protein_coding	4	1.3640737536360485	NA	TRUE
ENSG00000137462	-2.704213538934438	2.3106037300682427	4.515161227010218	0.04092574533709574	0.08981081654480585	TLR2	protein_coding	4	1.0466713550606384	NA	FALSE
ENSG00000075975	-2.7037366417226654	7.1949383095232635	157.02755231679416	2.5796252209559796e-14	7.734545356741634e-13	MKRN2	protein_coding	3	12.111565209419215	NA	TRUE
ENSG00000112245	-2.703535576608444	3.024074061710194	6.483899640324986	0.015722777243258802	0.0401109424718601	PTP4A1	protein_coding	6	1.3967371334429495	NA	TRUE
ENSG00000147394	2.702631366548172	3.0484776151578616	9.037179877229164	0.005019017525105529	0.015183347717492	ZNF185	protein_coding	X	1.8186324619754461	NA	TRUE
ENSG00000123411	-2.6987919865301553	5.649166363585359	64.78109891435592	2.167066354067254e-9	2.8520874342003026e-8	IKZF4	protein_coding	12	7.544837164791885	NA	TRUE
ENSG00000177868	-2.6970294819375753	4.203077294137608	26.40998438428215	1.126344237207713e-5	7.111003507325665e-5	SVBP	protein_coding	1	4.1480691071547255	NA	TRUE
ENSG00000167775	-2.6956127780507178	4.359882418449662	33.67842365501409	1.5368016894718197e-6	1.1956833555361644e-5	CD320	protein_coding	19	4.922383816292915	NA	TRUE
