gene_ref	gene_id	gene_name	condition_1	condition_2	isoformUpregulated	isoformDownregulated	iso_ref_up	iso_ref_down	featureCompared	isoformsDifferent	switchConsequence
geneComp_00035697	ENSG00000059691	GATB	A_RO_D200	C_RO_D45	ENST00000263985.11	transcript136699.chr4.nic	isoComp_00087685	isoComp_00087688	signal_peptide_identified	FALSE	NA
geneComp_00035711	ENSG00000060656	PTPRU	A_RO_D200	C_RO_D45	ENST00000373779.8	transcript86219.chr1.nnic	isoComp_00087736	isoComp_00087741	intron_retention	FALSE	NA
geneComp_00035711	ENSG00000060656	PTPRU	A_RO_D200	C_RO_D45	ENST00000373779.8	transcript86219.chr1.nnic	isoComp_00087736	isoComp_00087741	coding_potential	FALSE	NA
geneComp_00035711	ENSG00000060656	PTPRU	A_RO_D200	C_RO_D45	ENST00000373779.8	transcript86219.chr1.nnic	isoComp_00087736	isoComp_00087741	ORF_seq_similarity	TRUE	ORF is longer
geneComp_00035711	ENSG00000060656	PTPRU	A_RO_D200	C_RO_D45	ENST00000373779.8	transcript86219.chr1.nnic	isoComp_00087736	isoComp_00087741	NMD_status	FALSE	NA
geneComp_00035711	ENSG00000060656	PTPRU	A_RO_D200	C_RO_D45	ENST00000373779.8	transcript86219.chr1.nnic	isoComp_00087736	isoComp_00087741	domains_identified	TRUE	Domain gain
geneComp_00035711	ENSG00000060656	PTPRU	A_RO_D200	C_RO_D45	ENST00000373779.8	transcript86219.chr1.nnic	isoComp_00087736	isoComp_00087741	domain_isotype	FALSE	NA
geneComp_00035711	ENSG00000060656	PTPRU	A_RO_D200	C_RO_D45	ENST00000373779.8	transcript86219.chr1.nnic	isoComp_00087736	isoComp_00087741	signal_peptide_identified	FALSE	NA
geneComp_00035715	ENSG00000060749	QSER1	A_RO_D200	C_RO_D45	transcript47942.chr11.nnic	transcript47893.chr11.nic	isoComp_00087758	isoComp_00087757	intron_retention	FALSE	NA
geneComp_00035715	ENSG00000060749	QSER1	A_RO_D200	C_RO_D45	transcript47942.chr11.nnic	transcript47893.chr11.nic	isoComp_00087758	isoComp_00087757	coding_potential	FALSE	NA
geneComp_00035715	ENSG00000060749	QSER1	A_RO_D200	C_RO_D45	transcript47942.chr11.nnic	transcript47893.chr11.nic	isoComp_00087758	isoComp_00087757	ORF_seq_similarity	TRUE	ORF is shorter
geneComp_00035715	ENSG00000060749	QSER1	A_RO_D200	C_RO_D45	transcript47942.chr11.nnic	transcript47893.chr11.nic	isoComp_00087758	isoComp_00087757	NMD_status	FALSE	NA
geneComp_00035715	ENSG00000060749	QSER1	A_RO_D200	C_RO_D45	transcript47942.chr11.nnic	transcript47893.chr11.nic	isoComp_00087758	isoComp_00087757	domains_identified	FALSE	NA
geneComp_00035715	ENSG00000060749	QSER1	A_RO_D200	C_RO_D45	transcript47942.chr11.nnic	transcript47893.chr11.nic	isoComp_00087758	isoComp_00087757	domain_isotype	FALSE	NA
geneComp_00035715	ENSG00000060749	QSER1	A_RO_D200	C_RO_D45	transcript47942.chr11.nnic	transcript47893.chr11.nic	isoComp_00087758	isoComp_00087757	signal_peptide_identified	FALSE	NA
geneComp_00035719	ENSG00000061273	HDAC7	A_RO_D200	C_RO_D45	ENST00000080059.12	transcript58917.chr12.nic	isoComp_00087772	isoComp_00087776	intron_retention	TRUE	Intron retention loss
geneComp_00035719	ENSG00000061273	HDAC7	A_RO_D200	C_RO_D45	ENST00000080059.12	transcript58917.chr12.nic	isoComp_00087772	isoComp_00087776	coding_potential	FALSE	NA
geneComp_00035719	ENSG00000061273	HDAC7	A_RO_D200	C_RO_D45	ENST00000080059.12	transcript58917.chr12.nic	isoComp_00087772	isoComp_00087776	ORF_seq_similarity	TRUE	ORF is longer
geneComp_00035719	ENSG00000061273	HDAC7	A_RO_D200	C_RO_D45	ENST00000080059.12	transcript58917.chr12.nic	isoComp_00087772	isoComp_00087776	NMD_status	TRUE	NMD insensitive
geneComp_00035719	ENSG00000061273	HDAC7	A_RO_D200	C_RO_D45	ENST00000080059.12	transcript58917.chr12.nic	isoComp_00087772	isoComp_00087776	domains_identified	TRUE	Domain gain
geneComp_00035719	ENSG00000061273	HDAC7	A_RO_D200	C_RO_D45	ENST00000080059.12	transcript58917.chr12.nic	isoComp_00087772	isoComp_00087776	domain_isotype	FALSE	NA
geneComp_00035719	ENSG00000061273	HDAC7	A_RO_D200	C_RO_D45	ENST00000080059.12	transcript58917.chr12.nic	isoComp_00087772	isoComp_00087776	signal_peptide_identified	FALSE	NA
geneComp_00035725	ENSG00000061918	GUCY1B1	A_RO_D200	C_RO_D45	transcript140878.chr4.nic	transcript141138.chr4.nic	isoComp_00087798	isoComp_00087801	intron_retention	FALSE	NA
geneComp_00035725	ENSG00000061918	GUCY1B1	A_RO_D200	C_RO_D45	transcript140878.chr4.nic	transcript141138.chr4.nic	isoComp_00087798	isoComp_00087801	coding_potential	TRUE	Transcript is coding
geneComp_00035725	ENSG00000061918	GUCY1B1	A_RO_D200	C_RO_D45	transcript140878.chr4.nic	transcript141138.chr4.nic	isoComp_00087798	isoComp_00087801	ORF_seq_similarity	TRUE	Complete ORF gain
geneComp_00035725	ENSG00000061918	GUCY1B1	A_RO_D200	C_RO_D45	transcript140878.chr4.nic	transcript141138.chr4.nic	isoComp_00087798	isoComp_00087801	NMD_status	NA	NA
geneComp_00035725	ENSG00000061918	GUCY1B1	A_RO_D200	C_RO_D45	transcript140878.chr4.nic	transcript141138.chr4.nic	isoComp_00087798	isoComp_00087801	domains_identified	TRUE	Domain gain
geneComp_00035725	ENSG00000061918	GUCY1B1	A_RO_D200	C_RO_D45	transcript140878.chr4.nic	transcript141138.chr4.nic	isoComp_00087798	isoComp_00087801	domain_isotype	FALSE	NA
geneComp_00035725	ENSG00000061918	GUCY1B1	A_RO_D200	C_RO_D45	transcript140878.chr4.nic	transcript141138.chr4.nic	isoComp_00087798	isoComp_00087801	signal_peptide_identified	FALSE	NA
geneComp_00035728	ENSG00000061987	MON2	A_RO_D200	C_RO_D45	transcript102317.chr12.nic	transcript103966.chr12.nic	isoComp_00087816	isoComp_00087820	intron_retention	FALSE	NA
geneComp_00035728	ENSG00000061987	MON2	A_RO_D200	C_RO_D45	transcript102317.chr12.nic	transcript103966.chr12.nic	isoComp_00087816	isoComp_00087820	coding_potential	TRUE	Transcript is coding
geneComp_00035728	ENSG00000061987	MON2	A_RO_D200	C_RO_D45	transcript102317.chr12.nic	transcript103966.chr12.nic	isoComp_00087816	isoComp_00087820	ORF_seq_similarity	TRUE	Complete ORF gain
geneComp_00035728	ENSG00000061987	MON2	A_RO_D200	C_RO_D45	transcript102317.chr12.nic	transcript103966.chr12.nic	isoComp_00087816	isoComp_00087820	NMD_status	NA	NA
geneComp_00035728	ENSG00000061987	MON2	A_RO_D200	C_RO_D45	transcript102317.chr12.nic	transcript103966.chr12.nic	isoComp_00087816	isoComp_00087820	domains_identified	TRUE	Domain gain
geneComp_00035728	ENSG00000061987	MON2	A_RO_D200	C_RO_D45	transcript102317.chr12.nic	transcript103966.chr12.nic	isoComp_00087816	isoComp_00087820	domain_isotype	FALSE	NA
geneComp_00035728	ENSG00000061987	MON2	A_RO_D200	C_RO_D45	transcript102317.chr12.nic	transcript103966.chr12.nic	isoComp_00087816	isoComp_00087820	signal_peptide_identified	FALSE	NA
geneComp_00035733	ENSG00000062370	ZNF112	A_RO_D200	C_RO_D45	ENST00000354340.9	transcript190144.chr19.nnic	isoComp_00087833	isoComp_00087834	intron_retention	FALSE	NA
geneComp_00035733	ENSG00000062370	ZNF112	A_RO_D200	C_RO_D45	ENST00000354340.9	transcript190144.chr19.nnic	isoComp_00087833	isoComp_00087834	coding_potential	TRUE	Transcript is coding
geneComp_00035733	ENSG00000062370	ZNF112	A_RO_D200	C_RO_D45	ENST00000354340.9	transcript190144.chr19.nnic	isoComp_00087833	isoComp_00087834	ORF_seq_similarity	TRUE	Complete ORF gain
geneComp_00035733	ENSG00000062370	ZNF112	A_RO_D200	C_RO_D45	ENST00000354340.9	transcript190144.chr19.nnic	isoComp_00087833	isoComp_00087834	NMD_status	NA	NA
geneComp_00035733	ENSG00000062370	ZNF112	A_RO_D200	C_RO_D45	ENST00000354340.9	transcript190144.chr19.nnic	isoComp_00087833	isoComp_00087834	domains_identified	TRUE	Domain gain
geneComp_00035733	ENSG00000062370	ZNF112	A_RO_D200	C_RO_D45	ENST00000354340.9	transcript190144.chr19.nnic	isoComp_00087833	isoComp_00087834	domain_isotype	FALSE	NA
geneComp_00035733	ENSG00000062370	ZNF112	A_RO_D200	C_RO_D45	ENST00000354340.9	transcript190144.chr19.nnic	isoComp_00087833	isoComp_00087834	signal_peptide_identified	FALSE	NA
geneComp_00035754	ENSG00000063601	MTMR1	A_RO_D200	C_RO_D45	ENST00000370390.7	transcript141257.chrX.nnic	isoComp_00087909	isoComp_00087914	intron_retention	FALSE	NA
geneComp_00035754	ENSG00000063601	MTMR1	A_RO_D200	C_RO_D45	ENST00000370390.7	transcript141257.chrX.nnic	isoComp_00087909	isoComp_00087914	coding_potential	TRUE	Transcript is coding
geneComp_00035754	ENSG00000063601	MTMR1	A_RO_D200	C_RO_D45	ENST00000370390.7	transcript141257.chrX.nnic	isoComp_00087909	isoComp_00087914	ORF_seq_similarity	TRUE	Complete ORF gain
geneComp_00035754	ENSG00000063601	MTMR1	A_RO_D200	C_RO_D45	ENST00000370390.7	transcript141257.chrX.nnic	isoComp_00087909	isoComp_00087914	NMD_status	NA	NA
geneComp_00035754	ENSG00000063601	MTMR1	A_RO_D200	C_RO_D45	ENST00000370390.7	transcript141257.chrX.nnic	isoComp_00087909	isoComp_00087914	domains_identified	TRUE	Domain gain
geneComp_00035754	ENSG00000063601	MTMR1	A_RO_D200	C_RO_D45	ENST00000370390.7	transcript141257.chrX.nnic	isoComp_00087909	isoComp_00087914	domain_isotype	FALSE	NA
geneComp_00035754	ENSG00000063601	MTMR1	A_RO_D200	C_RO_D45	ENST00000370390.7	transcript141257.chrX.nnic	isoComp_00087909	isoComp_00087914	signal_peptide_identified	FALSE	NA
geneComp_00035754	ENSG00000063601	MTMR1	A_RO_D200	C_RO_D45	ENST00000370390.7	transcript141269.chrX.nic	isoComp_00087909	isoComp_00087915	intron_retention	FALSE	NA
geneComp_00035754	ENSG00000063601	MTMR1	A_RO_D200	C_RO_D45	ENST00000370390.7	transcript141269.chrX.nic	isoComp_00087909	isoComp_00087915	coding_potential	TRUE	Transcript is coding
geneComp_00035754	ENSG00000063601	MTMR1	A_RO_D200	C_RO_D45	ENST00000370390.7	transcript141269.chrX.nic	isoComp_00087909	isoComp_00087915	ORF_seq_similarity	TRUE	Complete ORF gain
geneComp_00035754	ENSG00000063601	MTMR1	A_RO_D200	C_RO_D45	ENST00000370390.7	transcript141269.chrX.nic	isoComp_00087909	isoComp_00087915	NMD_status	NA	NA
geneComp_00035754	ENSG00000063601	MTMR1	A_RO_D200	C_RO_D45	ENST00000370390.7	transcript141269.chrX.nic	isoComp_00087909	isoComp_00087915	domains_identified	TRUE	Domain gain
geneComp_00035754	ENSG00000063601	MTMR1	A_RO_D200	C_RO_D45	ENST00000370390.7	transcript141269.chrX.nic	isoComp_00087909	isoComp_00087915	domain_isotype	FALSE	NA
geneComp_00035754	ENSG00000063601	MTMR1	A_RO_D200	C_RO_D45	ENST00000370390.7	transcript141269.chrX.nic	isoComp_00087909	isoComp_00087915	signal_peptide_identified	FALSE	NA
geneComp_00035754	ENSG00000063601	MTMR1	A_RO_D200	C_RO_D45	ENST00000445323.7	transcript140148.chrX.nic	isoComp_00087910	isoComp_00087912	intron_retention	TRUE	Intron retention gain
geneComp_00035754	ENSG00000063601	MTMR1	A_RO_D200	C_RO_D45	ENST00000445323.7	transcript140148.chrX.nic	isoComp_00087910	isoComp_00087912	coding_potential	FALSE	NA
geneComp_00035754	ENSG00000063601	MTMR1	A_RO_D200	C_RO_D45	ENST00000445323.7	transcript140148.chrX.nic	isoComp_00087910	isoComp_00087912	ORF_seq_similarity	FALSE	NA
geneComp_00035754	ENSG00000063601	MTMR1	A_RO_D200	C_RO_D45	ENST00000445323.7	transcript140148.chrX.nic	isoComp_00087910	isoComp_00087912	NMD_status	FALSE	NA
geneComp_00035754	ENSG00000063601	MTMR1	A_RO_D200	C_RO_D45	ENST00000445323.7	transcript140148.chrX.nic	isoComp_00087910	isoComp_00087912	domains_identified	FALSE	NA
geneComp_00035754	ENSG00000063601	MTMR1	A_RO_D200	C_RO_D45	ENST00000445323.7	transcript140148.chrX.nic	isoComp_00087910	isoComp_00087912	domain_isotype	FALSE	NA
geneComp_00035754	ENSG00000063601	MTMR1	A_RO_D200	C_RO_D45	ENST00000445323.7	transcript140148.chrX.nic	isoComp_00087910	isoComp_00087912	signal_peptide_identified	FALSE	NA
geneComp_00035768	ENSG00000064309	CDON	A_RO_D200	C_RO_D45	transcript189144.chr11.nnic	transcript191547.chr11.nnic	isoComp_00087969	isoComp_00087974	intron_retention	TRUE	Intron retention gain
geneComp_00035768	ENSG00000064309	CDON	A_RO_D200	C_RO_D45	transcript189144.chr11.nnic	transcript191547.chr11.nnic	isoComp_00087969	isoComp_00087974	coding_potential	TRUE	Transcript is coding
geneComp_00035768	ENSG00000064309	CDON	A_RO_D200	C_RO_D45	transcript189144.chr11.nnic	transcript191547.chr11.nnic	isoComp_00087969	isoComp_00087974	ORF_seq_similarity	TRUE	Complete ORF gain
geneComp_00035768	ENSG00000064309	CDON	A_RO_D200	C_RO_D45	transcript189144.chr11.nnic	transcript191547.chr11.nnic	isoComp_00087969	isoComp_00087974	NMD_status	NA	NA
geneComp_00035768	ENSG00000064309	CDON	A_RO_D200	C_RO_D45	transcript189144.chr11.nnic	transcript191547.chr11.nnic	isoComp_00087969	isoComp_00087974	domains_identified	TRUE	Domain gain
geneComp_00035768	ENSG00000064309	CDON	A_RO_D200	C_RO_D45	transcript189144.chr11.nnic	transcript191547.chr11.nnic	isoComp_00087969	isoComp_00087974	domain_isotype	FALSE	NA
geneComp_00035768	ENSG00000064309	CDON	A_RO_D200	C_RO_D45	transcript189144.chr11.nnic	transcript191547.chr11.nnic	isoComp_00087969	isoComp_00087974	signal_peptide_identified	TRUE	Signal peptide gain
geneComp_00035771	ENSG00000064419	TNPO3	A_RO_D200	C_RO_D45	transcript180922.chr7.nic	ENST00000265388.10	isoComp_00087989	isoComp_00087984	intron_retention	FALSE	NA
geneComp_00035771	ENSG00000064419	TNPO3	A_RO_D200	C_RO_D45	transcript180922.chr7.nic	ENST00000265388.10	isoComp_00087989	isoComp_00087984	coding_potential	FALSE	NA
geneComp_00035771	ENSG00000064419	TNPO3	A_RO_D200	C_RO_D45	transcript180922.chr7.nic	ENST00000265388.10	isoComp_00087989	isoComp_00087984	ORF_seq_similarity	TRUE	ORF is shorter
geneComp_00035771	ENSG00000064419	TNPO3	A_RO_D200	C_RO_D45	transcript180922.chr7.nic	ENST00000265388.10	isoComp_00087989	isoComp_00087984	NMD_status	FALSE	NA
geneComp_00035771	ENSG00000064419	TNPO3	A_RO_D200	C_RO_D45	transcript180922.chr7.nic	ENST00000265388.10	isoComp_00087989	isoComp_00087984	domains_identified	FALSE	NA
geneComp_00035771	ENSG00000064419	TNPO3	A_RO_D200	C_RO_D45	transcript180922.chr7.nic	ENST00000265388.10	isoComp_00087989	isoComp_00087984	domain_isotype	FALSE	NA
geneComp_00035771	ENSG00000064419	TNPO3	A_RO_D200	C_RO_D45	transcript180922.chr7.nic	ENST00000265388.10	isoComp_00087989	isoComp_00087984	signal_peptide_identified	FALSE	NA
geneComp_00035771	ENSG00000064419	TNPO3	A_RO_D200	C_RO_D45	transcript180922.chr7.nic	transcript179322.chr7.nic	isoComp_00087989	isoComp_00087988	intron_retention	FALSE	NA
geneComp_00035771	ENSG00000064419	TNPO3	A_RO_D200	C_RO_D45	transcript180922.chr7.nic	transcript179322.chr7.nic	isoComp_00087989	isoComp_00087988	coding_potential	FALSE	NA
geneComp_00035771	ENSG00000064419	TNPO3	A_RO_D200	C_RO_D45	transcript180922.chr7.nic	transcript179322.chr7.nic	isoComp_00087989	isoComp_00087988	ORF_seq_similarity	TRUE	ORF is shorter
geneComp_00035771	ENSG00000064419	TNPO3	A_RO_D200	C_RO_D45	transcript180922.chr7.nic	transcript179322.chr7.nic	isoComp_00087989	isoComp_00087988	NMD_status	FALSE	NA
geneComp_00035771	ENSG00000064419	TNPO3	A_RO_D200	C_RO_D45	transcript180922.chr7.nic	transcript179322.chr7.nic	isoComp_00087989	isoComp_00087988	domains_identified	FALSE	NA
geneComp_00035771	ENSG00000064419	TNPO3	A_RO_D200	C_RO_D45	transcript180922.chr7.nic	transcript179322.chr7.nic	isoComp_00087989	isoComp_00087988	domain_isotype	FALSE	NA
geneComp_00035771	ENSG00000064419	TNPO3	A_RO_D200	C_RO_D45	transcript180922.chr7.nic	transcript179322.chr7.nic	isoComp_00087989	isoComp_00087988	signal_peptide_identified	FALSE	NA
geneComp_00035793	ENSG00000064999	ANKS1A	A_RO_D200	C_RO_D45	ENST00000360359.5	transcript49393.chr6.nic	isoComp_00088084	isoComp_00088090	intron_retention	TRUE	Intron retention loss
geneComp_00035793	ENSG00000064999	ANKS1A	A_RO_D200	C_RO_D45	ENST00000360359.5	transcript49393.chr6.nic	isoComp_00088084	isoComp_00088090	coding_potential	FALSE	NA
geneComp_00035793	ENSG00000064999	ANKS1A	A_RO_D200	C_RO_D45	ENST00000360359.5	transcript49393.chr6.nic	isoComp_00088084	isoComp_00088090	ORF_seq_similarity	TRUE	ORF is longer
geneComp_00035793	ENSG00000064999	ANKS1A	A_RO_D200	C_RO_D45	ENST00000360359.5	transcript49393.chr6.nic	isoComp_00088084	isoComp_00088090	NMD_status	FALSE	NA
geneComp_00035793	ENSG00000064999	ANKS1A	A_RO_D200	C_RO_D45	ENST00000360359.5	transcript49393.chr6.nic	isoComp_00088084	isoComp_00088090	domains_identified	TRUE	Domain gain
geneComp_00035793	ENSG00000064999	ANKS1A	A_RO_D200	C_RO_D45	ENST00000360359.5	transcript49393.chr6.nic	isoComp_00088084	isoComp_00088090	domain_isotype	FALSE	NA
geneComp_00035793	ENSG00000064999	ANKS1A	A_RO_D200	C_RO_D45	ENST00000360359.5	transcript49393.chr6.nic	isoComp_00088084	isoComp_00088090	signal_peptide_identified	FALSE	NA
geneComp_00035842	ENSG00000066044	ELAVL1	A_RO_D200	C_RO_D45	transcript42044.chr19.nnic	ENST00000407627.7	isoComp_00088264	isoComp_00088263	intron_retention	TRUE	Intron retention loss
geneComp_00035842	ENSG00000066044	ELAVL1	A_RO_D200	C_RO_D45	transcript42044.chr19.nnic	ENST00000407627.7	isoComp_00088264	isoComp_00088263	coding_potential	FALSE	NA
geneComp_00035842	ENSG00000066044	ELAVL1	A_RO_D200	C_RO_D45	transcript42044.chr19.nnic	ENST00000407627.7	isoComp_00088264	isoComp_00088263	ORF_seq_similarity	FALSE	NA
geneComp_00035842	ENSG00000066044	ELAVL1	A_RO_D200	C_RO_D45	transcript42044.chr19.nnic	ENST00000407627.7	isoComp_00088264	isoComp_00088263	NMD_status	TRUE	NMD sensitive
geneComp_00035842	ENSG00000066044	ELAVL1	A_RO_D200	C_RO_D45	transcript42044.chr19.nnic	ENST00000407627.7	isoComp_00088264	isoComp_00088263	domains_identified	FALSE	NA
geneComp_00035842	ENSG00000066044	ELAVL1	A_RO_D200	C_RO_D45	transcript42044.chr19.nnic	ENST00000407627.7	isoComp_00088264	isoComp_00088263	domain_isotype	FALSE	NA
geneComp_00035842	ENSG00000066044	ELAVL1	A_RO_D200	C_RO_D45	transcript42044.chr19.nnic	ENST00000407627.7	isoComp_00088264	isoComp_00088263	signal_peptide_identified	FALSE	NA
geneComp_00035868	ENSG00000066827	ZFAT	A_RO_D200	C_RO_D45	ENST00000377838.8	transcript119986.chr8.nic	isoComp_00088355	isoComp_00088357	intron_retention	FALSE	NA
geneComp_00035868	ENSG00000066827	ZFAT	A_RO_D200	C_RO_D45	ENST00000377838.8	transcript119986.chr8.nic	isoComp_00088355	isoComp_00088357	coding_potential	FALSE	NA
geneComp_00035868	ENSG00000066827	ZFAT	A_RO_D200	C_RO_D45	ENST00000377838.8	transcript119986.chr8.nic	isoComp_00088355	isoComp_00088357	ORF_seq_similarity	TRUE	ORF is longer
geneComp_00035868	ENSG00000066827	ZFAT	A_RO_D200	C_RO_D45	ENST00000377838.8	transcript119986.chr8.nic	isoComp_00088355	isoComp_00088357	NMD_status	FALSE	NA
geneComp_00035868	ENSG00000066827	ZFAT	A_RO_D200	C_RO_D45	ENST00000377838.8	transcript119986.chr8.nic	isoComp_00088355	isoComp_00088357	domains_identified	FALSE	NA
geneComp_00035868	ENSG00000066827	ZFAT	A_RO_D200	C_RO_D45	ENST00000377838.8	transcript119986.chr8.nic	isoComp_00088355	isoComp_00088357	domain_isotype	FALSE	NA
geneComp_00035868	ENSG00000066827	ZFAT	A_RO_D200	C_RO_D45	ENST00000377838.8	transcript119986.chr8.nic	isoComp_00088355	isoComp_00088357	signal_peptide_identified	FALSE	NA
geneComp_00035869	ENSG00000066855	MTFR1	A_RO_D200	C_RO_D45	ENST00000262146.9	transcript62810.chr8.nnic	isoComp_00088361	isoComp_00088363	intron_retention	FALSE	NA
geneComp_00035869	ENSG00000066855	MTFR1	A_RO_D200	C_RO_D45	ENST00000262146.9	transcript62810.chr8.nnic	isoComp_00088361	isoComp_00088363	coding_potential	TRUE	Transcript is coding
geneComp_00035869	ENSG00000066855	MTFR1	A_RO_D200	C_RO_D45	ENST00000262146.9	transcript62810.chr8.nnic	isoComp_00088361	isoComp_00088363	ORF_seq_similarity	TRUE	Complete ORF gain
geneComp_00035869	ENSG00000066855	MTFR1	A_RO_D200	C_RO_D45	ENST00000262146.9	transcript62810.chr8.nnic	isoComp_00088361	isoComp_00088363	NMD_status	NA	NA
geneComp_00035869	ENSG00000066855	MTFR1	A_RO_D200	C_RO_D45	ENST00000262146.9	transcript62810.chr8.nnic	isoComp_00088361	isoComp_00088363	domains_identified	TRUE	Domain gain
geneComp_00035869	ENSG00000066855	MTFR1	A_RO_D200	C_RO_D45	ENST00000262146.9	transcript62810.chr8.nnic	isoComp_00088361	isoComp_00088363	domain_isotype	FALSE	NA
geneComp_00035869	ENSG00000066855	MTFR1	A_RO_D200	C_RO_D45	ENST00000262146.9	transcript62810.chr8.nnic	isoComp_00088361	isoComp_00088363	signal_peptide_identified	FALSE	NA
geneComp_00035871	ENSG00000066926	FECH	A_RO_D200	C_RO_D45	ENST00000382873.8	transcript46447.chr18.nnic	isoComp_00088366	isoComp_00088367	intron_retention	FALSE	NA
geneComp_00035871	ENSG00000066926	FECH	A_RO_D200	C_RO_D45	ENST00000382873.8	transcript46447.chr18.nnic	isoComp_00088366	isoComp_00088367	coding_potential	FALSE	NA
geneComp_00035871	ENSG00000066926	FECH	A_RO_D200	C_RO_D45	ENST00000382873.8	transcript46447.chr18.nnic	isoComp_00088366	isoComp_00088367	ORF_seq_similarity	TRUE	ORF is shorter
geneComp_00035871	ENSG00000066926	FECH	A_RO_D200	C_RO_D45	ENST00000382873.8	transcript46447.chr18.nnic	isoComp_00088366	isoComp_00088367	NMD_status	TRUE	NMD insensitive
geneComp_00035871	ENSG00000066926	FECH	A_RO_D200	C_RO_D45	ENST00000382873.8	transcript46447.chr18.nnic	isoComp_00088366	isoComp_00088367	domains_identified	FALSE	NA
geneComp_00035871	ENSG00000066926	FECH	A_RO_D200	C_RO_D45	ENST00000382873.8	transcript46447.chr18.nnic	isoComp_00088366	isoComp_00088367	domain_isotype	FALSE	NA
geneComp_00035871	ENSG00000066926	FECH	A_RO_D200	C_RO_D45	ENST00000382873.8	transcript46447.chr18.nnic	isoComp_00088366	isoComp_00088367	signal_peptide_identified	FALSE	NA
geneComp_00035896	ENSG00000067715	SYT1	A_RO_D200	C_RO_D45	transcript120008.chr12.nic	ENST00000261205.9	isoComp_00088486	isoComp_00088477	intron_retention	FALSE	NA
geneComp_00035896	ENSG00000067715	SYT1	A_RO_D200	C_RO_D45	transcript120008.chr12.nic	ENST00000261205.9	isoComp_00088486	isoComp_00088477	coding_potential	TRUE	Transcript is Noncoding
geneComp_00035896	ENSG00000067715	SYT1	A_RO_D200	C_RO_D45	transcript120008.chr12.nic	ENST00000261205.9	isoComp_00088486	isoComp_00088477	ORF_seq_similarity	TRUE	Complete ORF loss
geneComp_00035896	ENSG00000067715	SYT1	A_RO_D200	C_RO_D45	transcript120008.chr12.nic	ENST00000261205.9	isoComp_00088486	isoComp_00088477	NMD_status	NA	NA
geneComp_00035896	ENSG00000067715	SYT1	A_RO_D200	C_RO_D45	transcript120008.chr12.nic	ENST00000261205.9	isoComp_00088486	isoComp_00088477	domains_identified	TRUE	Domain loss
geneComp_00035896	ENSG00000067715	SYT1	A_RO_D200	C_RO_D45	transcript120008.chr12.nic	ENST00000261205.9	isoComp_00088486	isoComp_00088477	domain_isotype	FALSE	NA
geneComp_00035896	ENSG00000067715	SYT1	A_RO_D200	C_RO_D45	transcript120008.chr12.nic	ENST00000261205.9	isoComp_00088486	isoComp_00088477	signal_peptide_identified	FALSE	NA
geneComp_00035928	ENSG00000068745	IP6K2	A_RO_D200	C_RO_D45	ENST00000449610.5	ENST00000328631.10	isoComp_00088634	isoComp_00088629	intron_retention	TRUE	Intron retention gain
geneComp_00035928	ENSG00000068745	IP6K2	A_RO_D200	C_RO_D45	ENST00000449610.5	ENST00000328631.10	isoComp_00088634	isoComp_00088629	coding_potential	TRUE	Transcript is Noncoding
geneComp_00035928	ENSG00000068745	IP6K2	A_RO_D200	C_RO_D45	ENST00000449610.5	ENST00000328631.10	isoComp_00088634	isoComp_00088629	ORF_seq_similarity	TRUE	Complete ORF loss
geneComp_00035928	ENSG00000068745	IP6K2	A_RO_D200	C_RO_D45	ENST00000449610.5	ENST00000328631.10	isoComp_00088634	isoComp_00088629	NMD_status	NA	NA
geneComp_00035928	ENSG00000068745	IP6K2	A_RO_D200	C_RO_D45	ENST00000449610.5	ENST00000328631.10	isoComp_00088634	isoComp_00088629	domains_identified	TRUE	Domain loss
geneComp_00035928	ENSG00000068745	IP6K2	A_RO_D200	C_RO_D45	ENST00000449610.5	ENST00000328631.10	isoComp_00088634	isoComp_00088629	domain_isotype	FALSE	NA
geneComp_00035928	ENSG00000068745	IP6K2	A_RO_D200	C_RO_D45	ENST00000449610.5	ENST00000328631.10	isoComp_00088634	isoComp_00088629	signal_peptide_identified	FALSE	NA
geneComp_00035930	ENSG00000068796	KIF2A	A_RO_D200	C_RO_D45	ENST00000381103.7	ENST00000514082.6	isoComp_00088639	isoComp_00088642	intron_retention	FALSE	NA
geneComp_00035930	ENSG00000068796	KIF2A	A_RO_D200	C_RO_D45	ENST00000381103.7	ENST00000514082.6	isoComp_00088639	isoComp_00088642	coding_potential	FALSE	NA
geneComp_00035930	ENSG00000068796	KIF2A	A_RO_D200	C_RO_D45	ENST00000381103.7	ENST00000514082.6	isoComp_00088639	isoComp_00088642	ORF_seq_similarity	TRUE	ORF is longer
geneComp_00035930	ENSG00000068796	KIF2A	A_RO_D200	C_RO_D45	ENST00000381103.7	ENST00000514082.6	isoComp_00088639	isoComp_00088642	NMD_status	FALSE	NA
geneComp_00035930	ENSG00000068796	KIF2A	A_RO_D200	C_RO_D45	ENST00000381103.7	ENST00000514082.6	isoComp_00088639	isoComp_00088642	domains_identified	FALSE	NA
geneComp_00035930	ENSG00000068796	KIF2A	A_RO_D200	C_RO_D45	ENST00000381103.7	ENST00000514082.6	isoComp_00088639	isoComp_00088642	domain_isotype	TRUE	Mixed domain isotype changes
geneComp_00035930	ENSG00000068796	KIF2A	A_RO_D200	C_RO_D45	ENST00000381103.7	ENST00000514082.6	isoComp_00088639	isoComp_00088642	signal_peptide_identified	FALSE	NA
