gene_ref	gene_id	gene_name	condition_1	condition_2	gene_switch_q_value	Rank
geneComp_00151042	TPD52	TPD52	RO_D209	RO_D45	3.4018348281729486e-10	314
geneComp_00100005	TRH	TRH	RGC	RO_D45	4.386387319651967e-10	315
geneComp_00086483	NOTCH2	NOTCH2	RGC	RO_D45	4.4846418950697127e-10	316
geneComp_00006640	EEF1D	EEF1D	RGC	RO_D209	4.730420359865354e-10	317
geneComp_00090096	PTPRD	PTPRD	RGC	RO_D45	5.190990723337539e-10	318
geneComp_00108045	CYP1B1-AS1	CYP1B1-AS1	RO_D209	RO_D45	5.218073956177316e-10	319
geneComp_00089082	POLDIP3	POLDIP3	RGC	RO_D45	5.37773649448294e-10	320
geneComp_00096180	SLAIN1	SLAIN1	RGC	RO_D45	5.76876004245442e-10	321
geneComp_00128602	H2AC25	H2AC25	RO_D209	RO_D45	5.911775530521004e-10	322
geneComp_00046499	SRSF7	SRSF7	RGC	RO_D209	7.362233488505565e-10	323
geneComp_00101222	VPS8	VPS8	RGC	RO_D45	7.550227734936654e-10	324
geneComp_00090317	RAB7A	RAB7A	RGC	RO_D45	7.642884694593182e-10	325
geneComp_00083025	MAGT1	MAGT1	RGC	RO_D45	7.697911926703123e-10	326
geneComp_00101416	WFDC1	WFDC1	RGC	RO_D45	7.697911926703123e-10	327
geneComp_00098352	SYTL2	SYTL2	RGC	RO_D45	8.114412488554916e-10	328
geneComp_00102180	ZNF429	ZNF429	RGC	RO_D45	9.332106407842281e-10	329
geneComp_00076477	GIT1	GIT1	RGC	RO_D45	9.725021884573637e-10	330
geneComp_00104541	ATP9B	ATP9B	RO_D209	RO_D45	1.0405654271774519e-9	331
geneComp_00098717	TEAD2	TEAD2	RGC	RO_D45	1.0600183440319065e-9	332
geneComp_00136113	MMS22L	MMS22L	RO_D209	RO_D45	1.1547987920108008e-9	333
geneComp_00043861	RSPRY1	RSPRY1	RGC	RO_D209	1.165696452189906e-9	334
geneComp_00104865	BIN1	BIN1	RO_D209	RO_D45	1.2076135006440182e-9	335
geneComp_00095962	SGO2	SGO2	RGC	RO_D45	1.5510588119315797e-9	336
geneComp_00107668	CRX	CRX	RO_D209	RO_D45	1.5578198139249194e-9	337
geneComp_00151472	TRIP13	TRIP13	RO_D209	RO_D45	1.6814984721341062e-9	338
geneComp_00050496	ZFHX4	ZFHX4	RGC	RO_D209	1.723551434621557e-9	339
geneComp_00005565	DCLK1	DCLK1	RGC	RO_D209	1.7446063069573786e-9	340
geneComp_00096609	SLC6A15	SLC6A15	RGC	RO_D45	1.7999499002661563e-9	341
geneComp_00056987	DDX18	DDX18	RGC	RO_D45	1.8962835838062962e-9	342
geneComp_00035325	NRCAM	NRCAM	RGC	RO_D209	1.932790155763832e-9	343
geneComp_00002330	BORCS8	BORCS8	RGC	RO_D209	1.9603882902082147e-9	344
geneComp_00046773	STX17-DT	STX17-DT	RGC	RO_D209	1.9603882902082147e-9	345
geneComp_00037830	POT1-AS1	POT1-AS1	RGC	RO_D209	1.9786905037673483e-9	346
geneComp_00075496	FBXO5	FBXO5	RGC	RO_D45	2.0670000337594767e-9	347
geneComp_00097860	SSBP2	SSBP2	RGC	RO_D45	2.088625063782876e-9	348
geneComp_00025398	GOPC	GOPC	RGC	RO_D209	2.135345093904393e-9	349
geneComp_00024317	FHL1	FHL1	RGC	RO_D209	2.153954245743382e-9	350
geneComp_00053483	BEX2	BEX2	RGC	RO_D45	2.2245861173181276e-9	351
geneComp_00127860	GLA	GLA	RO_D209	RO_D45	2.3169083748975974e-9	352
geneComp_00038856	QKI	QKI	RGC	RO_D209	2.4088950560360216e-9	353
geneComp_00067101	ENSG00000267383	ENSG00000267383	RGC	RO_D45	2.4493776043143753e-9	354
geneComp_00100556	UBA52	UBA52	RGC	RO_D45	2.4493776043143753e-9	355
geneComp_00108852	DNMT3A	DNMT3A	RO_D209	RO_D45	2.546529884978019e-9	356
geneComp_00089252	PPFIA3	PPFIA3	RGC	RO_D45	2.6738162250807785e-9	357
geneComp_00025594	GRAMD1B	GRAMD1B	RGC	RO_D209	2.6841156906062494e-9	358
geneComp_00050050	WDR86	WDR86	RGC	RO_D209	2.6841156906062494e-9	359
geneComp_00099696	TPD52L1	TPD52L1	RGC	RO_D45	2.6963141336185745e-9	360
geneComp_00150987	TOP1	TOP1	RO_D209	RO_D45	3.2038184998080752e-9	361
geneComp_00090541	RBBP7	RBBP7	RGC	RO_D45	3.266554384775354e-9	362
geneComp_00134476	MAP7	MAP7	RO_D209	RO_D45	3.5272924294467307e-9	363
geneComp_00049993	WDR1	WDR1	RGC	RO_D209	3.94091661913685e-9	364
geneComp_00054341	CALU	CALU	RGC	RO_D45	4.1023869756862975e-9	365
geneComp_00033562	MRLN	MRLN	RGC	RO_D209	4.512915872162477e-9	366
geneComp_00084102	MIR4435-2HG	MIR4435-2HG	RGC	RO_D45	4.881998740074408e-9	367
geneComp_00100121	TRIOBP	TRIOBP	RGC	RO_D45	4.8931984226302205e-9	368
geneComp_00053253	B2M	B2M	RGC	RO_D45	4.950855448216259e-9	369
geneComp_00145093	ROCK1P1	ROCK1P1	RO_D209	RO_D45	5.183883981695665e-9	370
geneComp_00056342	CRYGS	CRYGS	RGC	RO_D45	5.530053435035574e-9	371
geneComp_00128510	GUCA1A	GUCA1A	RO_D209	RO_D45	5.723759667995518e-9	372
geneComp_00025816	GUCA1A	GUCA1A	RGC	RO_D209	5.8605439531467635e-9	373
geneComp_00131077	KRT10-AS1	KRT10-AS1	RO_D209	RO_D45	5.8928264280217875e-9	374
geneComp_00106716	CFAP54	CFAP54	RO_D209	RO_D45	6.030204348537632e-9	375
geneComp_00056020	COL8A1	COL8A1	RGC	RO_D45	6.05850792077705e-9	376
geneComp_00105983	CCDC18-AS1	CCDC18-AS1	RO_D209	RO_D45	6.203025169638027e-9	377
geneComp_00055813	CLTB	CLTB	RGC	RO_D45	6.274250935408768e-9	378
geneComp_00098006	STAT1	STAT1	RGC	RO_D45	6.36132069852134e-9	379
geneComp_00146874	SCLY	SCLY	RO_D209	RO_D45	6.375837752080401e-9	380
geneComp_00153037	ZBTB16	ZBTB16	RO_D209	RO_D45	6.742903754415701e-9	381
geneComp_00146991	SEC11A	SEC11A	RO_D209	RO_D45	6.774721721621898e-9	382
geneComp_00096733	SMAD2	SMAD2	RGC	RO_D45	6.794207487874839e-9	383
geneComp_00053179	ATP6V1H	ATP6V1H	RGC	RO_D45	6.912536268107181e-9	384
geneComp_00051965	AGRN	AGRN	RGC	RO_D45	7.2042625383992176e-9	385
geneComp_00109492	EIF3E	EIF3E	RO_D209	RO_D45	7.218217858371121e-9	386
geneComp_00140339	PMPCB	PMPCB	RO_D209	RO_D45	7.218217858371121e-9	387
geneComp_00109325	EEF1B2	EEF1B2	RO_D209	RO_D45	7.369408305953391e-9	388
geneComp_00102937	ACSL6	ACSL6	RO_D209	RO_D45	7.452762202600543e-9	389
geneComp_00074783	ERCC1	ERCC1	RGC	RO_D45	7.817482515128005e-9	390
geneComp_00096527	SLC39A8	SLC39A8	RGC	RO_D45	7.933610046115579e-9	391
geneComp_00145490	RPL23AP49	RPL23AP49	RO_D209	RO_D45	8.208732779334676e-9	392
geneComp_00105658	CALCB	CALCB	RO_D209	RO_D45	8.210503081911694e-9	393
geneComp_00050008	WDR33	WDR33	RGC	RO_D209	8.251710627792996e-9	394
geneComp_00076009	FUBP3	FUBP3	RGC	RO_D45	8.318712506636517e-9	395
geneComp_00086793	NUBP1	NUBP1	RGC	RO_D45	8.454493729119523e-9	396
geneComp_00102341	ZNF599	ZNF599	RGC	RO_D45	8.454493729119523e-9	397
geneComp_00084808	MORC4	MORC4	RGC	RO_D45	8.529734972985708e-9	398
geneComp_00044804	SIX3-AS1	SIX3-AS1	RGC	RO_D209	8.66145101503608e-9	399
geneComp_00085843	NAT10	NAT10	RGC	RO_D45	8.709724582423332e-9	400
geneComp_00034364	MYT1	MYT1	RGC	RO_D209	8.769986947050282e-9	401
geneComp_00101090	VGLL4	VGLL4	RGC	RO_D45	9.033731380128546e-9	402
geneComp_00096147	SIVA1	SIVA1	RGC	RO_D45	9.10898807567239e-9	403
geneComp_00077616	HIBCH	HIBCH	RGC	RO_D45	9.24048515011027e-9	404
geneComp_00034874	NFIA	NFIA	RGC	RO_D209	9.263955667810283e-9	405
geneComp_00000226	ACP5	ACP5	RGC	RO_D209	9.4848234226374e-9	406
geneComp_00099195	TMEM126A	TMEM126A	RGC	RO_D45	9.757665002553537e-9	407
geneComp_00034478	NAPB	NAPB	RGC	RO_D209	9.785150969538883e-9	408
geneComp_00052564	APOLD1	APOLD1	RGC	RO_D45	9.789355851946951e-9	409
geneComp_00102110	ZNF326	ZNF326	RGC	RO_D45	1.0022531180376514e-8	410
geneComp_00077530	HECTD2	HECTD2	RGC	RO_D45	1.0026604285911164e-8	411
geneComp_00074362	ENSG00000290823	ENSG00000290823	RGC	RO_D45	1.011852415821256e-8	412
geneComp_00100212	TSEN15	TSEN15	RGC	RO_D45	1.0253233847492961e-8	413
geneComp_00054262	CACNA1E	CACNA1E	RGC	RO_D45	1.0540374620448513e-8	414
geneComp_00092189	RNASEH2B	RNASEH2B	RGC	RO_D45	1.0590936837435812e-8	415
geneComp_00002683	C1QTNF3	C1QTNF3	RGC	RO_D209	1.1509450174044883e-8	416
geneComp_00077282	H2BC15	H2BC15	RGC	RO_D45	1.1547417259817857e-8	417
geneComp_00077289	H2BC4	H2BC4	RGC	RO_D45	1.1557910841274138e-8	418
geneComp_00054388	CAPN15	CAPN15	RGC	RO_D45	1.1798596082194291e-8	419
geneComp_00109721	ENOSF1	ENOSF1	RO_D209	RO_D45	1.2615971386377536e-8	420
geneComp_00139517	PCSK2	PCSK2	RO_D209	RO_D45	1.2615971386377536e-8	421
geneComp_00138216	NUP54	NUP54	RO_D209	RO_D45	1.3022690601168443e-8	422
geneComp_00083667	MIPOL1	MIPOL1	RGC	RO_D45	1.3258498462317248e-8	423
geneComp_00096151	SIX3-AS1	SIX3-AS1	RGC	RO_D45	1.3730151289339926e-8	424
geneComp_00057610	DPY19L1	DPY19L1	RGC	RO_D45	1.65819300750741e-8	425
geneComp_00038015	PPP1R10	PPP1R10	RGC	RO_D209	1.8887600807563748e-8	426
geneComp_00137484	NEK2	NEK2	RO_D209	RO_D45	1.8923495356505446e-8	427
geneComp_00139995	PIGT	PIGT	RO_D209	RO_D45	1.9793611365500494e-8	428
geneComp_00098015	STAU1	STAU1	RGC	RO_D45	1.9937950852742138e-8	429
geneComp_00087679	OSGEP	OSGEP	RGC	RO_D45	2.0571259607045365e-8	430
geneComp_00077541	HELLS	HELLS	RGC	RO_D45	2.070408872887581e-8	431
geneComp_00001575	ASGR1	ASGR1	RGC	RO_D209	2.1130418812220382e-8	432
geneComp_00031906	MBD2	MBD2	RGC	RO_D209	2.1359646492112286e-8	433
geneComp_00044605	SGK1	SGK1	RGC	RO_D209	2.155348917844114e-8	434
geneComp_00083589	MGST1	MGST1	RGC	RO_D45	2.31669121071973e-8	435
geneComp_00095527	SCLY	SCLY	RGC	RO_D45	2.368615777028479e-8	436
geneComp_00127156	FNTA	FNTA	RO_D209	RO_D45	2.6870458672712983e-8	437
geneComp_00047701	TJP2	TJP2	RGC	RO_D209	2.6887954707225346e-8	438
geneComp_00138025	NRG1	NRG1	RO_D209	RO_D45	2.7464041172819987e-8	439
geneComp_00000045	ABAT	ABAT	RGC	RO_D209	2.8016819681814695e-8	440
geneComp_00095239	RTN4	RTN4	RGC	RO_D45	2.844085162521626e-8	441
geneComp_00034514	NAV3	NAV3	RGC	RO_D209	2.860826328120456e-8	442
geneComp_00085183	MTA1	MTA1	RGC	RO_D45	2.8685589362193853e-8	443
geneComp_00036317	OSBPL1A	OSBPL1A	RGC	RO_D209	2.892185934114717e-8	444
geneComp_00077359	H4C14	H4C14	RGC	RO_D45	2.9260336579402336e-8	445
geneComp_00128004	GNL2	GNL2	RO_D209	RO_D45	2.934115968894941e-8	446
geneComp_00146583	RTN1	RTN1	RO_D209	RO_D45	2.989351830281883e-8	447
geneComp_00153457	ZNF326	ZNF326	RO_D209	RO_D45	3.1553831112033675e-8	448
geneComp_00048838	TRPM4	TRPM4	RGC	RO_D209	3.216236939228914e-8	449
geneComp_00079449	KIAA1191	KIAA1191	RGC	RO_D45	3.2449580551433974e-8	450
geneComp_00075864	FOXM1	FOXM1	RGC	RO_D45	3.275912778010388e-8	451
geneComp_00087964	PARPBP	PARPBP	RGC	RO_D45	3.305318051260336e-8	452
geneComp_00088045	PCDH11X	PCDH11X	RGC	RO_D45	3.3690986418919655e-8	453
geneComp_00095048	RPS6KB2	RPS6KB2	RGC	RO_D45	3.514487154848747e-8	454
geneComp_00095604	SDCBP2-AS1	SDCBP2-AS1	RGC	RO_D45	3.533545373764574e-8	455
geneComp_00101953	ZNF107	ZNF107	RGC	RO_D45	3.539897398728693e-8	456
geneComp_00027467	IMPDH1	IMPDH1	RGC	RO_D209	3.835127993956754e-8	457
geneComp_00100548	UACA	UACA	RGC	RO_D45	3.9524588726723106e-8	458
geneComp_00055729	CLEC16A	CLEC16A	RGC	RO_D45	4.072099012312186e-8	459
geneComp_00052662	ARHGAP23	ARHGAP23	RGC	RO_D45	4.1060687711295754e-8	460
geneComp_00098376	TACC2	TACC2	RGC	RO_D45	4.1251534756074984e-8	461
geneComp_00096744	SMAP1	SMAP1	RGC	RO_D45	4.136996134446813e-8	462
geneComp_00005915	DIRAS2	DIRAS2	RGC	RO_D209	4.1718321645962714e-8	463
geneComp_00027760	ITPRIP	ITPRIP	RGC	RO_D209	4.179416955960837e-8	464
geneComp_00054705	CCDC80	CCDC80	RGC	RO_D45	4.257992299843057e-8	465
geneComp_00097839	SRSF2	SRSF2	RGC	RO_D45	4.276410451145132e-8	466
geneComp_00149723	TACC2	TACC2	RO_D209	RO_D45	4.294014857541488e-8	467
geneComp_00079222	KAZN	KAZN	RGC	RO_D45	4.3488954183208176e-8	468
geneComp_00101225	VRK1	VRK1	RGC	RO_D45	4.3488954183208176e-8	469
geneComp_00099047	TJP1	TJP1	RGC	RO_D45	4.470370868683334e-8	470
geneComp_00034966	NIPBL-DT	NIPBL-DT	RGC	RO_D209	4.4804358756550145e-8	471
geneComp_00129522	HSPA8	HSPA8	RO_D209	RO_D45	4.710318036643526e-8	472
geneComp_00024976	GCK	GCK	RGC	RO_D209	4.762759119350858e-8	473
geneComp_00083515	METTL6	METTL6	RGC	RO_D45	4.766690693358946e-8	474
geneComp_00086742	NSUN7	NSUN7	RGC	RO_D45	4.766690693358946e-8	475
geneComp_00083823	MIR217HG	MIR217HG	RGC	RO_D45	5.0224425212332816e-8	476
geneComp_00044428	SEPTIN6	SEPTIN6	RGC	RO_D209	5.360670759630062e-8	477
geneComp_00028277	KLHL35	KLHL35	RGC	RO_D209	5.397040240503867e-8	478
geneComp_00139241	PANK1	PANK1	RO_D209	RO_D45	5.58966582116926e-8	479
geneComp_00056168	CPAMD8	CPAMD8	RGC	RO_D45	5.6737810776635186e-8	480
geneComp_00051785	ADGB	ADGB	RGC	RO_D45	5.780910192067518e-8	481
geneComp_00050801	ZNF385A	ZNF385A	RGC	RO_D209	5.821466785696221e-8	482
geneComp_00152169	UNG	UNG	RO_D209	RO_D45	6.158051100045164e-8	483
geneComp_00000375	ADAMTS1	ADAMTS1	RGC	RO_D209	6.267145609843184e-8	484
geneComp_00055369	CFAP54	CFAP54	RGC	RO_D45	6.325895168555382e-8	485
geneComp_00138117	NTM	NTM	RO_D209	RO_D45	6.369696287642139e-8	486
geneComp_00137466	NEDD4	NEDD4	RO_D209	RO_D45	6.469838449581324e-8	487
geneComp_00024624	FSTL4	FSTL4	RGC	RO_D209	6.501436118491423e-8	488
geneComp_00100899	USP1	USP1	RGC	RO_D45	6.538451998528113e-8	489
geneComp_00036313	OSBP2	OSBP2	RGC	RO_D209	6.582250493714641e-8	490
geneComp_00036839	PDC-AS1	PDC-AS1	RGC	RO_D209	6.730693348717521e-8	491
geneComp_00127963	GNAI1	GNAI1	RO_D209	RO_D45	6.811215513401643e-8	492
geneComp_00087999	PAXIP1	PAXIP1	RGC	RO_D45	6.840926882160709e-8	493
geneComp_00057005	DDX39A	DDX39A	RGC	RO_D45	6.879943717236812e-8	494
geneComp_00095539	SCN2A	SCN2A	RGC	RO_D45	6.902446109042271e-8	495
geneComp_00003054	CAPS2	CAPS2	RGC	RO_D209	6.97302709411236e-8	496
geneComp_00046833	SULF2	SULF2	RGC	RO_D209	7.461054978169495e-8	497
geneComp_00132140	LINC01128	LINC01128	RO_D209	RO_D45	7.94388255815496e-8	498
geneComp_00149910	TBC1D7	TBC1D7	RO_D209	RO_D45	8.314978848029498e-8	499
geneComp_00095310	S100A13	S100A13	RGC	RO_D45	8.718004248686025e-8	500
