gene_ref	gene_id	gene_name	condition_1	condition_2	gene_switch_q_value	Rank
geneComp_00057244	ENSG00000166689	PLEKHA7	RO_D100	RO_D45	3.6745725067583994e-6	283
geneComp_00053716	ENSG00000142192	APP	RO_D100	RO_D45	3.722662018105829e-6	284
geneComp_00055577	ENSG00000158062	UBXN11	RO_D100	RO_D45	3.722662018105829e-6	285
geneComp_00061492	ENSG00000188295	ZNF669	RO_D100	RO_D45	3.991014388645214e-6	286
geneComp_00053669	ENSG00000141698	NT5C3B	RO_D100	RO_D45	4.929299120227381e-6	287
geneComp_00051389	ENSG00000125931	CITED1	RO_D100	RO_D45	4.984740400650695e-6	288
geneComp_00052221	ENSG00000132781	MUTYH	RO_D100	RO_D45	5.384677981401896e-6	289
geneComp_00053590	ENSG00000141279	NPEPPS	RO_D100	RO_D45	5.734698897322556e-6	290
geneComp_00048309	ENSG00000101654	RNMT	RO_D100	RO_D45	5.7755541985481035e-6	291
geneComp_00047151	ENSG00000076554	TPD52	RO_D100	RO_D45	5.878788018946098e-6	292
geneComp_00047505	ENSG00000086991	NOX4	RO_D100	RO_D45	5.878788018946098e-6	293
geneComp_00045884	ENSG00000004534	RBM6	RO_D100	RO_D45	5.904090899739903e-6	294
geneComp_00059977	ENSG00000180694	TMEM64	RO_D100	RO_D45	5.928262667722968e-6	295
geneComp_00050103	ENSG00000115468	EFHD1	RO_D100	RO_D45	5.975978927251376e-6	296
geneComp_00052495	ENSG00000134697	GNL2	RO_D100	RO_D45	6.246978299271251e-6	297
geneComp_00059575	ENSG00000178252	WDR6	RO_D100	RO_D45	6.277320385229602e-6	298
geneComp_00061774	ENSG00000196123	MATCAP1	RO_D100	RO_D45	6.558582829587466e-6	299
geneComp_00091175	ENSG00000290831	NSUN5P2	RO_D100	RO_D45	6.8263863781456515e-6	300
geneComp_00057528	ENSG00000167842	MIS12	RO_D100	RO_D45	7.010933416569004e-6	301
geneComp_00055519	ENSG00000157538	VPS26C	RO_D100	RO_D45	7.14164316996697e-6	302
geneComp_00050808	ENSG00000121413	ZSCAN18	RO_D100	RO_D45	7.17389507594789e-6	303
geneComp_00052914	ENSG00000136925	TSTD2	RO_D100	RO_D45	7.575826428446197e-6	304
geneComp_00052500	ENSG00000134744	TUT4	RO_D100	RO_D45	7.598239199724649e-6	305
geneComp_00057535	ENSG00000167881	SRP68	RO_D100	RO_D45	7.598239199724649e-6	306
geneComp_00048179	ENSG00000101004	NINL	RO_D100	RO_D45	7.651488659515076e-6	307
geneComp_00051196	ENSG00000124641	MED20	RO_D100	RO_D45	8.523897937880775e-6	308
geneComp_00074760	ENSG00000247796	MOCS2-DT	RO_D100	RO_D45	8.894716608857965e-6	309
geneComp_00054985	ENSG00000152503	TRIM36	RO_D100	RO_D45	9.319105368531153e-6	310
geneComp_00046818	ENSG00000067191	CACNB1	RO_D100	RO_D45	9.682244959339064e-6	311
geneComp_00055984	ENSG00000161547	SRSF2	RO_D100	RO_D45	9.899132429129128e-6	312
geneComp_00057712	ENSG00000168661	ZNF30	RO_D100	RO_D45	1.0071227098936513e-5	313
geneComp_00047624	ENSG00000089280	FUS	RO_D100	RO_D45	1.009161399877474e-5	314
geneComp_00055241	ENSG00000154914	USP43	RO_D100	RO_D45	1.0150923167283545e-5	315
geneComp_00047548	ENSG00000087903	RFX2	RO_D100	RO_D45	1.0389787515233655e-5	316
geneComp_00050216	ENSG00000116198	CEP104	RO_D100	RO_D45	1.0980248251770142e-5	317
geneComp_00046006	ENSG00000007376	RPUSD1	RO_D100	RO_D45	1.1210917807558635e-5	318
geneComp_00049298	ENSG00000108840	HDAC5	RO_D100	RO_D45	1.1555623308100679e-5	319
geneComp_00059713	ENSG00000179083	FAM133A	RO_D100	RO_D45	1.1561189131067075e-5	320
geneComp_00049615	ENSG00000111667	USP5	RO_D100	RO_D45	1.192337931740116e-5	321
geneComp_00047211	ENSG00000078114	NEBL	RO_D100	RO_D45	1.2068894201745177e-5	322
geneComp_00046241	ENSG00000023171	GRAMD1B	RO_D100	RO_D45	1.207440978116407e-5	323
geneComp_00067914	ENSG00000227533	SLC2A1-DT	RO_D100	RO_D45	1.2090260638066649e-5	324
geneComp_00065747	ENSG00000221978	CCNL2	RO_D100	RO_D45	1.2157579715742277e-5	325
geneComp_00052175	ENSG00000132549	VPS13B	RO_D100	RO_D45	1.3122078460693958e-5	326
geneComp_00056664	ENSG00000164287	CDC20B	RO_D100	RO_D45	1.3122078460693958e-5	327
geneComp_00057376	ENSG00000167202	TBC1D2B	RO_D100	RO_D45	1.4339032694522971e-5	328
geneComp_00054218	ENSG00000145730	PAM	RO_D100	RO_D45	1.465841340985479e-5	329
geneComp_00069957	ENSG00000231890	DARS1-AS1	RO_D100	RO_D45	1.4863526029794183e-5	330
geneComp_00060275	ENSG00000182473	EXOC7	RO_D100	RO_D45	1.6024177611542482e-5	331
geneComp_00048824	ENSG00000105419	MEIS3	RO_D100	RO_D45	1.621675616551795e-5	332
geneComp_00057563	ENSG00000167992	VWCE	RO_D100	RO_D45	1.698920042145068e-5	333
geneComp_00048633	ENSG00000104313	EYA1	RO_D100	RO_D45	1.7072645248839736e-5	334
geneComp_00046507	ENSG00000051108	HERPUD1	RO_D100	RO_D45	1.7440488337271237e-5	335
geneComp_00056488	ENSG00000163785	RYK	RO_D100	RO_D45	1.9894491343367993e-5	336
geneComp_00047748	ENSG00000092148	HECTD1	RO_D100	RO_D45	2.1327298906489106e-5	337
geneComp_00055603	ENSG00000158290	CUL4B	RO_D100	RO_D45	2.152033743154929e-5	338
geneComp_00060385	ENSG00000182985	CADM1	RO_D100	RO_D45	2.1531642919370575e-5	339
geneComp_00069701	ENSG00000231312	MAP4K3-DT	RO_D100	RO_D45	2.16375782155992e-5	340
geneComp_00057216	ENSG00000166532	RIMKLB	RO_D100	RO_D45	2.2822481654246055e-5	341
geneComp_00057228	ENSG00000166582	CENPV	RO_D100	RO_D45	2.3665782827650594e-5	342
geneComp_00081875	ENSG00000265681	RPL17	RO_D100	RO_D45	2.4259447800942783e-5	343
geneComp_00047168	ENSG00000077044	DGKD	RO_D100	RO_D45	2.5208289658231777e-5	344
geneComp_00054453	ENSG00000147488	ST18	RO_D100	RO_D45	2.5917767488496197e-5	345
geneComp_00060035	ENSG00000180979	LRRC57	RO_D100	RO_D45	2.6208721314696145e-5	346
geneComp_00055870	ENSG00000160408	ST6GALNAC6	RO_D100	RO_D45	2.6327871977563896e-5	347
geneComp_00046381	ENSG00000039650	PNKP	RO_D100	RO_D45	2.790386574537778e-5	348
geneComp_00060048	ENSG00000181026	AEN	RO_D100	RO_D45	3.1317086854143207e-5	349
geneComp_00046852	ENSG00000068354	TBC1D25	RO_D100	RO_D45	3.155000241871067e-5	350
geneComp_00055777	ENSG00000159784	FAM131B	RO_D100	RO_D45	3.32990020540517e-5	351
geneComp_00046662	ENSG00000062598	ELMO2	RO_D100	RO_D45	3.366151726275737e-5	352
geneComp_00058992	ENSG00000175029	CTBP2	RO_D100	RO_D45	3.366151726275737e-5	353
geneComp_00057262	ENSG00000166793	YPEL4	RO_D100	RO_D45	3.572071598246025e-5	354
geneComp_00055547	ENSG00000157796	WDR19	RO_D100	RO_D45	3.5891339085559604e-5	355
geneComp_00050380	ENSG00000117479	SLC19A2	RO_D100	RO_D45	3.627182895823054e-5	356
geneComp_00072342	ENSG00000236859	NIFK-AS1	RO_D100	RO_D45	3.671368138043202e-5	357
geneComp_00073809	ENSG00000241973	PI4KA	RO_D100	RO_D45	3.74015539241748e-5	358
geneComp_00054769	ENSG00000150672	DLG2	RO_D100	RO_D45	3.755108596827742e-5	359
geneComp_00054331	ENSG00000146476	ARMT1	RO_D100	RO_D45	3.826055781696232e-5	360
geneComp_00062200	ENSG00000197603	CPLANE1	RO_D100	RO_D45	3.873722384403912e-5	361
geneComp_00063784	ENSG00000206560	ANKRD28	RO_D100	RO_D45	4.0034246319616474e-5	362
geneComp_00078713	ENSG00000257261	SLC38A4-AS1	RO_D100	RO_D45	4.011006296836519e-5	363
geneComp_00060729	ENSG00000184613	NELL2	RO_D100	RO_D45	4.014246456162199e-5	364
geneComp_00053360	ENSG00000139531	SUOX	RO_D100	RO_D45	4.104170890001707e-5	365
geneComp_00050810	ENSG00000121440	PDZRN3	RO_D100	RO_D45	4.2226916804709046e-5	366
geneComp_00052846	ENSG00000136603	SKIL	RO_D100	RO_D45	4.2226916804709046e-5	367
geneComp_00053016	ENSG00000137501	SYTL2	RO_D100	RO_D45	4.2226916804709046e-5	368
geneComp_00053561	ENSG00000140995	DEF8	RO_D100	RO_D45	4.3578615209347145e-5	369
geneComp_00054625	ENSG00000149115	TNKS1BP1	RO_D100	RO_D45	4.408783585573354e-5	370
geneComp_00057940	ENSG00000169718	DUS1L	RO_D100	RO_D45	4.426264260875554e-5	371
geneComp_00047010	ENSG00000072756	TRNT1	RO_D100	RO_D45	4.437159838044546e-5	372
geneComp_00056144	ENSG00000162613	FUBP1	RO_D100	RO_D45	4.4933950280670246e-5	373
geneComp_00053969	ENSG00000143842	SOX13	RO_D100	RO_D45	4.636257289579902e-5	374
geneComp_00058359	ENSG00000171720	HDAC3	RO_D100	RO_D45	4.660855565883611e-5	375
geneComp_00056891	ENSG00000165175	MID1IP1	RO_D100	RO_D45	4.710291203799621e-5	376
geneComp_00049198	ENSG00000108107	RPL28	RO_D100	RO_D45	4.982964615636449e-5	377
geneComp_00054627	ENSG00000149131	SERPING1	RO_D100	RO_D45	5.011839189016688e-5	378
geneComp_00049449	ENSG00000110171	TRIM3	RO_D100	RO_D45	5.21778797627686e-5	379
geneComp_00052976	ENSG00000137218	FRS3	RO_D100	RO_D45	5.319915067475559e-5	380
geneComp_00062006	ENSG00000196924	FLNA	RO_D100	RO_D45	5.319915067475559e-5	381
geneComp_00052138	ENSG00000132361	CLUH	RO_D100	RO_D45	5.580279140446095e-5	382
geneComp_00089838	ENSG00000288701	PRRC2B	RO_D100	RO_D45	5.8929999209083385e-5	383
geneComp_00055897	ENSG00000160691	SHC1	RO_D100	RO_D45	5.928891861180298e-5	384
geneComp_00065212	ENSG00000215845	TSTD1	RO_D100	RO_D45	5.9571024664904155e-5	385
geneComp_00046417	ENSG00000043514	TRIT1	RO_D100	RO_D45	6.011042007176346e-5	386
geneComp_00062512	ENSG00000198715	GLMP	RO_D100	RO_D45	6.011042007176346e-5	387
geneComp_00060744	ENSG00000184697	CLDN6	RO_D100	RO_D45	6.048831974405311e-5	388
geneComp_00052892	ENSG00000136854	STXBP1	RO_D100	RO_D45	6.0872176884216146e-5	389
geneComp_00047318	ENSG00000081026	MAGI3	RO_D100	RO_D45	6.094578890007323e-5	390
geneComp_00056268	ENSG00000163050	COQ8A	RO_D100	RO_D45	6.161985511932529e-5	391
geneComp_00049598	ENSG00000111554	MDM1	RO_D100	RO_D45	6.28912021177062e-5	392
geneComp_00054209	ENSG00000145687	SSBP2	RO_D100	RO_D45	6.28912021177062e-5	393
geneComp_00053424	ENSG00000139974	SLC38A6	RO_D100	RO_D45	6.45410306835443e-5	394
geneComp_00053697	ENSG00000142002	DPP9	RO_D100	RO_D45	6.766090585812301e-5	395
geneComp_00050356	ENSG00000117298	ECE1	RO_D100	RO_D45	6.873547619378312e-5	396
geneComp_00047086	ENSG00000074964	ARHGEF10L	RO_D100	RO_D45	6.876292233958755e-5	397
geneComp_00060435	ENSG00000183208	GDPGP1	RO_D100	RO_D45	7.015222188197345e-5	398
geneComp_00046681	ENSG00000063601	MTMR1	RO_D100	RO_D45	7.176303169869706e-5	399
geneComp_00046012	ENSG00000007541	PIGQ	RO_D100	RO_D45	7.376600092680751e-5	400
geneComp_00047630	ENSG00000089472	HEPH	RO_D100	RO_D45	7.67504528552516e-5	401
geneComp_00056702	ENSG00000164402	SEPTIN8	RO_D100	RO_D45	7.847363840122973e-5	402
geneComp_00058252	ENSG00000171206	TRIM8	RO_D100	RO_D45	7.847363840122973e-5	403
geneComp_00072288	ENSG00000236753	MKLN1-AS	RO_D100	RO_D45	7.923462032233042e-5	404
geneComp_00049300	ENSG00000108848	LUC7L3	RO_D100	RO_D45	7.972274441376175e-5	405
geneComp_00047350	ENSG00000082014	SMARCD3	RO_D100	RO_D45	8.023896145389916e-5	406
geneComp_00061635	ENSG00000188895	MSL1	RO_D100	RO_D45	8.061290374601393e-5	407
geneComp_00053194	ENSG00000138411	HECW2	RO_D100	RO_D45	8.07228998567415e-5	408
geneComp_00047249	ENSG00000079134	THOC1	RO_D100	RO_D45	8.111571396120716e-5	409
geneComp_00061861	ENSG00000196405	EVL	RO_D100	RO_D45	8.220554980000097e-5	410
geneComp_00052471	ENSG00000134532	SOX5	RO_D100	RO_D45	8.350441833969427e-5	411
geneComp_00052526	ENSG00000134871	COL4A2	RO_D100	RO_D45	8.4451538649293e-5	412
geneComp_00051891	ENSG00000130669	PAK4	RO_D100	RO_D45	8.63436341917538e-5	413
geneComp_00074986	ENSG00000248540		RO_D100	RO_D45	8.63436341917538e-5	414
geneComp_00052271	ENSG00000133069	TMCC2	RO_D100	RO_D45	8.770198900323837e-5	415
geneComp_00056103	ENSG00000162434	JAK1	RO_D100	RO_D45	9.128531488780708e-5	416
geneComp_00053671	ENSG00000141736	ERBB2	RO_D100	RO_D45	9.408216733408067e-5	417
geneComp_00049430	ENSG00000110047	EHD1	RO_D100	RO_D45	9.705058688177458e-5	418
geneComp_00057536	ENSG00000167889	MGAT5B	RO_D100	RO_D45	9.82557525582121e-5	419
geneComp_00058684	ENSG00000173264	GPR137	RO_D100	RO_D45	9.87804836590876e-5	420
geneComp_00049190	ENSG00000108039	XPNPEP1	RO_D100	RO_D45	9.897476305562462e-5	421
geneComp_00067041	ENSG00000225706	PTPRD-AS1	RO_D100	RO_D45	9.989685946659096e-5	422
geneComp_00047104	ENSG00000075292	ZNF638	RO_D100	RO_D45	1.0016302860342055e-4	423
geneComp_00053547	ENSG00000140939	NOL3	RO_D100	RO_D45	1.0231273183992458e-4	424
geneComp_00046628	ENSG00000060237	WNK1	RO_D100	RO_D45	1.0310990699372e-4	425
geneComp_00056847	ENSG00000164975	SNAPC3	RO_D100	RO_D45	1.0465558303631575e-4	426
geneComp_00061380	ENSG00000187790	FANCM	RO_D100	RO_D45	1.2081253070286433e-4	427
geneComp_00054780	ENSG00000150768	DLAT	RO_D100	RO_D45	1.2148766792333683e-4	428
geneComp_00051026	ENSG00000123427	EEF1AKMT3	RO_D100	RO_D45	1.2170697462063236e-4	429
geneComp_00061277	ENSG00000187164	SHTN1	RO_D100	RO_D45	1.2808797884609138e-4	430
geneComp_00057795	ENSG00000169032	MAP2K1	RO_D100	RO_D45	1.3046844869522546e-4	431
geneComp_00049355	ENSG00000109320	NFKB1	RO_D100	RO_D45	1.3136471216613962e-4	432
geneComp_00047119	ENSG00000075618	FSCN1	RO_D100	RO_D45	1.3535590010561966e-4	433
geneComp_00048320	ENSG00000101811	CSTF2	RO_D100	RO_D45	1.423300127039184e-4	434
geneComp_00048856	ENSG00000105576	TNPO2	RO_D100	RO_D45	1.423300127039184e-4	435
geneComp_00046810	ENSG00000067064	IDI1	RO_D100	RO_D45	1.4775233375485645e-4	436
geneComp_00051236	ENSG00000124920	MYRF	RO_D100	RO_D45	1.5011671315041524e-4	437
geneComp_00062347	ENSG00000198121	LPAR1	RO_D100	RO_D45	1.5300434204054363e-4	438
geneComp_00084072	ENSG00000272391	POM121C	RO_D100	RO_D45	1.535015862120815e-4	439
geneComp_00046467	ENSG00000048740	CELF2	RO_D100	RO_D45	1.5376627819685485e-4	440
geneComp_00076243	ENSG00000251192	ZNF674	RO_D100	RO_D45	1.5382349604909452e-4	441
geneComp_00051175	ENSG00000124535	WRNIP1	RO_D100	RO_D45	1.5430875443170908e-4	442
geneComp_00053706	ENSG00000142156	COL6A1	RO_D100	RO_D45	1.5430875443170908e-4	443
geneComp_00058590	ENSG00000172795	DCP2	RO_D100	RO_D45	1.5900985722624707e-4	444
geneComp_00046555	ENSG00000054965	FAM168A	RO_D100	RO_D45	1.685580522930293e-4	445
geneComp_00046450	ENSG00000047849	MAP4	RO_D100	RO_D45	1.8630729367963517e-4	446
geneComp_00047855	ENSG00000097046	CDC7	RO_D100	RO_D45	1.8637943758528555e-4	447
geneComp_00047162	ENSG00000076864	RAP1GAP	RO_D100	RO_D45	1.8753430526971288e-4	448
geneComp_00053485	ENSG00000140451	PIF1	RO_D100	RO_D45	1.913853807324282e-4	449
geneComp_00053486	ENSG00000140455	USP3	RO_D100	RO_D45	1.9150925219650264e-4	450
geneComp_00053452	ENSG00000140265	ZSCAN29	RO_D100	RO_D45	1.9264528905803242e-4	451
geneComp_00046049	ENSG00000008838	MED24	RO_D100	RO_D45	1.9423492066789752e-4	452
geneComp_00052510	ENSG00000134775	FHOD3	RO_D100	RO_D45	1.9852899658474854e-4	453
geneComp_00052629	ENSG00000135437	RDH5	RO_D100	RO_D45	2.0047805481768755e-4	454
geneComp_00055884	ENSG00000160584	SIK3	RO_D100	RO_D45	2.0101657146470218e-4	455
geneComp_00052691	ENSG00000135744	AGT	RO_D100	RO_D45	2.0201485694974715e-4	456
geneComp_00058354	ENSG00000171681	ATF7IP	RO_D100	RO_D45	2.0990646255657713e-4	457
geneComp_00058375	ENSG00000171792	RHNO1	RO_D100	RO_D45	2.111679291596955e-4	458
geneComp_00060444	ENSG00000183258	DDX41	RO_D100	RO_D45	2.111679291596955e-4	459
geneComp_00055900	ENSG00000160710	ADAR	RO_D100	RO_D45	2.193560675119565e-4	460
geneComp_00051376	ENSG00000125877	ITPA	RO_D100	RO_D45	2.1961743362639875e-4	461
geneComp_00048752	ENSG00000105063	PPP6R1	RO_D100	RO_D45	2.1993840577515705e-4	462
geneComp_00050263	ENSG00000116675	DNAJC6	RO_D100	RO_D45	2.1993840577515705e-4	463
geneComp_00056191	ENSG00000162755	KLHDC9	RO_D100	RO_D45	2.2099285869072737e-4	464
geneComp_00049142	ENSG00000107672	NSMCE4A	RO_D100	RO_D45	2.210936510399606e-4	465
geneComp_00062336	ENSG00000198081	ZBTB14	RO_D100	RO_D45	2.2345163898003875e-4	466
geneComp_00050978	ENSG00000123080	CDKN2C	RO_D100	RO_D45	2.2500714654382747e-4	467
geneComp_00059680	ENSG00000178950	GAK	RO_D100	RO_D45	2.2500714654382747e-4	468
geneComp_00046010	ENSG00000007516	BAIAP3	RO_D100	RO_D45	2.2529910569724486e-4	469
geneComp_00055764	ENSG00000159658	EFCAB14	RO_D100	RO_D45	2.3014363357952848e-4	470
geneComp_00055314	ENSG00000155755	TMEM237	RO_D100	RO_D45	2.3164757488981566e-4	471
geneComp_00048126	ENSG00000100629	CEP128	RO_D100	RO_D45	2.4247400794122297e-4	472
geneComp_00046940	ENSG00000070778	PTPN21	RO_D100	RO_D45	2.4256923591719473e-4	473
geneComp_00057027	ENSG00000165792	METTL17	RO_D100	RO_D45	2.466749897082182e-4	474
geneComp_00049302	ENSG00000108852	MPP2	RO_D100	RO_D45	2.48740750990807e-4	475
geneComp_00091413	ENSG00000291177		RO_D100	RO_D45	2.508933926773574e-4	476
geneComp_00056141	ENSG00000162601	MYSM1	RO_D100	RO_D45	2.5402122830573846e-4	477
geneComp_00054274	ENSG00000146063	TRIM41	RO_D100	RO_D45	2.6239367769130854e-4	478
geneComp_00050651	ENSG00000120008	WDR11	RO_D100	RO_D45	2.6348424586317967e-4	479
geneComp_00058989	ENSG00000174996	KLC2	RO_D100	RO_D45	2.6470597606738247e-4	480
geneComp_00046357	ENSG00000037474	NSUN2	RO_D100	RO_D45	2.664956682231565e-4	481
geneComp_00061900	ENSG00000196526	AFAP1	RO_D100	RO_D45	2.664956682231565e-4	482
geneComp_00046491	ENSG00000050030	NEXMIF	RO_D100	RO_D45	2.688872398670646e-4	483
geneComp_00050143	ENSG00000115694	STK25	RO_D100	RO_D45	2.690682916604388e-4	484
geneComp_00051532	ENSG00000127418	FGFRL1	RO_D100	RO_D45	2.7461882889630746e-4	485
geneComp_00048137	ENSG00000100714	MTHFD1	RO_D100	RO_D45	2.912347790072794e-4	486
geneComp_00049765	ENSG00000112576	CCND3	RO_D100	RO_D45	3.014073454832905e-4	487
geneComp_00056406	ENSG00000163539	CLASP2	RO_D100	RO_D45	3.0802197019881057e-4	488
geneComp_00060803	ENSG00000185008	ROBO2	RO_D100	RO_D45	3.113642394911443e-4	489
geneComp_00050914	ENSG00000122512	PMS2	RO_D100	RO_D45	3.1158834871377694e-4	490
geneComp_00053493	ENSG00000140479	PCSK6	RO_D100	RO_D45	3.180148518278179e-4	491
geneComp_00054416	ENSG00000147202	DIAPH2	RO_D100	RO_D45	3.2046261251370147e-4	492
geneComp_00052528	ENSG00000134874	DZIP1	RO_D100	RO_D45	3.208632758984021e-4	493
geneComp_00054458	ENSG00000147536	GINS4	RO_D100	RO_D45	3.208632758984021e-4	494
geneComp_00052681	ENSG00000135686	KLHL36	RO_D100	RO_D45	3.327206147603334e-4	495
geneComp_00050251	ENSG00000116580	GON4L	RO_D100	RO_D45	3.382902873044398e-4	496
geneComp_00055596	ENSG00000158201	ABHD3	RO_D100	RO_D45	3.394001672952144e-4	497
geneComp_00051939	ENSG00000130844	ZNF331	RO_D100	RO_D45	3.625427879182759e-4	498
geneComp_00054473	ENSG00000147642	SYBU	RO_D100	RO_D45	3.6414669082762837e-4	499
geneComp_00048550	ENSG00000103363	ELOB	RO_D100	RO_D45	3.66986927546928e-4	500
